reservoir,storage,capacity,date,state
Fontenelle,209669,345360,01/2000,WY
Fontenelle,208204,345360,01/2000,WY
Fontenelle,206743,345360,01/2000,WY
Fontenelle,205103,345360,01/2000,WY
Fontenelle,203407,345360,01/2000,WY
Fontenelle,201909,345360,01/2000,WY
Fontenelle,200354,345360,01/2000,WY
Fontenelle,198867,345360,01/2000,WY
Fontenelle,197328,345360,01/2000,WY
Fontenelle,195918,345360,01/2000,WY
Fontenelle,194515,345360,01/2000,WY
Fontenelle,193178,345360,01/2000,WY
Fontenelle,191729,345360,01/2000,WY
Fontenelle,190345,345360,01/2000,WY
Fontenelle,188849,345360,01/2000,WY
Fontenelle,187480,345360,01/2000,WY
Fontenelle,186176,345360,01/2000,WY
Fontenelle,185117,345360,01/2000,WY
Fontenelle,183825,345360,01/2000,WY
Fontenelle,182540,345360,01/2000,WY
Fontenelle,181321,345360,01/2000,WY
Fontenelle,180052,345360,01/2000,WY
Fontenelle,178731,345360,01/2000,WY
Fontenelle,177473,345360,01/2000,WY
Fontenelle,176394,345360,01/2000,WY
Fontenelle,175208,345360,01/2000,WY
Fontenelle,173916,345360,01/2000,WY
Fontenelle,172799,345360,01/2000,WY
Fontenelle,171192,345360,01/2000,WY
Fontenelle,169763,345360,01/2000,WY
Fontenelle,168237,345360,01/2000,WY
Fontenelle,166720,345360,02/2000,WY
Fontenelle,165270,345360,02/2000,WY
Fontenelle,163830,345360,02/2000,WY
Fontenelle,162402,345360,02/2000,WY
Fontenelle,161037,345360,02/2000,WY
Fontenelle,159733,345360,02/2000,WY
Fontenelle,158385,345360,02/2000,WY
Fontenelle,157100,345360,02/2000,WY
Fontenelle,155774,345360,02/2000,WY
Fontenelle,154505,345360,02/2000,WY
Fontenelle,153243,345360,02/2000,WY
Fontenelle,152037,345360,02/2000,WY
Fontenelle,150789,345360,02/2000,WY
Fontenelle,149598,345360,02/2000,WY
Fontenelle,148462,345360,02/2000,WY
Fontenelle,147332,345360,02/2000,WY
Fontenelle,146061,345360,02/2000,WY
Fontenelle,144799,345360,02/2000,WY
Fontenelle,143495,345360,02/2000,WY
Fontenelle,142149,345360,02/2000,WY
Fontenelle,140815,345360,02/2000,WY
Fontenelle,139582,345360,02/2000,WY
Fontenelle,138452,345360,02/2000,WY
Fontenelle,137281,345360,02/2000,WY
Fontenelle,136116,345360,02/2000,WY
Fontenelle,134911,345360,02/2000,WY
Fontenelle,133716,345360,02/2000,WY
Fontenelle,132526,345360,02/2000,WY
Fontenelle,131389,345360,02/2000,WY
Fontenelle,130260,345360,03/2000,WY
Fontenelle,129227,345360,03/2000,WY
Fontenelle,128200,345360,03/2000,WY
Fontenelle,127224,345360,03/2000,WY
Fontenelle,126208,345360,03/2000,WY
Fontenelle,125285,345360,03/2000,WY
Fontenelle,124366,345360,03/2000,WY
Fontenelle,123495,345360,03/2000,WY
Fontenelle,122586,345360,03/2000,WY
Fontenelle,121595,345360,03/2000,WY
Fontenelle,120737,345360,03/2000,WY
Fontenelle,119757,345360,03/2000,WY
Fontenelle,118867,345360,03/2000,WY
Fontenelle,117940,345360,03/2000,WY
Fontenelle,117139,345360,03/2000,WY
Fontenelle,116177,345360,03/2000,WY
Fontenelle,115302,345360,03/2000,WY
Fontenelle,114432,345360,03/2000,WY
Fontenelle,113565,345360,03/2000,WY
Fontenelle,112662,345360,03/2000,WY
Fontenelle,111598,345360,03/2000,WY
Fontenelle,110623,345360,03/2000,WY
Fontenelle,109731,345360,03/2000,WY
Fontenelle,108886,345360,03/2000,WY
Fontenelle,108083,345360,03/2000,WY
Fontenelle,107484,345360,03/2000,WY
Fontenelle,107046,345360,03/2000,WY
Fontenelle,106807,345360,03/2000,WY
Fontenelle,106489,345360,03/2000,WY
Fontenelle,106133,345360,03/2000,WY
Fontenelle,105658,345360,03/2000,WY
Fontenelle,105184,345360,04/2000,WY
Fontenelle,104752,345360,04/2000,WY
Fontenelle,104321,345360,04/2000,WY
