reservoir,storage,capacity,date,state
Strawberry,939479.06,1106500,01/2000,UT
Strawberry,939635.44,1106500,01/2000,UT
Strawberry,939799.56,1106500,01/2000,UT
Strawberry,939955.94,1106500,01/2000,UT
Strawberry,940120.06,1106500,01/2000,UT
Strawberry,940276.44,1106500,01/2000,UT
Strawberry,940440.6,1106500,01/2000,UT
Strawberry,940596.94,1106500,01/2000,UT
Strawberry,940761.1,1106500,01/2000,UT
Strawberry,940917.44,1106500,01/2000,UT
Strawberry,941081.6,1106500,01/2000,UT
Strawberry,941238,1106500,01/2000,UT
Strawberry,941402.1,1106500,01/2000,UT
Strawberry,941558.5,1106500,01/2000,UT
Strawberry,941722.6,1106500,01/2000,UT
Strawberry,941879,1106500,01/2000,UT
Strawberry,942035.4,1106500,01/2000,UT
Strawberry,942199.5,1106500,01/2000,UT
Strawberry,942520,1106500,01/2000,UT
Strawberry,942676.4,1106500,01/2000,UT
Strawberry,942840.56,1106500,01/2000,UT
Strawberry,942996.9,1106500,01/2000,UT
Strawberry,943161.06,1106500,01/2000,UT
Strawberry,943317.4,1106500,01/2000,UT
Strawberry,943481.56,1106500,01/2000,UT
Strawberry,943637.94,1106500,01/2000,UT
Strawberry,943802.06,1106500,01/2000,UT
Strawberry,943958.44,1106500,01/2000,UT
Strawberry,944122.56,1106500,01/2000,UT
Strawberry,944278.94,1106500,01/2000,UT
Strawberry,944443.1,1106500,01/2000,UT
Strawberry,944599.44,1106500,02/2000,UT
Strawberry,944763.6,1106500,02/2000,UT
Strawberry,944919.94,1106500,02/2000,UT
Strawberry,945084.1,1106500,02/2000,UT
Strawberry,945240.5,1106500,02/2000,UT
Strawberry,945404.6,1106500,02/2000,UT
Strawberry,945561,1106500,02/2000,UT
Strawberry,945725.1,1106500,02/2000,UT
Strawberry,945881.5,1106500,02/2000,UT
Strawberry,946037.9,1106500,02/2000,UT
Strawberry,946202,1106500,02/2000,UT
Strawberry,946358.4,1106500,02/2000,UT
Strawberry,946522.5,1106500,02/2000,UT
Strawberry,946678.9,1106500,02/2000,UT
Strawberry,946843.06,1106500,02/2000,UT
Strawberry,946999.4,1106500,02/2000,UT
Strawberry,947163.56,1106500,02/2000,UT
Strawberry,947319.9,1106500,02/2000,UT
Strawberry,947484.06,1106500,02/2000,UT
Strawberry,947640.44,1106500,02/2000,UT
Strawberry,947804.56,1106500,02/2000,UT
Strawberry,947960.94,1106500,02/2000,UT
Strawberry,948125.06,1106500,02/2000,UT
Strawberry,948281.44,1106500,02/2000,UT
Strawberry,948445.6,1106500,02/2000,UT
Strawberry,948601.94,1106500,02/2000,UT
Strawberry,948766.1,1106500,02/2000,UT
Strawberry,948922.44,1106500,02/2000,UT
