reservoir,storage,capacity,date,state
"Silver Jack",7310,12820,01/2000,CO
"Silver Jack",7314,12820,01/2000,CO
"Silver Jack",7316,12820,01/2000,CO
"Silver Jack",7310,12820,01/2000,CO
"Silver Jack",7316,12820,01/2000,CO
"Silver Jack",7314,12820,01/2000,CO
"Silver Jack",7316,12820,01/2000,CO
"Silver Jack",7316,12820,01/2000,CO
"Silver Jack",7314,12820,01/2000,CO
"Silver Jack",7314,12820,01/2000,CO
"Silver Jack",7316,12820,01/2000,CO
"Silver Jack",7310,12820,01/2000,CO
"Silver Jack",7314,12820,01/2000,CO
"Silver Jack",7314,12820,01/2000,CO
"Silver Jack",7314,12820,01/2000,CO
"Silver Jack",7310,12820,01/2000,CO
"Silver Jack",7314,12820,01/2000,CO
"Silver Jack",7310,12820,01/2000,CO
"Silver Jack",7314,12820,01/2000,CO
"Silver Jack",7314,12820,01/2000,CO
"Silver Jack",7314,12820,01/2000,CO
"Silver Jack",7316,12820,01/2000,CO
"Silver Jack",7310,12820,01/2000,CO
"Silver Jack",7314,12820,01/2000,CO
"Silver Jack",7316,12820,01/2000,CO
"Silver Jack",7310,12820,01/2000,CO
"Silver Jack",7316,12820,01/2000,CO
"Silver Jack",7314,12820,01/2000,CO
"Silver Jack",7316,12820,01/2000,CO
"Silver Jack",7316,12820,02/2000,CO
"Silver Jack",7316,12820,02/2000,CO
"Silver Jack",7310,12820,02/2000,CO
"Silver Jack",7316,12820,02/2000,CO
"Silver Jack",7310,12820,02/2000,CO
"Silver Jack",7314,12820,02/2000,CO
"Silver Jack",7320,12820,02/2000,CO
"Silver Jack",7310,12820,02/2000,CO
"Silver Jack",7314,12820,02/2000,CO
"Silver Jack",7316,12820,02/2000,CO
"Silver Jack",7314,12820,02/2000,CO
"Silver Jack",7314,12820,02/2000,CO
"Silver Jack",7314,12820,02/2000,CO
"Silver Jack",7310,12820,02/2000,CO
"Silver Jack",7310,12820,02/2000,CO
"Silver Jack",7314,12820,02/2000,CO
"Silver Jack",7310,12820,02/2000,CO
"Silver Jack",7314,12820,02/2000,CO
"Silver Jack",7314,12820,02/2000,CO
"Silver Jack",7320,12820,02/2000,CO
"Silver Jack",7310,12820,02/2000,CO
"Silver Jack",7310,12820,02/2000,CO
"Silver Jack",7316,12820,02/2000,CO
"Silver Jack",7314,12820,02/2000,CO
"Silver Jack",7316,12820,02/2000,CO
"Silver Jack",7314,12820,02/2000,CO
"Silver Jack",7316,12820,02/2000,CO
"Silver Jack",7310,12820,02/2000,CO
"Silver Jack",7314,12820,02/2000,CO
"Silver Jack",7314,12820,03/2000,CO
"Silver Jack",7314,12820,03/2000,CO
"Silver Jack",7314,12820,03/2000,CO
"Silver Jack",7314,12820,03/2000,CO
"Silver Jack",7316,12820,03/2000,CO
"Silver Jack",7314,12820,03/2000,CO
"Silver Jack",7316,12820,03/2000,CO
"Silver Jack",7314,12820,03/2000,CO
"Silver Jack",7314,12820,03/2000,CO
"Silver Jack",7314,12820,03/2000,CO
"Silver Jack",7316,12820,03/2000,CO
"Silver Jack",7314,12820,03/2000,CO
"Silver Jack",7316,12820,03/2000,CO
"Silver Jack",7310,12820,03/2000,CO
"Silver Jack",7316,12820,03/2000,CO
"Silver Jack",7310,12820,03/2000,CO
"Silver Jack",7314,12820,03/2000,CO
"Silver Jack",7316,12820,03/2000,CO
"Silver Jack",7314,12820,03/2000,CO
"Silver Jack",7314,12820,03/2000,CO
"Silver Jack",7316,12820,03/2000,CO
"Silver Jack",7310,12820,03/2000,CO
"Silver Jack",7314,12820,03/2000,CO
"Silver Jack",7314,12820,03/2000,CO
"Silver Jack",7316,12820,03/2000,CO
"Silver Jack",7310,12820,03/2000,CO
"Silver Jack",7316,12820,03/2000,CO
"Silver Jack",7316,12820,03/2000,CO
"Silver Jack",7310,12820,03/2000,CO
"Silver Jack",7314,12820,03/2000,CO
"Silver Jack",7314,12820,03/2000,CO
"Silver Jack",7310,12820,04/2000,CO
"Silver Jack",7316,12820,04/2000,CO
"Silver Jack",7310,12820,04/2000,CO
"Silver Jack",7316,12820,04/2000,CO
