reservoir,storage,capacity,date,state
"Santa Rosa",96850,717000,01/2000,NM
"Santa Rosa",96850,717000,01/2000,NM
"Santa Rosa",96890,717000,01/2000,NM
"Santa Rosa",96930,717000,01/2000,NM
"Santa Rosa",97110,717000,01/2000,NM
"Santa Rosa",97000,717000,01/2000,NM
"Santa Rosa",97000,717000,01/2000,NM
"Santa Rosa",97040,717000,01/2000,NM
"Santa Rosa",97040,717000,01/2000,NM
"Santa Rosa",97040,717000,01/2000,NM
"Santa Rosa",97040,717000,01/2000,NM
"Santa Rosa",97040,717000,01/2000,NM
"Santa Rosa",97070,717000,01/2000,NM
"Santa Rosa",97110,717000,01/2000,NM
"Santa Rosa",97110,717000,01/2000,NM
"Santa Rosa",97110,717000,01/2000,NM
"Santa Rosa",97110,717000,01/2000,NM
"Santa Rosa",97140,717000,01/2000,NM
"Santa Rosa",97140,717000,01/2000,NM
"Santa Rosa",97180,717000,01/2000,NM
"Santa Rosa",97220,717000,01/2000,NM
"Santa Rosa",97250,717000,01/2000,NM
"Santa Rosa",97250,717000,01/2000,NM
"Santa Rosa",97400,717000,01/2000,NM
"Santa Rosa",97250,717000,01/2000,NM
"Santa Rosa",97330,717000,01/2000,NM
"Santa Rosa",97290,717000,01/2000,NM
"Santa Rosa",97360,717000,01/2000,NM
"Santa Rosa",97440,717000,01/2000,NM
"Santa Rosa",97510,717000,01/2000,NM
"Santa Rosa",97590,717000,01/2000,NM
"Santa Rosa",97550,717000,02/2000,NM
"Santa Rosa",97590,717000,02/2000,NM
"Santa Rosa",97620,717000,02/2000,NM
"Santa Rosa",97620,717000,02/2000,NM
"Santa Rosa",97620,717000,02/2000,NM
"Santa Rosa",97700,717000,02/2000,NM
"Santa Rosa",97730,717000,02/2000,NM
"Santa Rosa",97810,717000,02/2000,NM
"Santa Rosa",97810,717000,02/2000,NM
"Santa Rosa",97810,717000,02/2000,NM
"Santa Rosa",97810,717000,02/2000,NM
"Santa Rosa",97810,717000,02/2000,NM
"Santa Rosa",97770,717000,02/2000,NM
"Santa Rosa",97840,717000,02/2000,NM
"Santa Rosa",97880,717000,02/2000,NM
"Santa Rosa",97950,717000,02/2000,NM
"Santa Rosa",97950,717000,02/2000,NM
"Santa Rosa",97920,717000,02/2000,NM
"Santa Rosa",97990,717000,02/2000,NM
"Santa Rosa",97950,717000,02/2000,NM
"Santa Rosa",97990,717000,02/2000,NM
"Santa Rosa",97950,717000,02/2000,NM
"Santa Rosa",97990,717000,02/2000,NM
"Santa Rosa",97990,717000,02/2000,NM
"Santa Rosa",97840,717000,02/2000,NM
"Santa Rosa",97880,717000,02/2000,NM
"Santa Rosa",97920,717000,02/2000,NM
"Santa Rosa",97950,717000,02/2000,NM
"Santa Rosa",97950,717000,02/2000,NM
"Santa Rosa",97950,717000,03/2000,NM
"Santa Rosa",97990,717000,03/2000,NM
"Santa Rosa",97990,717000,03/2000,NM
"Santa Rosa",98030,717000,03/2000,NM
"Santa Rosa",98030,717000,03/2000,NM
"Santa Rosa",98060,717000,03/2000,NM
"Santa Rosa",98030,717000,03/2000,NM
"Santa Rosa",98030,717000,03/2000,NM
"Santa Rosa",98030,717000,03/2000,NM
"Santa Rosa",98030,717000,03/2000,NM
"Santa Rosa",98030,717000,03/2000,NM
"Santa Rosa",98030,717000,03/2000,NM
"Santa Rosa",98030,717000,03/2000,NM
"Santa Rosa",98030,717000,03/2000,NM
"Santa Rosa",98030,717000,03/2000,NM
"Santa Rosa",98060,717000,03/2000,NM
"Santa Rosa",98060,717000,03/2000,NM
"Santa Rosa",98100,717000,03/2000,NM
"Santa Rosa",98100,717000,03/2000,NM
"Santa Rosa",98170,717000,03/2000,NM
"Santa Rosa",98170,717000,03/2000,NM
"Santa Rosa",98320,717000,03/2000,NM
"Santa Rosa",98580,717000,03/2000,NM
"Santa Rosa",98540,717000,03/2000,NM
"Santa Rosa",98620,717000,03/2000,NM
"Santa Rosa",98690,717000,03/2000,NM
"Santa Rosa",98800,717000,03/2000,NM
"Santa Rosa",98800,717000,03/2000,NM
"Santa Rosa",98770,717000,03/2000,NM
"Santa Rosa",98800,717000,03/2000,NM
"Santa Rosa",98840,717000,03/2000,NM
"Santa Rosa",98840,717000,04/2000,NM
"Santa Rosa",98840,717000,04/2000,NM
"Santa Rosa",98880,717000,04/2000,NM
"Santa Rosa",98950,717000,04/2000,NM
"Santa Rosa",98880,717000,04/2000,NM
"Santa Rosa",98880,717000,04/2000,NM
"Santa Rosa",98840,717000,04/2000,NM
"Santa Rosa",98910,717000,04/2000,NM
"Santa Rosa",98950,717000,04/2000,NM
"Santa Rosa",98910,717000,04/2000,NM
"Santa Rosa",98030,717000,04/2000,NM
"Santa Rosa",96270,717000,04/2000,NM
"Santa Rosa",94070,717000,04/2000,NM
"Santa Rosa",91940,717000,04/2000,NM
"Santa Rosa",89770,717000,04/2000,NM
"Santa Rosa",87700,717000,04/2000,NM
"Santa Rosa",85640,717000,04/2000,NM
"Santa Rosa",84020,717000,04/2000,NM
"Santa Rosa",83460,717000,04/2000,NM
"Santa Rosa",83520,717000,04/2000,NM
"Santa Rosa",83520,717000,04/2000,NM
"Santa Rosa",83520,717000,04/2000,NM
"Santa Rosa",83490,717000,04/2000,NM
"Santa Rosa",83520,717000,04/2000,NM
"Santa Rosa",83290,717000,04/2000,NM
"Santa Rosa",83290,717000,04/2000,NM
"Santa Rosa",83290,717000,04/2000,NM
"Santa Rosa",83330,717000,04/2000,NM
"Santa Rosa",83330,717000,04/2000,NM
"Santa Rosa",83330,717000,04/2000,NM
"Santa Rosa",83330,717000,05/2000,NM
"Santa Rosa",83390,717000,05/2000,NM
"Santa Rosa",83430,717000,05/2000,NM
"Santa Rosa",83360,717000,05/2000,NM
"Santa Rosa",83430,717000,05/2000,NM
"Santa Rosa",83360,717000,05/2000,NM
"Santa Rosa",83330,717000,05/2000,NM
"Santa Rosa",83390,717000,05/2000,NM
"Santa Rosa",83390,717000,05/2000,NM
"Santa Rosa",82660,717000,05/2000,NM
"Santa Rosa",80540,717000,05/2000,NM
"Santa Rosa",78400,717000,05/2000,NM
"Santa Rosa",75960,717000,05/2000,NM
"Santa Rosa",73570,717000,05/2000,NM
"Santa Rosa",71230,717000,05/2000,NM
"Santa Rosa",68860,717000,05/2000,NM
"Santa Rosa",66410,717000,05/2000,NM
"Santa Rosa",64130,717000,05/2000,NM
"Santa Rosa",61860,717000,05/2000,NM
"Santa Rosa",59750,717000,05/2000,NM
"Santa Rosa",57460,717000,05/2000,NM
"Santa Rosa",55220,717000,05/2000,NM
"Santa Rosa",52970,717000,05/2000,NM
"Santa Rosa",50730,717000,05/2000,NM
"Santa Rosa",49030,717000,05/2000,NM
"Santa Rosa",48550,717000,05/2000,NM
"Santa Rosa",48580,717000,05/2000,NM
"Santa Rosa",48580,717000,05/2000,NM
"Santa Rosa",48550,717000,05/2000,NM
"Santa Rosa",48550,717000,05/2000,NM
"Santa Rosa",48530,717000,05/2000,NM
"Santa Rosa",48510,717000,06/2000,NM
"Santa Rosa",48310,717000,06/2000,NM
"Santa Rosa",48330,717000,06/2000,NM
"Santa Rosa",48400,717000,06/2000,NM
"Santa Rosa",49750,717000,06/2000,NM
"Santa Rosa",49770,717000,06/2000,NM
"Santa Rosa",49820,717000,06/2000,NM
"Santa Rosa",49820,717000,06/2000,NM
"Santa Rosa",49770,717000,06/2000,NM
"Santa Rosa",49790,717000,06/2000,NM
"Santa Rosa",49750,717000,06/2000,NM
"Santa Rosa",49770,717000,06/2000,NM
"Santa Rosa",49820,717000,06/2000,NM
"Santa Rosa",49680,717000,06/2000,NM
"Santa Rosa",49770,717000,06/2000,NM
"Santa Rosa",49700,717000,06/2000,NM
"Santa Rosa",49660,717000,06/2000,NM
"Santa Rosa",49630,717000,06/2000,NM
"Santa Rosa",49630,717000,06/2000,NM
"Santa Rosa",49540,717000,06/2000,NM
"Santa Rosa",49610,717000,06/2000,NM
"Santa Rosa",49580,717000,06/2000,NM
"Santa Rosa",49560,717000,06/2000,NM
"Santa Rosa",49680,717000,06/2000,NM
"Santa Rosa",49750,717000,06/2000,NM
"Santa Rosa",49610,717000,06/2000,NM
"Santa Rosa",49660,717000,06/2000,NM
"Santa Rosa",50140,717000,06/2000,NM
"Santa Rosa",50330,717000,06/2000,NM
"Santa Rosa",50900,717000,06/2000,NM
"Santa Rosa",51210,717000,07/2000,NM
"Santa Rosa",51540,717000,07/2000,NM
"Santa Rosa",51540,717000,07/2000,NM
"Santa Rosa",51560,717000,07/2000,NM
"Santa Rosa",51540,717000,07/2000,NM
"Santa Rosa",51560,717000,07/2000,NM
"Santa Rosa",51590,717000,07/2000,NM
"Santa Rosa",51780,717000,07/2000,NM
"Santa Rosa",51760,717000,07/2000,NM
"Santa Rosa",51760,717000,07/2000,NM
"Santa Rosa",51800,717000,07/2000,NM
"Santa Rosa",52020,717000,07/2000,NM
"Santa Rosa",52580,717000,07/2000,NM
"Santa Rosa",52800,717000,07/2000,NM
"Santa Rosa",52940,717000,07/2000,NM
"Santa Rosa",53040,717000,07/2000,NM
"Santa Rosa",52430,717000,07/2000,NM
"Santa Rosa",50590,717000,07/2000,NM
"Santa Rosa",48400,717000,07/2000,NM
"Santa Rosa",46410,717000,07/2000,NM
"Santa Rosa",44500,717000,07/2000,NM
"Santa Rosa",42660,717000,07/2000,NM
"Santa Rosa",40540,717000,07/2000,NM
"Santa Rosa",38560,717000,07/2000,NM
"Santa Rosa",36560,717000,07/2000,NM
"Santa Rosa",34360,717000,07/2000,NM
"Santa Rosa",32410,717000,07/2000,NM
"Santa Rosa",31630,717000,07/2000,NM
"Santa Rosa",31630,717000,07/2000,NM
"Santa Rosa",31770,717000,07/2000,NM
"Santa Rosa",31910,717000,07/2000,NM
"Santa Rosa",32110,717000,08/2000,NM
"Santa Rosa",32180,717000,08/2000,NM
"Santa Rosa",32180,717000,08/2000,NM
"Santa Rosa",32160,717000,08/2000,NM
"Santa Rosa",32160,717000,08/2000,NM
"Santa Rosa",32180,717000,08/2000,NM
"Santa Rosa",32220,717000,08/2000,NM
"Santa Rosa",32250,717000,08/2000,NM
"Santa Rosa",32460,717000,08/2000,NM
"Santa Rosa",32410,717000,08/2000,NM
"Santa Rosa",31910,717000,08/2000,NM
"Santa Rosa",30130,717000,08/2000,NM
"Santa Rosa",27850,717000,08/2000,NM
"Santa Rosa",25420,717000,08/2000,NM
"Santa Rosa",22930,717000,08/2000,NM
"Santa Rosa",20420,717000,08/2000,NM
"Santa Rosa",18040,717000,08/2000,NM
"Santa Rosa",15700,717000,08/2000,NM
"Santa Rosa",13330,717000,08/2000,NM
"Santa Rosa",11060,717000,08/2000,NM
"Santa Rosa",8960,717000,08/2000,NM
"Santa Rosa",6750,717000,08/2000,NM
"Santa Rosa",4950,717000,08/2000,NM
"Santa Rosa",3640,717000,08/2000,NM
"Santa Rosa",2960,717000,08/2000,NM
"Santa Rosa",2800,717000,08/2000,NM
"Santa Rosa",2840,717000,08/2000,NM
"Santa Rosa",2880,717000,08/2000,NM
"Santa Rosa",2910,717000,08/2000,NM
"Santa Rosa",2930,717000,08/2000,NM
"Santa Rosa",2970,717000,08/2000,NM
"Santa Rosa",3000,717000,09/2000,NM
"Santa Rosa",3030,717000,09/2000,NM
"Santa Rosa",3060,717000,09/2000,NM
"Santa Rosa",3090,717000,09/2000,NM
"Santa Rosa",3120,717000,09/2000,NM
"Santa Rosa",3140,717000,09/2000,NM
"Santa Rosa",3170,717000,09/2000,NM
"Santa Rosa",3200,717000,09/2000,NM
"Santa Rosa",3240,717000,09/2000,NM
"Santa Rosa",3260,717000,09/2000,NM
"Santa Rosa",3290,717000,09/2000,NM
"Santa Rosa",3290,717000,09/2000,NM
"Santa Rosa",3310,717000,09/2000,NM
"Santa Rosa",3340,717000,09/2000,NM
"Santa Rosa",3360,717000,09/2000,NM
"Santa Rosa",3390,717000,09/2000,NM
"Santa Rosa",3410,717000,09/2000,NM
"Santa Rosa",3440,717000,09/2000,NM
"Santa Rosa",3460,717000,09/2000,NM
"Santa Rosa",3480,717000,09/2000,NM
"Santa Rosa",3510,717000,09/2000,NM
"Santa Rosa",3540,717000,09/2000,NM
"Santa Rosa",3560,717000,09/2000,NM
"Santa Rosa",3590,717000,09/2000,NM
"Santa Rosa",3610,717000,09/2000,NM
"Santa Rosa",3640,717000,09/2000,NM
"Santa Rosa",3650,717000,09/2000,NM
"Santa Rosa",3690,717000,09/2000,NM
"Santa Rosa",3710,717000,09/2000,NM
"Santa Rosa",3740,717000,09/2000,NM
"Santa Rosa",3760,717000,10/2000,NM
"Santa Rosa",3780,717000,10/2000,NM
"Santa Rosa",3810,717000,10/2000,NM
"Santa Rosa",3840,717000,10/2000,NM
"Santa Rosa",3860,717000,10/2000,NM
"Santa Rosa",3890,717000,10/2000,NM
"Santa Rosa",3920,717000,10/2000,NM
"Santa Rosa",3940,717000,10/2000,NM
"Santa Rosa",3970,717000,10/2000,NM
"Santa Rosa",3790,717000,10/2000,NM
"Santa Rosa",3320,717000,10/2000,NM
"Santa Rosa",3170,717000,10/2000,NM
"Santa Rosa",3210,717000,10/2000,NM
"Santa Rosa",3240,717000,10/2000,NM
"Santa Rosa",3270,717000,10/2000,NM
"Santa Rosa",3300,717000,10/2000,NM
"Santa Rosa",3330,717000,10/2000,NM
"Santa Rosa",3360,717000,10/2000,NM
"Santa Rosa",3390,717000,10/2000,NM
"Santa Rosa",3410,717000,10/2000,NM
"Santa Rosa",3450,717000,10/2000,NM
"Santa Rosa",3490,717000,10/2000,NM
"Santa Rosa",3700,717000,10/2000,NM
"Santa Rosa",4620,717000,10/2000,NM
"Santa Rosa",5330,717000,10/2000,NM
"Santa Rosa",5720,717000,10/2000,NM
"Santa Rosa",5970,717000,10/2000,NM
"Santa Rosa",6200,717000,10/2000,NM
"Santa Rosa",7620,717000,10/2000,NM
"Santa Rosa",8330,717000,10/2000,NM
"Santa Rosa",8830,717000,10/2000,NM
"Santa Rosa",9170,717000,11/2000,NM
"Santa Rosa",9460,717000,11/2000,NM
"Santa Rosa",9680,717000,11/2000,NM
"Santa Rosa",9860,717000,11/2000,NM
"Santa Rosa",10020,717000,11/2000,NM
"Santa Rosa",10180,717000,11/2000,NM
"Santa Rosa",10340,717000,11/2000,NM
"Santa Rosa",10470,717000,11/2000,NM
"Santa Rosa",10590,717000,11/2000,NM
"Santa Rosa",10690,717000,11/2000,NM
"Santa Rosa",10780,717000,11/2000,NM
"Santa Rosa",10860,717000,11/2000,NM
"Santa Rosa",10940,717000,11/2000,NM
"Santa Rosa",11010,717000,11/2000,NM
"Santa Rosa",11070,717000,11/2000,NM
"Santa Rosa",11110,717000,11/2000,NM
"Santa Rosa",11160,717000,11/2000,NM
"Santa Rosa",11170,717000,11/2000,NM
