reservoir,storage,capacity,date,state
"Deer Creek",129854.99,152570,01/2000,UT
"Deer Creek",130239,152570,01/2000,UT
"Deer Creek",130552,152570,01/2000,UT
"Deer Creek",130794.01,152570,01/2000,UT
"Deer Creek",131156,152570,01/2000,UT
"Deer Creek",131446,152570,01/2000,UT
"Deer Creek",131616,152570,01/2000,UT
"Deer Creek",132005,152570,01/2000,UT
"Deer Creek",132297,152570,01/2000,UT
"Deer Creek",132613,152570,01/2000,UT
"Deer Creek",132882,152570,01/2000,UT
"Deer Creek",133274,152570,01/2000,UT
"Deer Creek",133568,152570,01/2000,UT
"Deer Creek",133813,152570,01/2000,UT
"Deer Creek",134010,152570,01/2000,UT
"Deer Creek",134281,152570,01/2000,UT
"Deer Creek",134676,152570,01/2000,UT
"Deer Creek",135122,152570,01/2000,UT
"Deer Creek",135917,152570,01/2000,UT
"Deer Creek",136267,152570,01/2000,UT
"Deer Creek",136641,152570,01/2000,UT
"Deer Creek",136892,152570,01/2000,UT
"Deer Creek",137017,152570,01/2000,UT
"Deer Creek",137143,152570,01/2000,UT
"Deer Creek",137294,152570,01/2000,UT
"Deer Creek",137469,152570,01/2000,UT
"Deer Creek",137570,152570,01/2000,UT
"Deer Creek",137671,152570,01/2000,UT
"Deer Creek",137746,152570,01/2000,UT
"Deer Creek",137796,152570,01/2000,UT
"Deer Creek",137873,152570,01/2000,UT
"Deer Creek",137948,152570,02/2000,UT
"Deer Creek",137923,152570,02/2000,UT
"Deer Creek",138049,152570,02/2000,UT
"Deer Creek",138377,152570,02/2000,UT
"Deer Creek",138403,152570,02/2000,UT
"Deer Creek",138453,152570,02/2000,UT
"Deer Creek",138529,152570,02/2000,UT
"Deer Creek",138605,152570,02/2000,UT
"Deer Creek",138655,152570,02/2000,UT
"Deer Creek",138833,152570,02/2000,UT
"Deer Creek",138908,152570,02/2000,UT
"Deer Creek",139162,152570,02/2000,UT
"Deer Creek",139315,152570,02/2000,UT
"Deer Creek",139366,152570,02/2000,UT
"Deer Creek",139774,152570,02/2000,UT
"Deer Creek",139645,152570,02/2000,UT
"Deer Creek",139570,152570,02/2000,UT
"Deer Creek",139340,152570,02/2000,UT
"Deer Creek",139162,152570,02/2000,UT
"Deer Creek",139162,152570,02/2000,UT
"Deer Creek",138959,152570,02/2000,UT
"Deer Creek",138934,152570,02/2000,UT
"Deer Creek",138705,152570,02/2000,UT
"Deer Creek",138605,152570,02/2000,UT
"Deer Creek",138504,152570,02/2000,UT
"Deer Creek",138326,152570,02/2000,UT
"Deer Creek",138150,152570,02/2000,UT
"Deer Creek",137923,152570,02/2000,UT
"Deer Creek",137822,152570,02/2000,UT
"Deer Creek",137721,152570,03/2000,UT
"Deer Creek",137469,152570,03/2000,UT
"Deer Creek",137294,152570,03/2000,UT
"Deer Creek",137067,152570,03/2000,UT
"Deer Creek",136866,152570,03/2000,UT
"Deer Creek",136691,152570,03/2000,UT
"Deer Creek",136541,152570,03/2000,UT
"Deer Creek",136391,152570,03/2000,UT
"Deer Creek",136191,152570,03/2000,UT
"Deer Creek",136093,152570,03/2000,UT
"Deer Creek",135943,152570,03/2000,UT
"Deer Creek",135843,152570,03/2000,UT
"Deer Creek",135594,152570,03/2000,UT
"Deer Creek",135371,152570,03/2000,UT
"Deer Creek",135196,152570,03/2000,UT
"Deer Creek",134948,152570,03/2000,UT
"Deer Creek",134702,152570,03/2000,UT
"Deer Creek",134553,152570,03/2000,UT
"Deer Creek",134281,152570,03/2000,UT
"Deer Creek",134233,152570,03/2000,UT
"Deer Creek",133912,152570,03/2000,UT
"Deer Creek",133740,152570,03/2000,UT
"Deer Creek",133642,152570,03/2000,UT
"Deer Creek",133396,152570,03/2000,UT
"Deer Creek",133200,152570,03/2000,UT
"Deer Creek",133029,152570,03/2000,UT
"Deer Creek",132711,152570,03/2000,UT
"Deer Creek",132565,152570,03/2000,UT
"Deer Creek",132297,152570,03/2000,UT
"Deer Creek",132028,152570,03/2000,UT
"Deer Creek",131931,152570,03/2000,UT
"Deer Creek",131713,152570,04/2000,UT
"Deer Creek",131543,152570,04/2000,UT
"Deer Creek",131180,152570,04/2000,UT
"Deer Creek",130914,152570,04/2000,UT
"Deer Creek",130720,152570,04/2000,UT
"Deer Creek",130552,152570,04/2000,UT
"Deer Creek",130143.01,152570,04/2000,UT
"Deer Creek",129807.01,152570,04/2000,UT
"Deer Creek",129591,152570,04/2000,UT
"Deer Creek",129256,152570,04/2000,UT
"Deer Creek",129017,152570,04/2000,UT
"Deer Creek",128921.01,152570,04/2000,UT
"Deer Creek",128850.01,152570,04/2000,UT
"Deer Creek",128636,152570,04/2000,UT
"Deer Creek",128946,152570,04/2000,UT
"Deer Creek",128946,152570,04/2000,UT
"Deer Creek",128946,152570,04/2000,UT
"Deer Creek",128946,152570,04/2000,UT
"Deer Creek",128897.99,152570,04/2000,UT
"Deer Creek",128921.01,152570,04/2000,UT
"Deer Creek",128659,152570,04/2000,UT
"Deer Creek",128468.99,152570,04/2000,UT
"Deer Creek",128397.99,152570,04/2000,UT
"Deer Creek",128255.01,152570,04/2000,UT
"Deer Creek",128112,152570,04/2000,UT
"Deer Creek",128065,152570,04/2000,UT
"Deer Creek",127970,152570,04/2000,UT
"Deer Creek",127638,152570,04/2000,UT
"Deer Creek",127166,152570,04/2000,UT
"Deer Creek",126741,152570,04/2000,UT
"Deer Creek",126295,152570,05/2000,UT
"Deer Creek",125780,152570,05/2000,UT
"Deer Creek",125103,152570,05/2000,UT
"Deer Creek",124382,152570,05/2000,UT
"Deer Creek",123504,152570,05/2000,UT
"Deer Creek",122630,152570,05/2000,UT
"Deer Creek",121829,152570,05/2000,UT
"Deer Creek",121193,152570,05/2000,UT
"Deer Creek",120220,152570,05/2000,UT
"Deer Creek",119433,152570,05/2000,UT
"Deer Creek",118515,152570,05/2000,UT
"Deer Creek",117668,152570,05/2000,UT
"Deer Creek",116713,152570,05/2000,UT
"Deer Creek",115675,152570,05/2000,UT
"Deer Creek",114513,152570,05/2000,UT
"Deer Creek",113249,152570,05/2000,UT
"Deer Creek",112059,152570,05/2000,UT
"Deer Creek",111219,152570,05/2000,UT
"Deer Creek",110512,152570,05/2000,UT
"Deer Creek",110000,152570,05/2000,UT
"Deer Creek",109744,152570,05/2000,UT
"Deer Creek",109446,152570,05/2000,UT
"Deer Creek",109255,152570,05/2000,UT
"Deer Creek",109022,152570,05/2000,UT
"Deer Creek",108958,152570,05/2000,UT
"Deer Creek",109340,152570,05/2000,UT
"Deer Creek",111284,152570,05/2000,UT
"Deer Creek",113771,152570,05/2000,UT
"Deer Creek",116095,152570,05/2000,UT
"Deer Creek",118135,152570,05/2000,UT
"Deer Creek",120424,152570,05/2000,UT
"Deer Creek",122538,152570,06/2000,UT
"Deer Creek",124753,152570,06/2000,UT
"Deer Creek",126882,152570,06/2000,UT
"Deer Creek",129041,152570,06/2000,UT
"Deer Creek",131107,152570,06/2000,UT
"Deer Creek",132272,152570,06/2000,UT
"Deer Creek",132662,152570,06/2000,UT
"Deer Creek",132858,152570,06/2000,UT
"Deer Creek",133005,152570,06/2000,UT
"Deer Creek",133127,152570,06/2000,UT
"Deer Creek",133494,152570,06/2000,UT
"Deer Creek",133740,152570,06/2000,UT
"Deer Creek",133961,152570,06/2000,UT
"Deer Creek",133764,152570,06/2000,UT
"Deer Creek",133470,152570,06/2000,UT
"Deer Creek",132980,152570,06/2000,UT
"Deer Creek",132442,152570,06/2000,UT
"Deer Creek",132077,152570,06/2000,UT
"Deer Creek",131859,152570,06/2000,UT
"Deer Creek",131761,152570,06/2000,UT
"Deer Creek",131519,152570,06/2000,UT
"Deer Creek",130769,152570,06/2000,UT
"Deer Creek",130794.01,152570,06/2000,UT
"Deer Creek",130552,152570,06/2000,UT
"Deer Creek",130070.01,152570,06/2000,UT
"Deer Creek",129687,152570,06/2000,UT
"Deer Creek",129352.01,152570,06/2000,UT
"Deer Creek",129017,152570,06/2000,UT
"Deer Creek",128563.99,152570,06/2000,UT
"Deer Creek",128136.99,152570,06/2000,UT
"Deer Creek",127827,152570,07/2000,UT
"Deer Creek",127497,152570,07/2000,UT
"Deer Creek",127213,152570,07/2000,UT
"Deer Creek",126647,152570,07/2000,UT
"Deer Creek",126131,152570,07/2000,UT
"Deer Creek",125756,152570,07/2000,UT
"Deer Creek",124986,152570,07/2000,UT
"Deer Creek",124358,152570,07/2000,UT
"Deer Creek",123734,152570,07/2000,UT
"Deer Creek",123089,152570,07/2000,UT
"Deer Creek",122607,152570,07/2000,UT
"Deer Creek",122081,152570,07/2000,UT
"Deer Creek",121420,152570,07/2000,UT
"Deer Creek",120717,152570,07/2000,UT
"Deer Creek",119995,152570,07/2000,UT
"Deer Creek",119320,152570,07/2000,UT
"Deer Creek",118694,152570,07/2000,UT
"Deer Creek",118001,152570,07/2000,UT
"Deer Creek",117356,152570,07/2000,UT
"Deer Creek",116779,152570,07/2000,UT
"Deer Creek",116226,152570,07/2000,UT
"Deer Creek",115654,152570,07/2000,UT
"Deer Creek",115039,152570,07/2000,UT
"Deer Creek",114448,152570,07/2000,UT
"Deer Creek",113859,152570,07/2000,UT
"Deer Creek",113292,152570,07/2000,UT
"Deer Creek",112707,152570,07/2000,UT
"Deer Creek",112080,152570,07/2000,UT
"Deer Creek",111434,152570,07/2000,UT
"Deer Creek",110726,152570,07/2000,UT
"Deer Creek",109978,152570,07/2000,UT
"Deer Creek",109297,152570,08/2000,UT
"Deer Creek",108577,152570,08/2000,UT
"Deer Creek",107839,152570,08/2000,UT
"Deer Creek",107188,152570,08/2000,UT
"Deer Creek",106665,152570,08/2000,UT
"Deer Creek",105977,152570,08/2000,UT
"Deer Creek",105417,152570,08/2000,UT
"Deer Creek",104817,152570,08/2000,UT
"Deer Creek",104138,152570,08/2000,UT
"Deer Creek",103441,152570,08/2000,UT
"Deer Creek",102829,152570,08/2000,UT
"Deer Creek",102159,152570,08/2000,UT
"Deer Creek",101451,152570,08/2000,UT
"Deer Creek",100787,152570,08/2000,UT
"Deer Creek",100126,152570,08/2000,UT
"Deer Creek",99528,152570,08/2000,UT
"Deer Creek",98952,152570,08/2000,UT
"Deer Creek",98378,152570,08/2000,UT
"Deer Creek",97885,152570,08/2000,UT
"Deer Creek",97414,152570,08/2000,UT
"Deer Creek",96923,152570,08/2000,UT
"Deer Creek",96414,152570,08/2000,UT
"Deer Creek",95849,152570,08/2000,UT
"Deer Creek",95401,152570,08/2000,UT
"Deer Creek",95013,152570,08/2000,UT
"Deer Creek",94529,152570,08/2000,UT
"Deer Creek",94221,152570,08/2000,UT
"Deer Creek",93855,152570,08/2000,UT
"Deer Creek",93528,152570,08/2000,UT
"Deer Creek",93221,152570,08/2000,UT
"Deer Creek",92953,152570,08/2000,UT
"Deer Creek",92876,152570,09/2000,UT
"Deer Creek",93029,152570,09/2000,UT
"Deer Creek",93144,152570,09/2000,UT
"Deer Creek",93183,152570,09/2000,UT
"Deer Creek",93086,152570,09/2000,UT
"Deer Creek",92953,152570,09/2000,UT
"Deer Creek",92819,152570,09/2000,UT
"Deer Creek",92704,152570,09/2000,UT
"Deer Creek",92571,152570,09/2000,UT
"Deer Creek",92341,152570,09/2000,UT
"Deer Creek",92227,152570,09/2000,UT
"Deer Creek",91998,152570,09/2000,UT
"Deer Creek",91732,152570,09/2000,UT
"Deer Creek",91523,152570,09/2000,UT
"Deer Creek",91315,152570,09/2000,UT
"Deer Creek",91049,152570,09/2000,UT
"Deer Creek",90898,152570,09/2000,UT
"Deer Creek",90558,152570,09/2000,UT
"Deer Creek",90219,152570,09/2000,UT
"Deer Creek",89917,152570,09/2000,UT
"Deer Creek",89636,152570,09/2000,UT
"Deer Creek",89505,152570,09/2000,UT
"Deer Creek",89598,152570,09/2000,UT
"Deer Creek",89693,152570,09/2000,UT
"Deer Creek",89861,152570,09/2000,UT
"Deer Creek",89968.56,152570,09/2000,UT
"Deer Creek",90099.97,152570,09/2000,UT
"Deer Creek",90231.38,152570,09/2000,UT
"Deer Creek",90288.35,152570,09/2000,UT
"Deer Creek",90350,152570,09/2000,UT
"Deer Creek",90445,152570,10/2000,UT
"Deer Creek",90483,152570,10/2000,UT
"Deer Creek",90483,152570,10/2000,UT
"Deer Creek",90483,152570,10/2000,UT
"Deer Creek",90445,152570,10/2000,UT
"Deer Creek",90350,152570,10/2000,UT
"Deer Creek",90313,152570,10/2000,UT
"Deer Creek",90275,152570,10/2000,UT
"Deer Creek",90275,152570,10/2000,UT
"Deer Creek",90332,152570,10/2000,UT
"Deer Creek",90577,152570,10/2000,UT
"Deer Creek",90841,152570,10/2000,UT
"Deer Creek",91069,152570,10/2000,UT
"Deer Creek",91333,152570,10/2000,UT
"Deer Creek",91580,152570,10/2000,UT
"Deer Creek",91808,152570,10/2000,UT
"Deer Creek",92094,152570,10/2000,UT
"Deer Creek",92322,152570,10/2000,UT
"Deer Creek",92551,152570,10/2000,UT
"Deer Creek",92761,152570,10/2000,UT
"Deer Creek",93011,152570,10/2000,UT
"Deer Creek",93221,152570,10/2000,UT
"Deer Creek",93432,152570,10/2000,UT
"Deer Creek",93681,152570,10/2000,UT
"Deer Creek",93894,152570,10/2000,UT
"Deer Creek",94124,152570,10/2000,UT
"Deer Creek",94317,152570,10/2000,UT
"Deer Creek",94549,152570,10/2000,UT
"Deer Creek",94839,152570,10/2000,UT
"Deer Creek",95091,152570,10/2000,UT
"Deer Creek",95382,152570,10/2000,UT
"Deer Creek",95713,152570,11/2000,UT
"Deer Creek",95947,152570,11/2000,UT
"Deer Creek",96141,152570,11/2000,UT
"Deer Creek",96395,152570,11/2000,UT
"Deer Creek",96649,152570,11/2000,UT
"Deer Creek",96864,152570,11/2000,UT
"Deer Creek",97060,152570,11/2000,UT
"Deer Creek",97315,152570,11/2000,UT
"Deer Creek",97609,152570,11/2000,UT
"Deer Creek",97905,152570,11/2000,UT
"Deer Creek",98102,152570,11/2000,UT
"Deer Creek",98359,152570,11/2000,UT
"Deer Creek",98616,152570,11/2000,UT
"Deer Creek",98854,152570,11/2000,UT
"Deer Creek",99091,152570,11/2000,UT
"Deer Creek",99349,152570,11/2000,UT
"Deer Creek",99568,152570,11/2000,UT
