reservoir,storage,capacity,date,state
"Taylor Park",76219,106200,01/2000,CO
"Taylor Park",76136,106200,01/2000,CO
"Taylor Park",76068,106200,01/2000,CO
"Taylor Park",76001,106200,01/2000,CO
"Taylor Park",75901,106200,01/2000,CO
"Taylor Park",75867,106200,01/2000,CO
"Taylor Park",75784,106200,01/2000,CO
"Taylor Park",75700,106200,01/2000,CO
"Taylor Park",75650,106200,01/2000,CO
"Taylor Park",75600,106200,01/2000,CO
"Taylor Park",75466,106200,01/2000,CO
"Taylor Park",75366,106200,01/2000,CO
"Taylor Park",75250,106200,01/2000,CO
"Taylor Park",75200,106200,01/2000,CO
"Taylor Park",75083,106200,01/2000,CO
"Taylor Park",75017,106200,01/2000,CO
"Taylor Park",74917,106200,01/2000,CO
"Taylor Park",74884,106200,01/2000,CO
"Taylor Park",74867,106200,01/2000,CO
"Taylor Park",74751,106200,01/2000,CO
"Taylor Park",74701,106200,01/2000,CO
"Taylor Park",74652,106200,01/2000,CO
"Taylor Park",74585,106200,01/2000,CO
"Taylor Park",74569,106200,01/2000,CO
"Taylor Park",74536,106200,01/2000,CO
"Taylor Park",74470,106200,01/2000,CO
"Taylor Park",74470,106200,01/2000,CO
"Taylor Park",74503,106200,01/2000,CO
"Taylor Park",74503,106200,01/2000,CO
"Taylor Park",74387,106200,01/2000,CO
"Taylor Park",74321,106200,01/2000,CO
"Taylor Park",74255,106200,02/2000,CO
"Taylor Park",74156,106200,02/2000,CO
"Taylor Park",74073,106200,02/2000,CO
"Taylor Park",74024,106200,02/2000,CO
"Taylor Park",73925,106200,02/2000,CO
"Taylor Park",73826,106200,02/2000,CO
"Taylor Park",73760,106200,02/2000,CO
"Taylor Park",73694,106200,02/2000,CO
"Taylor Park",73629,106200,02/2000,CO
"Taylor Park",73579,106200,02/2000,CO
"Taylor Park",73662,106200,02/2000,CO
"Taylor Park",73629,106200,02/2000,CO
"Taylor Park",73612,106200,02/2000,CO
"Taylor Park",73579,106200,02/2000,CO
"Taylor Park",73514,106200,02/2000,CO
"Taylor Park",73448,106200,02/2000,CO
"Taylor Park",73383,106200,02/2000,CO
"Taylor Park",73317,106200,02/2000,CO
"Taylor Park",73252,106200,02/2000,CO
"Taylor Park",73153,106200,02/2000,CO
"Taylor Park",73088,106200,02/2000,CO
"Taylor Park",73006,106200,02/2000,CO
"Taylor Park",72957,106200,02/2000,CO
"Taylor Park",72859,106200,02/2000,CO
"Taylor Park",72794,106200,02/2000,CO
"Taylor Park",72712,106200,02/2000,CO
"Taylor Park",72664,106200,02/2000,CO
"Taylor Park",72582,106200,02/2000,CO
"Taylor Park",72517,106200,02/2000,CO
"Taylor Park",72452,106200,03/2000,CO
