reservoir,storage,capacity,date,state
Rockport,38912,62100,01/2000,UT
Rockport,38745,62100,01/2000,UT
Rockport,38662,62100,01/2000,UT
Rockport,38579,62100,01/2000,UT
Rockport,38496,62100,01/2000,UT
Rockport,38413,62100,01/2000,UT
Rockport,38248,62100,01/2000,UT
Rockport,38166,62100,01/2000,UT
Rockport,38083,62100,01/2000,UT
Rockport,38001,62100,01/2000,UT
Rockport,37918,62100,01/2000,UT
Rockport,37837,62100,01/2000,UT
Rockport,37673,62100,01/2000,UT
Rockport,37591,62100,01/2000,UT
Rockport,37509,62100,01/2000,UT
Rockport,37427,62100,01/2000,UT
Rockport,37346,62100,01/2000,UT
Rockport,37346,62100,01/2000,UT
Rockport,37509,62100,01/2000,UT
Rockport,37755,62100,01/2000,UT
Rockport,37755,62100,01/2000,UT
Rockport,37755,62100,01/2000,UT
Rockport,37755,62100,01/2000,UT
Rockport,37673,62100,01/2000,UT
Rockport,37591,62100,01/2000,UT
Rockport,37591,62100,01/2000,UT
Rockport,37591,62100,01/2000,UT
Rockport,37509,62100,01/2000,UT
Rockport,37264,62100,01/2000,UT
Rockport,37101,62100,01/2000,UT
Rockport,36939,62100,01/2000,UT
Rockport,36777,62100,02/2000,UT
Rockport,36696,62100,02/2000,UT
Rockport,36535,62100,02/2000,UT
Rockport,36455,62100,02/2000,UT
Rockport,36294,62100,02/2000,UT
Rockport,36134,62100,02/2000,UT
Rockport,36054,62100,02/2000,UT
Rockport,35974,62100,02/2000,UT
Rockport,36134,62100,02/2000,UT
Rockport,36294,62100,02/2000,UT
Rockport,36455,62100,02/2000,UT
Rockport,36616,62100,02/2000,UT
Rockport,36777,62100,02/2000,UT
Rockport,37021,62100,02/2000,UT
Rockport,37346,62100,02/2000,UT
Rockport,37509,62100,02/2000,UT
Rockport,37755,62100,02/2000,UT
Rockport,37918,62100,02/2000,UT
Rockport,38001,62100,02/2000,UT
Rockport,38001,62100,02/2000,UT
Rockport,38166,62100,02/2000,UT
Rockport,38331,62100,02/2000,UT
Rockport,38331,62100,02/2000,UT
Rockport,38413,62100,02/2000,UT
Rockport,38413,62100,02/2000,UT
Rockport,38496,62100,02/2000,UT
Rockport,38496,62100,02/2000,UT
Rockport,38579,62100,02/2000,UT
Rockport,38662,62100,02/2000,UT
Rockport,38745,62100,03/2000,UT
Rockport,38745,62100,03/2000,UT
Rockport,38828,62100,03/2000,UT
Rockport,38828,62100,03/2000,UT
Rockport,38912,62100,03/2000,UT
Rockport,38912,62100,03/2000,UT
Rockport,38995,62100,03/2000,UT
Rockport,38995,62100,03/2000,UT
Rockport,39079,62100,03/2000,UT
Rockport,39162,62100,03/2000,UT
Rockport,39246,62100,03/2000,UT
Rockport,39246,62100,03/2000,UT
Rockport,39330,62100,03/2000,UT
Rockport,39414,62100,03/2000,UT
Rockport,39498,62100,03/2000,UT
Rockport,39498,62100,03/2000,UT
Rockport,39581,62100,03/2000,UT
Rockport,39581,62100,03/2000,UT
Rockport,39666,62100,03/2000,UT
Rockport,39750,62100,03/2000,UT
Rockport,39750,62100,03/2000,UT
Rockport,39834,62100,03/2000,UT
Rockport,39834,62100,03/2000,UT
Rockport,39919,62100,03/2000,UT
Rockport,40003,62100,03/2000,UT
Rockport,40003,62100,03/2000,UT
Rockport,40088,62100,03/2000,UT
Rockport,40173,62100,03/2000,UT
Rockport,40258,62100,03/2000,UT
Rockport,40343,62100,03/2000,UT
Rockport,40343,62100,03/2000,UT
Rockport,40343,62100,04/2000,UT
Rockport,40343,62100,04/2000,UT
Rockport,40343,62100,04/2000,UT
Rockport,40343,62100,04/2000,UT
Rockport,40428,62100,04/2000,UT
Rockport,40598,62100,04/2000,UT
Rockport,40684,62100,04/2000,UT
Rockport,40770,62100,04/2000,UT
Rockport,40855,62100,04/2000,UT
Rockport,40941,62100,04/2000,UT
Rockport,41113,62100,04/2000,UT
Rockport,41199,62100,04/2000,UT
Rockport,41371,62100,04/2000,UT
Rockport,41544,62100,04/2000,UT
Rockport,41804,62100,04/2000,UT
Rockport,42066,62100,04/2000,UT
Rockport,42240,62100,04/2000,UT
Rockport,42415,62100,04/2000,UT
Rockport,42591,62100,04/2000,UT
Rockport,42767,62100,04/2000,UT
Rockport,43031,62100,04/2000,UT
Rockport,43297,62100,04/2000,UT
Rockport,43475,62100,04/2000,UT
Rockport,43653,62100,04/2000,UT
Rockport,43832,62100,04/2000,UT
