reservoir,storage,capacity,date,state
Vega,39608,33800,06/2000,CO
Vega,19122,33800,06/2000,CO
Vega,7741,33800,06/2000,CO
Vega,1837,33800,06/2000,CO
Vega,20114,33800,08/2000,CO
Vega,19895,33800,08/2000,CO
Vega,19672,33800,08/2000,CO
Vega,19464,33800,08/2000,CO
Vega,19237,33800,08/2000,CO
Vega,19013,33800,08/2000,CO
Vega,18783,33800,08/2000,CO
Vega,18549,33800,08/2000,CO
Vega,18324,33800,08/2000,CO
Vega,18093,33800,08/2000,CO
Vega,17859,33800,08/2000,CO
Vega,17625,33800,08/2000,CO
Vega,17394,33800,08/2000,CO
Vega,17153,33800,08/2000,CO
Vega,16925,33800,08/2000,CO
Vega,16687,33800,08/2000,CO
Vega,16481,33800,08/2000,CO
Vega,16246,33800,08/2000,CO
Vega,15997,33800,08/2000,CO
Vega,15767,33800,08/2000,CO
Vega,15522,33800,08/2000,CO
Vega,15279,33800,08/2000,CO
Vega,15028,33800,08/2000,CO
Vega,14785,33800,08/2000,CO
Vega,14578,33800,08/2000,CO
Vega,14356,33800,08/2000,CO
Vega,14148,33800,08/2000,CO
Vega,13926,33800,08/2000,CO
Vega,13758,33800,08/2000,CO
Vega,13582,33800,08/2000,CO
Vega,13397,33800,09/2000,CO
Vega,13229,33800,09/2000,CO
Vega,13063,33800,09/2000,CO
Vega,12904,33800,09/2000,CO
Vega,12750,33800,09/2000,CO
Vega,12642,33800,09/2000,CO
Vega,12539,33800,09/2000,CO
Vega,12452,33800,09/2000,CO
Vega,12350,33800,09/2000,CO
Vega,12225,33800,09/2000,CO
Vega,12130,33800,09/2000,CO
Vega,12006,33800,09/2000,CO
Vega,11907,33800,09/2000,CO
Vega,11808,33800,09/2000,CO
Vega,11706,33800,09/2000,CO
Vega,11613,33800,09/2000,CO
Vega,11530,33800,09/2000,CO
Vega,11456,33800,09/2000,CO
Vega,11378,33800,09/2000,CO
Vega,11305,33800,09/2000,CO
Vega,11319,33800,09/2000,CO
Vega,11323,33800,09/2000,CO
Vega,11323,33800,09/2000,CO
Vega,11365,33800,09/2000,CO
Vega,11369,33800,09/2000,CO
Vega,11365,33800,09/2000,CO
Vega,11360,33800,09/2000,CO
Vega,11360,33800,09/2000,CO
Vega,11360,33800,09/2000,CO
Vega,11365,33800,09/2000,CO
Vega,11365,33800,10/2000,CO
Vega,11355,33800,10/2000,CO
Vega,11360,33800,10/2000,CO
Vega,11360,33800,10/2000,CO
Vega,11369,33800,10/2000,CO
Vega,11396,33800,10/2000,CO
Vega,11410,33800,10/2000,CO
Vega,11415,33800,10/2000,CO
Vega,11438,33800,10/2000,CO
Vega,11451,33800,10/2000,CO
Vega,11488,33800,10/2000,CO
Vega,11520,33800,10/2000,CO
Vega,11548,33800,10/2000,CO
Vega,11567,33800,10/2000,CO
Vega,11585,33800,10/2000,CO
Vega,11594,33800,10/2000,CO
Vega,11608,33800,10/2000,CO
Vega,11613,33800,10/2000,CO
Vega,11622,33800,10/2000,CO
Vega,11631,33800,10/2000,CO
Vega,11641,33800,10/2000,CO
Vega,11659,33800,10/2000,CO
Vega,11673,33800,10/2000,CO
Vega,11701,33800,10/2000,CO
Vega,11720,33800,10/2000,CO
Vega,11738,33800,10/2000,CO
Vega,11743,33800,10/2000,CO
Vega,11780,33800,10/2000,CO
Vega,11813,33800,10/2000,CO
Vega,11827,33800,10/2000,CO
Vega,11860,33800,10/2000,CO
Vega,11888,33800,11/2000,CO
Vega,11841,33800,11/2000,CO
Vega,11851,33800,11/2000,CO
Vega,11865,33800,11/2000,CO
Vega,11888,33800,11/2000,CO
Vega,11907,33800,11/2000,CO
Vega,11907,33800,11/2000,CO
Vega,11921,33800,11/2000,CO
Vega,11940,33800,11/2000,CO
Vega,11964,33800,11/2000,CO
Vega,11987,33800,11/2000,CO
Vega,11997,33800,11/2000,CO
Vega,12016,33800,11/2000,CO
Vega,12025,33800,11/2000,CO
Vega,12049,33800,11/2000,CO
Vega,12063,33800,11/2000,CO
Vega,12077,33800,11/2000,CO
Vega,12092,33800,11/2000,CO
Vega,12106,33800,11/2000,CO
Vega,12125,33800,11/2000,CO
Vega,12135,33800,11/2000,CO
Vega,12154,33800,11/2000,CO
Vega,12163,33800,11/2000,CO
Vega,12177,33800,11/2000,CO
Vega,12192,33800,11/2000,CO
Vega,12206,33800,11/2000,CO
Vega,12225,33800,11/2000,CO
Vega,12235,33800,11/2000,CO
Vega,12245,33800,11/2000,CO
Vega,12259,33800,11/2000,CO
Vega,12278,33800,12/2000,CO
Vega,12288,33800,12/2000,CO
Vega,12302,33800,12/2000,CO
Vega,12317,33800,12/2000,CO
Vega,12321,33800,12/2000,CO
Vega,12336,33800,12/2000,CO
Vega,12350,33800,12/2000,CO
Vega,12365,33800,12/2000,CO
Vega,12384,33800,12/2000,CO
Vega,12408,33800,12/2000,CO
Vega,12423,33800,12/2000,CO
Vega,12442,33800,12/2000,CO
Vega,12462,33800,12/2000,CO
Vega,12486,33800,12/2000,CO
Vega,12505,33800,12/2000,CO
Vega,12520,33800,12/2000,CO
Vega,12535,33800,12/2000,CO
Vega,12549,33800,12/2000,CO
Vega,12559,33800,12/2000,CO
Vega,12579,33800,12/2000,CO
Vega,12598,33800,12/2000,CO
Vega,12608,33800,12/2000,CO
Vega,12618,33800,12/2000,CO
Vega,12637,33800,12/2000,CO
Vega,12657,33800,12/2000,CO
Vega,12667,33800,12/2000,CO
Vega,12681,33800,12/2000,CO
Vega,12696,33800,12/2000,CO
Vega,12706,33800,12/2000,CO
Vega,12721,33800,12/2000,CO
Vega,12730,33800,12/2000,CO
Vega,12745,33800,01/2001,CO
Vega,12755,33800,01/2001,CO
Vega,12770,33800,01/2001,CO
Vega,12785,33800,01/2001,CO
Vega,12795,33800,01/2001,CO
Vega,12809,33800,01/2001,CO
Vega,12819,33800,01/2001,CO
Vega,12829,33800,01/2001,CO
Vega,12834,33800,01/2001,CO
Vega,12854,33800,01/2001,CO
Vega,12869,33800,01/2001,CO
Vega,12874,33800,01/2001,CO
Vega,12904,33800,01/2001,CO
Vega,12918,33800,01/2001,CO
Vega,12923,33800,01/2001,CO
Vega,12938,33800,01/2001,CO
Vega,12948,33800,01/2001,CO
Vega,12958,33800,01/2001,CO
Vega,12968,33800,01/2001,CO
Vega,12983,33800,01/2001,CO
Vega,12993,33800,01/2001,CO
Vega,13008,33800,01/2001,CO
Vega,13013,33800,01/2001,CO
Vega,13028,33800,01/2001,CO
Vega,13048,33800,01/2001,CO
Vega,13063,33800,01/2001,CO
Vega,13073,33800,01/2001,CO
Vega,13093,33800,01/2001,CO
Vega,13113,33800,01/2001,CO
Vega,13128,33800,01/2001,CO
Vega,13139,33800,01/2001,CO
Vega,13149,33800,02/2001,CO
Vega,13164,33800,02/2001,CO
Vega,13174,33800,02/2001,CO
Vega,13189,33800,02/2001,CO
Vega,13260,33800,02/2001,CO
Vega,13300,33800,02/2001,CO
Vega,13316,33800,02/2001,CO
Vega,13346,33800,02/2001,CO
Vega,773,33800,02/2001,CO
Vega,79,33800,02/2001,CO
Vega,249,33800,02/2001,CO
Vega,70,33800,02/2001,CO
Vega,68,33800,02/2001,CO
Vega,54,33800,02/2001,CO
Vega,71,33800,02/2001,CO
Vega,1494,33800,09/2001,CO
Vega,1503,33800,09/2001,CO
Vega,1503,33800,09/2001,CO
Vega,1508,33800,09/2001,CO
Vega,1512,33800,09/2001,CO
Vega,1517,33800,09/2001,CO
Vega,1521,33800,09/2001,CO
Vega,1521,33800,09/2001,CO
Vega,1521,33800,09/2001,CO
Vega,1521,33800,09/2001,CO
Vega,1487,33800,09/2001,CO
Vega,1452,33800,09/2001,CO
Vega,1418,33800,09/2001,CO
Vega,1469,33800,09/2001,CO
Vega,1521,33800,09/2001,CO
Vega,1498,33800,09/2001,CO
Vega,1474,33800,09/2001,CO
Vega,1451,33800,09/2001,CO
Vega,1428,33800,10/2001,CO
Vega,1521,33800,10/2001,CO
Vega,1521,33800,10/2001,CO
Vega,1521,33800,10/2001,CO
Vega,1521,33800,10/2001,CO
Vega,1521,33800,10/2001,CO
Vega,1521,33800,10/2001,CO
Vega,1521,33800,10/2001,CO
Vega,1644,33800,10/2001,CO
Vega,1662,33800,10/2001,CO
Vega,1683,33800,10/2001,CO
Vega,1703,33800,10/2001,CO
Vega,1724,33800,10/2001,CO
Vega,1724,33800,10/2001,CO
Vega,1724,33800,10/2001,CO
Vega,1724,33800,10/2001,CO
Vega,1724,33800,10/2001,CO
Vega,1724,33800,10/2001,CO
Vega,1724,33800,10/2001,CO
Vega,1724,33800,10/2001,CO
Vega,1724,33800,10/2001,CO
Vega,1669,33800,10/2001,CO
Vega,1724,33800,10/2001,CO
Vega,1724,33800,10/2001,CO
Vega,1724,33800,10/2001,CO
Vega,1724,33800,10/2001,CO
Vega,1724,33800,10/2001,CO
Vega,1724,33800,10/2001,CO
Vega,1724,33800,10/2001,CO
Vega,1724,33800,10/2001,CO
Vega,1739,33800,10/2001,CO
Vega,1755,33800,11/2001,CO
Vega,1755,33800,11/2001,CO
Vega,1755,33800,11/2001,CO
Vega,1755,33800,11/2001,CO
Vega,1755,33800,11/2001,CO
Vega,1755,33800,11/2001,CO
Vega,1756,33800,11/2001,CO
Vega,1819,33800,11/2001,CO
Vega,1819,33800,11/2001,CO
Vega,1817,33800,11/2001,CO
Vega,1816,33800,11/2001,CO
Vega,1819,33800,11/2001,CO
Vega,1821,33800,11/2001,CO
Vega,1821,33800,11/2001,CO
Vega,1821,33800,11/2001,CO
Vega,1821,33800,11/2001,CO
Vega,1821,33800,11/2001,CO
Vega,1821,33800,11/2001,CO
Vega,1821,33800,11/2001,CO
Vega,1821,33800,11/2001,CO
Vega,1821,33800,11/2001,CO
Vega,1821,33800,11/2001,CO
Vega,1824,33800,11/2001,CO
Vega,1828,33800,11/2001,CO
Vega,1831,33800,11/2001,CO
Vega,1831,33800,11/2001,CO
Vega,1831,33800,11/2001,CO
Vega,1831,33800,11/2001,CO
Vega,1831,33800,11/2001,CO
Vega,1831,33800,11/2001,CO
Vega,1831,33800,12/2001,CO
Vega,1831,33800,12/2001,CO
Vega,1853,33800,12/2001,CO
Vega,1854,33800,12/2001,CO
Vega,1855,33800,12/2001,CO
Vega,1855,33800,12/2001,CO
Vega,1856,33800,12/2001,CO
Vega,1856,33800,12/2001,CO
Vega,1856,33800,12/2001,CO
Vega,1856,33800,12/2001,CO
Vega,1856,33800,12/2001,CO
Vega,1856,33800,12/2001,CO
Vega,1856,33800,12/2001,CO
Vega,1856,33800,12/2001,CO
Vega,1856,33800,12/2001,CO
Vega,1856,33800,12/2001,CO
Vega,1856,33800,12/2001,CO
Vega,1856,33800,12/2001,CO
Vega,1856,33800,12/2001,CO
Vega,1856,33800,12/2001,CO
Vega,1856,33800,12/2001,CO
Vega,1856,33800,12/2001,CO
Vega,1856,33800,12/2001,CO
Vega,1856,33800,12/2001,CO
Vega,1856,33800,12/2001,CO
Vega,1856,33800,12/2001,CO
Vega,1856,33800,12/2001,CO
Vega,1856,33800,12/2001,CO
Vega,1856,33800,12/2001,CO
Vega,1857,33800,12/2001,CO
Vega,1857,33800,12/2001,CO
Vega,1857,33800,01/2002,CO
Vega,1857,33800,01/2002,CO
Vega,1857,33800,01/2002,CO
Vega,1857,33800,01/2002,CO
Vega,1858,33800,01/2002,CO
Vega,1858,33800,01/2002,CO
Vega,1858,33800,01/2002,CO
Vega,1860,33800,01/2002,CO
Vega,1862,33800,01/2002,CO
Vega,1864,33800,01/2002,CO
Vega,1866,33800,01/2002,CO
Vega,1869,33800,01/2002,CO
Vega,1871,33800,01/2002,CO
Vega,1873,33800,01/2002,CO
Vega,1875,33800,01/2002,CO
Vega,1877,33800,01/2002,CO
Vega,1879,33800,01/2002,CO
Vega,1882,33800,01/2002,CO
Vega,1884,33800,01/2002,CO
Vega,1886,33800,01/2002,CO
Vega,1888,33800,01/2002,CO
Vega,1890,33800,01/2002,CO
Vega,1892,33800,01/2002,CO
Vega,1894,33800,01/2002,CO
Vega,1897,33800,01/2002,CO
Vega,1899,33800,01/2002,CO
Vega,1901,33800,01/2002,CO
Vega,1903,33800,01/2002,CO
Vega,1905,33800,01/2002,CO
Vega,1907,33800,01/2002,CO
Vega,1910,33800,01/2002,CO
Vega,1910,33800,02/2002,CO
Vega,1910,33800,02/2002,CO
Vega,1910,33800,02/2002,CO
Vega,1910,33800,02/2002,CO
Vega,1911,33800,02/2002,CO
Vega,1913,33800,02/2002,CO
Vega,1913,33800,02/2002,CO
Vega,1913,33800,02/2002,CO
Vega,1913,33800,02/2002,CO
Vega,1913,33800,02/2002,CO
Vega,1915,33800,02/2002,CO
Vega,1916,33800,02/2002,CO
Vega,1917,33800,02/2002,CO
Vega,1918,33800,02/2002,CO
Vega,1920,33800,02/2002,CO
Vega,1921,33800,02/2002,CO
Vega,1922,33800,02/2002,CO
Vega,1927,33800,02/2002,CO
Vega,1931,33800,02/2002,CO
Vega,1936,33800,02/2002,CO
Vega,1940,33800,02/2002,CO
Vega,1961,33800,02/2002,CO
Vega,1982,33800,02/2002,CO
Vega,1985,33800,02/2002,CO
Vega,1987,33800,02/2002,CO
Vega,1990,33800,02/2002,CO
Vega,1993,33800,02/2002,CO
Vega,1993,33800,02/2002,CO
Vega,1993,33800,03/2002,CO
Vega,1993,33800,03/2002,CO
Vega,1993,33800,03/2002,CO
Vega,1997,33800,03/2002,CO
Vega,2000,33800,03/2002,CO
Vega,2006,33800,03/2002,CO
Vega,2011,33800,03/2002,CO
Vega,2011,33800,03/2002,CO
Vega,2026,33800,03/2002,CO
Vega,2042,33800,03/2002,CO
Vega,2057,33800,03/2002,CO
Vega,2057,33800,03/2002,CO
Vega,2057,33800,03/2002,CO
Vega,2057,33800,03/2002,CO
Vega,2057,33800,03/2002,CO
Vega,2057,33800,03/2002,CO
Vega,2060,33800,03/2002,CO
Vega,2062,33800,03/2002,CO
Vega,2064,33800,03/2002,CO
Vega,2067,33800,03/2002,CO
Vega,2069,33800,03/2002,CO
Vega,2071,33800,03/2002,CO
Vega,2074,33800,03/2002,CO
Vega,2076,33800,03/2002,CO
Vega,2079,33800,03/2002,CO
Vega,2082,33800,03/2002,CO
Vega,2085,33800,03/2002,CO
Vega,2085,33800,03/2002,CO
Vega,2085,33800,03/2002,CO
Vega,2085,33800,03/2002,CO
Vega,2085,33800,03/2002,CO
Vega,2085,33800,04/2002,CO
Vega,2085,33800,04/2002,CO
Vega,2086,33800,04/2002,CO
Vega,2087,33800,04/2002,CO
Vega,2088,33800,04/2002,CO
Vega,2089,33800,04/2002,CO
Vega,2090,33800,04/2002,CO
Vega,2091,33800,04/2002,CO
Vega,2092,33800,04/2002,CO
Vega,2093,33800,04/2002,CO
Vega,2119,33800,04/2002,CO
Vega,2145,33800,04/2002,CO
Vega,2172,33800,04/2002,CO
Vega,2199,33800,04/2002,CO
Vega,2199,33800,04/2002,CO
Vega,2225,33800,04/2002,CO
