reservoir,storage,capacity,date,state
"Morrow Point",112747,117025,01/2000,CO
"Morrow Point",112819,117025,01/2000,CO
"Morrow Point",112907,117025,01/2000,CO
"Morrow Point",112636,117025,01/2000,CO
"Morrow Point",112652,117025,01/2000,CO
"Morrow Point",112962,117025,01/2000,CO
"Morrow Point",113353,117025,01/2000,CO
"Morrow Point",113673,117025,01/2000,CO
"Morrow Point",113761,117025,01/2000,CO
"Morrow Point",113881,117025,01/2000,CO
"Morrow Point",113961,117025,01/2000,CO
"Morrow Point",113953,117025,01/2000,CO
"Morrow Point",113969,117025,01/2000,CO
"Morrow Point",114098,117025,01/2000,CO
"Morrow Point",114178,117025,01/2000,CO
"Morrow Point",114274,117025,01/2000,CO
"Morrow Point",114339,117025,01/2000,CO
"Morrow Point",114242,117025,01/2000,CO
"Morrow Point",114138,117025,01/2000,CO
"Morrow Point",113993,117025,01/2000,CO
"Morrow Point",113897,117025,01/2000,CO
"Morrow Point",113289,117025,01/2000,CO
"Morrow Point",113593,117025,01/2000,CO
"Morrow Point",113569,117025,01/2000,CO
"Morrow Point",113305,117025,01/2000,CO
"Morrow Point",113186,117025,01/2000,CO
"Morrow Point",113489,117025,01/2000,CO
"Morrow Point",113745,117025,01/2000,CO
"Morrow Point",113010,117025,01/2000,CO
"Morrow Point",112429,117025,01/2000,CO
"Morrow Point",112421,117025,01/2000,CO
"Morrow Point",112572,117025,02/2000,CO
"Morrow Point",112318,117025,02/2000,CO
"Morrow Point",112096,117025,02/2000,CO
"Morrow Point",112176,117025,02/2000,CO
"Morrow Point",112199,117025,02/2000,CO
"Morrow Point",112525,117025,02/2000,CO
"Morrow Point",112191,117025,02/2000,CO
"Morrow Point",111156,117025,02/2000,CO
"Morrow Point",111046,117025,02/2000,CO
"Morrow Point",111290,117025,02/2000,CO
"Morrow Point",111322,117025,02/2000,CO
"Morrow Point",111361,117025,02/2000,CO
"Morrow Point",110928,117025,02/2000,CO
"Morrow Point",111882,117025,02/2000,CO
"Morrow Point",111890,117025,02/2000,CO
"Morrow Point",112263,117025,02/2000,CO
"Morrow Point",111930,117025,02/2000,CO
"Morrow Point",111732,117025,02/2000,CO
"Morrow Point",111590,117025,02/2000,CO
"Morrow Point",111487,117025,02/2000,CO
"Morrow Point",111511,117025,02/2000,CO
"Morrow Point",110888,117025,02/2000,CO
"Morrow Point",110849,117025,02/2000,CO
"Morrow Point",110268,117025,02/2000,CO
"Morrow Point",110323,117025,02/2000,CO
"Morrow Point",110362,117025,02/2000,CO
"Morrow Point",110928,117025,02/2000,CO
"Morrow Point",110284,117025,02/2000,CO
"Morrow Point",110128,117025,02/2000,CO
"Morrow Point",111014,117025,03/2000,CO
"Morrow Point",112572,117025,03/2000,CO
"Morrow Point",114025,117025,03/2000,CO
"Morrow Point",114443,117025,03/2000,CO
"Morrow Point",113177,117025,03/2000,CO
"Morrow Point",111740,117025,03/2000,CO
"Morrow Point",110511,117025,03/2000,CO
"Morrow Point",109503,117025,03/2000,CO
"Morrow Point",109620,117025,03/2000,CO
"Morrow Point",109448,117025,03/2000,CO
"Morrow Point",109628,117025,03/2000,CO
"Morrow Point",109799,117025,03/2000,CO
"Morrow Point",110135,117025,03/2000,CO
"Morrow Point",110104,117025,03/2000,CO
"Morrow Point",110002,117025,03/2000,CO
"Morrow Point",109963,117025,03/2000,CO
"Morrow Point",109674,117025,03/2000,CO
"Morrow Point",109091,117025,03/2000,CO
"Morrow Point",109596,117025,03/2000,CO
"Morrow Point",109192,117025,03/2000,CO
"Morrow Point",109028,117025,03/2000,CO
"Morrow Point",109091,117025,03/2000,CO
"Morrow Point",109137,117025,03/2000,CO
"Morrow Point",109137,117025,03/2000,CO
"Morrow Point",109036,117025,03/2000,CO
"Morrow Point",109044,117025,03/2000,CO
"Morrow Point",109028,117025,03/2000,CO
"Morrow Point",108943,117025,03/2000,CO
"Morrow Point",108951,117025,03/2000,CO
"Morrow Point",108888,117025,03/2000,CO
"Morrow Point",109347,117025,03/2000,CO
"Morrow Point",109394,117025,04/2000,CO
"Morrow Point",109425,117025,04/2000,CO
"Morrow Point",109893,117025,04/2000,CO
"Morrow Point",110151,117025,04/2000,CO
"Morrow Point",110716,117025,04/2000,CO
"Morrow Point",110826,117025,04/2000,CO
"Morrow Point",112239,117025,04/2000,CO
"Morrow Point",111977,117025,04/2000,CO
"Morrow Point",110770,117025,04/2000,CO
"Morrow Point",111243,117025,04/2000,CO
"Morrow Point",111266,117025,04/2000,CO
"Morrow Point",111306,117025,04/2000,CO
"Morrow Point",111463,117025,04/2000,CO
"Morrow Point",112270,117025,04/2000,CO
"Morrow Point",112739,117025,04/2000,CO
"Morrow Point",112660,117025,04/2000,CO
"Morrow Point",112954,117025,04/2000,CO
"Morrow Point",113177,117025,04/2000,CO
"Morrow Point",112572,117025,04/2000,CO
"Morrow Point",111930,117025,04/2000,CO
"Morrow Point",111803,117025,04/2000,CO
"Morrow Point",111827,117025,04/2000,CO
"Morrow Point",112056,117025,04/2000,CO
"Morrow Point",112437,117025,04/2000,CO
"Morrow Point",112731,117025,04/2000,CO
"Morrow Point",112747,117025,04/2000,CO
"Morrow Point",112668,117025,04/2000,CO
"Morrow Point",113074,117025,04/2000,CO
"Morrow Point",112692,117025,04/2000,CO
"Morrow Point",113002,117025,04/2000,CO
"Morrow Point",113241,117025,05/2000,CO
"Morrow Point",113633,117025,05/2000,CO
"Morrow Point",113769,117025,05/2000,CO
"Morrow Point",113569,117025,05/2000,CO
"Morrow Point",113433,117025,05/2000,CO
"Morrow Point",113601,117025,05/2000,CO
"Morrow Point",112803,117025,05/2000,CO
"Morrow Point",114025,117025,05/2000,CO
"Morrow Point",113241,117025,05/2000,CO
"Morrow Point",113633,117025,05/2000,CO
"Morrow Point",112429,117025,05/2000,CO
"Morrow Point",110558,117025,05/2000,CO
"Morrow Point",109083,117025,05/2000,CO
"Morrow Point",107714,117025,05/2000,CO
"Morrow Point",108200,117025,05/2000,CO
"Morrow Point",108617,117025,05/2000,CO
"Morrow Point",108030,117025,05/2000,CO
"Morrow Point",107084,117025,05/2000,CO
"Morrow Point",106122,117025,05/2000,CO
"Morrow Point",105742,117025,05/2000,CO
"Morrow Point",104752,117025,05/2000,CO
"Morrow Point",107337,117025,05/2000,CO
"Morrow Point",107192,117025,05/2000,CO
"Morrow Point",110339,117025,05/2000,CO
"Morrow Point",112859,117025,05/2000,CO
"Morrow Point",112445,117025,05/2000,CO
"Morrow Point",112819,117025,05/2000,CO
"Morrow Point",113130,117025,05/2000,CO
