reservoir,storage,capacity,date,state
"Currant Creek",14171,15670,01/2000,UT
"Currant Creek",14171,15670,01/2000,UT
"Currant Creek",14168,15670,01/2000,UT
"Currant Creek",14168,15670,01/2000,UT
"Currant Creek",14173,15670,01/2000,UT
"Currant Creek",14173,15670,01/2000,UT
"Currant Creek",14168,15670,01/2000,UT
"Currant Creek",14173,15670,01/2000,UT
"Currant Creek",14181,15670,01/2000,UT
"Currant Creek",14181,15670,01/2000,UT
"Currant Creek",14195,15670,01/2000,UT
"Currant Creek",14203,15670,01/2000,UT
"Currant Creek",14206,15670,01/2000,UT
"Currant Creek",14206,15670,01/2000,UT
"Currant Creek",14206,15670,01/2000,UT
"Currant Creek",14209,15670,01/2000,UT
"Currant Creek",14209,15670,01/2000,UT
"Currant Creek",14219,15670,01/2000,UT
"Currant Creek",14236,15670,01/2000,UT
"Currant Creek",14239,15670,01/2000,UT
"Currant Creek",14244,15670,01/2000,UT
"Currant Creek",14252,15670,01/2000,UT
"Currant Creek",14252,15670,01/2000,UT
"Currant Creek",14252,15670,01/2000,UT
"Currant Creek",14252,15670,01/2000,UT
"Currant Creek",14279,15670,01/2000,UT
"Currant Creek",14285,15670,01/2000,UT
"Currant Creek",14296,15670,01/2000,UT
"Currant Creek",14307,15670,01/2000,UT
"Currant Creek",14326,15670,01/2000,UT
"Currant Creek",14345,15670,01/2000,UT
"Currant Creek",14345,15670,02/2000,UT
"Currant Creek",14348,15670,02/2000,UT
"Currant Creek",14381,15670,02/2000,UT
"Currant Creek",14386,15670,02/2000,UT
"Currant Creek",14394,15670,02/2000,UT
"Currant Creek",14402,15670,02/2000,UT
"Currant Creek",14419,15670,02/2000,UT
"Currant Creek",14430,15670,02/2000,UT
"Currant Creek",14441,15670,02/2000,UT
"Currant Creek",14455,15670,02/2000,UT
"Currant Creek",14477,15670,02/2000,UT
"Currant Creek",14488,15670,02/2000,UT
"Currant Creek",14512,15670,02/2000,UT
"Currant Creek",14531,15670,02/2000,UT
"Currant Creek",14559,15670,02/2000,UT
"Currant Creek",14573,15670,02/2000,UT
"Currant Creek",14592,15670,02/2000,UT
"Currant Creek",14609,15670,02/2000,UT
"Currant Creek",14614,15670,02/2000,UT
"Currant Creek",14628,15670,02/2000,UT
"Currant Creek",14642,15670,02/2000,UT
"Currant Creek",14664,15670,02/2000,UT
"Currant Creek",14683,15670,02/2000,UT
"Currant Creek",14697,15670,02/2000,UT
"Currant Creek",14722,15670,02/2000,UT
"Currant Creek",14736,15670,02/2000,UT
