reservoir,storage,capacity,date,state
"East Canyon",38668,51200,01/2000,UT
"East Canyon",38869,51200,01/2000,UT
"East Canyon",39023,51200,01/2000,UT
"East Canyon",38964,51200,01/2000,UT
"East Canyon",39023,51200,01/2000,UT
"East Canyon",39101,51200,01/2000,UT
"East Canyon",39202,51200,01/2000,UT
"East Canyon",39500,51200,01/2000,UT
"East Canyon",39680,51200,01/2000,UT
"East Canyon",39861,51200,01/2000,UT
"East Canyon",37214,51200,01/2000,UT
"East Canyon",40102,51200,01/2000,UT
"East Canyon",40223,51200,01/2000,UT
"East Canyon",40344,51200,01/2000,UT
"East Canyon",40465,51200,01/2000,UT
"East Canyon",40526,51200,02/2000,UT
"East Canyon",40587,51200,02/2000,UT
"East Canyon",40709,51200,02/2000,UT
"East Canyon",40782,51200,02/2000,UT
"East Canyon",40892,51200,02/2000,UT
"East Canyon",41014,51200,02/2000,UT
"East Canyon",41076,51200,02/2000,UT
"East Canyon",41321,51200,02/2000,UT
"East Canyon",41506,51200,02/2000,UT
"East Canyon",41629,51200,02/2000,UT
"East Canyon",41691,51200,02/2000,UT
"East Canyon",41753,51200,02/2000,UT
"East Canyon",41815,51200,02/2000,UT
"East Canyon",41815,51200,02/2000,UT
"East Canyon",41815,51200,03/2000,UT
"East Canyon",41815,51200,03/2000,UT
"East Canyon",41877,51200,03/2000,UT
"East Canyon",41877,51200,03/2000,UT
"East Canyon",41939,51200,03/2000,UT
"East Canyon",41939,51200,03/2000,UT
"East Canyon",41939,51200,03/2000,UT
"East Canyon",41939,51200,03/2000,UT
"East Canyon",41753,51200,03/2000,UT
"East Canyon",41939,51200,03/2000,UT
"East Canyon",42001,51200,03/2000,UT
"East Canyon",42188,51200,03/2000,UT
"East Canyon",42188,51200,03/2000,UT
"East Canyon",42188,51200,04/2000,UT
"East Canyon",42188,51200,04/2000,UT
"East Canyon",42188,51200,04/2000,UT
"East Canyon",42313,51200,04/2000,UT
"East Canyon",42563,51200,04/2000,UT
"East Canyon",42751,51200,04/2000,UT
"East Canyon",43192,51200,04/2000,UT
"East Canyon",43381,51200,04/2000,UT
"East Canyon",43572,51200,04/2000,UT
"East Canyon",43635,51200,04/2000,UT
"East Canyon",43890,51200,04/2000,UT
"East Canyon",44017,51200,04/2000,UT
"East Canyon",44145,51200,04/2000,UT
"East Canyon",44209,51200,04/2000,UT
"East Canyon",44273,51200,05/2000,UT
"East Canyon",44337,51200,05/2000,UT
"East Canyon",44401,51200,05/2000,UT
"East Canyon",44530,51200,05/2000,UT
"East Canyon",44658,51200,05/2000,UT
"East Canyon",44852,51200,05/2000,UT
"East Canyon",45045,51200,05/2000,UT
"East Canyon",45240,51200,05/2000,UT
"East Canyon",45240,51200,05/2000,UT
"East Canyon",45305,51200,05/2000,UT
"East Canyon",45240,51200,05/2000,UT
"East Canyon",45565,51200,05/2000,UT
"East Canyon",45760,51200,05/2000,UT
"East Canyon",45760,51200,05/2000,UT
"East Canyon",45825,51200,05/2000,UT
"East Canyon",45825,51200,06/2000,UT
"East Canyon",45825,51200,06/2000,UT
"East Canyon",45825,51200,06/2000,UT
"East Canyon",45760,51200,06/2000,UT
