reservoir,storage,capacity,date,state
"Jackson Gulch",6959,9948,01/2000,CO
"Jackson Gulch",6959,9948,01/2000,CO
"Jackson Gulch",6959,9948,01/2000,CO
"Jackson Gulch",6959,9948,01/2000,CO
"Jackson Gulch",6959,9948,01/2000,CO
"Jackson Gulch",6959,9948,01/2000,CO
"Jackson Gulch",6959,9948,01/2000,CO
"Jackson Gulch",6959,9948,01/2000,CO
"Jackson Gulch",6959,9948,01/2000,CO
"Jackson Gulch",6959,9948,01/2000,CO
"Jackson Gulch",6959,9948,01/2000,CO
"Jackson Gulch",6959,9948,01/2000,CO
"Jackson Gulch",6959,9948,01/2000,CO
"Jackson Gulch",6959,9948,01/2000,CO
"Jackson Gulch",6959,9948,01/2000,CO
"Jackson Gulch",6959,9948,01/2000,CO
"Jackson Gulch",6959,9948,01/2000,CO
"Jackson Gulch",6959,9948,01/2000,CO
"Jackson Gulch",6959,9948,01/2000,CO
"Jackson Gulch",6959,9948,01/2000,CO
"Jackson Gulch",6959,9948,01/2000,CO
"Jackson Gulch",6959,9948,01/2000,CO
"Jackson Gulch",6959,9948,01/2000,CO
"Jackson Gulch",6959,9948,01/2000,CO
"Jackson Gulch",6959,9948,01/2000,CO
"Jackson Gulch",6959,9948,01/2000,CO
"Jackson Gulch",6959,9948,01/2000,CO
"Jackson Gulch",6959,9948,01/2000,CO
"Jackson Gulch",6959,9948,01/2000,CO
"Jackson Gulch",6959,9948,01/2000,CO
"Jackson Gulch",6942,9948,01/2000,CO
"Jackson Gulch",6942,9948,02/2000,CO
"Jackson Gulch",6942,9948,02/2000,CO
"Jackson Gulch",6942,9948,02/2000,CO
"Jackson Gulch",6942,9948,02/2000,CO
"Jackson Gulch",6942,9948,02/2000,CO
"Jackson Gulch",6942,9948,02/2000,CO
"Jackson Gulch",6942,9948,02/2000,CO
"Jackson Gulch",6942,9948,02/2000,CO
"Jackson Gulch",6942,9948,02/2000,CO
"Jackson Gulch",6942,9948,02/2000,CO
"Jackson Gulch",6942,9948,02/2000,CO
"Jackson Gulch",6942,9948,02/2000,CO
"Jackson Gulch",6942,9948,02/2000,CO
"Jackson Gulch",6942,9948,02/2000,CO
"Jackson Gulch",6942,9948,02/2000,CO
"Jackson Gulch",6942,9948,02/2000,CO
"Jackson Gulch",6942,9948,02/2000,CO
"Jackson Gulch",6942,9948,02/2000,CO
"Jackson Gulch",6942,9948,02/2000,CO
"Jackson Gulch",6942,9948,02/2000,CO
"Jackson Gulch",6942,9948,02/2000,CO
"Jackson Gulch",6942,9948,02/2000,CO
"Jackson Gulch",6942,9948,02/2000,CO
"Jackson Gulch",6942,9948,02/2000,CO
"Jackson Gulch",6942,9948,02/2000,CO
"Jackson Gulch",6942,9948,02/2000,CO
"Jackson Gulch",6942,9948,02/2000,CO
"Jackson Gulch",6942,9948,02/2000,CO
"Jackson Gulch",6942,9948,02/2000,CO
"Jackson Gulch",6942,9948,03/2000,CO
"Jackson Gulch",6942,9948,03/2000,CO
"Jackson Gulch",6942,9948,03/2000,CO
"Jackson Gulch",6942,9948,03/2000,CO
"Jackson Gulch",6942,9948,03/2000,CO
"Jackson Gulch",6942,9948,03/2000,CO
"Jackson Gulch",6942,9948,03/2000,CO
"Jackson Gulch",6942,9948,03/2000,CO
"Jackson Gulch",6942,9948,03/2000,CO
"Jackson Gulch",6942,9948,03/2000,CO
"Jackson Gulch",6942,9948,03/2000,CO
"Jackson Gulch",6942,9948,03/2000,CO
"Jackson Gulch",6942,9948,03/2000,CO
"Jackson Gulch",6942,9948,03/2000,CO
