reservoir,storage,capacity,date,state
"Rifle Gap",9029,12168,01/2000,CO
"Rifle Gap",9068,12168,01/2000,CO
"Rifle Gap",9116,12168,01/2000,CO
"Rifle Gap",9181,12168,01/2000,CO
"Rifle Gap",9271,12168,01/2000,CO
"Rifle Gap",9356,12168,01/2000,CO
"Rifle Gap",9441,12168,01/2000,CO
"Rifle Gap",9520,12168,01/2000,CO
"Rifle Gap",9614,12168,01/2000,CO
"Rifle Gap",9704,12168,01/2000,CO
"Rifle Gap",9787,12168,01/2000,CO
"Rifle Gap",9868,12168,01/2000,CO
"Rifle Gap",9955,12168,01/2000,CO
"Rifle Gap",10034,12168,01/2000,CO
"Rifle Gap",10112,12168,01/2000,CO
"Rifle Gap",10213,12168,01/2000,CO
"Rifle Gap",10287,12168,01/2000,CO
"Rifle Gap",10392,12168,01/2000,CO
"Rifle Gap",10472,12168,01/2000,CO
"Rifle Gap",10553,12168,01/2000,CO
"Rifle Gap",10650,12168,01/2000,CO
"Rifle Gap",10731,12168,01/2000,CO
"Rifle Gap",10810,12168,01/2000,CO
"Rifle Gap",10892,12168,01/2000,CO
"Rifle Gap",10974,12168,01/2000,CO
"Rifle Gap",11070,12168,01/2000,CO
"Rifle Gap",11150,12168,01/2000,CO
"Rifle Gap",11220,12168,01/2000,CO
"Rifle Gap",11310,12168,01/2000,CO
"Rifle Gap",11384,12168,01/2000,CO
"Rifle Gap",11455,12168,01/2000,CO
"Rifle Gap",11537,12168,02/2000,CO
"Rifle Gap",11615,12168,02/2000,CO
"Rifle Gap",11701,12168,02/2000,CO
"Rifle Gap",11779,12168,02/2000,CO
"Rifle Gap",11859,12168,02/2000,CO
"Rifle Gap",11938,12168,02/2000,CO
"Rifle Gap",12028,12168,02/2000,CO
"Rifle Gap",12102,12168,02/2000,CO
"Rifle Gap",12196,12168,02/2000,CO
"Rifle Gap",12277,12168,02/2000,CO
"Rifle Gap",12372,12168,02/2000,CO
"Rifle Gap",12464,12168,02/2000,CO
"Rifle Gap",12557,12168,02/2000,CO
"Rifle Gap",12628,12168,02/2000,CO
"Rifle Gap",12714,12168,02/2000,CO
"Rifle Gap",12790,12168,02/2000,CO
