reservoir,storage,capacity,pct_capacity,date
"North Fork Buffalo Creek",,,,"//# "
"North Fork Buffalo Creek",,,,"//# The reservoir data contained in this file are best estimates generated by the Texas    "
"North Fork Buffalo Creek",,,,"//# Water Development Board(TWDB) using data collected by various data providers as well   "
"North Fork Buffalo Creek",,,,"//# as by TWDB. For a detailed explaination of the methodology used please visit:          "
"North Fork Buffalo Creek",,,,"//#                                                                                        "
"North Fork Buffalo Creek",,,,"//#     http://waterdatafortexas.org/reservoirs/methodology                                "
"North Fork Buffalo Creek",,,,"//#                                                                                        "
"North Fork Buffalo Creek",,,,"//# TWDB makes no warranties(including no warranties as to merchantability or fitness)     "
"North Fork Buffalo Creek",,,,"//# either expressed or implied with respect to the data or its fitness for any specific   "
"North Fork Buffalo Creek",,,,"//# application.                                                                           "
"North Fork Buffalo Creek",,,,"//# "
"North Fork Buffalo Creek",,,,"//# "
"North Fork Buffalo Creek",,,,"//# Definitions:"
"North Fork Buffalo Creek",,,,"//#     reservoir_storage = actual storage at measured lake elevation"
"North Fork Buffalo Creek",,,,"//#     dead_pool_capacity = storage at dead pool elevation"
"North Fork Buffalo Creek",,,," dead pool capacity//#     conservation_capacity = storage at conservation pool elevation "
"North Fork Buffalo Creek",,,," dead pool capacity (note: conservation storage is capped at conservation capacity)//#     conservation_storage = reservoir storage "
"North Fork Buffalo Creek",,,,"//#     percent_full = 100 * conservation storage/conservation capacity"
"North Fork Buffalo Creek",,,,"//# "
"North Fork Buffalo Creek",,,,"//#     for more detailed explanations see http://waterdatafortexas.org/reservoirs/glossary"
"North Fork Buffalo Creek",,,,"//# "
"North Fork Buffalo Creek",,,,"//# Estimated daily average data for North Fork Buffalo Creek Reservoir"
"North Fork Buffalo Creek",,,,"08/04T17:39:26.278852 UTC/#     generated: 2015"
"North Fork Buffalo Creek",,,,"fork/buffalo/#     url: http://waterdatafortexas.org/reservoirs/individual/north"
"North Fork Buffalo Creek",,,,"//# "
"North Fork Buffalo Creek",,,,"Area/Capacity rating curve(s) used:/# Elevation"
"North Fork Buffalo Creek",,,,"fork/buffalo/#     http://waterdatafortexas.org/reservoirs/individual/north"
"North Fork Buffalo Creek",,,,"//# "
"North Fork Buffalo Creek",,,,"//# Conservation pool elevation(s) used: 1048.0 feet above NGVD29"
"North Fork Buffalo Creek",,,,"//# "
"North Fork Buffalo Creek",,,,"//# Dead pool elevation(s) used: None"
"North Fork Buffalo Creek",,,,"//# "
"North Fork Buffalo Creek",,,,"//# Units:"
"North Fork Buffalo Creek",,,,"MM/DD/#     date: YYYY"
"North Fork Buffalo Creek",,,,"//#     water_level: feet above NGVD29"
"North Fork Buffalo Creek",,,,"//#     surface_area: acres"
"North Fork Buffalo Creek",,,,"feet//#     storages: acre"
"North Fork Buffalo Creek",,,,"//# "
"North Fork Buffalo Creek",conservation_storage,conservation_capacity,percent_full,//date
"North Fork Buffalo Creek",4981,15400,32.3,08/15/1998
"North Fork Buffalo Creek",4973,15400,32.3,08/16/1998
"North Fork Buffalo Creek",4958,15400,32.2,08/17/1998
"North Fork Buffalo Creek",4942,15400,32.1,08/18/1998
"North Fork Buffalo Creek",4934,15400,32.0,08/19/1998
"North Fork Buffalo Creek",4934,15400,32.0,08/20/1998
"North Fork Buffalo Creek",4919,15400,31.9,08/21/1998
"North Fork Buffalo Creek",4903,15400,31.8,08/22/1998
"North Fork Buffalo Creek",4903,15400,31.8,08/23/1998
"North Fork Buffalo Creek",4888,15400,31.7,08/24/1998
"North Fork Buffalo Creek",4880,15400,31.7,08/25/1998
"North Fork Buffalo Creek",4872,15400,31.6,08/26/1998
"North Fork Buffalo Creek",4849,15400,31.5,08/27/1998
"North Fork Buffalo Creek",4841,15400,31.4,08/28/1998
"North Fork Buffalo Creek",4834,15400,31.4,08/29/1998
"North Fork Buffalo Creek",4811,15400,31.2,08/30/1998
"North Fork Buffalo Creek",4811,15400,31.2,08/31/1998
"North Fork Buffalo Creek",4804,15400,31.2,09/01/1998
"North Fork Buffalo Creek",4788,15400,31.1,09/02/1998
"North Fork Buffalo Creek",4781,15400,31.0,09/03/1998
"North Fork Buffalo Creek",4774,15400,31.0,09/04/1998
"North Fork Buffalo Creek",4758,15400,30.9,09/05/1998
"North Fork Buffalo Creek",4744,15400,30.8,09/06/1998
"North Fork Buffalo Creek",4736,15400,30.8,09/07/1998
"North Fork Buffalo Creek",4721,15400,30.7,09/08/1998
"North Fork Buffalo Creek",4706,15400,30.6,09/09/1998
"North Fork Buffalo Creek",4684,15400,30.4,09/10/1998
"North Fork Buffalo Creek",4661,15400,30.3,09/11/1998
"North Fork Buffalo Creek",4632,15400,30.1,09/12/1998
"North Fork Buffalo Creek",4625,15400,30.0,09/13/1998
"North Fork Buffalo Creek",4589,15400,29.8,09/14/1998
"North Fork Buffalo Creek",4574,15400,29.7,09/15/1998
"North Fork Buffalo Creek",4567,15400,29.7,09/16/1998
"North Fork Buffalo Creek",4553,15400,29.6,09/17/1998
"North Fork Buffalo Creek",4531,15400,29.4,09/18/1998
"North Fork Buffalo Creek",4517,15400,29.3,09/19/1998
"North Fork Buffalo Creek",4502,15400,29.2,09/20/1998
"North Fork Buffalo Creek",4473,15400,29.0,09/21/1998
"North Fork Buffalo Creek",4452,15400,28.9,09/22/1998
"North Fork Buffalo Creek",4438,15400,28.8,09/23/1998
"North Fork Buffalo Creek",4417,15400,28.7,09/24/1998
"North Fork Buffalo Creek",4403,15400,28.6,09/25/1998
"North Fork Buffalo Creek",4382,15400,28.5,09/26/1998
"North Fork Buffalo Creek",4361,15400,28.3,09/27/1998
"North Fork Buffalo Creek",4348,15400,28.2,09/28/1998
"North Fork Buffalo Creek",4327,15400,28.1,09/29/1998
"North Fork Buffalo Creek",4313,15400,28.0,09/30/1998
"North Fork Buffalo Creek",4292,15400,27.9,10/01/1998
"North Fork Buffalo Creek",4272,15400,27.7,10/02/1998
"North Fork Buffalo Creek",4258,15400,27.6,10/03/1998
"North Fork Buffalo Creek",4244,15400,27.6,10/04/1998
"North Fork Buffalo Creek",4231,15400,27.5,10/05/1998
