reservoir,storage,capacity,pct_capacity,date
"Mineral Wells",,,,"//# "
"Mineral Wells",,,,"//# The reservoir data contained in this file are best estimates generated by the Texas    "
"Mineral Wells",,,,"//# Water Development Board(TWDB) using data collected by various data providers as well   "
"Mineral Wells",,,,"//# as by TWDB. For a detailed explaination of the methodology used please visit:          "
"Mineral Wells",,,,"//#                                                                                        "
"Mineral Wells",,,,"//#     http://waterdatafortexas.org/reservoirs/methodology                                "
"Mineral Wells",,,,"//#                                                                                        "
"Mineral Wells",,,,"//# TWDB makes no warranties(including no warranties as to merchantability or fitness)     "
"Mineral Wells",,,,"//# either expressed or implied with respect to the data or its fitness for any specific   "
"Mineral Wells",,,,"//# application.                                                                           "
"Mineral Wells",,,,"//# "
"Mineral Wells",,,,"//# "
"Mineral Wells",,,,"//# Definitions:"
"Mineral Wells",,,,"//#     reservoir_storage = actual storage at measured lake elevation"
"Mineral Wells",,,,"//#     dead_pool_capacity = storage at dead pool elevation"
"Mineral Wells",,,," dead pool capacity//#     conservation_capacity = storage at conservation pool elevation "
"Mineral Wells",,,," dead pool capacity (note: conservation storage is capped at conservation capacity)//#     conservation_storage = reservoir storage "
"Mineral Wells",,,,"//#     percent_full = 100 * conservation storage/conservation capacity"
"Mineral Wells",,,,"//# "
"Mineral Wells",,,,"//#     for more detailed explanations see http://waterdatafortexas.org/reservoirs/glossary"
"Mineral Wells",,,,"//# "
"Mineral Wells",,,,"//# Estimated daily average data for Lake Mineral Wells"
"Mineral Wells",,,,"08/04T17:38:51.585728 UTC/#     generated: 2015"
"Mineral Wells",,,,"wells.csv//#     url: http://waterdatafortexas.org/reservoirs/individual/mineral"
"Mineral Wells",,,,"//# "
"Mineral Wells",,,,"Area/Capacity rating curve(s) used:/# Elevation"
"Mineral Wells",,,,"wells/rating/curve/TWDB/1974/#     http://waterdatafortexas.org/reservoirs/individual/mineral"
"Mineral Wells",,,,"//# "
"Mineral Wells",,,,"//# Conservation pool elevation(s) used: 863.0 feet above NGVD29"
"Mineral Wells",,,,"//# "
"Mineral Wells",,,,"//# Dead pool elevation(s) used: None"
"Mineral Wells",,,,"//# "
