reservoir,storage,capacity,pct_capacity,date
"Amon G Carter",,,,"//# "
"Amon G Carter",,,,"//# The reservoir data contained in this file are best estimates generated by the Texas    "
"Amon G Carter",,,,"//# Water Development Board(TWDB) using data collected by various data providers as well   "
"Amon G Carter",,,,"//# as by TWDB. For a detailed explaination of the methodology used please visit:          "
"Amon G Carter",,,,"//#                                                                                        "
"Amon G Carter",,,,"//#     http://waterdatafortexas.org/reservoirs/methodology                                "
"Amon G Carter",,,,"//#                                                                                        "
"Amon G Carter",,,,"//# TWDB makes no warranties(including no warranties as to merchantability or fitness)     "
"Amon G Carter",,,,"//# either expressed or implied with respect to the data or its fitness for any specific   "
"Amon G Carter",,,,"//# application.                                                                           "
"Amon G Carter",,,,"//# "
"Amon G Carter",,,,"//# "
"Amon G Carter",,,,"//# Definitions:"
"Amon G Carter",,,,"//#     reservoir_storage = actual storage at measured lake elevation"
"Amon G Carter",,,,"//#     dead_pool_capacity = storage at dead pool elevation"
"Amon G Carter",,,," dead pool capacity//#     conservation_capacity = storage at conservation pool elevation "
"Amon G Carter",,,," dead pool capacity (note: conservation storage is capped at conservation capacity)//#     conservation_storage = reservoir storage "
"Amon G Carter",,,,"//#     percent_full = 100 * conservation storage/conservation capacity"
"Amon G Carter",,,,"//# "
"Amon G Carter",,,,"//#     for more detailed explanations see http://waterdatafortexas.org/reservoirs/glossary"
"Amon G Carter",,,,"//# "
"Amon G Carter",,,,"//# Estimated daily average data for Lake Amon G Carter"
"Amon G Carter",,,,"08/04T17:32:29.268516 UTC/#     generated: 2015"
"Amon G Carter",,,,"g/carter.csv/#     url: http://waterdatafortexas.org/reservoirs/individual/amon"
"Amon G Carter",,,,"//# "
"Amon G Carter",,,,"Area/Capacity rating curve(s) used:/# Elevation"
"Amon G Carter",,,,"g/carter/rating/#     http://waterdatafortexas.org/reservoirs/individual/amon"
"Amon G Carter",,,,"//# "
"Amon G Carter",,,,"//# Conservation pool elevation(s) used: 920.0 feet above NGVD29"
"Amon G Carter",,,,"//# "
"Amon G Carter",,,,"//# Dead pool elevation(s) used: 892.5 feet above NGVD29"
"Amon G Carter",,,,"//# "
"Amon G Carter",,,,"//# Units:"
"Amon G Carter",,,,"MM/DD/#     date: YYYY"
"Amon G Carter",,,,"//#     water_level: feet above NGVD29"
"Amon G Carter",,,,"//#     surface_area: acres"
"Amon G Carter",,,,"feet//#     storages: acre"
"Amon G Carter",,,,"//# "
"Amon G Carter",conservation_storage,conservation_capacity,percent_full,//date
"Amon G Carter",14298,19266,74.2,03/05/1999
