reservoir,storage,capacity,pct_capacity,date
Brownwood,,,,"//# "
Brownwood,,,,"//# The reservoir data contained in this file are best estimates generated by the Texas    "
Brownwood,,,,"//# Water Development Board(TWDB) using data collected by various data providers as well   "
Brownwood,,,,"//# as by TWDB. For a detailed explaination of the methodology used please visit:          "
Brownwood,,,,"//#                                                                                        "
Brownwood,,,,"//#     http://waterdatafortexas.org/reservoirs/methodology                                "
Brownwood,,,,"//#                                                                                        "
Brownwood,,,,"//# TWDB makes no warranties(including no warranties as to merchantability or fitness)     "
Brownwood,,,,"//# either expressed or implied with respect to the data or its fitness for any specific   "
Brownwood,,,,"//# application.                                                                           "
Brownwood,,,,"//# "
Brownwood,,,,"//# "
Brownwood,,,,"//# Definitions:"
Brownwood,,,,"//#     reservoir_storage = actual storage at measured lake elevation"
Brownwood,,,,"//#     dead_pool_capacity = storage at dead pool elevation"
Brownwood,,,," dead pool capacity//#     conservation_capacity = storage at conservation pool elevation "
Brownwood,,,," dead pool capacity (note: conservation storage is capped at conservation capacity)//#     conservation_storage = reservoir storage "
Brownwood,,,,"//#     percent_full = 100 * conservation storage/conservation capacity"
Brownwood,,,,"//# "
Brownwood,,,,"//#     for more detailed explanations see http://waterdatafortexas.org/reservoirs/glossary"
Brownwood,,,,"//# "
Brownwood,,,,"//# Estimated daily average data for Lake Brownwood"
Brownwood,,,,"08/04T17:33:46.775953 UTC/#     generated: 2015"
Brownwood,,,,"//#     url: http://waterdatafortexas.org/reservoirs/individual/brownwood.csv"
Brownwood,,,,"//# "
Brownwood,,,,"Area/Capacity rating curve(s) used:/# Elevation"
Brownwood,,,,"curve/TWDB/1997/04/#     http://waterdatafortexas.org/reservoirs/individual/brownwood/rating"
Brownwood,,,,"//# "
Brownwood,,,,"//# Conservation pool elevation(s) used: 1424.6 feet above NGVD29"
Brownwood,,,,"//# "
Brownwood,,,,"//# Dead pool elevation(s) used:"
Brownwood,,,,"01/01: 1405.5 feet above NGVD29/#     prior to 1959"
Brownwood,,,,"01/01: 1329.5 feet above NGVD29/#     after 1959"
Brownwood,,,,"//# "
Brownwood,,,,"//# Units:"
Brownwood,,,,"MM/DD/#     date: YYYY"
Brownwood,,,,"//#     water_level: feet above NGVD29"
Brownwood,,,,"//#     surface_area: acres"
Brownwood,,,,"feet//#     storages: acre"
Brownwood,,,,"//# "
Brownwood,conservation_storage,conservation_capacity,percent_full,//date
Brownwood,19591,90630,21.6,07/01/1933
Brownwood,19591,90630,21.6,07/02/1933
Brownwood,19591,90630,21.6,07/03/1933
Brownwood,19591,90630,21.6,07/04/1933
Brownwood,19591,90630,21.6,07/05/1933
Brownwood,19591,90630,21.6,07/06/1933
Brownwood,16291,90630,18.0,07/07/1933
Brownwood,13891,90630,15.3,07/08/1933
Brownwood,13791,90630,15.2,07/09/1933
Brownwood,13791,90630,15.2,07/10/1933
Brownwood,13691,90630,15.1,07/11/1933
Brownwood,13691,90630,15.1,07/12/1933
Brownwood,13591,90630,15.0,07/13/1933
Brownwood,13591,90630,15.0,07/14/1933
Brownwood,13491,90630,14.9,07/15/1933
Brownwood,13491,90630,14.9,07/16/1933
Brownwood,13391,90630,14.8,07/17/1933
Brownwood,13391,90630,14.8,07/18/1933
Brownwood,13291,90630,14.7,07/19/1933
Brownwood,13291,90630,14.7,07/20/1933
Brownwood,13191,90630,14.6,07/21/1933
Brownwood,13191,90630,14.6,07/22/1933
Brownwood,13091,90630,14.4,07/23/1933
Brownwood,13091,90630,14.4,07/24/1933
Brownwood,12991,90630,14.3,07/25/1933
Brownwood,12991,90630,14.3,07/26/1933
Brownwood,12891,90630,14.2,07/27/1933
Brownwood,12791,90630,14.1,07/28/1933
Brownwood,12791,90630,14.1,07/29/1933
Brownwood,12791,90630,14.1,07/30/1933
Brownwood,12791,90630,14.1,07/31/1933
Brownwood,12791,90630,14.1,08/01/1933
Brownwood,12791,90630,14.1,08/02/1933
Brownwood,12691,90630,14.0,08/03/1933
Brownwood,12591,90630,13.9,08/04/1933
Brownwood,12491,90630,13.8,08/05/1933
Brownwood,12391,90630,13.7,08/06/1933
Brownwood,12291,90630,13.6,08/07/1933
Brownwood,12191,90630,13.5,08/08/1933
Brownwood,12191,90630,13.5,08/09/1933
Brownwood,12091,90630,13.3,08/10/1933
Brownwood,12091,90630,13.3,08/11/1933
Brownwood,11991,90630,13.2,08/12/1933
Brownwood,11991,90630,13.2,08/13/1933
Brownwood,11891,90630,13.1,08/14/1933
Brownwood,11791,90630,13.0,08/15/1933
Brownwood,11691,90630,12.9,08/16/1933
Brownwood,11691,90630,12.9,08/17/1933
Brownwood,11591,90630,12.8,08/18/1933
Brownwood,11591,90630,12.8,08/19/1933
Brownwood,11491,90630,12.7,08/20/1933
Brownwood,11491,90630,12.7,08/21/1933
Brownwood,11391,90630,12.6,08/22/1933
Brownwood,11391,90630,12.6,08/23/1933
Brownwood,11291,90630,12.5,08/24/1933
Brownwood,11191,90630,12.3,08/25/1933
Brownwood,11091,90630,12.2,08/26/1933
Brownwood,11091,90630,12.2,08/27/1933
Brownwood,11091,90630,12.2,08/28/1933
Brownwood,11091,90630,12.2,08/29/1933
Brownwood,11091,90630,12.2,08/30/1933
Brownwood,11091,90630,12.2,08/31/1933
Brownwood,11091,90630,12.2,09/01/1933
Brownwood,11091,90630,12.2,09/02/1933
Brownwood,10991,90630,12.1,09/03/1933
Brownwood,10991,90630,12.1,09/04/1933
Brownwood,10991,90630,12.1,09/05/1933
Brownwood,10891,90630,12.0,09/06/1933
Brownwood,10891,90630,12.0,09/07/1933
Brownwood,10891,90630,12.0,09/08/1933
Brownwood,10791,90630,11.9,09/09/1933
