reservoir,storage,capacity,pct_capacity,date
"Emigrant Lake",38608,40530,95.3,05/2009,or
"Emigrant Lake",36149,40530,89.2,06/2009,or
"Emigrant Lake",29177,40530,72,07/2009,or
"Emigrant Lake",20143,40530,49.7,08/2009,or
"Emigrant Lake",12572,40530,31,09/2009,or
"Emigrant Lake",8886,40530,21.9,10/2009,or
"Emigrant Lake",9506,40530,23.5,11/2009,or
"Emigrant Lake",12302,40530,30.4,12/2009,or
"Emigrant Lake",16489,40530,40.7,01/2010,or
"Emigrant Lake",20249,40530,50,02/2010,or
"Emigrant Lake",25400,40530,62.7,03/2010,or
"Emigrant Lake",31478,40530,77.7,04/2010,or
"Emigrant Lake",38001,40530,93.8,05/2010,or
"Emigrant Lake",38074,40530,93.9,06/2010,or
"Emigrant Lake",32233,40530,79.5,07/2010,or
"Emigrant Lake",22147,40530,54.6,08/2010,or
"Emigrant Lake",14620,40530,36.1,09/2010,or
"Emigrant Lake",11312,40530,27.9,10/2010,or
"Emigrant Lake",11555,40530,28.5,11/2010,or
"Emigrant Lake",15964,40530,39.4,12/2010,or
"Emigrant Lake",21814,40530,53.8,01/2011,or
"Emigrant Lake",26784,40530,66.1,02/2011,or
"Emigrant Lake",33160,40530,81.8,03/2011,or
"Emigrant Lake",37374,40530,92.2,04/2011,or
"Emigrant Lake",38954,40530,96.1,05/2011,or
"Emigrant Lake",38708,40530,95.5,06/2011,or
"Emigrant Lake",35901,40530,88.6,07/2011,or
"Emigrant Lake",29440,40530,72.6,08/2011,or
"Emigrant Lake",21426,40530,52.9,09/2011,or
"Emigrant Lake",16338,40530,40.3,10/2011,or
"Emigrant Lake",15597,40530,38.5,11/2011,or
"Emigrant Lake",17118,40530,42.2,12/2011,or
"Emigrant Lake",19859,40530,49,01/2012,or
"Emigrant Lake",24408,40530,60.2,02/2012,or
"Emigrant Lake",31179,40530,76.9,03/2012,or
"Emigrant Lake",37965,40530,93.7,04/2012,or
"Emigrant Lake",38287,40530,94.5,05/2012,or
"Emigrant Lake",36511,40530,90.1,06/2012,or
"Emigrant Lake",31886,40530,78.7,07/2012,or
"Emigrant Lake",23358,40530,57.6,08/2012,or
"Emigrant Lake",14948,40530,36.9,09/2012,or
"Emigrant Lake",9521,40530,23.5,10/2012,or
"Emigrant Lake",10298,40530,25.4,11/2012,or
"Emigrant Lake",16328,40530,40.3,12/2012,or
"Emigrant Lake",21014,40530,51.8,01/2013,or
"Emigrant Lake",25866,40530,63.8,02/2013,or
"Emigrant Lake",30918,40530,76.3,03/2013,or
"Emigrant Lake",36782,40530,90.8,04/2013,or
"Emigrant Lake",36815,40530,90.8,05/2013,or
"Emigrant Lake",33220,40530,82,06/2013,or
"Emigrant Lake",26027,40530,64.2,07/2013,or
"Emigrant Lake",17348,40530,42.8,08/2013,or
"Emigrant Lake",10749,40530,26.5,09/2013,or
"Emigrant Lake",9420,40530,23.2,10/2013,or
"Emigrant Lake",9314,40530,23,11/2013,or
"Emigrant Lake",8909,40530,22,12/2013,or
"Emigrant Lake",9353,40530,23.1,01/2014,or
"Emigrant Lake",13297,40530,32.8,02/2014,or
"Emigrant Lake",20234,40530,49.9,03/2014,or
"Emigrant Lake",26943,40530,66.5,04/2014,or
"Emigrant Lake",29320,40530,72.3,05/2014,or
"Emigrant Lake",24975,40530,61.6,06/2014,or
"Emigrant Lake",17894,40530,44.2,07/2014,or
"Emigrant Lake",10775,40530,26.6,08/2014,or
"Emigrant Lake",4648,40530,11.5,09/2014,or
"Emigrant Lake",3705,40530,9.1,10/2014,or
"Emigrant Lake",3998,40530,9.9,11/2014,or
"Emigrant Lake",6809,40530,16.8,12/2014,or
"Emigrant Lake",11499,40530,28.4,01/2015,or
"Emigrant Lake",22348,40530,55.1,02/2015,or
"Emigrant Lake",28293,40530,69.8,03/2015,or
"Emigrant Lake",32336,40530,79.8,04/2015,or
"Emigrant Lake",32563,40530,80.3,05/2015,or
"Emigrant Lake",28298,40530,69.8,06/2015,or
"Emigrant Lake",21031,40530,51.9,07/2015,or
"Emigrant Lake",13254,40530,32.7,08/2015,or
"Emigrant Lake",6685,40530,16.5,09/2015,or
"Emigrant Lake",4291,40530,10.6,10/2015,or
"Emigrant Lake",4094,40530,10.1,11/2015,or
"Emigrant Lake",5550,40530,13.7,12/2015,or
"Emigrant Lake",11757,40530,29,01/2016,or
"Emigrant Lake",21727,40530,53.6,02/2016,or
"Emigrant Lake",31565,40530,77.9,03/2016,or
"Emigrant Lake",37424,40530,92.3,04/2016,or
"Emigrant Lake",37554,40530,92.7,05/2016,or
"Emigrant Lake",33668,40530,83.1,06/2016,or
"Emigrant Lake",27169,40530,67,07/2016,or
"Emigrant Lake",18185,40530,44.9,08/2016,or
"Emigrant Lake",10254,40530,25.3,09/2016,or
"Emigrant Lake",6925,40530,17.1,10/2016,or
"Emigrant Lake",7492,40530,18.5,11/2016,or
"Emigrant Lake",12762,40530,31.5,12/2016,or
"Emigrant Lake",20439,40530,50.4,01/2017,or
"Emigrant Lake",27570,40530,68,02/2017,or
"Emigrant Lake",33902,40530,83.6,03/2017,or
"Emigrant Lake",38077,40530,93.9,04/2017,or
"Emigrant Lake",38834,40530,95.8,05/2017,or
"Emigrant Lake",36138,40530,89.2,06/2017,or
"Emigrant Lake",29676,40530,73.2,07/2017,or
"Emigrant Lake",21647,40530,53.4,08/2017,or
"Emigrant Lake",14066,40530,34.7,09/2017,or
"Emigrant Lake",10258,40530,25.3,10/2017,or
"Emigrant Lake",10446,40530,25.8,11/2017,or
"Emigrant Lake",12662,40530,31.2,12/2017,or
"Emigrant Lake",15077,40530,37.2,01/2018,or
"Emigrant Lake",18095,40530,44.6,02/2018,or
"Emigrant Lake",22610,40530,55.8,03/2018,or
"Emigrant Lake",28414,40530,70.1,04/2018,or
"Emigrant Lake",30101,40530,74.3,05/2018,or
"Emigrant Lake",26395,40530,65.1,06/2018,or
"Emigrant Lake",18953,40530,46.8,07/2018,or
"Emigrant Lake",10917,40530,26.9,08/2018,or
"Emigrant Lake",4707,40530,11.6,09/2018,or
"Emigrant Lake",4671,40530,11.5,10/2018,or
"Emigrant Lake",4824,40530,11.9,11/2018,or
"Emigrant Lake",6246,40530,15.4,12/2018,or
"Emigrant Lake",9608,40530,23.7,01/2019,or
"Emigrant Lake",14587,40530,36,02/2019,or
"Emigrant Lake",23293,40530,57.5,03/2019,or
"Emigrant Lake",33185,40530,81.9,04/2019,or
"Emigrant Lake",36337,40530,89.7,05/2019,or
"Emigrant Lake",33875,40530,83.6,06/2019,or
"Emigrant Lake",27240,40530,67.2,07/2019,or
"Emigrant Lake",18622,40530,45.9,08/2019,or
"Emigrant Lake",11015,40530,27.2,09/2019,or
"Emigrant Lake",8852,40530,21.8,10/2019,or
"Emigrant Lake",9122,40530,22.5,11/2019,or
"Emigrant Lake",11125,40530,27.4,12/2019,or
"Emigrant Lake",14113,40530,34.8,01/2020,or
"Emigrant Lake",18722,40530,46.2,02/2020,or
"Emigrant Lake",22143,40530,54.6,03/2020,or
"Emigrant Lake",26712,40530,65.9,04/2020,or
"Emigrant Lake",27305,40530,67.4,05/2020,or
"Emigrant Lake",24006,40530,59.2,06/2020,or
"Emigrant Lake",17895,40530,44.2,07/2020,or
"Emigrant Lake",9468,40530,23.4,08/2020,or
"Emigrant Lake",2236,40530,5.5,09/2020,or
"Emigrant Lake",972,40530,2.4,10/2020,or
"Emigrant Lake",804,40530,2,11/2020,or
"Emigrant Lake",816,40530,2,12/2020,or
"Emigrant Lake",1447,40530,3.6,01/2021,or
"Emigrant Lake",2791,40530,6.9,02/2021,or
"Emigrant Lake",6193,40530,15.3,03/2021,or
"Emigrant Lake",10215,40530,25.2,04/2021,or
"Emigrant Lake",13162,40530,32.5,05/2021,or
"Emigrant Lake",10167,40530,25.1,06/2021,or
