reservoir,storage,capacity,pct_capacity,date
"Jackson Lake",638582,847000,75.4,04/2010,wy
"Jackson Lake",686649,847000,81.1,05/2010,wy
"Jackson Lake",828947,847000,97.9,06/2010,wy
"Jackson Lake",814789,847000,96.2,07/2010,wy
"Jackson Lake",745925,847000,88.1,08/2010,wy
"Jackson Lake",678897,847000,80.2,09/2010,wy
"Jackson Lake",643436,847000,76,10/2010,wy
"Jackson Lake",646757,847000,76.4,11/2010,wy
"Jackson Lake",653588,847000,77.2,12/2010,wy
"Jackson Lake",660416,847000,78,01/2011,wy
"Jackson Lake",658693,847000,77.8,02/2011,wy
"Jackson Lake",658534,847000,77.7,03/2011,wy
"Jackson Lake",629599,847000,74.3,04/2011,wy
"Jackson Lake",441085,847000,52.1,05/2011,wy
"Jackson Lake",510662,847000,60.3,06/2011,wy
"Jackson Lake",832197,847000,98.3,07/2011,wy
"Jackson Lake",810225,847000,95.7,08/2011,wy
"Jackson Lake",702084,847000,82.9,09/2011,wy
"Jackson Lake",626772,847000,74,10/2011,wy
"Jackson Lake",625803,847000,73.9,11/2011,wy
"Jackson Lake",627602,847000,74.1,12/2011,wy
"Jackson Lake",633842,847000,74.8,01/2012,wy
"Jackson Lake",638742,847000,75.4,02/2012,wy
"Jackson Lake",642748,847000,75.9,03/2012,wy
"Jackson Lake",672521,847000,79.4,04/2012,wy
"Jackson Lake",779835,847000,92.1,05/2012,wy
"Jackson Lake",840281,847000,99.2,06/2012,wy
"Jackson Lake",809135,847000,95.5,07/2012,wy
"Jackson Lake",716789,847000,84.6,08/2012,wy
"Jackson Lake",614297,847000,72.5,09/2012,wy
"Jackson Lake",579576,847000,68.4,10/2012,wy
"Jackson Lake",587875,847000,69.4,11/2012,wy
"Jackson Lake",604564,847000,71.4,12/2012,wy
"Jackson Lake",614646,847000,72.6,01/2013,wy
"Jackson Lake",619817,847000,73.2,02/2013,wy
"Jackson Lake",625163,847000,73.8,03/2013,wy
"Jackson Lake",638369,847000,75.4,04/2013,wy
"Jackson Lake",735071,847000,86.8,05/2013,wy
"Jackson Lake",796301,847000,94,06/2013,wy
"Jackson Lake",634612,847000,74.9,07/2013,wy
"Jackson Lake",411499,847000,48.6,08/2013,wy
"Jackson Lake",229930,847000,27.1,09/2013,wy
"Jackson Lake",151244,847000,17.9,10/2013,wy
"Jackson Lake",162793,847000,19.2,11/2013,wy
"Jackson Lake",176132,847000,20.8,12/2013,wy
"Jackson Lake",190192,847000,22.5,01/2014,wy
"Jackson Lake",211024,847000,24.9,02/2014,wy
"Jackson Lake",235658,847000,27.8,03/2014,wy
"Jackson Lake",263735,847000,31.1,04/2014,wy
"Jackson Lake",424312,847000,50.1,05/2014,wy
"Jackson Lake",767236,847000,90.6,06/2014,wy
"Jackson Lake",816432,847000,96.4,07/2014,wy
"Jackson Lake",743452,847000,87.8,08/2014,wy
"Jackson Lake",670323,847000,79.1,09/2014,wy
"Jackson Lake",641189,847000,75.7,10/2014,wy
"Jackson Lake",643721,847000,76,11/2014,wy
"Jackson Lake",649774,847000,76.7,12/2014,wy
"Jackson Lake",650477,847000,76.8,01/2015,wy
"Jackson Lake",649302,847000,76.7,02/2015,wy
"Jackson Lake",643863,847000,76,03/2015,wy
"Jackson Lake",663975,847000,78.4,04/2015,wy
"Jackson Lake",802639,847000,94.8,05/2015,wy
"Jackson Lake",828229,847000,97.8,06/2015,wy
"Jackson Lake",768882,847000,90.8,07/2015,wy
"Jackson Lake",684557,847000,80.8,08/2015,wy
"Jackson Lake",596392,847000,70.4,09/2015,wy
"Jackson Lake",548089,847000,64.7,10/2015,wy
"Jackson Lake",549133,847000,64.8,11/2015,wy
"Jackson Lake",552186,847000,65.2,12/2015,wy
"Jackson Lake",559210,847000,66,01/2016,wy
"Jackson Lake",563907,847000,66.6,02/2016,wy
"Jackson Lake",567433,847000,67,03/2016,wy
"Jackson Lake",591369,847000,69.8,04/2016,wy
"Jackson Lake",726466,847000,85.8,05/2016,wy
"Jackson Lake",801090,847000,94.6,06/2016,wy
"Jackson Lake",725978,847000,85.7,07/2016,wy
"Jackson Lake",603445,847000,71.2,08/2016,wy
"Jackson Lake",487742,847000,57.6,09/2016,wy
"Jackson Lake",456677,847000,53.9,10/2016,wy
"Jackson Lake",502232,847000,59.3,11/2016,wy
"Jackson Lake",523460,847000,61.8,12/2016,wy
"Jackson Lake",546974,847000,64.6,01/2017,wy
"Jackson Lake",572658,847000,67.6,02/2017,wy
"Jackson Lake",576011,847000,68,03/2017,wy
"Jackson Lake",486760,847000,57.5,04/2017,wy
"Jackson Lake",557959,847000,65.9,05/2017,wy
"Jackson Lake",787903,847000,93,06/2017,wy
"Jackson Lake",837255,847000,98.8,07/2017,wy
"Jackson Lake",783660,847000,92.5,08/2017,wy
"Jackson Lake",689041,847000,81.4,09/2017,wy
"Jackson Lake",639557,847000,75.5,10/2017,wy
"Jackson Lake",646371,847000,76.3,11/2017,wy
"Jackson Lake",655939,847000,77.4,12/2017,wy
"Jackson Lake",656466,847000,77.5,01/2018,wy
"Jackson Lake",657270,847000,77.6,02/2018,wy
"Jackson Lake",656452,847000,77.5,03/2018,wy
"Jackson Lake",639625,847000,75.5,04/2018,wy
"Jackson Lake",690730,847000,81.6,05/2018,wy
"Jackson Lake",821271,847000,97,06/2018,wy
"Jackson Lake",825493,847000,97.5,07/2018,wy
"Jackson Lake",769319,847000,90.8,08/2018,wy
"Jackson Lake",686259,847000,81,09/2018,wy
"Jackson Lake",644745,847000,76.1,10/2018,wy
"Jackson Lake",649954,847000,76.7,11/2018,wy
"Jackson Lake",651307,847000,76.9,12/2018,wy
"Jackson Lake",654919,847000,77.3,01/2019,wy
"Jackson Lake",663741,847000,78.4,02/2019,wy
"Jackson Lake",668806,847000,79,03/2019,wy
"Jackson Lake",658843,847000,77.8,04/2019,wy
"Jackson Lake",669087,847000,79,05/2019,wy
"Jackson Lake",794906,847000,93.8,06/2019,wy
"Jackson Lake",828238,847000,97.8,07/2019,wy
"Jackson Lake",747761,847000,88.3,08/2019,wy
"Jackson Lake",630613,847000,74.5,09/2019,wy
"Jackson Lake",573525,847000,67.7,10/2019,wy
"Jackson Lake",579893,847000,68.5,11/2019,wy
"Jackson Lake",589649,847000,69.6,12/2019,wy
"Jackson Lake",605086,847000,71.4,01/2020,wy
"Jackson Lake",620780,847000,73.3,02/2020,wy
"Jackson Lake",632615,847000,74.7,03/2020,wy
"Jackson Lake",645338,847000,76.2,04/2020,wy
"Jackson Lake",691185,847000,81.6,05/2020,wy
"Jackson Lake",827153,847000,97.7,06/2020,wy
"Jackson Lake",823601,847000,97.2,07/2020,wy
"Jackson Lake",749685,847000,88.5,08/2020,wy
"Jackson Lake",671210,847000,79.2,09/2020,wy
"Jackson Lake",644713,847000,76.1,10/2020,wy
"Jackson Lake",646073,847000,76.3,11/2020,wy
"Jackson Lake",649391,847000,76.7,12/2020,wy
"Jackson Lake",655062,847000,77.3,01/2021,wy
"Jackson Lake",656261,847000,77.5,02/2021,wy
"Jackson Lake",650922,847000,76.9,03/2021,wy
"Jackson Lake",652365,847000,77,04/2021,wy
"Jackson Lake",736451,847000,86.9,05/2021,wy
"Jackson Lake",793237,847000,93.7,06/2021,wy
