reservoir,storage,capacity,pct_capacity,date
"American Falls",228553,1671300,13.7,10/2016,id
"American Falls",477317,1671300,28.6,11/2016,id
"American Falls",755191,1671300,45.2,12/2016,id
"American Falls",999467,1671300,59.8,01/2017,id
"American Falls",1277805,1671300,76.5,02/2017,id
"American Falls",1453808,1671300,87,03/2017,id
"American Falls",1551611,1671300,92.8,04/2017,id
"American Falls",1633190,1671300,97.7,05/2017,id
"American Falls",1661602,1671300,99.4,06/2017,id
"American Falls",1565548,1671300,93.7,07/2017,id
"American Falls",1091082,1671300,65.3,08/2017,id
"American Falls",814295,1671300,48.7,09/2017,id
"American Falls",920741,1671300,55.1,10/2017,id
"American Falls",1201401,1671300,71.9,11/2017,id
"American Falls",1415703,1671300,84.7,12/2017,id
"American Falls",1378430,1671300,82.5,01/2018,id
"American Falls",1442909,1671300,86.3,02/2018,id
"American Falls",1511055,1671300,90.4,03/2018,id
"American Falls",1573481,1671300,94.1,04/2018,id
"American Falls",1654799,1671300,99,05/2018,id
"American Falls",1669374,1671300,99.9,06/2018,id
"American Falls",1325580,1671300,79.3,07/2018,id
"American Falls",724697,1671300,43.4,08/2018,id
"American Falls",406417,1671300,24.3,09/2018,id
"American Falls",396523,1671300,23.7,10/2018,id
"American Falls",682510,1671300,40.8,11/2018,id
"American Falls",961971,1671300,57.6,12/2018,id
"American Falls",1228517,1671300,73.5,01/2019,id
"American Falls",1476538,1671300,88.3,02/2019,id
"American Falls",1543175,1671300,92.3,03/2019,id
"American Falls",1568122,1671300,93.8,04/2019,id
"American Falls",1633581,1671300,97.7,05/2019,id
"American Falls",1609653,1671300,96.3,06/2019,id
"American Falls",1159284,1671300,69.4,07/2019,id
"American Falls",659837,1671300,39.5,08/2019,id
"American Falls",329736,1671300,19.7,09/2019,id
"American Falls",334497,1671300,20,10/2019,id
"American Falls",602072,1671300,36,11/2019,id
"American Falls",880996,1671300,52.7,12/2019,id
"American Falls",1169423,1671300,70,01/2020,id
"American Falls",1450368,1671300,86.8,02/2020,id
"American Falls",1618989,1671300,96.9,03/2020,id
"American Falls",1659206,1671300,99.3,04/2020,id
"American Falls",1670730,1671300,100,05/2020,id
"American Falls",1622607,1671300,97.1,06/2020,id
"American Falls",1281909,1671300,76.7,07/2020,id
"American Falls",784129,1671300,46.9,08/2020,id
"American Falls",483083,1671300,28.9,09/2020,id
"American Falls",430283,1671300,25.7,10/2020,id
"American Falls",647942,1671300,38.8,11/2020,id
"American Falls",860524,1671300,51.5,12/2020,id
"American Falls",1091011,1671300,65.3,01/2021,id
"American Falls",1309731,1671300,78.4,02/2021,id
"American Falls",1519886,1671300,90.9,03/2021,id
"American Falls",1580566,1671300,94.6,04/2021,id
"American Falls",1236474,1671300,74,05/2021,id
"American Falls",798085,1671300,47.8,06/2021,id
