reservoir,storage,capacity,pct_capacity,date
Drews,0,60000,0,11/2004,
Drews,0,60000,0,12/2004,
Drews,0,60000,0,01/2005,
Drews,0,60000,0,02/2005,
Drews,0,60000,0,03/2005,
Drews,0,60000,0,04/2005,
Drews,0,60000,0,05/2005,
Drews,0,60000,0,06/2005,
Drews,0,60000,0,07/2005,
Drews,0,60000,0,08/2005,
Drews,0,60000,0,09/2005,
Drews,0,60000,0,10/2005,
Drews,0,60000,0,11/2005,
Drews,0,60000,0,12/2005,
Drews,0,60000,0,01/2006,
Drews,0,60000,0,02/2006,
Drews,0,60000,0,03/2006,
Drews,0,60000,0,04/2006,
Drews,0,60000,0,05/2006,
Drews,0,60000,0,06/2006,
Drews,0,60000,0,07/2006,
Drews,0,60000,0,08/2006,
Drews,0,60000,0,09/2006,
Drews,0,60000,0,10/2006,
Drews,0,60000,0,11/2006,
Drews,0,60000,0,12/2006,
Drews,0,60000,0,01/2007,
Drews,0,60000,0,02/2007,
Drews,0,60000,0,03/2007,
Drews,0,60000,0,04/2007,
Drews,0,60000,0,05/2007,
Drews,0,60000,0,06/2007,
Drews,0,60000,0,07/2007,
Drews,0,60000,0,08/2007,
Drews,0,60000,0,09/2007,
Drews,0,60000,0,10/2007,
Drews,0,60000,0,11/2007,
Drews,0,60000,0,12/2007,
Drews,0,60000,0,01/2008,
Drews,0,60000,0,02/2008,
Drews,0,60000,0,03/2008,
Drews,0,60000,0,04/2008,
Drews,0,60000,0,05/2008,
Drews,0,60000,0,06/2008,
Drews,0,60000,0,07/2008,
Drews,0,60000,0,08/2008,
Drews,0,60000,0,09/2008,
Drews,0,60000,0,10/2008,
Drews,0,60000,0,11/2008,
Drews,0,60000,0,12/2008,
Drews,0,60000,0,01/2009,
Drews,0,60000,0,02/2009,
Drews,0,60000,0,03/2009,
Drews,0,60000,0,04/2009,
Drews,0,60000,0,05/2009,
Drews,0,60000,0,06/2009,
Drews,0,60000,0,07/2009,
Drews,0,60000,0,08/2009,
Drews,0,60000,0,09/2009,
Drews,0,60000,0,10/2009,
Drews,0,60000,0,11/2009,
Drews,0,60000,0,12/2009,
Drews,0,60000,0,01/2010,
Drews,0,60000,0,02/2010,
Drews,0,60000,0,03/2010,
Drews,0,60000,0,04/2010,
Drews,0,60000,0,05/2010,
Drews,0,60000,0,06/2010,
Drews,0,60000,0,07/2010,
Drews,0,60000,0,08/2010,
Drews,0,60000,0,09/2010,
Drews,0,60000,0,10/2010,
Drews,0,60000,0,11/2010,
Drews,0,60000,0,12/2010,
Drews,0,60000,0,01/2011,
Drews,0,60000,0,02/2011,
Drews,0,60000,0,03/2011,
Drews,0,60000,0,04/2011,
Drews,0,60000,0,05/2011,
Drews,0,60000,0,06/2011,
Drews,0,60000,0,07/2011,
Drews,0,60000,0,08/2011,
Drews,0,60000,0,09/2011,
Drews,0,60000,0,10/2011,
Drews,0,60000,0,11/2011,
Drews,0,60000,0,12/2011,
Drews,0,60000,0,01/2012,
Drews,0,60000,0,02/2012,
Drews,0,60000,0,03/2012,
Drews,0,60000,0,04/2012,
Drews,0,60000,0,05/2012,
Drews,0,60000,0,06/2012,
Drews,0,60000,0,07/2012,
Drews,0,60000,0,08/2012,
Drews,0,60000,0,09/2012,
Drews,0,60000,0,10/2012,
Drews,0,60000,0,11/2012,
Drews,0,60000,0,12/2012,
Drews,0,60000,0,01/2013,
Drews,0,60000,0,02/2013,
Drews,0,60000,0,03/2013,
Drews,0,60000,0,04/2013,
Drews,0,60000,0,05/2013,
Drews,0,60000,0,06/2013,
Drews,0,60000,0,07/2013,
Drews,0,60000,0,08/2013,
Drews,0,60000,0,09/2013,
Drews,0,60000,0,10/2013,
Drews,0,60000,0,11/2013,
Drews,0,60000,0,12/2013,
Drews,0,60000,0,01/2014,
Drews,0,60000,0,02/2014,
Drews,0,60000,0,03/2014,
Drews,0,60000,0,04/2014,
Drews,0,60000,0,05/2014,
Drews,0,60000,0,06/2014,
Drews,0,60000,0,07/2014,
Drews,0,60000,0,08/2014,
Drews,0,60000,0,09/2014,
Drews,0,60000,0,10/2014,
Drews,0,60000,0,11/2014,
Drews,0,60000,0,12/2014,
Drews,0,60000,0,01/2015,
Drews,0,60000,0,02/2015,
Drews,0,60000,0,03/2015,
