reservoir,storage,capacity,pct_capacity,date,state
Echo,52673,74000,71.2,01/2000,UT
Echo,55427,74000,74.9,02/2000,UT
Echo,53362,74000,72.1,03/2000,UT
Echo,52941,74000,71.5,04/2000,UT
Echo,59740,74000,80.7,05/2000,UT
Echo,57541,74000,77.8,06/2000,UT
Echo,40581,74000,54.8,07/2000,UT
Echo,19717,74000,26.6,08/2000,UT
Echo,10667,74000,14.4,09/2000,UT
Echo,10600,74000,14.3,10/2000,UT
Echo,18658,74000,25.2,11/2000,UT
Echo,26058,74000,35.2,12/2000,UT
Echo,32207,74000,43.5,01/2001,UT
Echo,37969,74000,51.3,02/2001,UT
Echo,42971,74000,58.1,03/2001,UT
Echo,50166,74000,67.8,04/2001,UT
Echo,59162,74000,79.9,05/2001,UT
Echo,57773,74000,78.1,06/2001,UT
Echo,49723,74000,67.2,07/2001,UT
Echo,37578,74000,50.8,08/2001,UT
Echo,27760,74000,37.5,09/2001,UT
Echo,21651,74000,29.3,10/2001,UT
Echo,25032,74000,33.8,11/2001,UT
Echo,29104,74000,39.3,12/2001,UT
Echo,32223,74000,43.5,01/2002,UT
Echo,35711,74000,48.3,02/2002,UT
Echo,39823,74000,53.8,03/2002,UT
Echo,47019,74000,63.5,04/2002,UT
Echo,54103,74000,73.1,05/2002,UT
Echo,55103,74000,74.5,06/2002,UT
Echo,41930,74000,56.7,07/2002,UT
Echo,27548,74000,37.2,08/2002,UT
Echo,21888,74000,29.6,09/2002,UT
Echo,20336,74000,27.5,10/2002,UT
Echo,23563,74000,31.8,11/2002,UT
Echo,27160,74000,36.7,12/2002,UT
Echo,29676,74000,40.1,01/2003,UT
Echo,33543,74000,45.3,02/2003,UT
Echo,38028,74000,51.4,03/2003,UT
Echo,43444,74000,58.7,04/2003,UT
Echo,51494,74000,69.6,05/2003,UT
Echo,50640,74000,68.4,06/2003,UT
Echo,40310,74000,54.5,07/2003,UT
Echo,23842,74000,32.2,08/2003,UT
Echo,11710,74000,15.8,09/2003,UT
Echo,9002,74000,12.2,10/2003,UT
Echo,18788,74000,25.4,11/2003,UT
Echo,29090,74000,39.3,12/2003,UT
Echo,35734,74000,48.3,01/2004,UT
Echo,39153,74000,52.9,02/2004,UT
Echo,43986,74000,59.4,03/2004,UT
Echo,51126,74000,69.1,04/2004,UT
Echo,57157,74000,77.2,05/2004,UT
Echo,55035,74000,74.4,06/2004,UT
Echo,45936,74000,62.1,07/2004,UT
Echo,32469,74000,43.9,08/2004,UT
Echo,23692,74000,32,09/2004,UT
Echo,15330,74000,20.7,10/2004,UT
Echo,21833,74000,29.5,11/2004,UT
Echo,28869,74000,39,12/2004,UT
Echo,36024,74000,48.7,01/2005,UT
Echo,43242,74000,58.4,02/2005,UT
Echo,50510,74000,68.3,03/2005,UT
Echo,58365,74000,78.9,04/2005,UT
Echo,66699,74000,90.1,05/2005,UT
Echo,73761,74000,99.7,06/2005,UT
Echo,64467,74000,87.1,07/2005,UT
Echo,42140,74000,56.9,08/2005,UT
Echo,25753,74000,34.8,09/2005,UT
Echo,21012,74000,28.4,10/2005,UT
Echo,32855,74000,44.4,11/2005,UT
Echo,41814,74000,56.5,12/2005,UT
Echo,50437,74000,68.2,01/2006,UT
Echo,52781,74000,71.3,02/2006,UT
Echo,52923,74000,71.5,03/2006,UT
Echo,53802,74000,72.7,04/2006,UT
Echo,64093,74000,86.6,05/2006,UT
Echo,73720,74000,99.6,06/2006,UT
Echo,57797,74000,78.1,07/2006,UT
Echo,38835,74000,52.5,08/2006,UT
Echo,25548,74000,34.5,09/2006,UT
Echo,26982,74000,36.5,10/2006,UT
Echo,38650,74000,52.2,11/2006,UT
Echo,45393,74000,61.3,12/2006,UT
Echo,46887,74000,63.4,01/2007,UT
Echo,48388,74000,65.4,02/2007,UT
Echo,55442,74000,74.9,03/2007,UT
Echo,65199,74000,88.1,04/2007,UT
Echo,70120,74000,94.8,05/2007,UT
Echo,60570,74000,81.9,06/2007,UT
Echo,43729,74000,59.1,07/2007,UT
Echo,29213,74000,39.5,08/2007,UT
Echo,16471,74000,22.3,09/2007,UT
Echo,14945,74000,20.2,10/2007,UT
Echo,20947,74000,28.3,11/2007,UT
Echo,27106,74000,36.6,12/2007,UT
Echo,32826,74000,44.4,01/2008,UT
Echo,39424,74000,53.3,02/2008,UT
Echo,46072,74000,62.3,03/2008,UT
Echo,54285,74000,73.4,04/2008,UT
Echo,66392,74000,89.7,05/2008,UT
Echo,74326,74000,100.4,06/2008,UT
Echo,62933,74000,85,07/2008,UT
Echo,39988,74000,54,08/2008,UT
Echo,26121,74000,35.3,09/2008,UT
Echo,21965,74000,29.7,10/2008,UT
Echo,28573,74000,38.6,11/2008,UT
Echo,35158,74000,47.5,12/2008,UT
Echo,41819,74000,56.5,01/2009,UT
Echo,48048,74000,64.9,02/2009,UT
Echo,55030,74000,74.4,03/2009,UT
Echo,64067,74000,86.6,04/2009,UT
Echo,71937,74000,97.2,05/2009,UT
Echo,74304,74000,100.4,06/2009,UT
Echo,65384,74000,88.4,07/2009,UT
Echo,45800,74000,61.9,08/2009,UT
Echo,31936,74000,43.2,09/2009,UT
Echo,30098,74000,40.7,10/2009,UT
Echo,37069,74000,50.1,11/2009,UT
Echo,43259,74000,58.5,12/2009,UT
Echo,49663,74000,67.1,01/2010,UT
Echo,55546,74000,75.1,02/2010,UT
Echo,59460,74000,80.4,03/2010,UT
Echo,65765,74000,88.9,04/2010,UT
Echo,73480,74000,99.3,05/2010,UT
Echo,73340,74000,99.1,06/2010,UT
Echo,58189,74000,78.6,07/2010,UT
Echo,38165,74000,51.6,08/2010,UT
Echo,27437,74000,37.1,09/2010,UT
Echo,25362,74000,34.3,10/2010,UT
Echo,33170,74000,44.8,11/2010,UT
Echo,41500,74000,56.1,12/2010,UT
Echo,52856,74000,71.4,01/2011,UT
Echo,58729,74000,79.4,02/2011,UT
Echo,50660,74000,68.5,03/2011,UT
Echo,34746,74000,47,04/2011,UT
Echo,39330,74000,53.1,05/2011,UT
Echo,64910,74000,87.7,06/2011,UT
Echo,72906,74000,98.5,07/2011,UT
Echo,63682,74000,86.1,08/2011,UT
Echo,45907,74000,62,09/2011,UT
Echo,39719,74000,53.7,10/2011,UT
Echo,46340,74000,62.6,11/2011,UT
Echo,45948,74000,62.1,12/2011,UT
Echo,46870,74000,63.3,01/2012,UT
Echo,54497,74000,73.6,02/2012,UT
Echo,63474,74000,85.8,03/2012,UT
Echo,67557,74000,91.3,04/2012,UT
Echo,66789,74000,90.3,05/2012,UT
Echo,48748,74000,65.9,06/2012,UT
Echo,23859,74000,32.2,07/2012,UT
Echo,9302,74000,12.6,08/2012,UT
Echo,4527,74000,6.1,09/2012,UT
Echo,6109,74000,8.3,10/2012,UT
Echo,10226,74000,13.8,11/2012,UT
Echo,14564,74000,19.7,12/2012,UT
Echo,18324,74000,24.8,01/2013,UT
Echo,22031,74000,29.8,02/2013,UT
Echo,26051,74000,35.2,03/2013,UT
Echo,31899,74000,43.1,04/2013,UT
Echo,34700,74000,46.9,05/2013,UT
Echo,32954,74000,44.5,06/2013,UT
Echo,23631,74000,31.9,07/2013,UT
Echo,13531,74000,18.3,08/2013,UT
Echo,9406,74000,12.7,09/2013,UT
Echo,10209,74000,13.8,10/2013,UT
Echo,13879,74000,18.8,11/2013,UT
Echo,17184,74000,23.2,12/2013,UT
Echo,20460,74000,27.6,01/2014,UT
Echo,24905,74000,33.7,02/2014,UT
Echo,30645,74000,41.4,03/2014,UT
Echo,37796,74000,51.1,04/2014,UT
Echo,48044,74000,64.9,05/2014,UT
Echo,44891,74000,60.7,06/2014,UT
Echo,30500,74000,41.2,07/2014,UT
Echo,21205,74000,28.7,08/2014,UT
Echo,13313,74000,18,09/2014,UT
Echo,13296,74000,18,10/2014,UT
Echo,17809,74000,24.1,11/2014,UT
Echo,22207,74000,30,12/2014,UT
Echo,26328,74000,35.6,01/2015,UT
Echo,30940,74000,41.8,02/2015,UT
Echo,34981,74000,47.3,03/2015,UT
Echo,42204,74000,57,04/2015,UT
Echo,53448,74000,72.2,05/2015,UT
