reservoir,storage,capacity,pct_capacity,date,state
"Bighorn Lake",957906,1381189,69.4,01/2000,MT
"Bighorn Lake",939920,1381189,68.1,02/2000,MT
"Bighorn Lake",933263,1381189,67.6,03/2000,MT
"Bighorn Lake",909649,1381189,65.9,04/2000,MT
"Bighorn Lake",874919,1381189,63.3,05/2000,MT
"Bighorn Lake",946105,1381189,68.5,06/2000,MT
"Bighorn Lake",983977,1381189,71.2,07/2000,MT
"Bighorn Lake",924401,1381189,66.9,08/2000,MT
"Bighorn Lake",861053,1381189,62.3,09/2000,MT
"Bighorn Lake",864986,1381189,62.6,10/2000,MT
"Bighorn Lake",895895,1381189,64.9,11/2000,MT
"Bighorn Lake",888869,1381189,64.4,12/2000,MT
"Bighorn Lake",878668,1381189,63.6,01/2001,MT
"Bighorn Lake",862621,1381189,62.5,02/2001,MT
"Bighorn Lake",840088,1381189,60.8,03/2001,MT
"Bighorn Lake",851781,1381189,61.7,04/2001,MT
"Bighorn Lake",838824,1381189,60.7,05/2001,MT
"Bighorn Lake",837341,1381189,60.6,06/2001,MT
"Bighorn Lake",858402,1381189,62.1,07/2001,MT
"Bighorn Lake",801730,1381189,58,08/2001,MT
"Bighorn Lake",742237,1381189,53.7,09/2001,MT
"Bighorn Lake",742009,1381189,53.7,10/2001,MT
"Bighorn Lake",753785,1381189,54.6,11/2001,MT
"Bighorn Lake",750774,1381189,54.4,12/2001,MT
"Bighorn Lake",723312,1381189,52.4,01/2002,MT
"Bighorn Lake",698732,1381189,50.6,02/2002,MT
"Bighorn Lake",667157,1381189,48.3,03/2002,MT
"Bighorn Lake",661990,1381189,47.9,04/2002,MT
"Bighorn Lake",654601,1381189,47.4,05/2002,MT
"Bighorn Lake",640236,1381189,46.4,06/2002,MT
"Bighorn Lake",691148,1381189,50,07/2002,MT
"Bighorn Lake",651603,1381189,47.2,08/2002,MT
"Bighorn Lake",610086,1381189,44.2,09/2002,MT
"Bighorn Lake",616636,1381189,44.6,10/2002,MT
"Bighorn Lake",644602,1381189,46.7,11/2002,MT
"Bighorn Lake",650258,1381189,47.1,12/2002,MT
"Bighorn Lake",633213,1381189,45.8,01/2003,MT
"Bighorn Lake",614029,1381189,44.5,02/2003,MT
"Bighorn Lake",593134,1381189,42.9,03/2003,MT
"Bighorn Lake",608552,1381189,44.1,04/2003,MT
"Bighorn Lake",605733,1381189,43.9,05/2003,MT
"Bighorn Lake",672765,1381189,48.7,06/2003,MT
"Bighorn Lake",813483,1381189,58.9,07/2003,MT
"Bighorn Lake",781596,1381189,56.6,08/2003,MT
"Bighorn Lake",744229,1381189,53.9,09/2003,MT
"Bighorn Lake",767573,1381189,55.6,10/2003,MT
"Bighorn Lake",793857,1381189,57.5,11/2003,MT
"Bighorn Lake",788172,1381189,57.1,12/2003,MT
"Bighorn Lake",755295,1381189,54.7,01/2004,MT
"Bighorn Lake",696989,1381189,50.5,02/2004,MT
"Bighorn Lake",680943,1381189,49.3,03/2004,MT
"Bighorn Lake",664113,1381189,48.1,04/2004,MT
"Bighorn Lake",637786,1381189,46.2,05/2004,MT
"Bighorn Lake",643612,1381189,46.6,06/2004,MT
"Bighorn Lake",656956,1381189,47.6,07/2004,MT
