reservoir,storage,capacity,pct_capacity,date,state
Fresno,43100,127200,33.9,01/2000,MT
Fresno,40300,127200,31.7,02/2000,MT
Fresno,37500,127200,29.5,03/2000,MT
Fresno,45300,127200,35.6,04/2000,MT
Fresno,72400,127200,56.9,05/2000,MT
Fresno,51200,127200,40.3,06/2000,MT
Fresno,42100,127200,33.1,07/2000,MT
Fresno,20200,127200,15.9,08/2000,MT
Fresno,21800,127200,17.1,09/2000,MT
Fresno,39200,127200,30.8,10/2000,MT
Fresno,25600,127200,20.1,11/2000,MT
Fresno,23100,127200,18.2,12/2000,MT
Fresno,20500,127200,16.1,01/2001,MT
Fresno,17900,127200,14.1,02/2001,MT
Fresno,15700,127200,12.3,03/2001,MT
Fresno,16000,127200,12.6,04/2001,MT
Fresno,10400,127200,8.2,05/2001,MT
Fresno,12700,127200,10,06/2001,MT
Fresno,12500,127200,9.8,07/2001,MT
Fresno,16800,127200,13.2,08/2001,MT
Fresno,23600,127200,18.6,09/2001,MT
Fresno,20200,127200,15.9,10/2001,MT
Fresno,14500,127200,11.4,11/2001,MT
Fresno,11700,127200,9.2,12/2001,MT
Fresno,9300,127200,7.3,01/2002,MT
Fresno,7100,127200,5.6,02/2002,MT
Fresno,5300,127200,4.2,03/2002,MT
Fresno,3200,127200,2.5,04/2002,MT
Fresno,19700,127200,15.5,05/2002,MT
Fresno,27900,127200,21.9,06/2002,MT
Fresno,89800,127200,70.6,07/2002,MT
Fresno,48800,127200,38.4,08/2002,MT
Fresno,38400,127200,30.2,09/2002,MT
Fresno,43900,127200,34.5,10/2002,MT
Fresno,47900,127200,37.7,11/2002,MT
Fresno,50600,127200,39.8,12/2002,MT
Fresno,50900,127200,40,01/2003,MT
Fresno,49400,127200,38.8,02/2003,MT
Fresno,48100,127200,37.8,03/2003,MT
Fresno,75800,127200,59.6,04/2003,MT
Fresno,87000,127200,68.4,05/2003,MT
Fresno,84700,127200,66.6,06/2003,MT
Fresno,67000,127200,52.7,07/2003,MT
Fresno,37000,127200,29.1,08/2003,MT
Fresno,20100,127200,15.8,09/2003,MT
Fresno,27300,127200,21.5,10/2003,MT
Fresno,25400,127200,20,11/2003,MT
Fresno,22800,127200,17.9,12/2003,MT
Fresno,20700,127200,16.3,01/2004,MT
Fresno,17500,127200,13.8,02/2004,MT
Fresno,14800,127200,11.6,03/2004,MT
Fresno,29000,127200,22.8,04/2004,MT
Fresno,45600,127200,35.8,05/2004,MT
Fresno,45700,127200,35.9,06/2004,MT
Fresno,65600,127200,51.6,07/2004,MT
Fresno,53600,127200,42.1,08/2004,MT
Fresno,38000,127200,29.9,09/2004,MT
Fresno,41900,127200,32.9,10/2004,MT
Fresno,41400,127200,32.5,11/2004,MT
Fresno,40200,127200,31.6,12/2004,MT
Fresno,38300,127200,30.1,01/2005,MT
Fresno,36600,127200,28.8,02/2005,MT
Fresno,37200,127200,29.2,03/2005,MT
Fresno,39400,127200,31,04/2005,MT
