reservoir,storage,capacity,pct_capacity,date,state
"Hebgen Lake",334400,386181,86.6,01/2000,MT
"Hebgen Lake",324200,386181,84,02/2000,MT
"Hebgen Lake",320600,386181,83,03/2000,MT
"Hebgen Lake",304700,386181,78.9,04/2000,MT
"Hebgen Lake",305700,386181,79.2,05/2000,MT
"Hebgen Lake",355500,386181,92.1,06/2000,MT
"Hebgen Lake",366200,386181,94.8,07/2000,MT
"Hebgen Lake",358500,386181,92.8,08/2000,MT
"Hebgen Lake",348500,386181,90.2,09/2000,MT
"Hebgen Lake",332800,386181,86.2,10/2000,MT
"Hebgen Lake",321600,386181,83.3,11/2000,MT
"Hebgen Lake",307500,386181,79.6,12/2000,MT
"Hebgen Lake",294900,386181,76.4,01/2001,MT
"Hebgen Lake",281200,386181,72.8,02/2001,MT
"Hebgen Lake",269000,386181,69.7,03/2001,MT
"Hebgen Lake",270400,386181,70,04/2001,MT
"Hebgen Lake",290000,386181,75.1,05/2001,MT
"Hebgen Lake",349100,386181,90.4,06/2001,MT
"Hebgen Lake",371600,386181,96.2,07/2001,MT
"Hebgen Lake",358600,386181,92.9,08/2001,MT
"Hebgen Lake",342400,386181,88.7,09/2001,MT
"Hebgen Lake",325200,386181,84.2,10/2001,MT
"Hebgen Lake",313300,386181,81.1,11/2001,MT
"Hebgen Lake",304000,386181,78.7,12/2001,MT
"Hebgen Lake",295900,386181,76.6,01/2002,MT
"Hebgen Lake",286900,386181,74.3,02/2002,MT
"Hebgen Lake",283000,386181,73.3,03/2002,MT
"Hebgen Lake",279900,386181,72.5,04/2002,MT
"Hebgen Lake",290900,386181,75.3,05/2002,MT
"Hebgen Lake",338000,386181,87.5,06/2002,MT
"Hebgen Lake",374800,386181,97.1,07/2002,MT
"Hebgen Lake",349400,386181,90.5,08/2002,MT
"Hebgen Lake",336300,386181,87.1,09/2002,MT
"Hebgen Lake",324400,386181,84,10/2002,MT
"Hebgen Lake",314200,386181,81.4,11/2002,MT
"Hebgen Lake",306400,386181,79.3,12/2002,MT
"Hebgen Lake",299500,386181,77.6,01/2003,MT
"Hebgen Lake",291800,386181,75.6,02/2003,MT
"Hebgen Lake",284700,386181,73.7,03/2003,MT
"Hebgen Lake",280800,386181,72.7,04/2003,MT
"Hebgen Lake",291700,386181,75.5,05/2003,MT
"Hebgen Lake",349500,386181,90.5,06/2003,MT
"Hebgen Lake",374300,386181,96.9,07/2003,MT
"Hebgen Lake",339400,386181,87.9,08/2003,MT
"Hebgen Lake",317200,386181,82.1,09/2003,MT
"Hebgen Lake",302500,386181,78.3,10/2003,MT
"Hebgen Lake",293700,386181,76.1,11/2003,MT
"Hebgen Lake",287200,386181,74.4,12/2003,MT
"Hebgen Lake",283800,386181,73.5,01/2004,MT
"Hebgen Lake",273700,386181,70.9,02/2004,MT
"Hebgen Lake",264600,386181,68.5,03/2004,MT
"Hebgen Lake",259000,386181,67.1,04/2004,MT
"Hebgen Lake",266600,386181,69,05/2004,MT
"Hebgen Lake",327100,386181,84.7,06/2004,MT
"Hebgen Lake",372900,386181,96.6,07/2004,MT
"Hebgen Lake",371600,386181,96.2,08/2004,MT
"Hebgen Lake",355900,386181,92.2,09/2004,MT
"Hebgen Lake",343400,386181,88.9,10/2004,MT
"Hebgen Lake",333300,386181,86.3,11/2004,MT
"Hebgen Lake",325100,386181,84.2,12/2004,MT
"Hebgen Lake",315500,386181,81.7,01/2005,MT
"Hebgen Lake",307900,386181,79.7,02/2005,MT
"Hebgen Lake",298600,386181,77.3,03/2005,MT
"Hebgen Lake",289800,386181,75,04/2005,MT
"Hebgen Lake",292900,386181,75.8,05/2005,MT
"Hebgen Lake",359800,386181,93.2,06/2005,MT
"Hebgen Lake",369200,386181,95.6,07/2005,MT
"Hebgen Lake",367200,386181,95.1,08/2005,MT
"Hebgen Lake",349900,386181,90.6,09/2005,MT
"Hebgen Lake",336700,386181,87.2,10/2005,MT
"Hebgen Lake",328500,386181,85.1,11/2005,MT
"Hebgen Lake",324000,386181,83.9,12/2005,MT
"Hebgen Lake",311800,386181,80.7,01/2006,MT
"Hebgen Lake",297000,386181,76.9,02/2006,MT
"Hebgen Lake",280400,386181,72.6,03/2006,MT
"Hebgen Lake",261700,386181,67.8,04/2006,MT
"Hebgen Lake",268500,386181,69.5,05/2006,MT
"Hebgen Lake",344600,386181,89.2,06/2006,MT
"Hebgen Lake",375700,386181,97.3,07/2006,MT
"Hebgen Lake",356700,386181,92.4,08/2006,MT
"Hebgen Lake",339200,386181,87.8,09/2006,MT
"Hebgen Lake",328800,386181,85.1,10/2006,MT
"Hebgen Lake",322800,386181,83.6,11/2006,MT
"Hebgen Lake",314700,386181,81.5,12/2006,MT
"Hebgen Lake",303400,386181,78.6,01/2007,MT
"Hebgen Lake",290900,386181,75.3,02/2007,MT
"Hebgen Lake",280900,386181,72.7,03/2007,MT
"Hebgen Lake",273600,386181,70.8,04/2007,MT
"Hebgen Lake",284700,386181,73.7,05/2007,MT
"Hebgen Lake",333700,386181,86.4,06/2007,MT
"Hebgen Lake",350000,386181,90.6,07/2007,MT
"Hebgen Lake",308600,386181,79.9,08/2007,MT
"Hebgen Lake",283700,386181,73.5,09/2007,MT
"Hebgen Lake",274700,386181,71.1,10/2007,MT
"Hebgen Lake",280800,386181,72.7,11/2007,MT
"Hebgen Lake",283500,386181,73.4,12/2007,MT
"Hebgen Lake",282200,386181,73.1,01/2008,MT
"Hebgen Lake",281400,386181,72.9,02/2008,MT
"Hebgen Lake",279400,386181,72.3,03/2008,MT
"Hebgen Lake",276000,386181,71.5,04/2008,MT
"Hebgen Lake",276500,386181,71.6,05/2008,MT
"Hebgen Lake",333300,386181,86.3,06/2008,MT
"Hebgen Lake",376200,386181,97.4,07/2008,MT
"Hebgen Lake",375500,386181,97.2,08/2008,MT
"Hebgen Lake",369400,386181,95.7,09/2008,MT
"Hebgen Lake",261900,386181,67.8,10/2008,MT
