reservoir,storage,capacity,pct_capacity,date,state
"Smith and Morehouse",4319,81000,5.3,01/2000,UT
"Smith and Morehouse",4336,81000,5.4,02/2000,UT
"Smith and Morehouse",4353,81000,5.4,03/2000,UT
"Smith and Morehouse",4596,81000,5.7,04/2000,UT
"Smith and Morehouse",6025,81000,7.4,05/2000,UT
"Smith and Morehouse",7698,81000,9.5,06/2000,UT
"Smith and Morehouse",7601,81000,9.4,07/2000,UT
"Smith and Morehouse",5615,81000,6.9,08/2000,UT
"Smith and Morehouse",4649,81000,5.7,09/2000,UT
"Smith and Morehouse",4704,81000,5.8,10/2000,UT
"Smith and Morehouse",4758,81000,5.9,11/2000,UT
"Smith and Morehouse",4911,81000,6.1,12/2000,UT
"Smith and Morehouse",5031,81000,6.2,01/2001,UT
"Smith and Morehouse",4340,81000,5.4,02/2001,UT
"Smith and Morehouse",4340,81000,5.4,03/2001,UT
"Smith and Morehouse",4600,81000,5.7,04/2001,UT
"Smith and Morehouse",6025,81000,7.4,05/2001,UT
"Smith and Morehouse",7700,81000,9.5,06/2001,UT
"Smith and Morehouse",7600,81000,9.4,07/2001,UT
"Smith and Morehouse",5620,81000,6.9,08/2001,UT
"Smith and Morehouse",4650,81000,5.7,09/2001,UT
"Smith and Morehouse",4710,81000,5.8,10/2001,UT
"Smith and Morehouse",4760,81000,5.9,11/2001,UT
"Smith and Morehouse",4910,81000,6.1,12/2001,UT
"Smith and Morehouse",5400,81000,6.7,01/2002,UT
"Smith and Morehouse",5600,81000,6.9,02/2002,UT
"Smith and Morehouse",4900,81000,6,03/2002,UT
"Smith and Morehouse",5800,81000,7.2,04/2002,UT
"Smith and Morehouse",6500,81000,8,05/2002,UT
"Smith and Morehouse",8500,81000,10.5,06/2002,UT
"Smith and Morehouse",8100,81000,10,07/2002,UT
"Smith and Morehouse",6700,81000,8.3,08/2002,UT
"Smith and Morehouse",5800,81000,7.2,09/2002,UT
"Smith and Morehouse",6100,81000,7.5,10/2002,UT
"Smith and Morehouse",6700,81000,8.3,11/2002,UT
"Smith and Morehouse",6800,81000,8.4,12/2002,UT
"Smith and Morehouse",6800,81000,8.4,01/2003,UT
"Smith and Morehouse",6900,81000,8.5,02/2003,UT
"Smith and Morehouse",7000,81000,8.6,03/2003,UT
"Smith and Morehouse",7100,81000,8.8,04/2003,UT
"Smith and Morehouse",7400,81000,9.1,05/2003,UT
"Smith and Morehouse",8500,81000,10.5,06/2003,UT
"Smith and Morehouse",8100,81000,10,07/2003,UT
"Smith and Morehouse",6600,81000,8.1,08/2003,UT
"Smith and Morehouse",5900,81000,7.3,09/2003,UT
"Smith and Morehouse",5800,81000,7.2,10/2003,UT
"Smith and Morehouse",5100,81000,6.3,11/2003,UT
"Smith and Morehouse",5200,81000,6.4,12/2003,UT
"Smith and Morehouse",6100,81000,7.5,01/2004,UT
"Smith and Morehouse",5300,81000,6.5,02/2004,UT
"Smith and Morehouse",5600,81000,6.9,03/2004,UT
"Smith and Morehouse",5900,81000,7.3,04/2004,UT
"Smith and Morehouse",6200,81000,7.7,05/2004,UT
"Smith and Morehouse",7200,81000,8.9,06/2004,UT
"Smith and Morehouse",7700,81000,9.5,07/2004,UT
"Smith and Morehouse",7100,81000,8.8,08/2004,UT
"Smith and Morehouse",5900,81000,7.3,09/2004,UT
"Smith and Morehouse",5100,81000,6.3,10/2004,UT
"Smith and Morehouse",5100,81000,6.3,11/2004,UT
"Smith and Morehouse",6000,81000,7.4,12/2004,UT
"Smith and Morehouse",6200,81000,7.7,01/2005,UT
"Smith and Morehouse",6200,81000,7.7,02/2005,UT
"Smith and Morehouse",6100,81000,7.5,03/2005,UT
"Smith and Morehouse",6200,81000,7.7,04/2005,UT
"Smith and Morehouse",6400,81000,7.9,05/2005,UT
"Smith and Morehouse",6800,81000,8.4,06/2005,UT
"Smith and Morehouse",7700,81000,9.5,07/2005,UT
"Smith and Morehouse",7700,81000,9.5,08/2005,UT
"Smith and Morehouse",7000,81000,8.6,09/2005,UT
"Smith and Morehouse",6800,81000,8.4,10/2005,UT
"Smith and Morehouse",6800,81000,8.4,11/2005,UT
"Smith and Morehouse",6800,81000,8.4,12/2005,UT
"Smith and Morehouse",6800,81000,8.4,01/2006,UT
"Smith and Morehouse",6800,81000,8.4,02/2006,UT
"Smith and Morehouse",6100,81000,7.5,03/2006,UT
"Smith and Morehouse",6100,81000,7.5,04/2006,UT
"Smith and Morehouse",6900,81000,8.5,05/2006,UT
"Smith and Morehouse",8100,81000,10,06/2006,UT
"Smith and Morehouse",7600,81000,9.4,07/2006,UT
"Smith and Morehouse",7300,81000,9,08/2006,UT
"Smith and Morehouse",5100,81000,6.3,09/2006,UT
"Smith and Morehouse",4400,81000,5.4,10/2006,UT
"Smith and Morehouse",5100,81000,6.3,11/2006,UT
"Smith and Morehouse",5100,81000,6.3,12/2006,UT
"Smith and Morehouse",5200,81000,6.4,01/2007,UT
"Smith and Morehouse",5200,81000,6.4,02/2007,UT
"Smith and Morehouse",5200,81000,6.4,03/2007,UT
"Smith and Morehouse",5600,81000,6.9,04/2007,UT
"Smith and Morehouse",7400,81000,9.1,05/2007,UT
"Smith and Morehouse",8100,81000,10,06/2007,UT
