reservoir,storage,capacity,pct_capacity,date,state
"Otter Creek",12220,52500,23.3,01/2000,UT
"Otter Creek",12200,52500,23.2,02/2000,UT
"Otter Creek",18400,52500,35,03/2000,UT
"Otter Creek",23900,52500,45.5,04/2000,UT
"Otter Creek",29400,52500,56,05/2000,UT
"Otter Creek",31400,52500,59.8,06/2000,UT
"Otter Creek",30000,52500,57.1,07/2000,UT
"Otter Creek",29550,52500,56.3,08/2000,UT
"Otter Creek",23800,52500,45.3,09/2000,UT
"Otter Creek",24000,52500,45.7,10/2000,UT
"Otter Creek",25000,52500,47.6,11/2000,UT
"Otter Creek",26100,52500,49.7,12/2000,UT
"Otter Creek",31200,52500,59.4,01/2001,UT
"Otter Creek",24700,52500,47,02/2001,UT
"Otter Creek",29600,52500,56.4,03/2001,UT
"Otter Creek",37742,52500,71.9,04/2001,UT
"Otter Creek",43800,52500,83.4,05/2001,UT
"Otter Creek",49680,52500,94.6,06/2001,UT
"Otter Creek",39000,52500,74.3,07/2001,UT
"Otter Creek",29550,52500,56.3,08/2001,UT
"Otter Creek",23800,52500,45.3,09/2001,UT
"Otter Creek",26900,52500,51.2,10/2001,UT
"Otter Creek",22980,52500,43.8,11/2001,UT
"Otter Creek",26100,52500,49.7,12/2001,UT
"Otter Creek",31200,52500,59.4,01/2002,UT
"Otter Creek",35100,52500,66.9,02/2002,UT
"Otter Creek",39200,52500,74.7,03/2002,UT
"Otter Creek",41800,52500,79.6,04/2002,UT
"Otter Creek",40100,52500,76.4,05/2002,UT
"Otter Creek",25400,52500,48.4,06/2002,UT
"Otter Creek",14500,52500,27.6,07/2002,UT
"Otter Creek",9600,52500,18.3,08/2002,UT
"Otter Creek",4100,52500,7.8,09/2002,UT
"Otter Creek",5600,52500,10.7,10/2002,UT
"Otter Creek",9500,52500,18.1,11/2002,UT
"Otter Creek",15700,52500,29.9,12/2002,UT
"Otter Creek",18200,52500,34.7,01/2003,UT
"Otter Creek",22400,52500,42.7,02/2003,UT
"Otter Creek",27600,52500,52.6,03/2003,UT
"Otter Creek",32400,52500,61.7,04/2003,UT
"Otter Creek",38600,52500,73.5,05/2003,UT
"Otter Creek",29800,52500,56.8,06/2003,UT
"Otter Creek",21000,52500,40,07/2003,UT
"Otter Creek",12000,52500,22.9,08/2003,UT
"Otter Creek",3500,52500,6.7,09/2003,UT
"Otter Creek",2100,52500,4,10/2003,UT
"Otter Creek",2500,52500,4.8,11/2003,UT
"Otter Creek",9300,52500,17.7,12/2003,UT
"Otter Creek",13200,52500,25.1,01/2004,UT
"Otter Creek",16500,52500,31.4,02/2004,UT
"Otter Creek",20600,52500,39.2,03/2004,UT
"Otter Creek",26100,52500,49.7,04/2004,UT
"Otter Creek",29600,52500,56.4,05/2004,UT
"Otter Creek",19900,52500,37.9,06/2004,UT
"Otter Creek",12500,52500,23.8,07/2004,UT
"Otter Creek",6000,52500,11.4,08/2004,UT
"Otter Creek",3700,52500,7,09/2004,UT
"Otter Creek",3700,52500,7,10/2004,UT
"Otter Creek",4600,52500,8.8,11/2004,UT
"Otter Creek",12300,52500,23.4,12/2004,UT
"Otter Creek",10700,52500,20.4,01/2005,UT
"Otter Creek",16600,52500,31.6,02/2005,UT
"Otter Creek",22100,52500,42.1,03/2005,UT
"Otter Creek",28700,52500,54.7,04/2005,UT
"Otter Creek",43200,52500,82.3,05/2005,UT
"Otter Creek",50900,52500,97,06/2005,UT
"Otter Creek",50600,52500,96.4,07/2005,UT
"Otter Creek",47700,52500,90.9,08/2005,UT
"Otter Creek",45000,52500,85.7,09/2005,UT
"Otter Creek",41200,52500,78.5,10/2005,UT
"Otter Creek",40700,52500,77.5,11/2005,UT
"Otter Creek",39300,52500,74.9,12/2005,UT
"Otter Creek",41500,52500,79,01/2006,UT
"Otter Creek",45000,52500,85.7,02/2006,UT
"Otter Creek",49000,52500,93.3,03/2006,UT
"Otter Creek",52500,52500,100,04/2006,UT
"Otter Creek",50300,52500,95.8,05/2006,UT
"Otter Creek",48000,52500,91.4,06/2006,UT
"Otter Creek",38300,52500,73,07/2006,UT
"Otter Creek",30600,52500,58.3,08/2006,UT
"Otter Creek",20300,52500,38.7,09/2006,UT
