reservoir,storage,capacity,pct_capacity,date,state
Strawberry,6089,18300,33.3,01/2000,ca
Strawberry,6295,18300,34.4,02/2000,ca
Strawberry,8257,18300,45.1,03/2000,ca
Strawberry,15579,18300,85.1,04/2000,ca
Strawberry,18342,18300,100.2,05/2000,ca
Strawberry,18363,18300,100.3,06/2000,ca
Strawberry,17313,18300,94.6,07/2000,ca
Strawberry,16190,18300,88.5,08/2000,ca
Strawberry,13150,18300,71.9,09/2000,ca
Strawberry,8891,18300,48.6,10/2000,ca
Strawberry,7373,18300,40.3,11/2000,ca
Strawberry,4649,18300,25.4,12/2000,ca
Strawberry,3488,18300,19.1,01/2001,ca
Strawberry,2480,18300,13.6,02/2001,ca
Strawberry,6554,18300,35.8,03/2001,ca
Strawberry,13547,18300,74,04/2001,ca
Strawberry,18421,18300,100.7,05/2001,ca
Strawberry,17211,18300,94,06/2001,ca
Strawberry,16528,18300,90.3,07/2001,ca
Strawberry,14676,18300,80.2,08/2001,ca
Strawberry,10730,18300,58.6,09/2001,ca
Strawberry,6644,18300,36.3,10/2001,ca
Strawberry,5895,18300,32.2,11/2001,ca
Strawberry,3252,18300,17.8,12/2001,ca
Strawberry,446,18300,2.4,01/2002,ca
Strawberry,1457,18300,8,02/2002,ca
Strawberry,1565,18300,8.6,03/2002,ca
Strawberry,13355,18300,73,04/2002,ca
Strawberry,18503,18300,101.1,05/2002,ca
Strawberry,18104,18300,98.9,06/2002,ca
Strawberry,16739,18300,91.5,07/2002,ca
Strawberry,15451,18300,84.4,08/2002,ca
Strawberry,11741,18300,64.2,09/2002,ca
Strawberry,7625,18300,41.7,10/2002,ca
Strawberry,7156,18300,39.1,11/2002,ca
Strawberry,5348,18300,29.2,12/2002,ca
Strawberry,5330,18300,29.1,01/2003,ca
Strawberry,4661,18300,25.5,02/2003,ca
Strawberry,7011,18300,38.3,03/2003,ca
Strawberry,11441,18300,62.5,04/2003,ca
Strawberry,18128,18300,99.1,05/2003,ca
Strawberry,18369,18300,100.4,06/2003,ca
Strawberry,17656,18300,96.5,07/2003,ca
Strawberry,16927,18300,92.5,08/2003,ca
Strawberry,12717,18300,69.5,09/2003,ca
Strawberry,6975,18300,38.1,10/2003,ca
Strawberry,3525,18300,19.3,11/2003,ca
Strawberry,4087,18300,22.3,12/2003,ca
Strawberry,3780,18300,20.7,01/2004,ca
Strawberry,3464,18300,18.9,02/2004,ca
Strawberry,10080,18300,55.1,03/2004,ca
Strawberry,18030,18300,98.5,04/2004,ca
Strawberry,18318,18300,100.1,05/2004,ca
Strawberry,17729,18300,96.9,06/2004,ca
Strawberry,16703,18300,91.3,07/2004,ca
Strawberry,15068,18300,82.3,08/2004,ca
Strawberry,11438,18300,62.5,09/2004,ca
Strawberry,7952,18300,43.5,10/2004,ca
Strawberry,6165,18300,33.7,11/2004,ca
Strawberry,4856,18300,26.5,12/2004,ca
Strawberry,4861,18300,26.6,01/2005,ca
Strawberry,4727,18300,25.8,02/2005,ca
Strawberry,10700,18300,58.5,04/2005,ca
Strawberry,17558,18300,95.9,05/2005,ca
Strawberry,18054,18300,98.7,06/2005,ca
Strawberry,17763,18300,97.1,07/2005,ca
Strawberry,15606,18300,85.3,08/2005,ca
Strawberry,11594,18300,63.4,09/2005,ca
Strawberry,7437,18300,40.6,10/2005,ca
Strawberry,4867,18300,26.6,11/2005,ca
Strawberry,9999,18300,54.6,12/2005,ca
Strawberry,11302,18300,61.8,01/2006,ca
Strawberry,14059,18300,76.8,02/2006,ca
Strawberry,14871,18300,81.3,03/2006,ca
Strawberry,17194,18300,94,05/2006,ca
Strawberry,18226,18300,99.6,06/2006,ca
Strawberry,17480,18300,95.5,07/2006,ca
Strawberry,16651,18300,91,08/2006,ca
Strawberry,13323,18300,72.8,09/2006,ca
Strawberry,6175,18300,33.7,11/2006,ca
Strawberry,5095,18300,27.8,12/2006,ca
Strawberry,4725,18300,25.8,01/2007,ca
Strawberry,5335,18300,29.2,02/2007,ca
Strawberry,9254,18300,50.6,03/2007,ca
Strawberry,16577,18300,90.6,04/2007,ca
Strawberry,18256,18300,99.8,05/2007,ca
Strawberry,17723,18300,96.8,06/2007,ca
Strawberry,16834,18300,92,07/2007,ca
Strawberry,15073,18300,82.4,08/2007,ca
Strawberry,12290,18300,67.2,09/2007,ca
Strawberry,9079,18300,49.6,10/2007,ca
Strawberry,6328,18300,34.6,11/2007,ca
Strawberry,4974,18300,27.2,12/2007,ca
Strawberry,4226,18300,23.1,01/2008,ca
Strawberry,3573,18300,19.5,02/2008,ca
Strawberry,4462,18300,24.4,03/2008,ca
Strawberry,10343,18300,56.5,04/2008,ca
Strawberry,18318,18300,100.1,05/2008,ca
Strawberry,18098,18300,98.9,06/2008,ca
Strawberry,16854,18300,92.1,07/2008,ca
Strawberry,15944,18300,87.1,08/2008,ca
Strawberry,12745,18300,69.6,09/2008,ca
Strawberry,9027,18300,49.3,10/2008,ca
Strawberry,9742,18300,53.2,11/2008,ca
Strawberry,7387,18300,40.4,12/2008,ca
Strawberry,7838,18300,42.8,01/2009,ca
Strawberry,8026,18300,43.9,02/2009,ca
Strawberry,10550,18300,57.7,03/2009,ca
Strawberry,17618,18300,96.3,04/2009,ca
Strawberry,18217,18300,99.5,05/2009,ca
Strawberry,18285,18300,99.9,06/2009,ca
Strawberry,17129,18300,93.6,07/2009,ca
Strawberry,16427,18300,89.8,08/2009,ca
Strawberry,13773,18300,75.3,09/2009,ca
Strawberry,12061,18300,65.9,10/2009,ca
Strawberry,8409,18300,46,11/2009,ca
Strawberry,5052,18300,27.6,12/2009,ca
Strawberry,3060,18300,16.7,01/2010,ca
Strawberry,1948,18300,10.6,02/2010,ca
Strawberry,2738,18300,15,03/2010,ca
Strawberry,7511,18300,41,04/2010,ca
Strawberry,17644,18300,96.4,05/2010,ca
Strawberry,18229,18300,99.6,06/2010,ca
Strawberry,17757,18300,97,07/2010,ca
Strawberry,16687,18300,91.2,08/2010,ca
Strawberry,15084,18300,82.4,10/2010,ca
Strawberry,13563,18300,74.1,11/2010,ca
Strawberry,14629,18300,79.9,12/2010,ca
Strawberry,13985,18300,76.4,01/2011,ca
Strawberry,13269,18300,72.5,02/2011,ca
Strawberry,14033,18300,76.7,03/2011,ca
Strawberry,17543,18300,95.9,04/2011,ca
Strawberry,17639,18300,96.4,05/2011,ca
Strawberry,17752,18300,97,06/2011,ca
Strawberry,18083,18300,98.8,07/2011,ca
Strawberry,16627,18300,90.9,08/2011,ca
Strawberry,14347,18300,78.4,09/2011,ca
Strawberry,12996,18300,71,10/2011,ca
Strawberry,9665,18300,52.8,11/2011,ca
Strawberry,5374,18300,29.4,12/2011,ca
Strawberry,4994,18300,27.3,01/2012,ca
Strawberry,5174,18300,28.3,02/2012,ca
Strawberry,7693,18300,42,03/2012,ca
Strawberry,17980,18300,98.3,04/2012,ca
Strawberry,18397,18300,100.5,05/2012,ca
Strawberry,17956,18300,98.1,06/2012,ca
Strawberry,16957,18300,92.7,07/2012,ca
Strawberry,15815,18300,86.4,08/2012,ca
Strawberry,12727,18300,69.5,09/2012,ca
Strawberry,9209,18300,50.3,10/2012,ca
Strawberry,7259,18300,39.7,11/2012,ca
Strawberry,8189,18300,44.7,12/2012,ca
Strawberry,7126,18300,38.9,01/2013,ca
Strawberry,5711,18300,31.2,02/2013,ca
Strawberry,8608,18300,47,03/2013,ca
Strawberry,18042,18300,98.6,04/2013,ca
Strawberry,18143,18300,99.1,05/2013,ca
Strawberry,18279,18300,99.9,06/2013,ca
Strawberry,17293,18300,94.5,07/2013,ca
Strawberry,16503,18300,90.2,08/2013,ca
Strawberry,12295,18300,67.2,09/2013,ca
Strawberry,7764,18300,42.4,10/2013,ca
Strawberry,4473,18300,24.4,11/2013,ca
Strawberry,3565,18300,19.5,12/2013,ca
Strawberry,2978,18300,16.3,01/2014,ca
Strawberry,4008,18300,21.9,02/2014,ca
Strawberry,6823,18300,37.3,03/2014,ca
Strawberry,15046,18300,82.2,04/2014,ca
Strawberry,18276,18300,99.9,05/2014,ca
Strawberry,17868,18300,97.6,06/2014,ca
Strawberry,17060,18300,93.2,07/2014,ca
Strawberry,16488,18300,90.1,08/2014,ca
Strawberry,13747,18300,75.1,09/2014,ca
Strawberry,11353,18300,62,10/2014,ca
Strawberry,8909,18300,48.7,11/2014,ca
Strawberry,8641,18300,47.2,12/2014,ca
Strawberry,6282,18300,34.3,01/2015,ca
Strawberry,9927,18300,54.2,02/2015,ca
Strawberry,12464,18300,68.1,03/2015,ca
Strawberry,16542,18300,90.4,04/2015,ca
Strawberry,18351,18300,100.3,05/2015,ca
Strawberry,18004,18300,98.4,06/2015,ca
Strawberry,17342,18300,94.8,07/2015,ca
Strawberry,16582,18300,90.6,08/2015,ca
Strawberry,13651,18300,74.6,09/2015,ca
Strawberry,10313,18300,56.4,10/2015,ca
Strawberry,7807,18300,42.7,11/2015,ca
Strawberry,6434,18300,35.2,12/2015,ca
Strawberry,5618,18300,30.7,01/2016,ca
Strawberry,6462,18300,35.3,02/2016,ca
Strawberry,10394,18300,56.8,03/2016,ca
Strawberry,17830,18300,97.4,04/2016,ca
Strawberry,18294,18300,100,05/2016,ca
Strawberry,18110,18300,99,06/2016,ca
Strawberry,16823,18300,91.9,07/2016,ca
Strawberry,15598,18300,85.2,08/2016,ca
Strawberry,13672,18300,74.7,09/2016,ca
Strawberry,16724,18300,91.4,10/2016,ca
Strawberry,13096,18300,71.6,11/2016,ca
Strawberry,9691,18300,53,01/2017,ca
Strawberry,3471,18300,19,03/2017,ca
Strawberry,11908,18300,65.1,04/2017,ca
Strawberry,17789,18300,97.2,05/2017,ca
Strawberry,18360,18300,100.3,06/2017,ca
Strawberry,18042,18300,98.6,07/2017,ca
Strawberry,17214,18300,94.1,08/2017,ca
Strawberry,15467,18300,84.5,09/2017,ca
Strawberry,14051,18300,76.8,10/2017,ca
Strawberry,14521,18300,79.3,11/2017,ca
Strawberry,11766,18300,64.3,12/2017,ca
Strawberry,10579,18300,57.8,01/2018,ca
Strawberry,8769,18300,47.9,02/2018,ca
Strawberry,12369,18300,67.6,03/2018,ca
Strawberry,18042,18300,98.6,04/2018,ca
Strawberry,18238,18300,99.7,05/2018,ca
Strawberry,17532,18300,95.8,06/2018,ca
Strawberry,16069,18300,87.8,08/2018,ca
Strawberry,12866,18300,70.3,09/2018,ca
Strawberry,6318,18300,34.5,11/2018,ca
Strawberry,4215,18300,23,12/2018,ca
Strawberry,5721,18300,31.3,02/2019,ca
Strawberry,7601,18300,41.5,03/2019,ca
