reservoir,storage,capacity,pct_capacity,date,state
"Elephant Butte",1695579,1973358,85.9,01/2000,tx
"Elephant Butte",1672429,1973358,84.8,02/2000,tx
"Elephant Butte",1617888,1973358,82,03/2000,tx
"Elephant Butte",1566416,1973358,79.4,04/2000,tx
"Elephant Butte",1518436,1973358,76.9,05/2000,tx
"Elephant Butte",1442601,1973358,73.1,06/2000,tx
"Elephant Butte",1370629,1973358,69.5,07/2000,tx
"Elephant Butte",1279531,1973358,64.8,08/2000,tx
"Elephant Butte",1206708,1973358,61.1,09/2000,tx
"Elephant Butte",1169930,1973358,59.3,10/2000,tx
"Elephant Butte",1208218,1973358,61.2,11/2000,tx
"Elephant Butte",1243406,1973358,63,12/2000,tx
"Elephant Butte",1282065,1973358,65,01/2001,tx
"Elephant Butte",1270289,1973358,64.4,02/2001,tx
"Elephant Butte",1219554,1973358,61.8,03/2001,tx
"Elephant Butte",1165236,1973358,59,04/2001,tx
"Elephant Butte",1110550,1973358,56.3,05/2001,tx
"Elephant Butte",1078507,1973358,54.7,06/2001,tx
"Elephant Butte",985582,1973358,49.9,07/2001,tx
"Elephant Butte",899470,1973358,45.6,08/2001,tx
"Elephant Butte",851083,1973358,43.1,09/2001,tx
"Elephant Butte",834311,1973358,42.3,10/2001,tx
"Elephant Butte",849777,1973358,43.1,11/2001,tx
"Elephant Butte",877425,1973358,44.5,12/2001,tx
"Elephant Butte",897802,1973358,45.5,01/2002,tx
"Elephant Butte",899307,1973358,45.6,02/2002,tx
"Elephant Butte",848703,1973358,43,03/2002,tx
"Elephant Butte",771479,1973358,39.1,04/2002,tx
"Elephant Butte",681426,1973358,34.5,05/2002,tx
"Elephant Butte",580226,1973358,29.4,06/2002,tx
"Elephant Butte",469673,1973358,23.8,07/2002,tx
"Elephant Butte",383010,1973358,19.4,08/2002,tx
"Elephant Butte",311374,1973358,15.8,09/2002,tx
"Elephant Butte",278280,1973358,14.1,10/2002,tx
"Elephant Butte",293444,1973358,14.9,11/2002,tx
"Elephant Butte",323236,1973358,16.4,12/2002,tx
"Elephant Butte",356592,1973358,18.1,01/2003,tx
"Elephant Butte",386447,1973358,19.6,02/2003,tx
"Elephant Butte",389463,1973358,19.7,03/2003,tx
"Elephant Butte",370845,1973358,18.8,04/2003,tx
"Elephant Butte",349602,1973358,17.7,05/2003,tx
"Elephant Butte",295914,1973358,15,06/2003,tx
"Elephant Butte",232958,1973358,11.8,07/2003,tx
"Elephant Butte",178317,1973358,9,08/2003,tx
"Elephant Butte",148438,1973358,7.5,09/2003,tx
"Elephant Butte",155245,1973358,7.9,10/2003,tx
"Elephant Butte",165445,1973358,8.4,11/2003,tx
"Elephant Butte",189140,1973358,9.6,12/2003,tx
"Elephant Butte",220892,1973358,11.2,01/2004,tx
"Elephant Butte",251377,1973358,12.7,02/2004,tx
"Elephant Butte",237923,1973358,12.1,03/2004,tx
"Elephant Butte",247131,1973358,12.5,04/2004,tx
"Elephant Butte",288512,1973358,14.6,05/2004,tx
"Elephant Butte",278556,1973358,14.1,06/2004,tx
"Elephant Butte",178486,1973358,9,07/2004,tx
"Elephant Butte",125923,1973358,6.4,08/2004,tx
"Elephant Butte",99966,1973358,5.1,09/2004,tx
"Elephant Butte",100771,1973358,5.1,10/2004,tx
"Elephant Butte",119507,1973358,6.1,11/2004,tx
"Elephant Butte",162529,1973358,8.2,12/2004,tx
"Elephant Butte",212231,1973358,10.8,01/2005,tx
"Elephant Butte",259796,1973358,13.2,02/2005,tx
"Elephant Butte",306705,1973358,15.5,03/2005,tx
"Elephant Butte",286617,1973358,14.5,04/2005,tx
"Elephant Butte",377583,1973358,19.1,05/2005,tx
"Elephant Butte",513864,1973358,26,06/2005,tx
"Elephant Butte",506771,1973358,25.7,07/2005,tx
"Elephant Butte",409285,1973358,20.7,08/2005,tx
"Elephant Butte",360722,1973358,18.3,09/2005,tx
"Elephant Butte",330111,1973358,16.7,10/2005,tx
"Elephant Butte",355298,1973358,18,11/2005,tx
"Elephant Butte",395851,1973358,20.1,12/2005,tx
"Elephant Butte",438172,1973358,22.2,01/2006,tx
"Elephant Butte",471328,1973358,23.9,02/2006,tx
"Elephant Butte",469727,1973358,23.8,03/2006,tx
