reservoir,storage,capacity,pct_capacity,date,state
"Thermalito  Total",53557,81300,65.9,01/2000,ca
"Thermalito  Total",61889,81300,76.1,02/2000,ca
"Thermalito  Total",69779,81300,85.8,03/2000,ca
"Thermalito  Total",43747,81300,53.8,04/2000,ca
"Thermalito  Total",62960,81300,77.4,05/2000,ca
"Thermalito  Total",62195,81300,76.5,06/2000,ca
"Thermalito  Total",48338,81300,59.5,07/2000,ca
"Thermalito  Total",64026,81300,78.8,08/2000,ca
"Thermalito  Total",55806,81300,68.6,09/2000,ca
"Thermalito  Total",64288,81300,79.1,10/2000,ca
"Thermalito  Total",61514,81300,75.7,11/2000,ca
"Thermalito  Total",48393,81300,59.5,12/2000,ca
"Thermalito  Total",50396,81300,62,01/2001,ca
"Thermalito  Total",51096,81300,62.8,02/2001,ca
"Thermalito  Total",53357,81300,65.6,03/2001,ca
"Thermalito  Total",46910,81300,57.7,04/2001,ca
"Thermalito  Total",56779,81300,69.8,05/2001,ca
"Thermalito  Total",57972,81300,71.3,06/2001,ca
"Thermalito  Total",54325,81300,66.8,07/2001,ca
"Thermalito  Total",63321,81300,77.9,08/2001,ca
"Thermalito  Total",43782,81300,53.9,09/2001,ca
"Thermalito  Total",42372,81300,52.1,10/2001,ca
"Thermalito  Total",44398,81300,54.6,11/2001,ca
"Thermalito  Total",63599,81300,78.2,12/2001,ca
"Thermalito  Total",66786,81300,82.1,01/2002,ca
"Thermalito  Total",53138,81300,65.4,02/2002,ca
"Thermalito  Total",54972,81300,67.6,03/2002,ca
"Thermalito  Total",51378,81300,63.2,04/2002,ca
"Thermalito  Total",59161,81300,72.8,05/2002,ca
"Thermalito  Total",54666,81300,67.2,06/2002,ca
"Thermalito  Total",57025,81300,70.1,07/2002,ca
"Thermalito  Total",66965,81300,82.4,08/2002,ca
"Thermalito  Total",50495,81300,62.1,09/2002,ca
"Thermalito  Total",52274,81300,64.3,10/2002,ca
"Thermalito  Total",44094,81300,54.2,11/2002,ca
"Thermalito  Total",51463,81300,63.3,12/2002,ca
"Thermalito  Total",59139,81300,72.7,01/2003,ca
"Thermalito  Total",56064,81300,69,02/2003,ca
"Thermalito  Total",60073,81300,73.9,03/2003,ca
"Thermalito  Total",68811,81300,84.6,04/2003,ca
"Thermalito  Total",69888,81300,86,05/2003,ca
"Thermalito  Total",54027,81300,66.5,06/2003,ca
"Thermalito  Total",57084,81300,70.2,07/2003,ca
"Thermalito  Total",62051,81300,76.3,08/2003,ca
"Thermalito  Total",56258,81300,69.2,09/2003,ca
"Thermalito  Total",42434,81300,52.2,10/2003,ca
"Thermalito  Total",52648,81300,64.8,11/2003,ca
"Thermalito  Total",47730,81300,58.7,12/2003,ca
"Thermalito  Total",69220,81300,85.1,01/2004,ca
"Thermalito  Total",59616,81300,73.3,02/2004,ca
"Thermalito  Total",72808,81300,89.6,03/2004,ca
"Thermalito  Total",70102,81300,86.2,04/2004,ca
"Thermalito  Total",52894,81300,65.1,05/2004,ca
"Thermalito  Total",58430,81300,71.9,06/2004,ca
"Thermalito  Total",48182,81300,59.3,07/2004,ca
"Thermalito  Total",62090,81300,76.4,08/2004,ca
"Thermalito  Total",60157,81300,74,09/2004,ca
"Thermalito  Total",50460,81300,62.1,10/2004,ca
"Thermalito  Total",59077,81300,72.7,11/2004,ca
"Thermalito  Total",75195,81300,92.5,12/2004,ca
"Thermalito  Total",68143,81300,83.8,01/2005,ca
"Thermalito  Total",56519,81300,69.5,02/2005,ca
"Thermalito  Total",64722,81300,79.6,03/2005,ca
"Thermalito  Total",70447,81300,86.7,04/2005,ca
"Thermalito  Total",57822,81300,71.1,05/2005,ca
"Thermalito  Total",60296,81300,74.2,06/2005,ca
"Thermalito  Total",62357,81300,76.7,07/2005,ca
"Thermalito  Total",71393,81300,87.8,08/2005,ca
"Thermalito  Total",69443,81300,85.4,09/2005,ca
"Thermalito  Total",54986,81300,67.6,10/2005,ca
"Thermalito  Total",63341,81300,77.9,11/2005,ca
"Thermalito  Total",54321,81300,66.8,12/2005,ca
"Thermalito  Total",50812,81300,62.5,01/2006,ca
"Thermalito  Total",47656,81300,58.6,02/2006,ca
"Thermalito  Total",68228,81300,83.9,03/2006,ca
"Thermalito  Total",70429,81300,86.6,04/2006,ca
"Thermalito  Total",69778,81300,85.8,05/2006,ca
"Thermalito  Total",63606,81300,78.2,06/2006,ca
"Thermalito  Total",71754,81300,88.3,07/2006,ca
"Thermalito  Total",73717,81300,90.7,08/2006,ca
"Thermalito  Total",65688,81300,80.8,09/2006,ca
"Thermalito  Total",48791,81300,60,10/2006,ca
"Thermalito  Total",61413,81300,75.5,11/2006,ca
"Thermalito  Total",48557,81300,59.7,12/2006,ca
"Thermalito  Total",71646,81300,88.1,01/2007,ca
"Thermalito  Total",59329,81300,73,02/2007,ca
"Thermalito  Total",65494,81300,80.6,03/2007,ca
"Thermalito  Total",72534,81300,89.2,04/2007,ca
"Thermalito  Total",50865,81300,62.6,05/2007,ca
"Thermalito  Total",65887,81300,81,06/2007,ca
"Thermalito  Total",62089,81300,76.4,07/2007,ca
"Thermalito  Total",55781,81300,68.6,08/2007,ca
"Thermalito  Total",57304,81300,70.5,09/2007,ca
"Thermalito  Total",53480,81300,65.8,10/2007,ca
"Thermalito  Total",71151,81300,87.5,11/2007,ca
"Thermalito  Total",54917,81300,67.5,12/2007,ca
"Thermalito  Total",52901,81300,65.1,01/2008,ca
"Thermalito  Total",69152,81300,85.1,02/2008,ca
"Thermalito  Total",64789,81300,79.7,03/2008,ca
"Thermalito  Total",67918,81300,83.5,04/2008,ca
"Thermalito  Total",49711,81300,61.1,05/2008,ca
"Thermalito  Total",67683,81300,83.3,06/2008,ca
"Thermalito  Total",63989,81300,78.7,07/2008,ca
"Thermalito  Total",72066,81300,88.6,08/2008,ca
"Thermalito  Total",60498,81300,74.4,09/2008,ca
"Thermalito  Total",55010,81300,67.7,10/2008,ca
"Thermalito  Total",58226,81300,71.6,11/2008,ca
"Thermalito  Total",59313,81300,73,12/2008,ca
"Thermalito  Total",61802,81300,76,01/2009,ca
