reservoir,storage,capacity,pct_capacity,date,state
"Whale Rock",37924,39000,97.2,01/2000,ca
"Whale Rock",41258,39000,105.8,02/2000,ca
"Whale Rock",40781,39000,104.6,03/2000,ca
"Whale Rock",40721,39000,104.4,04/2000,ca
"Whale Rock",40643,39000,104.2,05/2000,ca
"Whale Rock",40189,39000,103,06/2000,ca
"Whale Rock",39777,39000,102,07/2000,ca
"Whale Rock",39251,39000,100.6,08/2000,ca
"Whale Rock",38884,39000,99.7,09/2000,ca
"Whale Rock",38614,39000,99,10/2000,ca
"Whale Rock",38268,39000,98.1,11/2000,ca
"Whale Rock",38039,39000,97.5,12/2000,ca
"Whale Rock",38440,39000,98.6,01/2001,ca
"Whale Rock",40485,39000,103.8,02/2001,ca
"Whale Rock",40660,39000,104.3,03/2001,ca
"Whale Rock",40603,39000,104.1,04/2001,ca
"Whale Rock",40130,39000,102.9,05/2001,ca
"Whale Rock",39484,39000,101.2,06/2001,ca
"Whale Rock",38960,39000,99.9,07/2001,ca
"Whale Rock",38440,39000,98.6,08/2001,ca
"Whale Rock",37867,39000,97.1,09/2001,ca
"Whale Rock",37412,39000,95.9,10/2001,ca
"Whale Rock",37242,39000,95.5,11/2001,ca
"Whale Rock",37355,39000,95.8,12/2001,ca
"Whale Rock",37582,39000,96.4,01/2002,ca
"Whale Rock",37412,39000,95.9,02/2002,ca
"Whale Rock",37185,39000,95.3,03/2002,ca
"Whale Rock",36791,39000,94.3,04/2002,ca
"Whale Rock",36287,39000,93,05/2002,ca
"Whale Rock",35677,39000,91.5,06/2002,ca
"Whale Rock",35072,39000,89.9,07/2002,ca
"Whale Rock",34472,39000,88.4,08/2002,ca
"Whale Rock",33877,39000,86.9,09/2002,ca
"Whale Rock",33396,39000,85.6,10/2002,ca
"Whale Rock",33023,39000,84.7,11/2002,ca
"Whale Rock",33236,39000,85.2,12/2002,ca
"Whale Rock",33183,39000,85.1,01/2003,ca
"Whale Rock",33023,39000,84.7,02/2003,ca
"Whale Rock",33236,39000,85.2,03/2003,ca
"Whale Rock",33183,39000,85.1,04/2003,ca
"Whale Rock",33023,39000,84.7,05/2003,ca
"Whale Rock",32548,39000,83.5,06/2003,ca
"Whale Rock",31919,39000,81.8,07/2003,ca
"Whale Rock",31348,39000,80.4,08/2003,ca
"Whale Rock",30785,39000,78.9,09/2003,ca
"Whale Rock",30228,39000,77.5,10/2003,ca
"Whale Rock",29877,39000,76.6,11/2003,ca
"Whale Rock",29877,39000,76.6,12/2003,ca
"Whale Rock",30279,39000,77.6,01/2004,ca
"Whale Rock",31297,39000,80.2,02/2004,ca
"Whale Rock",31400,39000,80.5,03/2004,ca
"Whale Rock",31194,39000,80,04/2004,ca
"Whale Rock",30734,39000,78.8,05/2004,ca
"Whale Rock",30178,39000,77.4,06/2004,ca
"Whale Rock",29529,39000,75.7,07/2004,ca
"Whale Rock",28841,39000,74,08/2004,ca
"Whale Rock",26068,39000,66.8,09/2004,ca
"Whale Rock",27829,39000,71.4,10/2004,ca
"Whale Rock",27545,39000,70.6,11/2004,ca
"Whale Rock",29085,39000,74.6,12/2004,ca
"Whale Rock",33449,39000,85.8,01/2005,ca
"Whale Rock",36231,39000,92.9,02/2005,ca
"Whale Rock",40426,39000,103.7,03/2005,ca
"Whale Rock",40841,39000,104.7,04/2005,ca
"Whale Rock",40722,39000,104.4,05/2005,ca
"Whale Rock",40130,39000,102.9,06/2005,ca
"Whale Rock",39426,39000,101.1,07/2005,ca
"Whale Rock",38729,39000,99.3,08/2005,ca
"Whale Rock",37867,39000,97.1,09/2005,ca
"Whale Rock",37185,39000,95.3,10/2005,ca
"Whale Rock",36622,39000,93.9,11/2005,ca
"Whale Rock",36510,39000,93.6,12/2005,ca
"Whale Rock",37695,39000,96.7,01/2006,ca
"Whale Rock",37525,39000,96.2,02/2006,ca
"Whale Rock",38787,39000,99.5,03/2006,ca
"Whale Rock",40781,39000,104.6,04/2006,ca
"Whale Rock",40722,39000,104.4,05/2006,ca
"Whale Rock",40307,39000,103.4,06/2006,ca
"Whale Rock",39484,39000,101.2,07/2006,ca
"Whale Rock",38556,39000,98.9,08/2006,ca
"Whale Rock",37924,39000,97.2,09/2006,ca
"Whale Rock",37412,39000,95.9,10/2006,ca
"Whale Rock",36960,39000,94.8,11/2006,ca
"Whale Rock",36510,39000,93.6,12/2006,ca
"Whale Rock",36176,39000,92.8,01/2007,ca
"Whale Rock",36064,39000,92.5,02/2007,ca
"Whale Rock",35677,39000,91.5,03/2007,ca
"Whale Rock",35182,39000,90.2,04/2007,ca
"Whale Rock",34580,39000,88.7,05/2007,ca
"Whale Rock",33770,39000,86.6,06/2007,ca
"Whale Rock",32864,39000,84.3,07/2007,ca
"Whale Rock",31866,39000,81.7,08/2007,ca
"Whale Rock",31143,39000,79.9,09/2007,ca
"Whale Rock",30430,39000,78,10/2007,ca
"Whale Rock",29827,39000,76.5,11/2007,ca
"Whale Rock",29380,39000,75.3,12/2007,ca
"Whale Rock",30228,39000,77.5,01/2008,ca
"Whale Rock",31245,39000,80.1,02/2008,ca
"Whale Rock",31194,39000,80,03/2008,ca
"Whale Rock",30785,39000,78.9,04/2008,ca
"Whale Rock",30228,39000,77.5,05/2008,ca
"Whale Rock",29579,39000,75.8,06/2008,ca
"Whale Rock",28841,39000,74,07/2008,ca
"Whale Rock",28211,39000,72.3,08/2008,ca
"Whale Rock",27592,39000,70.7,09/2008,ca
"Whale Rock",26889,39000,68.9,10/2008,ca
"Whale Rock",26381,39000,67.6,11/2008,ca
"Whale Rock",26017,39000,66.7,12/2008,ca
"Whale Rock",25567,39000,65.6,01/2009,ca
"Whale Rock",25612,39000,65.7,02/2009,ca
"Whale Rock",25299,39000,64.9,03/2009,ca
"Whale Rock",24813,39000,63.6,04/2009,ca
"Whale Rock",24332,39000,62.4,05/2009,ca
"Whale Rock",23431,39000,60.1,06/2009,ca
"Whale Rock",22799,39000,58.5,07/2009,ca
"Whale Rock",22219,39000,57,08/2009,ca
