reservoir,storage,capacity,pct_capacity,date,state
"Hords Creek",3218,8109,39.7,01/2000,tx
"Hords Creek",3061,8109,37.7,02/2000,tx
"Hords Creek",2945,8109,36.3,03/2000,tx
"Hords Creek",2858,8109,35.2,04/2000,tx
"Hords Creek",2592,8109,32,05/2000,tx
"Hords Creek",4106,8109,50.6,06/2000,tx
"Hords Creek",4031,8109,49.7,07/2000,tx
"Hords Creek",3708,8109,45.7,08/2000,tx
"Hords Creek",3424,8109,42.2,09/2000,tx
"Hords Creek",3577,8109,44.1,10/2000,tx
"Hords Creek",4570,8109,56.4,11/2000,tx
"Hords Creek",4574,8109,56.4,12/2000,tx
"Hords Creek",4481,8109,55.3,01/2001,tx
"Hords Creek",4479,8109,55.2,02/2001,tx
"Hords Creek",4836,8109,59.6,03/2001,tx
"Hords Creek",4860,8109,59.9,04/2001,tx
"Hords Creek",4825,8109,59.5,05/2001,tx
"Hords Creek",4617,8109,56.9,06/2001,tx
"Hords Creek",4310,8109,53.2,07/2001,tx
"Hords Creek",4002,8109,49.4,08/2001,tx
"Hords Creek",3866,8109,47.7,09/2001,tx
"Hords Creek",3718,8109,45.9,10/2001,tx
"Hords Creek",3621,8109,44.7,11/2001,tx
"Hords Creek",3567,8109,44,12/2001,tx
"Hords Creek",3466,8109,42.7,01/2002,tx
"Hords Creek",3415,8109,42.1,02/2002,tx
"Hords Creek",3336,8109,41.1,03/2002,tx
"Hords Creek",3303,8109,40.7,04/2002,tx
"Hords Creek",3153,8109,38.9,05/2002,tx
"Hords Creek",3006,8109,37.1,06/2002,tx
"Hords Creek",3191,8109,39.4,07/2002,tx
"Hords Creek",3030,8109,37.4,08/2002,tx
"Hords Creek",2879,8109,35.5,09/2002,tx
"Hords Creek",2883,8109,35.6,10/2002,tx
"Hords Creek",2943,8109,36.3,11/2002,tx
"Hords Creek",2872,8109,35.4,12/2002,tx
"Hords Creek",2810,8109,34.7,01/2003,tx
"Hords Creek",2746,8109,33.9,02/2003,tx
"Hords Creek",2696,8109,33.2,03/2003,tx
"Hords Creek",2573,8109,31.7,04/2003,tx
"Hords Creek",2485,8109,30.6,05/2003,tx
"Hords Creek",2575,8109,31.8,06/2003,tx
"Hords Creek",2481,8109,30.6,07/2003,tx
"Hords Creek",2282,8109,28.1,08/2003,tx
"Hords Creek",2145,8109,26.5,09/2003,tx
"Hords Creek",2755,8109,34,10/2003,tx
"Hords Creek",2922,8109,36,11/2003,tx
"Hords Creek",2823,8109,34.8,12/2003,tx
"Hords Creek",2739,8109,33.8,01/2004,tx
"Hords Creek",2673,8109,33,02/2004,tx
"Hords Creek",2728,8109,33.6,03/2004,tx
"Hords Creek",3136,8109,38.7,04/2004,tx
"Hords Creek",3144,8109,38.8,05/2004,tx
"Hords Creek",3053,8109,37.6,06/2004,tx
"Hords Creek",3040,8109,37.5,07/2004,tx
"Hords Creek",3410,8109,42.1,08/2004,tx
"Hords Creek",3753,8109,46.3,09/2004,tx
"Hords Creek",3713,8109,45.8,10/2004,tx
"Hords Creek",5466,8109,67.4,11/2004,tx
"Hords Creek",8079,8109,99.6,12/2004,tx
"Hords Creek",8258,8109,101.8,01/2005,tx
"Hords Creek",8347,8109,102.9,02/2005,tx
"Hords Creek",8443,8109,104.1,03/2005,tx
"Hords Creek",8442,8109,104.1,04/2005,tx
"Hords Creek",8393,8109,103.5,05/2005,tx
"Hords Creek",8288,8109,102.2,06/2005,tx
"Hords Creek",7909,8109,97.5,07/2005,tx
"Hords Creek",7910,8109,97.5,08/2005,tx
"Hords Creek",7814,8109,96.4,09/2005,tx
"Hords Creek",7563,8109,93.3,10/2005,tx
"Hords Creek",7412,8109,91.4,11/2005,tx
"Hords Creek",7227,8109,89.1,12/2005,tx
"Hords Creek",7056,8109,87,01/2006,tx
"Hords Creek",6897,8109,85.1,02/2006,tx
"Hords Creek",6818,8109,84.1,03/2006,tx
"Hords Creek",6710,8109,82.7,04/2006,tx
"Hords Creek",6649,8109,82,05/2006,tx
"Hords Creek",6351,8109,78.3,06/2006,tx
"Hords Creek",6033,8109,74.4,07/2006,tx
"Hords Creek",5648,8109,69.7,08/2006,tx
"Hords Creek",5464,8109,67.4,09/2006,tx
"Hords Creek",5287,8109,65.2,10/2006,tx
"Hords Creek",5165,8109,63.7,11/2006,tx
"Hords Creek",5012,8109,61.8,12/2006,tx
"Hords Creek",4951,8109,61.1,01/2007,tx
"Hords Creek",4908,8109,60.5,02/2007,tx
"Hords Creek",4835,8109,59.6,03/2007,tx
"Hords Creek",5261,8109,64.9,04/2007,tx
"Hords Creek",5834,8109,71.9,05/2007,tx
"Hords Creek",6348,8109,78.3,06/2007,tx
"Hords Creek",8443,8109,104.1,07/2007,tx
"Hords Creek",8362,8109,103.1,08/2007,tx
"Hords Creek",8249,8109,101.7,09/2007,tx
"Hords Creek",8032,8109,99.1,10/2007,tx
"Hords Creek",7799,8109,96.2,11/2007,tx
"Hords Creek",7713,8109,95.1,12/2007,tx
"Hords Creek",7572,8109,93.4,01/2008,tx
"Hords Creek",7456,8109,91.9,02/2008,tx
"Hords Creek",7470,8109,92.1,03/2008,tx
"Hords Creek",7448,8109,91.8,04/2008,tx
"Hords Creek",7232,8109,89.2,05/2008,tx
"Hords Creek",6936,8109,85.5,06/2008,tx
"Hords Creek",6723,8109,82.9,07/2008,tx
"Hords Creek",6435,8109,79.4,08/2008,tx
"Hords Creek",6304,8109,77.7,09/2008,tx
"Hords Creek",6168,8109,76.1,10/2008,tx
"Hords Creek",6007,8109,74.1,11/2008,tx
"Hords Creek",5844,8109,72.1,12/2008,tx
"Hords Creek",5697,8109,70.3,01/2009,tx
"Hords Creek",5563,8109,68.6,02/2009,tx
"Hords Creek",5462,8109,67.4,03/2009,tx
"Hords Creek",5320,8109,65.6,04/2009,tx
"Hords Creek",5193,8109,64,05/2009,tx
"Hords Creek",4979,8109,61.4,06/2009,tx
"Hords Creek",4797,8109,59.2,07/2009,tx
"Hords Creek",4600,8109,56.7,08/2009,tx
"Hords Creek",4424,8109,54.6,09/2009,tx
"Hords Creek",4384,8109,54.1,10/2009,tx
"Hords Creek",4324,8109,53.3,11/2009,tx
"Hords Creek",4246,8109,52.4,12/2009,tx
"Hords Creek",4179,8109,51.5,01/2010,tx
"Hords Creek",4257,8109,52.5,02/2010,tx
"Hords Creek",4254,8109,52.5,03/2010,tx
"Hords Creek",4162,8109,51.3,04/2010,tx
"Hords Creek",4067,8109,50.2,05/2010,tx
"Hords Creek",4010,8109,49.5,06/2010,tx
"Hords Creek",3899,8109,48.1,07/2010,tx
"Hords Creek",3686,8109,45.5,08/2010,tx
"Hords Creek",3501,8109,43.2,09/2010,tx
"Hords Creek",3411,8109,42.1,10/2010,tx
"Hords Creek",3312,8109,40.8,11/2010,tx
"Hords Creek",3190,8109,39.3,12/2010,tx
"Hords Creek",3123,8109,38.5,01/2011,tx
"Hords Creek",3052,8109,37.6,02/2011,tx
"Hords Creek",2962,8109,36.5,03/2011,tx
"Hords Creek",2869,8109,35.4,04/2011,tx
"Hords Creek",2871,8109,35.4,05/2011,tx
"Hords Creek",2767,8109,34.1,06/2011,tx
"Hords Creek",2549,8109,31.4,07/2011,tx
"Hords Creek",2397,8109,29.6,08/2011,tx
"Hords Creek",2258,8109,27.8,09/2011,tx
"Hords Creek",2343,8109,28.9,10/2011,tx
"Hords Creek",2324,8109,28.7,11/2011,tx
"Hords Creek",2300,8109,28.4,12/2011,tx
"Hords Creek",2330,8109,28.7,01/2012,tx
"Hords Creek",2580,8109,31.8,02/2012,tx
"Hords Creek",2730,8109,33.7,03/2012,tx
"Hords Creek",2696,8109,33.2,04/2012,tx
"Hords Creek",2587,8109,31.9,05/2012,tx
"Hords Creek",2476,8109,30.5,06/2012,tx
"Hords Creek",2376,8109,29.3,07/2012,tx
"Hords Creek",2241,8109,27.6,08/2012,tx
"Hords Creek",2195,8109,27.1,09/2012,tx
"Hords Creek",3136,8109,38.7,10/2012,tx
"Hords Creek",3033,8109,37.4,11/2012,tx
"Hords Creek",2957,8109,36.5,12/2012,tx
"Hords Creek",2938,8109,36.2,01/2013,tx
"Hords Creek",2918,8109,36,02/2013,tx
