reservoir,storage,capacity,pct_capacity,date,state
"Colorado City",13901,30758,45.2,01/2000,tx
"Colorado City",13465,30758,43.8,02/2000,tx
"Colorado City",17140,30758,55.7,03/2000,tx
"Colorado City",28195,30758,91.7,04/2000,tx
"Colorado City",26761,30758,87,05/2000,tx
"Colorado City",26729,30758,86.9,06/2000,tx
"Colorado City",25737,30758,83.7,07/2000,tx
"Colorado City",24043,30758,78.2,08/2000,tx
"Colorado City",22403,30758,72.8,09/2000,tx
"Colorado City",21388,30758,69.5,10/2000,tx
"Colorado City",21291,30758,69.2,11/2000,tx
"Colorado City",20861,30758,67.8,12/2000,tx
"Colorado City",20560,30758,66.8,01/2001,tx
"Colorado City",20516,30758,66.7,02/2001,tx
"Colorado City",20385,30758,66.3,03/2001,tx
"Colorado City",20514,30758,66.7,04/2001,tx
"Colorado City",20259,30758,65.9,05/2001,tx
"Colorado City",19103,30758,62.1,06/2001,tx
"Colorado City",17999,30758,58.5,07/2001,tx
"Colorado City",17343,30758,56.4,08/2001,tx
"Colorado City",17169,30758,55.8,09/2001,tx
"Colorado City",16776,30758,54.5,10/2001,tx
"Colorado City",17494,30758,56.9,11/2001,tx
"Colorado City",18969,30758,61.7,12/2001,tx
"Colorado City",18746,30758,60.9,01/2002,tx
"Colorado City",18533,30758,60.3,02/2002,tx
"Colorado City",18112,30758,58.9,03/2002,tx
"Colorado City",18135,30758,59,04/2002,tx
"Colorado City",17714,30758,57.6,05/2002,tx
"Colorado City",17530,30758,57,06/2002,tx
"Colorado City",17546,30758,57,07/2002,tx
"Colorado City",17029,30758,55.4,08/2002,tx
"Colorado City",16598,30758,54,09/2002,tx
"Colorado City",16526,30758,53.7,10/2002,tx
"Colorado City",16501,30758,53.6,11/2002,tx
"Colorado City",16366,30758,53.2,12/2002,tx
"Colorado City",16164,30758,52.6,01/2003,tx
"Colorado City",15935,30758,51.8,02/2003,tx
"Colorado City",15629,30758,50.8,03/2003,tx
"Colorado City",15138,30758,49.2,04/2003,tx
"Colorado City",14416,30758,46.9,05/2003,tx
"Colorado City",19018,30758,61.8,06/2003,tx
"Colorado City",19387,30758,63,07/2003,tx
"Colorado City",18254,30758,59.3,08/2003,tx
"Colorado City",21343,30758,69.4,09/2003,tx
"Colorado City",21004,30758,68.3,10/2003,tx
"Colorado City",20583,30758,66.9,11/2003,tx
"Colorado City",20095,30758,65.3,12/2003,tx
"Colorado City",19874,30758,64.6,01/2004,tx
"Colorado City",19715,30758,64.1,02/2004,tx
"Colorado City",21967,30758,71.4,03/2004,tx
"Colorado City",23382,30758,76,04/2004,tx
"Colorado City",22893,30758,74.4,05/2004,tx
"Colorado City",22052,30758,71.7,06/2004,tx
"Colorado City",21522,30758,70,07/2004,tx
"Colorado City",21520,30758,70,08/2004,tx
"Colorado City",21118,30758,68.7,09/2004,tx
"Colorado City",22474,30758,73.1,10/2004,tx
"Colorado City",26480,30758,86.1,11/2004,tx
"Colorado City",30704,30758,99.8,12/2004,tx
"Colorado City",30543,30758,99.3,01/2005,tx
"Colorado City",30447,30758,99,02/2005,tx
"Colorado City",30301,30758,98.5,03/2005,tx
"Colorado City",29842,30758,97,04/2005,tx
"Colorado City",29425,30758,95.7,05/2005,tx
"Colorado City",28857,30758,93.8,06/2005,tx
"Colorado City",27711,30758,90.1,07/2005,tx
"Colorado City",28635,30758,93.1,08/2005,tx
"Colorado City",29392,30758,95.6,09/2005,tx
"Colorado City",28953,30758,94.1,10/2005,tx
"Colorado City",28584,30758,92.9,11/2005,tx
"Colorado City",28091,30758,91.3,12/2005,tx
"Colorado City",27733,30758,90.2,01/2006,tx
"Colorado City",27335,30758,88.9,02/2006,tx
"Colorado City",27098,30758,88.1,03/2006,tx
"Colorado City",26823,30758,87.2,04/2006,tx
"Colorado City",26786,30758,87.1,05/2006,tx
"Colorado City",25950,30758,84.4,06/2006,tx
"Colorado City",24906,30758,81,07/2006,tx
"Colorado City",23892,30758,77.7,08/2006,tx
"Colorado City",24361,30758,79.2,09/2006,tx
"Colorado City",23971,30758,77.9,10/2006,tx
"Colorado City",23513,30758,76.4,11/2006,tx
"Colorado City",23188,30758,75.4,12/2006,tx
"Colorado City",23162,30758,75.3,01/2007,tx
"Colorado City",23082,30758,75,02/2007,tx
"Colorado City",23153,30758,75.3,03/2007,tx
"Colorado City",23577,30758,76.7,04/2007,tx
"Colorado City",25019,30758,81.3,05/2007,tx
"Colorado City",25676,30758,83.5,06/2007,tx
"Colorado City",25415,30758,82.6,07/2007,tx
"Colorado City",27224,30758,88.5,08/2007,tx
"Colorado City",29166,30758,94.8,09/2007,tx
"Colorado City",28393,30758,92.3,10/2007,tx
"Colorado City",27636,30758,89.8,11/2007,tx
"Colorado City",27420,30758,89.1,12/2007,tx
"Colorado City",27085,30758,88.1,01/2008,tx
"Colorado City",26742,30758,86.9,02/2008,tx
"Colorado City",26423,30758,85.9,03/2008,tx
"Colorado City",26027,30758,84.6,04/2008,tx
"Colorado City",25414,30758,82.6,05/2008,tx
"Colorado City",24650,30758,80.1,06/2008,tx
"Colorado City",23948,30758,77.9,07/2008,tx
"Colorado City",23319,30758,75.8,08/2008,tx
