reservoir,storage,capacity,pct_capacity,date,state
"Sulphur Springs",14280,17747,80.5,01/2000,tx
"Sulphur Springs",14420,17747,81.3,02/2000,tx
"Sulphur Springs",17445,17747,98.3,03/2000,tx
"Sulphur Springs",17747,17747,100,04/2000,tx
"Sulphur Springs",17747,17747,100,05/2000,tx
"Sulphur Springs",17747,17747,100,06/2000,tx
"Sulphur Springs",17724,17747,99.9,07/2000,tx
"Sulphur Springs",17363,17747,97.8,08/2000,tx
"Sulphur Springs",17099,17747,96.3,09/2000,tx
"Sulphur Springs",16112,17747,90.8,10/2000,tx
"Sulphur Springs",17617,17747,99.3,11/2000,tx
"Sulphur Springs",17747,17747,100,12/2000,tx
"Sulphur Springs",17667,17747,99.5,01/2001,tx
"Sulphur Springs",17747,17747,100,02/2001,tx
"Sulphur Springs",17527,17747,98.8,03/2001,tx
"Sulphur Springs",15684,17747,88.4,04/2001,tx
"Sulphur Springs",14971,17747,84.4,05/2001,tx
"Sulphur Springs",14775,17747,83.3,06/2001,tx
"Sulphur Springs",14608,17747,82.3,07/2001,tx
"Sulphur Springs",13924,17747,78.5,08/2001,tx
"Sulphur Springs",15212,17747,85.7,09/2001,tx
"Sulphur Springs",15797,17747,89,10/2001,tx
"Sulphur Springs",14173,17747,79.9,11/2001,tx
"Sulphur Springs",16015,17747,90.2,12/2001,tx
"Sulphur Springs",16847,17747,94.9,01/2002,tx
"Sulphur Springs",17161,17747,96.7,02/2002,tx
"Sulphur Springs",17011,17747,95.9,03/2002,tx
"Sulphur Springs",17554,17747,98.9,04/2002,tx
"Sulphur Springs",17747,17747,100,05/2002,tx
"Sulphur Springs",17710,17747,99.8,06/2002,tx
"Sulphur Springs",17747,17747,100,07/2002,tx
"Sulphur Springs",17505,17747,98.6,08/2002,tx
"Sulphur Springs",16840,17747,94.9,09/2002,tx
"Sulphur Springs",17027,17747,95.9,10/2002,tx
"Sulphur Springs",17724,17747,99.9,11/2002,tx
"Sulphur Springs",17636,17747,99.4,12/2002,tx
"Sulphur Springs",16207,17747,91.3,01/2003,tx
"Sulphur Springs",16391,17747,92.4,02/2003,tx
"Sulphur Springs",17747,17747,100,03/2003,tx
"Sulphur Springs",17747,17747,100,04/2003,tx
"Sulphur Springs",17679,17747,99.6,05/2003,tx
"Sulphur Springs",17705,17747,99.8,06/2003,tx
"Sulphur Springs",17432,17747,98.2,07/2003,tx
"Sulphur Springs",16616,17747,93.6,08/2003,tx
"Sulphur Springs",16558,17747,93.3,09/2003,tx
