reservoir,storage,capacity,pct_capacity,date,state
Causey,4171,8730,47.8,01/2000,UT
Causey,4182,8730,47.9,02/2000,UT
Causey,3880,8730,44.4,03/2000,UT
Causey,4050,8730,46.4,04/2000,UT
Causey,6693,8730,76.7,05/2000,UT
Causey,6571,8730,75.3,06/2000,UT
Causey,4817,8730,55.2,07/2000,UT
Causey,2451,8730,28.1,08/2000,UT
Causey,1576,8730,18.1,09/2000,UT
Causey,1535,8730,17.6,10/2000,UT
Causey,1504,8730,17.2,11/2000,UT
Causey,1608,8730,18.4,12/2000,UT
Causey,1604,8730,18.4,01/2001,UT
Causey,1576,8730,18.1,02/2001,UT
Causey,1761,8730,20.2,03/2001,UT
Causey,3402,8730,39,04/2001,UT
Causey,7016,8730,80.4,05/2001,UT
Causey,6924,8730,79.3,06/2001,UT
Causey,5363,8730,61.4,07/2001,UT
Causey,3516,8730,40.3,08/2001,UT
Causey,2668,8730,30.6,09/2001,UT
Causey,2231,8730,25.6,10/2001,UT
Causey,2377,8730,27.2,11/2001,UT
Causey,2509,8730,28.7,12/2001,UT
Causey,2552,8730,29.2,01/2002,UT
Causey,2568,8730,29.4,02/2002,UT
Causey,2671,8730,30.6,03/2002,UT
Causey,4931,8730,56.5,04/2002,UT
Causey,7071,8730,81,05/2002,UT
Causey,7012,8730,80.3,06/2002,UT
Causey,5571,8730,63.8,07/2002,UT
Causey,3389,8730,38.8,08/2002,UT
Causey,1822,8730,20.9,09/2002,UT
Causey,1623,8730,18.6,10/2002,UT
Causey,1781,8730,20.4,11/2002,UT
Causey,1955,8730,22.4,12/2002,UT
Causey,2030,8730,23.3,01/2003,UT
Causey,2114,8730,24.2,02/2003,UT
Causey,2268,8730,26,03/2003,UT
Causey,3838,8730,44,04/2003,UT
Causey,6793,8730,77.8,05/2003,UT
Causey,6854,8730,78.5,06/2003,UT
Causey,4969,8730,56.9,07/2003,UT
Causey,2647,8730,30.3,08/2003,UT
Causey,1740,8730,19.9,09/2003,UT
Causey,1638,8730,18.8,10/2003,UT
Causey,1823,8730,20.9,11/2003,UT
Causey,2084,8730,23.9,12/2003,UT
Causey,2187,8730,25.1,01/2004,UT
Causey,2309,8730,26.4,02/2004,UT
Causey,2817,8730,32.3,03/2004,UT
Causey,5446,8730,62.4,04/2004,UT
Causey,7019,8730,80.4,05/2004,UT
Causey,7023,8730,80.4,06/2004,UT
Causey,6154,8730,70.5,07/2004,UT
Causey,3539,8730,40.5,08/2004,UT
Causey,1892,8730,21.7,09/2004,UT
Causey,1784,8730,20.4,10/2004,UT
Causey,2458,8730,28.2,11/2004,UT
Causey,3137,8730,35.9,12/2004,UT
Causey,3330,8730,38.1,01/2005,UT
Causey,3425,8730,39.2,02/2005,UT
Causey,2918,8730,33.4,03/2005,UT
Causey,3492,8730,40,04/2005,UT
Causey,7083,8730,81.1,05/2005,UT
Causey,7040,8730,80.6,06/2005,UT
Causey,6820,8730,78.1,07/2005,UT
Causey,5850,8730,67,08/2005,UT
Causey,4179,8730,47.9,09/2005,UT
Causey,3477,8730,39.8,10/2005,UT
Causey,3375,8730,38.7,11/2005,UT
Causey,3298,8730,37.8,12/2005,UT
Causey,3345,8730,38.3,01/2006,UT
Causey,3173,8730,36.3,02/2006,UT
Causey,2464,8730,28.2,03/2006,UT
Causey,3772,8730,43.2,04/2006,UT
Causey,7133,8730,81.7,05/2006,UT
Causey,6996,8730,80.1,06/2006,UT
Causey,6435,8730,73.7,07/2006,UT
Causey,4518,8730,51.8,08/2006,UT
Causey,2579,8730,29.5,09/2006,UT
Causey,2394,8730,27.4,10/2006,UT
Causey,2653,8730,30.4,11/2006,UT
Causey,2846,8730,32.6,12/2006,UT
Causey,3308,8730,37.9,01/2007,UT
Causey,3711,8730,42.5,02/2007,UT
Causey,3723,8730,42.6,03/2007,UT
Causey,5676,8730,65,04/2007,UT
Causey,7052,8730,80.8,05/2007,UT
Causey,6555,8730,75.1,06/2007,UT
Causey,4548,8730,52.1,07/2007,UT
Causey,2856,8730,32.7,08/2007,UT
Causey,2254,8730,25.8,09/2007,UT
Causey,2254,8730,25.8,10/2007,UT
Causey,2632,8730,30.1,11/2007,UT
Causey,3192,8730,36.6,12/2007,UT
Causey,3850,8730,44.1,01/2008,UT
Causey,4445,8730,50.9,02/2008,UT
Causey,3750,8730,43,03/2008,UT
Causey,2272,8730,26,04/2008,UT
Causey,6131,8730,70.2,05/2008,UT
Causey,7192,8730,82.4,06/2008,UT
Causey,6664,8730,76.3,07/2008,UT
Causey,4601,8730,52.7,08/2008,UT
Causey,2999,8730,34.4,09/2008,UT
Causey,2747,8730,31.5,10/2008,UT
Causey,3377,8730,38.7,11/2008,UT
Causey,3887,8730,44.5,12/2008,UT
Causey,4345,8730,49.8,01/2009,UT
Causey,4892,8730,56,02/2009,UT
Causey,4735,8730,54.2,03/2009,UT
Causey,3584,8730,41.1,04/2009,UT
Causey,6945,8730,79.6,05/2009,UT
Causey,7176,8730,82.2,06/2009,UT
Causey,7015,8730,80.4,07/2009,UT
Causey,5495,8730,62.9,08/2009,UT
Causey,3489,8730,40,09/2009,UT
Causey,2547,8730,29.2,10/2009,UT
Causey,3276,8730,37.5,11/2009,UT
Causey,4016,8730,46,12/2009,UT
Causey,4666,8730,53.4,01/2010,UT
Causey,5206,8730,59.6,02/2010,UT
Causey,5688,8730,65.2,03/2010,UT
Causey,6225,8730,71.3,04/2010,UT
Causey,6918,8730,79.2,05/2010,UT
Causey,7108,8730,81.4,06/2010,UT
Causey,6370,8730,73,07/2010,UT
Causey,3960,8730,45.4,08/2010,UT
Causey,2560,8730,29.3,09/2010,UT
