reservoir,storage,capacity,pct_capacity,date,state
"Oneill Forebay",49580,56400,87.9,01/2000,ca
"Oneill Forebay",49847,56400,88.4,02/2000,ca
"Oneill Forebay",41579,56400,73.7,03/2000,ca
"Oneill Forebay",43023,56400,76.3,04/2000,ca
"Oneill Forebay",48308,56400,85.7,05/2000,ca
"Oneill Forebay",47152,56400,83.6,06/2000,ca
"Oneill Forebay",49767,56400,88.2,07/2000,ca
"Oneill Forebay",50246,56400,89.1,08/2000,ca
"Oneill Forebay",38057,56400,67.5,09/2000,ca
"Oneill Forebay",28101,56400,49.8,10/2000,ca
"Oneill Forebay",42402,56400,75.2,11/2000,ca
"Oneill Forebay",47230,56400,83.7,12/2000,ca
"Oneill Forebay",42351,56400,75.1,01/2001,ca
"Oneill Forebay",47178,56400,83.6,02/2001,ca
"Oneill Forebay",40381,56400,71.6,03/2001,ca
"Oneill Forebay",49793,56400,88.3,04/2001,ca
"Oneill Forebay",46653,56400,82.7,05/2001,ca
"Oneill Forebay",50619,56400,89.8,06/2001,ca
"Oneill Forebay",41810,56400,74.1,07/2001,ca
"Oneill Forebay",43905,56400,77.8,08/2001,ca
"Oneill Forebay",43775,56400,77.6,09/2001,ca
"Oneill Forebay",49314,56400,87.4,10/2001,ca
"Oneill Forebay",41579,56400,73.7,11/2001,ca
"Oneill Forebay",51153,56400,90.7,12/2001,ca
"Oneill Forebay",53242,56400,94.4,01/2002,ca
"Oneill Forebay",41605,56400,73.8,02/2002,ca
"Oneill Forebay",47125,56400,83.6,03/2002,ca
"Oneill Forebay",50459,56400,89.5,04/2002,ca
"Oneill Forebay",42893,56400,76.1,05/2002,ca
"Oneill Forebay",41733,56400,74,06/2002,ca
"Oneill Forebay",53001,56400,94,07/2002,ca
"Oneill Forebay",50939,56400,90.3,08/2002,ca
"Oneill Forebay",44740,56400,79.3,09/2002,ca
"Oneill Forebay",47388,56400,84,10/2002,ca
"Oneill Forebay",41528,56400,73.6,11/2002,ca
"Oneill Forebay",43230,56400,76.6,12/2002,ca
"Oneill Forebay",45944,56400,81.5,01/2003,ca
"Oneill Forebay",44818,56400,79.5,02/2003,ca
"Oneill Forebay",38870,56400,68.9,03/2003,ca
"Oneill Forebay",45629,56400,80.9,04/2003,ca
"Oneill Forebay",40305,56400,71.5,05/2003,ca
"Oneill Forebay",47362,56400,84,06/2003,ca
"Oneill Forebay",46180,56400,81.9,07/2003,ca
"Oneill Forebay",48783,56400,86.5,08/2003,ca
"Oneill Forebay",45420,56400,80.5,09/2003,ca
"Oneill Forebay",43386,56400,76.9,10/2003,ca
"Oneill Forebay",42738,56400,75.8,11/2003,ca
"Oneill Forebay",43671,56400,77.4,12/2003,ca
"Oneill Forebay",43411,56400,77,01/2004,ca
"Oneill Forebay",47809,56400,84.8,02/2004,ca
"Oneill Forebay",45944,56400,81.5,03/2004,ca
"Oneill Forebay",44531,56400,79,04/2004,ca
"Oneill Forebay",41862,56400,74.2,05/2004,ca
"Oneill Forebay",40584,56400,72,06/2004,ca
"Oneill Forebay",45577,56400,80.8,07/2004,ca
"Oneill Forebay",50779,56400,90,08/2004,ca
"Oneill Forebay",45080,56400,79.9,09/2004,ca
"Oneill Forebay",40457,56400,71.7,10/2004,ca
"Oneill Forebay",51821,56400,91.9,11/2004,ca
"Oneill Forebay",52009,56400,92.2,12/2004,ca
