reservoir,storage,capacity,pct_capacity,date,state
"Shaver Lake",92196,135300,68.1,01/2000,ca
"Shaver Lake",95814,135300,70.8,02/2000,ca
"Shaver Lake",86840,135300,64.2,03/2000,ca
"Shaver Lake",82972,135300,61.3,04/2000,ca
"Shaver Lake",114935,135300,84.9,05/2000,ca
"Shaver Lake",133521,135300,98.7,06/2000,ca
"Shaver Lake",130845,135300,96.7,07/2000,ca
"Shaver Lake",124618,135300,92.1,08/2000,ca
"Shaver Lake",111121,135300,82.1,09/2000,ca
"Shaver Lake",87056,135300,64.3,10/2000,ca
"Shaver Lake",83025,135300,61.4,11/2000,ca
"Shaver Lake",84219,135300,62.2,12/2000,ca
"Shaver Lake",87927,135300,65,01/2001,ca
"Shaver Lake",94417,135300,69.8,02/2001,ca
"Shaver Lake",98043,135300,72.5,03/2001,ca
"Shaver Lake",106935,135300,79,04/2001,ca
"Shaver Lake",133717,135300,98.8,05/2001,ca
"Shaver Lake",128344,135300,94.9,06/2001,ca
"Shaver Lake",122019,135300,90.2,07/2001,ca
"Shaver Lake",110173,135300,81.4,08/2001,ca
"Shaver Lake",103835,135300,76.7,09/2001,ca
"Shaver Lake",105173,135300,77.7,10/2001,ca
"Shaver Lake",111403,135300,82.3,11/2001,ca
"Shaver Lake",121227,135300,89.6,12/2001,ca
"Shaver Lake",108729,135300,80.4,01/2002,ca
"Shaver Lake",87363,135300,64.6,02/2002,ca
"Shaver Lake",85069,135300,62.9,03/2002,ca
"Shaver Lake",97065,135300,71.7,04/2002,ca
"Shaver Lake",117559,135300,86.9,05/2002,ca
"Shaver Lake",125378,135300,92.7,06/2002,ca
"Shaver Lake",118011,135300,87.2,07/2002,ca
"Shaver Lake",109811,135300,81.2,08/2002,ca
"Shaver Lake",105961,135300,78.3,09/2002,ca
"Shaver Lake",108428,135300,80.1,10/2002,ca
"Shaver Lake",114383,135300,84.5,11/2002,ca
"Shaver Lake",113530,135300,83.9,12/2002,ca
"Shaver Lake",108389,135300,80.1,01/2003,ca
"Shaver Lake",93642,135300,69.2,02/2003,ca
"Shaver Lake",87617,135300,64.8,03/2003,ca
"Shaver Lake",84539,135300,62.5,04/2003,ca
"Shaver Lake",96339,135300,71.2,05/2003,ca
"Shaver Lake",132158,135300,97.7,06/2003,ca
"Shaver Lake",134304,135300,99.3,07/2003,ca
"Shaver Lake",126667,135300,93.6,08/2003,ca
"Shaver Lake",124555,135300,92.1,09/2003,ca
"Shaver Lake",124492,135300,92,10/2003,ca
"Shaver Lake",125063,135300,92.4,11/2003,ca
"Shaver Lake",114047,135300,84.3,12/2003,ca
"Shaver Lake",100526,135300,74.3,01/2004,ca
"Shaver Lake",93736,135300,69.3,02/2004,ca
"Shaver Lake",89144,135300,65.9,03/2004,ca
"Shaver Lake",88379,135300,65.3,04/2004,ca
