reservoir,storage,capacity,pct_capacity,date,state
Montpelier,2700,4000,67.5,01/2000,ID
Montpelier,2800,4000,70,02/2000,ID
Montpelier,2900,4000,72.5,03/2000,ID
Montpelier,3100,4000,77.5,04/2000,ID
Montpelier,3500,4000,87.5,05/2000,ID
Montpelier,4000,4000,100,06/2000,ID
Montpelier,2200,4000,55,07/2000,ID
Montpelier,1200,4000,30,08/2000,ID
Montpelier,200,4000,5,09/2000,ID
Montpelier,600,4000,15,10/2000,ID
Montpelier,800,4000,20,11/2000,ID
Montpelier,1100,4000,27.5,12/2000,ID
Montpelier,1200,4000,30,01/2001,ID
Montpelier,1300,4000,32.5,02/2001,ID
Montpelier,1400,4000,35,03/2001,ID
Montpelier,1700,4000,42.5,04/2001,ID
Montpelier,2200,4000,55,05/2001,ID
Montpelier,2200,4000,55,06/2001,ID
Montpelier,700,4000,17.5,07/2001,ID
Montpelier,200,4000,5,08/2001,ID
Montpelier,200,4000,5,09/2001,ID
Montpelier,200,4000,5,10/2001,ID
Montpelier,800,4000,20,11/2001,ID
Montpelier,700,4000,17.5,12/2001,ID
Montpelier,800,4000,20,01/2002,ID
Montpelier,900,4000,22.5,02/2002,ID
Montpelier,1000,4000,25,03/2002,ID
Montpelier,1000,4000,25,04/2002,ID
Montpelier,1700,4000,42.5,05/2002,ID
Montpelier,2200,4000,55,06/2002,ID
Montpelier,1800,4000,45,07/2002,ID
Montpelier,700,4000,17.5,08/2002,ID
Montpelier,600,4000,15,09/2002,ID
Montpelier,800,4000,20,10/2002,ID
Montpelier,900,4000,22.5,11/2002,ID
Montpelier,1000,4000,25,12/2002,ID
Montpelier,1100,4000,27.5,01/2003,ID
Montpelier,1200,4000,30,02/2003,ID
Montpelier,1400,4000,35,03/2003,ID
Montpelier,1800,4000,45,04/2003,ID
Montpelier,2900,4000,72.5,05/2003,ID
Montpelier,3500,4000,87.5,06/2003,ID
Montpelier,2200,4000,55,07/2003,ID
Montpelier,600,4000,15,08/2003,ID
Montpelier,300,4000,7.5,09/2003,ID
Montpelier,500,4000,12.5,10/2003,ID
Montpelier,600,4000,15,11/2003,ID
Montpelier,800,4000,20,12/2003,ID
Montpelier,800,4000,20,01/2004,ID
Montpelier,900,4000,22.5,02/2004,ID
Montpelier,1000,4000,25,03/2004,ID
Montpelier,1300,4000,32.5,04/2004,ID
Montpelier,2200,4000,55,05/2004,ID
Montpelier,2600,4000,65,06/2004,ID
Montpelier,2500,4000,62.5,07/2004,ID
Montpelier,1400,4000,35,08/2004,ID
Montpelier,800,4000,20,09/2004,ID
