reservoir,storage,capacity,pct_capacity,date,state
"Ennis Lake",28880,42053,68.7,01/2000,MT
"Ennis Lake",28160,42053,67,02/2000,MT
"Ennis Lake",28880,42053,68.7,03/2000,MT
"Ennis Lake",29230,42053,69.5,04/2000,MT
"Ennis Lake",32120,42053,76.4,05/2000,MT
"Ennis Lake",36200,42053,86.1,06/2000,MT
"Ennis Lake",35820,42053,85.2,07/2000,MT
"Ennis Lake",36200,42053,86.1,08/2000,MT
"Ennis Lake",35440,42053,84.3,09/2000,MT
"Ennis Lake",34320,42053,81.6,10/2000,MT
"Ennis Lake",35070,42053,83.4,11/2000,MT
"Ennis Lake",29230,42053,69.5,12/2000,MT
"Ennis Lake",30660,42053,72.9,01/2001,MT
"Ennis Lake",29590,42053,70.4,02/2001,MT
"Ennis Lake",30660,42053,72.9,03/2001,MT
"Ennis Lake",29940,42053,71.2,04/2001,MT
"Ennis Lake",31020,42053,73.8,05/2001,MT
"Ennis Lake",36570,42053,87,06/2001,MT
"Ennis Lake",36200,42053,86.1,07/2001,MT
"Ennis Lake",35440,42053,84.3,08/2001,MT
"Ennis Lake",31390,42053,74.6,09/2001,MT
"Ennis Lake",32120,42053,76.4,10/2001,MT
"Ennis Lake",33580,42053,79.9,11/2001,MT
"Ennis Lake",32120,42053,76.4,12/2001,MT
"Ennis Lake",30660,42053,72.9,01/2002,MT
"Ennis Lake",28880,42053,68.7,02/2002,MT
"Ennis Lake",27810,42053,66.1,03/2002,MT
"Ennis Lake",29230,42053,69.5,04/2002,MT
"Ennis Lake",27810,42053,66.1,05/2002,MT
"Ennis Lake",37700,42053,89.6,06/2002,MT
"Ennis Lake",36570,42053,87,07/2002,MT
"Ennis Lake",36570,42053,87,08/2002,MT
"Ennis Lake",35070,42053,83.4,09/2002,MT
"Ennis Lake",35820,42053,85.2,10/2002,MT
"Ennis Lake",35930,42053,85.4,11/2002,MT
"Ennis Lake",31750,42053,75.5,12/2002,MT
"Ennis Lake",28880,42053,68.7,01/2003,MT
"Ennis Lake",29940,42053,71.2,02/2003,MT
"Ennis Lake",28160,42053,67,03/2003,MT
"Ennis Lake",29940,42053,71.2,04/2003,MT
"Ennis Lake",29590,42053,70.4,05/2003,MT
"Ennis Lake",35070,42053,83.4,06/2003,MT
"Ennis Lake",35440,42053,84.3,07/2003,MT
"Ennis Lake",36950,42053,87.9,08/2003,MT
"Ennis Lake",35070,42053,83.4,09/2003,MT
"Ennis Lake",36200,42053,86.1,10/2003,MT
"Ennis Lake",34690,42053,82.5,11/2003,MT
"Ennis Lake",30660,42053,72.9,12/2003,MT
"Ennis Lake",29230,42053,69.5,01/2004,MT
"Ennis Lake",29590,42053,70.4,02/2004,MT
"Ennis Lake",29940,42053,71.2,03/2004,MT
"Ennis Lake",28160,42053,67,04/2004,MT
"Ennis Lake",31750,42053,75.5,05/2004,MT
"Ennis Lake",34690,42053,82.5,06/2004,MT
"Ennis Lake",37320,42053,88.7,07/2004,MT
