reservoir,storage,capacity,pct_capacity,date,state
"Iron Canyon",7517,24300,30.9,01/2000,ca
"Iron Canyon",5783,24300,23.8,02/2000,ca
"Iron Canyon",5577,24300,23,03/2000,ca
"Iron Canyon",7379,24300,30.4,04/2000,ca
"Iron Canyon",8564,24300,35.2,05/2000,ca
"Iron Canyon",10558,24300,43.4,06/2000,ca
"Iron Canyon",13574,24300,55.9,07/2000,ca
"Iron Canyon",15630,24300,64.3,08/2000,ca
"Iron Canyon",13574,24300,55.9,09/2000,ca
"Iron Canyon",10246,24300,42.2,10/2000,ca
"Iron Canyon",9079,24300,37.4,11/2000,ca
"Iron Canyon",10558,24300,43.4,12/2000,ca
"Iron Canyon",9748,24300,40.1,01/2001,ca
"Iron Canyon",6543,24300,26.9,02/2001,ca
"Iron Canyon",7356,24300,30.3,03/2001,ca
"Iron Canyon",12977,24300,53.4,04/2001,ca
"Iron Canyon",17662,24300,72.7,05/2001,ca
"Iron Canyon",18618,24300,76.6,06/2001,ca
"Iron Canyon",18115,24300,74.5,07/2001,ca
"Iron Canyon",15041,24300,61.9,08/2001,ca
"Iron Canyon",16860,24300,69.4,09/2001,ca
"Iron Canyon",16742,24300,68.9,10/2001,ca
"Iron Canyon",8615,24300,35.5,11/2001,ca
"Iron Canyon",8615,24300,35.5,12/2001,ca
"Iron Canyon",10079,24300,41.5,01/2002,ca
"Iron Canyon",6174,24300,25.4,02/2002,ca
"Iron Canyon",6585,24300,27.1,03/2002,ca
"Iron Canyon",9803,24300,40.3,04/2002,ca
"Iron Canyon",13473,24300,55.4,05/2002,ca
"Iron Canyon",21656,24300,89.1,06/2002,ca
"Iron Canyon",19088,24300,78.6,07/2002,ca
"Iron Canyon",14968,24300,61.6,08/2002,ca
"Iron Canyon",14896,24300,61.3,09/2002,ca
"Iron Canyon",13406,24300,55.2,10/2002,ca
"Iron Canyon",12334,24300,50.8,11/2002,ca
"Iron Canyon",6094,24300,25.1,12/2002,ca
"Iron Canyon",4488,24300,18.5,01/2003,ca
"Iron Canyon",5431,24300,22.3,02/2003,ca
"Iron Canyon",5377,24300,22.1,03/2003,ca
"Iron Canyon",8514,24300,35,04/2003,ca
"Iron Canyon",10023,24300,41.2,05/2003,ca
"Iron Canyon",18917,24300,77.8,06/2003,ca
"Iron Canyon",16507,24300,67.9,07/2003,ca
"Iron Canyon",14258,24300,58.7,08/2003,ca
"Iron Canyon",15334,24300,63.1,09/2003,ca
"Iron Canyon",16160,24300,66.5,10/2003,ca
"Iron Canyon",16781,24300,69.1,11/2003,ca
"Iron Canyon",4551,24300,18.7,12/2003,ca
"Iron Canyon",9237,24300,38,01/2004,ca
"Iron Canyon",6842,24300,28.2,02/2004,ca
