reservoir,storage,capacity,pct_capacity,date,state
Union,11829,13000,91,01/2000,CO
Union,11902,13000,91.6,02/2000,CO
Union,11327,13000,87.1,03/2000,CO
Union,11398,13000,87.7,04/2000,CO
Union,12122,13000,93.2,05/2000,CO
Union,12569,13000,96.7,06/2000,CO
Union,11612,13000,89.3,07/2000,CO
Union,9193,13000,70.7,08/2000,CO
Union,6186,13000,47.6,09/2000,CO
Union,6346,13000,48.8,10/2000,CO
Union,6727,13000,51.7,11/2000,CO
Union,7406,13000,57,12/2000,CO
Union,8453,13000,65,01/2001,CO
Union,9575,13000,73.7,02/2001,CO
Union,10362,13000,79.7,03/2001,CO
Union,11186,13000,86,04/2001,CO
Union,11541,13000,88.8,05/2001,CO
Union,12419,13000,95.5,06/2001,CO
Union,12270,13000,94.4,07/2001,CO
Union,10295,13000,79.2,08/2001,CO
Union,8513,13000,65.5,09/2001,CO
Union,8453,13000,65,10/2001,CO
Union,8574,13000,66,11/2001,CO
Union,8880,13000,68.3,12/2001,CO
Union,9067,13000,69.7,01/2002,CO
Union,9130,13000,70.2,02/2002,CO
Union,9383,13000,72.2,03/2002,CO
Union,9510,13000,73.2,04/2002,CO
Union,9319,13000,71.7,05/2002,CO
Union,9193,13000,70.7,06/2002,CO
Union,8880,13000,68.3,07/2002,CO
Union,7976,13000,61.4,08/2002,CO
Union,7172,13000,55.2,09/2002,CO
Union,6239,13000,48,10/2002,CO
Union,5567,13000,42.8,11/2002,CO
Union,5567,13000,42.8,12/2002,CO
Union,5668,13000,43.6,01/2003,CO
Union,5770,13000,44.4,02/2003,CO
Union,5976,13000,46,03/2003,CO
Union,6292,13000,48.4,04/2003,CO
Union,7116,13000,54.7,05/2003,CO
Union,9899,13000,76.1,06/2003,CO
Union,12419,13000,95.5,07/2003,CO
Union,12344,13000,95,08/2003,CO
Union,11756,13000,90.4,09/2003,CO
Union,11469,13000,88.2,10/2003,CO
Union,11398,13000,87.7,11/2003,CO
Union,10769,13000,82.8,12/2003,CO
Union,10769,13000,82.8,01/2004,CO
Union,10769,13000,82.8,02/2004,CO
Union,10162,13000,78.2,03/2004,CO
Union,9639,13000,74.1,04/2004,CO
Union,9769,13000,75.1,05/2004,CO
Union,9834,13000,75.6,06/2004,CO
Union,11541,13000,88.8,07/2004,CO
Union,12644,13000,97.3,08/2004,CO
Union,11756,13000,90.4,09/2004,CO
Union,11327,13000,87.1,10/2004,CO
Union,11046,13000,85,11/2004,CO
Union,11975,13000,92.1,12/2004,CO
Union,12270,13000,94.4,01/2005,CO
Union,12569,13000,96.7,02/2005,CO
Union,12493,13000,96.1,03/2005,CO
Union,12195,13000,93.8,04/2005,CO
Union,12569,13000,96.7,05/2005,CO
Union,12569,13000,96.7,06/2005,CO
Union,12644,13000,97.3,07/2005,CO
Union,12344,13000,95,08/2005,CO
Union,12061,13000,92.8,09/2005,CO
Union,12061,13000,92.8,10/2005,CO
Union,11902,13000,91.6,11/2005,CO
Union,10838,13000,83.4,12/2005,CO
Union,10701,13000,82.3,01/2006,CO
Union,10362,13000,79.7,02/2006,CO
Union,9704,13000,74.6,03/2006,CO
Union,10162,13000,78.2,04/2006,CO
Union,10228,13000,78.7,05/2006,CO
Union,10429,13000,80.2,06/2006,CO
Union,10362,13000,79.7,07/2006,CO
Union,10096,13000,77.7,08/2006,CO
Union,9446,13000,72.7,09/2006,CO
Union,8757,13000,67.4,10/2006,CO
Union,8880,13000,68.3,11/2006,CO
Union,8635,13000,66.4,12/2006,CO
Union,8392,13000,64.6,01/2007,CO
Union,8392,13000,64.6,02/2007,CO
Union,7685,13000,59.1,03/2007,CO
Union,8635,13000,66.4,04/2007,CO
Union,11756,13000,90.4,05/2007,CO
