reservoir,storage,capacity,pct_capacity,date,state
"Squaw Creek",150978,151250,99.8,01/2000,tx
"Squaw Creek",150911,151250,99.8,02/2000,tx
"Squaw Creek",149053,151250,98.5,03/2000,tx
"Squaw Creek",149488,151250,98.8,04/2000,tx
"Squaw Creek",150740,151250,99.7,05/2000,tx
"Squaw Creek",151250,151250,100,06/2000,tx
"Squaw Creek",151250,151250,100,07/2000,tx
"Squaw Creek",151250,151250,100,08/2000,tx
"Squaw Creek",151250,151250,100,09/2000,tx
"Squaw Creek",151250,151250,100,10/2000,tx
"Squaw Creek",151250,151250,100,11/2000,tx
"Squaw Creek",151250,151250,100,12/2000,tx
"Squaw Creek",151250,151250,100,01/2001,tx
"Squaw Creek",151250,151250,100,02/2001,tx
"Squaw Creek",151250,151250,100,03/2001,tx
"Squaw Creek",151105,151250,99.9,04/2001,tx
"Squaw Creek",150686,151250,99.6,05/2001,tx
"Squaw Creek",151250,151250,100,06/2001,tx
"Squaw Creek",151250,151250,100,07/2001,tx
"Squaw Creek",151250,151250,100,08/2001,tx
"Squaw Creek",151250,151250,100,09/2001,tx
"Squaw Creek",151250,151250,100,10/2001,tx
"Squaw Creek",151250,151250,100,11/2001,tx
"Squaw Creek",151250,151250,100,12/2001,tx
"Squaw Creek",151250,151250,100,01/2002,tx
"Squaw Creek",150843,151250,99.7,02/2002,tx
"Squaw Creek",149835,151250,99.1,03/2002,tx
"Squaw Creek",151091,151250,99.9,04/2002,tx
"Squaw Creek",151250,151250,100,05/2002,tx
"Squaw Creek",151250,151250,100,06/2002,tx
"Squaw Creek",151250,151250,100,07/2002,tx
"Squaw Creek",151250,151250,100,08/2002,tx
"Squaw Creek",151250,151250,100,09/2002,tx
"Squaw Creek",151250,151250,100,10/2002,tx
"Squaw Creek",151250,151250,100,11/2002,tx
"Squaw Creek",151250,151250,100,12/2002,tx
"Squaw Creek",151249,151250,100,01/2003,tx
"Squaw Creek",150871,151250,99.7,02/2003,tx
"Squaw Creek",150140,151250,99.3,03/2003,tx
"Squaw Creek",149732,151250,99,04/2003,tx
"Squaw Creek",151250,151250,100,05/2003,tx
"Squaw Creek",151250,151250,100,06/2003,tx
"Squaw Creek",151250,151250,100,07/2003,tx
"Squaw Creek",151250,151250,100,08/2003,tx
"Squaw Creek",151250,151250,100,09/2003,tx
"Squaw Creek",151250,151250,100,10/2003,tx
"Squaw Creek",151248,151250,100,11/2003,tx
"Squaw Creek",151250,151250,100,12/2003,tx
"Squaw Creek",151250,151250,100,01/2004,tx
"Squaw Creek",151243,151250,100,02/2004,tx
"Squaw Creek",151250,151250,100,03/2004,tx
"Squaw Creek",151250,151250,100,04/2004,tx
"Squaw Creek",151250,151250,100,05/2004,tx
"Squaw Creek",151250,151250,100,06/2004,tx
"Squaw Creek",151250,151250,100,07/2004,tx
"Squaw Creek",151250,151250,100,08/2004,tx
"Squaw Creek",151250,151250,100,09/2004,tx
"Squaw Creek",151250,151250,100,10/2004,tx
"Squaw Creek",151190,151250,100,11/2004,tx
"Squaw Creek",151250,151250,100,12/2004,tx
"Squaw Creek",150709,151250,99.6,01/2005,tx
"Squaw Creek",149068,151250,98.6,02/2005,tx
"Squaw Creek",148528,151250,98.2,03/2005,tx
"Squaw Creek",146040,151250,96.6,04/2005,tx
"Squaw Creek",146870,151250,97.1,05/2005,tx
"Squaw Creek",149433,151250,98.8,06/2005,tx
"Squaw Creek",150346,151250,99.4,07/2005,tx
"Squaw Creek",151244,151250,100,08/2005,tx
"Squaw Creek",151250,151250,100,09/2005,tx
"Squaw Creek",151250,151250,100,10/2005,tx
"Squaw Creek",151250,151250,100,11/2005,tx
"Squaw Creek",150724,151250,99.7,12/2005,tx
"Squaw Creek",149140,151250,98.6,01/2006,tx
"Squaw Creek",148510,151250,98.2,02/2006,tx
"Squaw Creek",149813,151250,99,03/2006,tx
"Squaw Creek",151250,151250,100,04/2006,tx
"Squaw Creek",151250,151250,100,05/2006,tx
"Squaw Creek",151250,151250,100,06/2006,tx
"Squaw Creek",151250,151250,100,07/2006,tx
"Squaw Creek",151250,151250,100,08/2006,tx
