reservoir,storage,capacity,pct_capacity,date,state
"Lake Almanor",867741,1308000,66.3,01/2000,ca
"Lake Almanor",932957,1308000,71.3,02/2000,ca
"Lake Almanor",972735,1308000,74.4,03/2000,ca
"Lake Almanor",1039935,1308000,79.5,04/2000,ca
"Lake Almanor",1084647,1308000,82.9,05/2000,ca
"Lake Almanor",1062085,1308000,81.2,06/2000,ca
"Lake Almanor",984792,1308000,75.3,07/2000,ca
"Lake Almanor",906957,1308000,69.3,08/2000,ca
"Lake Almanor",842714,1308000,64.4,09/2000,ca
"Lake Almanor",799057,1308000,61.1,10/2000,ca
"Lake Almanor",752144,1308000,57.5,11/2000,ca
"Lake Almanor",724501,1308000,55.4,12/2000,ca
"Lake Almanor",688298,1308000,52.6,01/2001,ca
"Lake Almanor",690549,1308000,52.8,02/2001,ca
"Lake Almanor",729101,1308000,55.7,03/2001,ca
"Lake Almanor",768463,1308000,58.8,04/2001,ca
"Lake Almanor",794322,1308000,60.7,05/2001,ca
"Lake Almanor",768463,1308000,58.8,06/2001,ca
"Lake Almanor",722207,1308000,55.2,07/2001,ca
"Lake Almanor",679007,1308000,51.9,08/2001,ca
"Lake Almanor",662618,1308000,50.7,09/2001,ca
"Lake Almanor",611963,1308000,46.8,10/2001,ca
"Lake Almanor",619874,1308000,47.4,11/2001,ca
"Lake Almanor",645732,1308000,49.4,12/2001,ca
"Lake Almanor",692783,1308000,53,01/2002,ca
"Lake Almanor",727949,1308000,55.7,02/2002,ca
"Lake Almanor",772222,1308000,59,03/2002,ca
"Lake Almanor",837882,1308000,64.1,04/2002,ca
"Lake Almanor",891835,1308000,68.2,05/2002,ca
"Lake Almanor",909943,1308000,69.6,06/2002,ca
"Lake Almanor",879771,1308000,67.3,07/2002,ca
"Lake Almanor",834749,1308000,63.8,08/2002,ca
"Lake Almanor",767994,1308000,58.7,09/2002,ca
"Lake Almanor",718090,1308000,54.9,10/2002,ca
"Lake Almanor",714669,1308000,54.6,11/2002,ca
"Lake Almanor",760511,1308000,58.1,12/2002,ca
"Lake Almanor",802618,1308000,61.4,01/2003,ca
"Lake Almanor",786312,1308000,60.1,02/2003,ca
"Lake Almanor",841747,1308000,64.4,03/2003,ca
"Lake Almanor",916431,1308000,70.1,04/2003,ca
"Lake Almanor",1018457,1308000,77.9,05/2003,ca
"Lake Almanor",1024201,1308000,78.3,06/2003,ca
"Lake Almanor",976061,1308000,74.6,07/2003,ca
"Lake Almanor",922686,1308000,70.5,08/2003,ca
"Lake Almanor",869943,1308000,66.5,09/2003,ca
"Lake Almanor",832584,1308000,63.7,10/2003,ca
"Lake Almanor",792669,1308000,60.6,11/2003,ca
"Lake Almanor",785607,1308000,60.1,12/2003,ca
"Lake Almanor",720147,1308000,55.1,01/2004,ca
"Lake Almanor",769637,1308000,58.8,02/2004,ca
"Lake Almanor",837882,1308000,64.1,03/2004,ca
"Lake Almanor",911936,1308000,69.7,04/2004,ca
"Lake Almanor",989690,1308000,75.7,05/2004,ca
"Lake Almanor",990465,1308000,75.7,06/2004,ca
"Lake Almanor",934236,1308000,71.4,07/2004,ca
"Lake Almanor",855320,1308000,65.4,08/2004,ca
"Lake Almanor",813597,1308000,62.2,09/2004,ca
"Lake Almanor",813358,1308000,62.2,10/2004,ca
"Lake Almanor",782324,1308000,59.8,11/2004,ca
"Lake Almanor",763079,1308000,58.3,12/2004,ca
"Lake Almanor",733949,1308000,56.1,01/2005,ca
"Lake Almanor",751681,1308000,57.5,02/2005,ca
"Lake Almanor",869453,1308000,66.5,04/2005,ca
"Lake Almanor",998749,1308000,76.4,05/2005,ca
"Lake Almanor",1014292,1308000,77.5,06/2005,ca
"Lake Almanor",961015,1308000,73.5,07/2005,ca
"Lake Almanor",870433,1308000,66.5,08/2005,ca
"Lake Almanor",808336,1308000,61.8,09/2005,ca
"Lake Almanor",777646,1308000,59.5,10/2005,ca
"Lake Almanor",802228,1308000,61.3,11/2005,ca
"Lake Almanor",913000,1308000,69.8,12/2005,ca
"Lake Almanor",939020,1308000,71.8,01/2006,ca
"Lake Almanor",961802,1308000,73.5,02/2006,ca
"Lake Almanor",998000,1308000,76.3,03/2006,ca
"Lake Almanor",1080000,1308000,82.6,04/2006,ca
"Lake Almanor",1120000,1308000,85.6,05/2006,ca
"Lake Almanor",1090000,1308000,83.3,06/2006,ca
"Lake Almanor",1060000,1308000,81,07/2006,ca
"Lake Almanor",997000,1308000,76.2,08/2006,ca
"Lake Almanor",945000,1308000,72.2,09/2006,ca
"Lake Almanor",905000,1308000,69.2,10/2006,ca
"Lake Almanor",854000,1308000,65.3,11/2006,ca
"Lake Almanor",803000,1308000,61.4,12/2006,ca
"Lake Almanor",793000,1308000,60.6,01/2007,ca
"Lake Almanor",821000,1308000,62.8,02/2007,ca
"Lake Almanor",872656,1308000,66.7,03/2007,ca
"Lake Almanor",920689,1308000,70.4,04/2007,ca
"Lake Almanor",945076,1308000,72.3,05/2007,ca
"Lake Almanor",934487,1308000,71.4,06/2007,ca
