reservoir,storage,capacity,pct_capacity,date,state
Nelson,40900,79200,51.6,01/2000,MT
Nelson,38690,79200,48.9,02/2000,MT
Nelson,37890,79200,47.8,03/2000,MT
Nelson,37039,79200,46.8,04/2000,MT
Nelson,36611,79200,46.2,05/2000,MT
Nelson,26351,79200,33.3,06/2000,MT
Nelson,32367,79200,40.9,07/2000,MT
Nelson,19721,79200,24.9,08/2000,MT
Nelson,10630,79200,13.4,09/2000,MT
Nelson,7809,79200,9.9,10/2000,MT
Nelson,12399,79200,15.7,11/2000,MT
Nelson,14091,79200,17.8,12/2000,MT
Nelson,13471,79200,17,01/2001,MT
Nelson,12811,79200,16.2,02/2001,MT
Nelson,12225,79200,15.4,03/2001,MT
Nelson,12811,79200,16.2,04/2001,MT
Nelson,21113,79200,26.7,05/2001,MT
Nelson,14248,79200,18,06/2001,MT
Nelson,14990,79200,18.9,07/2001,MT
Nelson,22136,79200,27.9,08/2001,MT
Nelson,16500,79200,20.8,09/2001,MT
Nelson,15330,79200,19.4,10/2001,MT
Nelson,14803,79200,18.7,11/2001,MT
Nelson,13996,79200,17.7,12/2001,MT
Nelson,13112,79200,16.6,01/2002,MT
Nelson,12351,79200,15.6,02/2002,MT
Nelson,11900,79200,15,03/2002,MT
Nelson,11243,79200,14.2,04/2002,MT
Nelson,13265,79200,16.7,05/2002,MT
Nelson,20817,79200,26.3,06/2002,MT
Nelson,17370,79200,21.9,07/2002,MT
Nelson,20494,79200,25.9,08/2002,MT
Nelson,28787,79200,36.3,09/2002,MT
Nelson,36036,79200,45.5,10/2002,MT
Nelson,49546,79200,62.6,11/2002,MT
Nelson,46691,79200,59,12/2002,MT
Nelson,44367,79200,56,01/2003,MT
Nelson,42327,79200,53.4,02/2003,MT
Nelson,40514,79200,51.2,03/2003,MT
Nelson,48758,79200,61.6,04/2003,MT
Nelson,55110,79200,69.6,05/2003,MT
Nelson,49862,79200,63,06/2003,MT
Nelson,52702,79200,66.5,07/2003,MT
Nelson,33505,79200,42.3,08/2003,MT
Nelson,25329,79200,32,09/2003,MT
Nelson,32024,79200,40.4,10/2003,MT
Nelson,31132,79200,39.3,11/2003,MT
Nelson,29197,79200,36.9,12/2003,MT
Nelson,27543,79200,34.8,01/2004,MT
Nelson,26005,79200,32.8,02/2004,MT
Nelson,25155,79200,31.8,03/2004,MT
Nelson,30480,79200,38.5,04/2004,MT
Nelson,38712,79200,48.9,05/2004,MT
Nelson,40831,79200,51.6,06/2004,MT
Nelson,46652,79200,58.9,07/2004,MT
Nelson,37812,79200,47.7,08/2004,MT
Nelson,35966,79200,45.4,09/2004,MT
Nelson,40499,79200,51.1,10/2004,MT
Nelson,43972,79200,55.5,11/2004,MT
Nelson,43972,79200,55.5,12/2004,MT
Nelson,41645,79200,52.6,01/2005,MT
Nelson,39365,79200,49.7,02/2005,MT
Nelson,37347,79200,47.2,03/2005,MT
Nelson,38857,79200,49.1,04/2005,MT
Nelson,43292,79200,54.7,05/2005,MT
Nelson,36956,79200,46.7,06/2005,MT
Nelson,40646,79200,51.3,07/2005,MT
Nelson,30642,79200,38.7,08/2005,MT
Nelson,34881,79200,44,09/2005,MT
Nelson,40168,79200,50.7,10/2005,MT
Nelson,40646,79200,51.3,11/2005,MT
Nelson,38676,79200,48.8,12/2005,MT
Nelson,36459,79200,46,01/2006,MT
Nelson,35125,79200,44.3,02/2006,MT
Nelson,33915,79200,42.8,03/2006,MT
Nelson,36495,79200,46.1,04/2006,MT
Nelson,53148,79200,67.1,05/2006,MT
Nelson,50815,79200,64.2,06/2006,MT
Nelson,53026,79200,67,07/2006,MT
Nelson,31659,79200,40,08/2006,MT
Nelson,22669,79200,28.6,09/2006,MT
Nelson,30674,79200,38.7,10/2006,MT
Nelson,31626,79200,39.9,11/2006,MT
Nelson,29675,79200,37.5,12/2006,MT
Nelson,28099,79200,35.5,01/2007,MT
Nelson,27147,79200,34.3,02/2007,MT
Nelson,26035,79200,32.9,03/2007,MT
Nelson,34499,79200,43.6,04/2007,MT
Nelson,56270,79200,71,05/2007,MT
Nelson,61113,79200,77.2,06/2007,MT
Nelson,59091,79200,74.6,07/2007,MT
Nelson,42390,79200,53.5,08/2007,MT
Nelson,32928,79200,41.6,09/2007,MT
Nelson,34951,79200,44.1,10/2007,MT
Nelson,37063,79200,46.8,11/2007,MT
Nelson,34951,79200,44.1,12/2007,MT
Nelson,32828,79200,41.4,01/2008,MT
Nelson,31427,79200,39.7,02/2008,MT
Nelson,30060,79200,38,03/2008,MT
Nelson,30577,79200,38.6,04/2008,MT
Nelson,32760,79200,41.4,05/2008,MT
Nelson,27421,79200,34.6,06/2008,MT
Nelson,39510,79200,49.9,07/2008,MT
Nelson,33030,79200,41.7,08/2008,MT
Nelson,34293,79200,43.3,09/2008,MT
Nelson,45305,79200,57.2,10/2008,MT
Nelson,45497,79200,57.4,11/2008,MT
Nelson,43216,79200,54.6,12/2008,MT
Nelson,41608,79200,52.5,01/2009,MT
Nelson,39620,79200,50,02/2009,MT
Nelson,38100,79200,48.1,03/2009,MT
