reservoir,storage,capacity,pct_capacity,date,state
"Woodruff Narrows",37500,57300,65.4,01/2000,WY
"Woodruff Narrows",40000,57300,69.8,02/2000,WY
"Woodruff Narrows",50000,57300,87.3,03/2000,WY
"Woodruff Narrows",57300,57300,100,04/2000,WY
"Woodruff Narrows",57300,57300,100,05/2000,WY
"Woodruff Narrows",36862,57300,64.3,06/2000,WY
"Woodruff Narrows",15722,57300,27.4,07/2000,WY
"Woodruff Narrows",6525,57300,11.4,08/2000,WY
"Woodruff Narrows",4953,57300,8.6,09/2000,WY
"Woodruff Narrows",3810,57300,6.6,10/2000,WY
"Woodruff Narrows",0,57300,0,11/2000,WY
"Woodruff Narrows",5000,57300,8.7,12/2000,WY
"Woodruff Narrows",6000,57300,10.5,01/2001,WY
"Woodruff Narrows",8000,57300,14,02/2001,WY
"Woodruff Narrows",8000,57300,14,03/2001,WY
"Woodruff Narrows",0,57300,0,04/2001,WY
"Woodruff Narrows",21500,57300,37.5,05/2001,WY
"Woodruff Narrows",33700,57300,58.8,06/2001,WY
"Woodruff Narrows",6800,57300,11.9,07/2001,WY
"Woodruff Narrows",6500,57300,11.3,08/2001,WY
"Woodruff Narrows",6500,57300,11.3,09/2001,WY
"Woodruff Narrows",0,57300,0,10/2001,WY
"Woodruff Narrows",0,57300,0,11/2001,WY
"Woodruff Narrows",0,57300,0,12/2001,WY
"Woodruff Narrows",4000,57300,7,01/2002,WY
"Woodruff Narrows",5500,57300,9.6,02/2002,WY
"Woodruff Narrows",9300,57300,16.2,03/2002,WY
"Woodruff Narrows",18500,57300,32.3,04/2002,WY
"Woodruff Narrows",23800,57300,41.5,05/2002,WY
"Woodruff Narrows",5000,57300,8.7,06/2002,WY
"Woodruff Narrows",4000,57300,7,07/2002,WY
"Woodruff Narrows",5600,57300,9.8,08/2002,WY
"Woodruff Narrows",5000,57300,8.7,09/2002,WY
"Woodruff Narrows",5000,57300,8.7,10/2002,WY
"Woodruff Narrows",5000,57300,8.7,11/2002,WY
"Woodruff Narrows",5000,57300,8.7,12/2002,WY
"Woodruff Narrows",7000,57300,12.2,01/2003,WY
"Woodruff Narrows",7000,57300,12.2,02/2003,WY
"Woodruff Narrows",8000,57300,14,03/2003,WY
"Woodruff Narrows",16000,57300,27.9,04/2003,WY
"Woodruff Narrows",18500,57300,32.3,05/2003,WY
"Woodruff Narrows",23800,57300,41.5,06/2003,WY
"Woodruff Narrows",0,57300,0,07/2003,WY
"Woodruff Narrows",0,57300,0,08/2003,WY
