reservoir,storage,capacity,pct_capacity,date,state
"Cold Springs",13266,40000,33.2,01/2000,or
"Cold Springs",23590,40000,59,02/2000,or
"Cold Springs",34656,40000,86.6,03/2000,or
"Cold Springs",36649,40000,91.6,04/2000,or
"Cold Springs",30956,40000,77.4,05/2000,or
"Cold Springs",22906,40000,57.3,06/2000,or
"Cold Springs",13293,40000,33.2,07/2000,or
"Cold Springs",6686,40000,16.7,08/2000,or
"Cold Springs",1893,40000,4.7,09/2000,or
"Cold Springs",2589,40000,6.5,10/2000,or
"Cold Springs",3061,40000,7.7,11/2000,or
"Cold Springs",3471,40000,8.7,12/2000,or
"Cold Springs",4163,40000,10.4,01/2001,or
"Cold Springs",6504,40000,16.3,02/2001,or
"Cold Springs",12098,40000,30.2,03/2001,or
"Cold Springs",21391,40000,53.5,04/2001,or
"Cold Springs",27546,40000,68.9,05/2001,or
"Cold Springs",21549,40000,53.9,06/2001,or
"Cold Springs",14359,40000,35.9,07/2001,or
"Cold Springs",6383,40000,16,08/2001,or
"Cold Springs",1122,40000,2.8,09/2001,or
"Cold Springs",698,40000,1.7,10/2001,or
"Cold Springs",1118,40000,2.8,11/2001,or
"Cold Springs",2139,40000,5.3,12/2001,or
"Cold Springs",5383,40000,13.5,01/2002,or
"Cold Springs",9018,40000,22.5,02/2002,or
"Cold Springs",16399,40000,41,03/2002,or
"Cold Springs",24604,40000,61.5,04/2002,or
"Cold Springs",20786,40000,52,05/2002,or
"Cold Springs",16339,40000,40.8,06/2002,or
"Cold Springs",12453,40000,31.1,07/2002,or
"Cold Springs",7937,40000,19.8,08/2002,or
"Cold Springs",2633,40000,6.6,09/2002,or
"Cold Springs",1763,40000,4.4,10/2002,or
"Cold Springs",1936,40000,4.8,11/2002,or
"Cold Springs",2270,40000,5.7,12/2002,or
"Cold Springs",4004,40000,10,01/2003,or
"Cold Springs",11382,40000,28.5,02/2003,or
"Cold Springs",22702,40000,56.8,03/2003,or
