reservoir,storage,capacity,pct_capacity,date,state
"Alpine Lake",6023,8900,67.7,01/2000,ca
"Alpine Lake",8891,8900,99.9,02/2000,ca
"Alpine Lake",8891,8900,99.9,03/2000,ca
"Alpine Lake",8891,8900,99.9,04/2000,ca
"Alpine Lake",8891,8900,99.9,05/2000,ca
"Alpine Lake",8250,8900,92.7,06/2000,ca
"Alpine Lake",7295,8900,82,07/2000,ca
"Alpine Lake",6590,8900,74,08/2000,ca
"Alpine Lake",5918,8900,66.5,09/2000,ca
"Alpine Lake",5442,8900,61.1,10/2000,ca
"Alpine Lake",5507,8900,61.9,11/2000,ca
"Alpine Lake",5711,8900,64.2,12/2000,ca
"Alpine Lake",6739,8900,75.7,01/2001,ca
"Alpine Lake",8891,8900,99.9,02/2001,ca
"Alpine Lake",8891,8900,99.9,03/2001,ca
"Alpine Lake",8735,8900,98.1,04/2001,ca
"Alpine Lake",8185,8900,92,05/2001,ca
"Alpine Lake",7617,8900,85.6,06/2001,ca
"Alpine Lake",7323,8900,82.3,07/2001,ca
"Alpine Lake",6248,8900,70.2,08/2001,ca
"Alpine Lake",5831,8900,65.5,09/2001,ca
"Alpine Lake",4983,8900,56,10/2001,ca
"Alpine Lake",6110,8900,68.7,11/2001,ca
"Alpine Lake",3891,8900,43.7,12/2001,ca
"Alpine Lake",8891,8900,99.9,01/2002,ca
"Alpine Lake",8891,8900,99.9,02/2002,ca
"Alpine Lake",8891,8900,99.9,03/2002,ca
"Alpine Lake",8891,8900,99.9,04/2002,ca
"Alpine Lake",8643,8900,97.1,05/2002,ca
"Alpine Lake",7711,8900,86.6,06/2002,ca
"Alpine Lake",6874,8900,77.2,07/2002,ca
"Alpine Lake",6215,8900,69.8,08/2002,ca
"Alpine Lake",5622,8900,63.2,09/2002,ca
"Alpine Lake",5102,8900,57.3,10/2002,ca
"Alpine Lake",4947,8900,55.6,11/2002,ca
"Alpine Lake",8851,8900,99.4,12/2002,ca
"Alpine Lake",8891,8900,99.9,01/2003,ca
"Alpine Lake",8891,8900,99.9,02/2003,ca
"Alpine Lake",8891,8900,99.9,03/2003,ca
"Alpine Lake",8891,8900,99.9,04/2003,ca
"Alpine Lake",8864,8900,99.6,05/2003,ca
"Alpine Lake",8456,8900,95,06/2003,ca
"Alpine Lake",7522,8900,84.5,07/2003,ca
"Alpine Lake",6301,8900,70.8,08/2003,ca
"Alpine Lake",5640,8900,63.4,09/2003,ca
"Alpine Lake",4972,8900,55.9,10/2003,ca
"Alpine Lake",5056,8900,56.8,11/2003,ca
"Alpine Lake",8335,8900,93.7,12/2003,ca
"Alpine Lake",8891,8900,99.9,01/2004,ca
"Alpine Lake",8891,8900,99.9,02/2004,ca
"Alpine Lake",8891,8900,99.9,03/2004,ca
"Alpine Lake",8891,8900,99.9,04/2004,ca
"Alpine Lake",7959,8900,89.4,05/2004,ca
"Alpine Lake",7160,8900,80.4,06/2004,ca
"Alpine Lake",6420,8900,72.1,07/2004,ca
"Alpine Lake",5515,8900,62,08/2004,ca
"Alpine Lake",4965,8900,55.8,09/2004,ca
"Alpine Lake",5005,8900,56.2,10/2004,ca
"Alpine Lake",5152,8900,57.9,11/2004,ca
"Alpine Lake",8891,8900,99.9,12/2004,ca
"Alpine Lake",8891,8900,99.9,01/2005,ca
"Alpine Lake",8891,8900,99.9,02/2005,ca
"Alpine Lake",8891,8900,99.9,03/2005,ca
"Alpine Lake",8391,8900,94.3,04/2005,ca
"Alpine Lake",8891,8900,99.9,05/2005,ca
"Alpine Lake",8571,8900,96.3,06/2005,ca
"Alpine Lake",7675,8900,86.2,07/2005,ca
"Alpine Lake",6767,8900,76,08/2005,ca
"Alpine Lake",5983,8900,67.2,09/2005,ca
"Alpine Lake",5511,8900,61.9,10/2005,ca
"Alpine Lake",5152,8900,57.9,11/2005,ca
"Alpine Lake",8891,8900,99.9,12/2005,ca
"Alpine Lake",8891,8900,99.9,01/2006,ca
"Alpine Lake",8891,8900,99.9,02/2006,ca
"Alpine Lake",8891,8900,99.9,03/2006,ca
"Alpine Lake",8891,8900,99.9,04/2006,ca
"Alpine Lake",8891,8900,99.9,05/2006,ca
"Alpine Lake",7902,8900,88.8,06/2006,ca
"Alpine Lake",7019,8900,78.9,07/2006,ca
"Alpine Lake",5839,8900,65.6,08/2006,ca
"Alpine Lake",5322,8900,59.8,09/2006,ca
"Alpine Lake",5256,8900,59.1,10/2006,ca
"Alpine Lake",5282,8900,59.3,11/2006,ca
"Alpine Lake",6740,8900,75.7,12/2006,ca
"Alpine Lake",7082,8900,79.6,01/2007,ca
"Alpine Lake",8891,8900,99.9,02/2007,ca
"Alpine Lake",8891,8900,99.9,03/2007,ca
"Alpine Lake",8891,8900,99.9,04/2007,ca
"Alpine Lake",8514,8900,95.7,05/2007,ca
"Alpine Lake",7704,8900,86.6,06/2007,ca
"Alpine Lake",6889,8900,77.4,07/2007,ca
"Alpine Lake",5983,8900,67.2,08/2007,ca
"Alpine Lake",5468,8900,61.4,09/2007,ca
"Alpine Lake",5393,8900,60.6,10/2007,ca
"Alpine Lake",5476,8900,61.5,11/2007,ca
"Alpine Lake",6103,8900,68.6,12/2007,ca
"Alpine Lake",8891,8900,99.9,01/2008,ca
"Alpine Lake",8891,8900,99.9,02/2008,ca
"Alpine Lake",8891,8900,99.9,03/2008,ca
"Alpine Lake",8620,8900,96.9,04/2008,ca
"Alpine Lake",8130,8900,91.3,05/2008,ca
"Alpine Lake",7046,8900,79.2,06/2008,ca
"Alpine Lake",6337,8900,71.2,07/2008,ca
"Alpine Lake",5618,8900,63.1,08/2008,ca
"Alpine Lake",4924,8900,55.3,09/2008,ca
"Alpine Lake",4672,8900,52.5,10/2008,ca
"Alpine Lake",4396,8900,49.4,11/2008,ca
"Alpine Lake",4350,8900,48.9,12/2008,ca
"Alpine Lake",4980,8900,56,01/2009,ca
"Alpine Lake",8891,8900,99.9,02/2009,ca
"Alpine Lake",8891,8900,99.9,03/2009,ca
"Alpine Lake",8770,8900,98.5,04/2009,ca
"Alpine Lake",8794,8900,98.8,05/2009,ca
"Alpine Lake",8103,8900,91,06/2009,ca
"Alpine Lake",7551,8900,84.8,07/2009,ca
"Alpine Lake",7024,8900,78.9,08/2009,ca
"Alpine Lake",6209,8900,69.8,09/2009,ca
"Alpine Lake",6464,8900,72.6,10/2009,ca
"Alpine Lake",6565,8900,73.8,11/2009,ca
"Alpine Lake",7389,8900,83,12/2009,ca
"Alpine Lake",8891,8900,99.9,01/2010,ca
"Alpine Lake",8891,8900,99.9,02/2010,ca
"Alpine Lake",8891,8900,99.9,03/2010,ca
"Alpine Lake",8891,8900,99.9,04/2010,ca
"Alpine Lake",8891,8900,99.9,05/2010,ca
"Alpine Lake",8132,8900,91.4,06/2010,ca
"Alpine Lake",7584,8900,85.2,07/2010,ca
"Alpine Lake",6754,8900,75.9,08/2010,ca
"Alpine Lake",5829,8900,65.5,09/2010,ca
"Alpine Lake",5961,8900,67,10/2010,ca
"Alpine Lake",6632,8900,74.5,11/2010,ca
"Alpine Lake",8891,8900,99.9,12/2010,ca
"Alpine Lake",8891,8900,99.9,01/2011,ca
"Alpine Lake",8891,8900,99.9,02/2011,ca
"Alpine Lake",8891,8900,99.9,03/2011,ca
"Alpine Lake",8891,8900,99.9,04/2011,ca
"Alpine Lake",8891,8900,99.9,05/2011,ca
"Alpine Lake",8836,8900,99.3,06/2011,ca
"Alpine Lake",8394,8900,94.3,07/2011,ca
"Alpine Lake",7713,8900,86.7,08/2011,ca
"Alpine Lake",7592,8900,85.3,09/2011,ca
"Alpine Lake",6943,8900,78,10/2011,ca
"Alpine Lake",6987,8900,78.5,11/2011,ca
"Alpine Lake",7028,8900,79,12/2011,ca
"Alpine Lake",8265,8900,92.9,01/2012,ca
"Alpine Lake",8283,8900,93.1,02/2012,ca
"Alpine Lake",8891,8900,99.9,03/2012,ca
"Alpine Lake",8891,8900,99.9,04/2012,ca
"Alpine Lake",8891,8900,99.9,05/2012,ca
"Alpine Lake",7972,8900,89.6,06/2012,ca
"Alpine Lake",7351,8900,82.6,07/2012,ca
"Alpine Lake",6691,8900,75.2,08/2012,ca
"Alpine Lake",6264,8900,70.4,09/2012,ca
"Alpine Lake",5740,8900,64.5,10/2012,ca
"Alpine Lake",6730,8900,75.6,11/2012,ca
"Alpine Lake",8891,8900,99.9,12/2012,ca
"Alpine Lake",8891,8900,99.9,01/2013,ca
"Alpine Lake",8891,8900,99.9,02/2013,ca
"Alpine Lake",8431,8900,94.7,03/2013,ca
"Alpine Lake",8350,8900,93.8,04/2013,ca
"Alpine Lake",7359,8900,82.7,05/2013,ca
"Alpine Lake",7241,8900,81.4,06/2013,ca
"Alpine Lake",6387,8900,71.8,07/2013,ca
"Alpine Lake",5818,8900,65.4,08/2013,ca
"Alpine Lake",5676,8900,63.8,09/2013,ca
"Alpine Lake",5039,8900,56.6,10/2013,ca
"Alpine Lake",4432,8900,49.8,11/2013,ca
"Alpine Lake",4025,8900,45.2,12/2013,ca
"Alpine Lake",4041,8900,45.4,01/2014,ca
"Alpine Lake",8318,8900,93.5,02/2014,ca
"Alpine Lake",8891,8900,99.9,03/2014,ca
"Alpine Lake",8891,8900,99.9,04/2014,ca
"Alpine Lake",8891,8900,99.9,05/2014,ca
"Alpine Lake",8190,8900,92,06/2014,ca
"Alpine Lake",8123,8900,91.3,07/2014,ca
"Alpine Lake",7260,8900,81.6,08/2014,ca
"Alpine Lake",6796,8900,76.4,09/2014,ca
"Alpine Lake",6794,8900,76.3,10/2014,ca
"Alpine Lake",7028,8900,79,11/2014,ca
"Alpine Lake",8891,8900,99.9,12/2014,ca
"Alpine Lake",8765,8900,98.5,01/2015,ca
"Alpine Lake",8891,8900,99.9,02/2015,ca
"Alpine Lake",8832,8900,99.2,03/2015,ca
"Alpine Lake",8710,8900,97.9,04/2015,ca
"Alpine Lake",8444,8900,94.9,05/2015,ca
"Alpine Lake",7948,8900,89.3,06/2015,ca
"Alpine Lake",7740,8900,87,07/2015,ca
"Alpine Lake",6947,8900,78.1,08/2015,ca
"Alpine Lake",6629,8900,74.5,09/2015,ca
"Alpine Lake",6230,8900,70,10/2015,ca
"Alpine Lake",6246,8900,70.2,11/2015,ca
"Alpine Lake",8062,8900,90.6,12/2015,ca
"Alpine Lake",8891,8900,99.9,01/2016,ca
"Alpine Lake",8856,8900,99.5,02/2016,ca
"Alpine Lake",8891,8900,99.9,03/2016,ca
"Alpine Lake",8856,8900,99.5,04/2016,ca
"Alpine Lake",8754,8900,98.4,05/2016,ca
"Alpine Lake",8575,8900,96.3,06/2016,ca
"Alpine Lake",7602,8900,85.4,07/2016,ca
"Alpine Lake",6389,8900,71.8,08/2016,ca
"Alpine Lake",5213,8900,58.6,09/2016,ca
"Alpine Lake",5092,8900,57.2,10/2016,ca
"Alpine Lake",5866,8900,65.9,11/2016,ca
"Alpine Lake",8891,8900,99.9,12/2016,ca
"Alpine Lake",8891,8900,99.9,01/2017,ca
"Alpine Lake",8884,8900,99.8,02/2017,ca
"Alpine Lake",8891,8900,99.9,03/2017,ca
"Alpine Lake",8891,8900,99.9,04/2017,ca
"Alpine Lake",8490,8900,95.4,05/2017,ca
"Alpine Lake",7747,8900,87,06/2017,ca
"Alpine Lake",7080,8900,79.6,07/2017,ca
"Alpine Lake",6187,8900,69.5,08/2017,ca
"Alpine Lake",5850,8900,65.7,09/2017,ca
"Alpine Lake",8891,8900,99.9,10/2017,ca
"Alpine Lake",5250,8900,59,11/2017,ca
"Alpine Lake",4373,8900,49.1,12/2017,ca
"Alpine Lake",5841,8900,65.6,01/2018,ca
"Alpine Lake",5990,8900,67.3,02/2018,ca
"Alpine Lake",8726,8900,98,03/2018,ca
"Alpine Lake",8891,8900,99.9,04/2018,ca
"Alpine Lake",8891,8900,99.9,05/2018,ca
"Alpine Lake",8252,8900,92.7,06/2018,ca
"Alpine Lake",7556,8900,84.9,07/2018,ca
"Alpine Lake",6865,8900,77.1,08/2018,ca
"Alpine Lake",6036,8900,67.8,09/2018,ca
"Alpine Lake",6217,8900,69.9,11/2018,ca
"Alpine Lake",6897,8900,77.5,12/2018,ca
"Alpine Lake",8891,8900,99.9,01/2019,ca
"Alpine Lake",8704,8900,97.8,02/2019,ca
"Alpine Lake",8891,8900,99.9,03/2019,ca
"Alpine Lake",8852,8900,99.5,04/2019,ca
"Alpine Lake",8891,8900,99.9,05/2019,ca
"Alpine Lake",8743,8900,98.2,06/2019,ca
"Alpine Lake",7394,8900,83.1,08/2019,ca
"Alpine Lake",6940,8900,78,10/2019,ca
"Alpine Lake",6142,8900,69,11/2019,ca
"Alpine Lake",8047,8900,90.4,12/2019,ca
"Alpine Lake",8891,8900,99.9,01/2020,ca
"Alpine Lake",8891,8900,99.9,02/2020,ca
"Alpine Lake",8891,8900,99.9,03/2020,ca
"Alpine Lake",8891,8900,99.9,04/2020,ca
"Alpine Lake",8354,8900,93.9,05/2020,ca
"Alpine Lake",8265,8900,92.9,06/2020,ca
