reservoir,storage,capacity,pct_capacity,date,state
"Diamond Valley",31679,800000,4,01/2000,ca
"Diamond Valley",67656,800000,8.5,02/2000,ca
"Diamond Valley",117783,800000,14.7,03/2000,ca
"Diamond Valley",155163,800000,19.4,04/2000,ca
"Diamond Valley",192544,800000,24.1,05/2000,ca
"Diamond Valley",212109,800000,26.5,06/2000,ca
"Diamond Valley",229355,800000,28.7,07/2000,ca
"Diamond Valley",240852,800000,30.1,08/2000,ca
"Diamond Valley",260420,800000,32.6,09/2000,ca
"Diamond Valley",297492,800000,37.2,10/2000,ca
"Diamond Valley",356058,800000,44.5,11/2000,ca
"Diamond Valley",406123,800000,50.8,12/2000,ca
"Diamond Valley",457675,800000,57.2,01/2001,ca
"Diamond Valley",507652,800000,63.5,02/2001,ca
"Diamond Valley",533987,800000,66.7,03/2001,ca
"Diamond Valley",533042,800000,66.6,04/2001,ca
"Diamond Valley",557947,800000,69.7,05/2001,ca
"Diamond Valley",566910,800000,70.9,06/2001,ca
"Diamond Valley",575488,800000,71.9,07/2001,ca
"Diamond Valley",573404,800000,71.7,08/2001,ca
"Diamond Valley",571264,800000,71.4,09/2001,ca
"Diamond Valley",569499,800000,71.2,10/2001,ca
"Diamond Valley",568006,800000,71,11/2001,ca
"Diamond Valley",588659,800000,73.6,12/2001,ca
"Diamond Valley",632385,800000,79,01/2002,ca
"Diamond Valley",661593,800000,82.7,02/2002,ca
"Diamond Valley",687802,800000,86,03/2002,ca
"Diamond Valley",719263,800000,89.9,04/2002,ca
"Diamond Valley",742211,800000,92.8,05/2002,ca
"Diamond Valley",749636,800000,93.7,06/2002,ca
"Diamond Valley",747796,800000,93.5,07/2002,ca
"Diamond Valley",736936,800000,92.1,08/2002,ca
"Diamond Valley",729388,800000,91.2,09/2002,ca
"Diamond Valley",715568,800000,89.4,10/2002,ca
"Diamond Valley",744977,800000,93.1,11/2002,ca
"Diamond Valley",786020,800000,98.3,12/2002,ca
"Diamond Valley",787800,800000,98.5,01/2003,ca
"Diamond Valley",766495,800000,95.8,02/2003,ca
"Diamond Valley",744831,800000,93.1,03/2003,ca
"Diamond Valley",714184,800000,89.3,04/2003,ca
"Diamond Valley",697109,800000,87.1,05/2003,ca
"Diamond Valley",682953,800000,85.4,06/2003,ca
"Diamond Valley",658500,800000,82.3,07/2003,ca
"Diamond Valley",658550,800000,82.3,08/2003,ca
"Diamond Valley",655200,800000,81.9,09/2003,ca
"Diamond Valley",649868,800000,81.2,10/2003,ca
"Diamond Valley",645691,800000,80.7,11/2003,ca
"Diamond Valley",660851,800000,82.6,12/2003,ca
"Diamond Valley",667633,800000,83.5,01/2004,ca
"Diamond Valley",676924,800000,84.6,02/2004,ca
"Diamond Valley",683976,800000,85.5,03/2004,ca
"Diamond Valley",674006,800000,84.3,04/2004,ca
"Diamond Valley",642394,800000,80.3,05/2004,ca
"Diamond Valley",619415,800000,77.4,06/2004,ca
"Diamond Valley",590651,800000,73.8,07/2004,ca
"Diamond Valley",550661,800000,68.8,08/2004,ca
"Diamond Valley",521653,800000,65.2,09/2004,ca
"Diamond Valley",501041,800000,62.6,10/2004,ca
"Diamond Valley",556610,800000,69.6,11/2004,ca
"Diamond Valley",617207,800000,77.2,12/2004,ca
"Diamond Valley",636392,800000,79.5,01/2005,ca
"Diamond Valley",669950,800000,83.7,02/2005,ca
"Diamond Valley",711026,800000,88.9,03/2005,ca
"Diamond Valley",717202,800000,89.7,04/2005,ca
"Diamond Valley",738836,800000,92.4,05/2005,ca
"Diamond Valley",764187,800000,95.5,06/2005,ca
"Diamond Valley",773835,800000,96.7,07/2005,ca
"Diamond Valley",782931,800000,97.9,08/2005,ca
"Diamond Valley",774182,800000,96.8,09/2005,ca
"Diamond Valley",785410,800000,98.2,10/2005,ca
"Diamond Valley",802880,800000,100.4,11/2005,ca
"Diamond Valley",799366,800000,99.9,12/2005,ca
"Diamond Valley",794469,800000,99.3,01/2006,ca
"Diamond Valley",804548,800000,100.6,02/2006,ca
"Diamond Valley",796769,800000,99.6,03/2006,ca
"Diamond Valley",804597,800000,100.6,04/2006,ca
"Diamond Valley",809200,800000,101.2,05/2006,ca
"Diamond Valley",807051,800000,100.9,06/2006,ca
"Diamond Valley",801270,800000,100.2,07/2006,ca
"Diamond Valley",796965,800000,99.6,08/2006,ca
"Diamond Valley",779701,800000,97.5,09/2006,ca
"Diamond Valley",759443,800000,94.9,10/2006,ca
"Diamond Valley",732604,800000,91.6,11/2006,ca
"Diamond Valley",724415,800000,90.6,12/2006,ca
"Diamond Valley",731170,800000,91.4,01/2007,ca
"Diamond Valley",739357,800000,92.4,02/2007,ca
"Diamond Valley",726043,800000,90.8,03/2007,ca
"Diamond Valley",729155,800000,91.1,04/2007,ca
"Diamond Valley",726043,800000,90.8,05/2007,ca
"Diamond Valley",729682,800000,91.2,06/2007,ca
"Diamond Valley",712301,800000,89,07/2007,ca
"Diamond Valley",717807,800000,89.7,08/2007,ca
"Diamond Valley",691607,800000,86.5,09/2007,ca
"Diamond Valley",642648,800000,80.3,10/2007,ca
"Diamond Valley",605969,800000,75.7,11/2007,ca
"Diamond Valley",596593,800000,74.6,12/2007,ca
"Diamond Valley",600453,800000,75.1,01/2008,ca
"Diamond Valley",601557,800000,75.2,02/2008,ca
"Diamond Valley",598983,800000,74.9,03/2008,ca
"Diamond Valley",549691,800000,68.7,06/2008,ca
"Diamond Valley",542857,800000,67.9,07/2008,ca
"Diamond Valley",522374,800000,65.3,08/2008,ca
"Diamond Valley",490891,800000,61.4,09/2008,ca
"Diamond Valley",459237,800000,57.4,10/2008,ca
"Diamond Valley",422311,800000,52.8,11/2008,ca
"Diamond Valley",409920,800000,51.2,12/2008,ca
"Diamond Valley",407903,800000,51,01/2009,ca
"Diamond Valley",407566,800000,50.9,02/2009,ca
"Diamond Valley",405550,800000,50.7,03/2009,ca
"Diamond Valley",381205,800000,47.7,04/2009,ca
"Diamond Valley",346005,800000,43.3,05/2009,ca
"Diamond Valley",345641,800000,43.2,06/2009,ca
"Diamond Valley",348678,800000,43.6,07/2009,ca
"Diamond Valley",351352,800000,43.9,08/2009,ca
"Diamond Valley",351271,800000,43.9,09/2009,ca
"Diamond Valley",347099,800000,43.4,10/2009,ca
"Diamond Valley",384153,800000,48,11/2009,ca
"Diamond Valley",384195,800000,48,12/2009,ca
"Diamond Valley",385482,800000,48.2,01/2010,ca
"Diamond Valley",385897,800000,48.2,02/2010,ca
"Diamond Valley",384361,800000,48,03/2010,ca
"Diamond Valley",382824,800000,47.9,04/2010,ca
"Diamond Valley",396515,800000,49.6,05/2010,ca
"Diamond Valley",428177,800000,53.5,06/2010,ca
"Diamond Valley",468869,800000,58.6,07/2010,ca
"Diamond Valley",512267,800000,64,08/2010,ca
"Diamond Valley",555379,800000,69.4,09/2010,ca
"Diamond Valley",575385,800000,71.9,10/2010,ca
"Diamond Valley",604687,800000,75.6,11/2010,ca
"Diamond Valley",640050,800000,80,12/2010,ca
"Diamond Valley",678358,800000,84.8,01/2011,ca
"Diamond Valley",694552,800000,86.8,02/2011,ca
"Diamond Valley",735305,800000,91.9,03/2011,ca
"Diamond Valley",771831,800000,96.5,04/2011,ca
"Diamond Valley",794518,800000,99.3,05/2011,ca
"Diamond Valley",782238,800000,97.8,06/2011,ca
"Diamond Valley",785369,800000,98.2,07/2011,ca
"Diamond Valley",776495,800000,97.1,08/2011,ca
"Diamond Valley",764301,800000,95.5,09/2011,ca
"Diamond Valley",764204,800000,95.5,10/2011,ca
"Diamond Valley",776544,800000,97.1,11/2011,ca
"Diamond Valley",785662,800000,98.2,12/2011,ca
"Diamond Valley",785760,800000,98.2,01/2012,ca
"Diamond Valley",767799,800000,96,02/2012,ca
"Diamond Valley",741672,800000,92.7,03/2012,ca
"Diamond Valley",740274,800000,92.5,04/2012,ca
"Diamond Valley",740274,800000,92.5,05/2012,ca
"Diamond Valley",777700,800000,97.2,06/2012,ca
"Diamond Valley",771297,800000,96.4,07/2012,ca
"Diamond Valley",748039,800000,93.5,08/2012,ca
"Diamond Valley",731932,800000,91.5,09/2012,ca
"Diamond Valley",733762,800000,91.7,10/2012,ca
"Diamond Valley",689802,800000,86.2,12/2012,ca
"Diamond Valley",700062,800000,87.5,01/2013,ca
"Diamond Valley",696025,800000,87,02/2013,ca
"Diamond Valley",687047,800000,85.9,03/2013,ca
"Diamond Valley",674447,800000,84.3,04/2013,ca
"Diamond Valley",666154,800000,83.3,05/2013,ca
"Diamond Valley",634490,800000,79.3,07/2013,ca
"Diamond Valley",624901,800000,78.1,08/2013,ca
"Diamond Valley",603304,800000,75.4,09/2013,ca
"Diamond Valley",592870,800000,74.1,10/2013,ca
"Diamond Valley",586479,800000,73.3,11/2013,ca
"Diamond Valley",583882,800000,73,12/2013,ca
"Diamond Valley",583000,800000,72.9,01/2014,ca
"Diamond Valley",579850,800000,72.5,02/2014,ca
"Diamond Valley",568889,800000,71.1,03/2014,ca
"Diamond Valley",567082,800000,70.9,04/2014,ca
"Diamond Valley",554750,800000,69.3,05/2014,ca
"Diamond Valley",506947,800000,63.4,06/2014,ca
"Diamond Valley",450070,800000,56.3,07/2014,ca
"Diamond Valley",421020,800000,52.6,08/2014,ca
"Diamond Valley",404962,800000,50.6,09/2014,ca
"Diamond Valley",394620,800000,49.3,10/2014,ca
"Diamond Valley",393041,800000,49.1,11/2014,ca
"Diamond Valley",393830,800000,49.2,12/2014,ca
"Diamond Valley",393400,800000,49.2,01/2015,ca
"Diamond Valley",393165,800000,49.1,02/2015,ca
"Diamond Valley",389178,800000,48.6,03/2015,ca
"Diamond Valley",378920,800000,47.4,04/2015,ca
"Diamond Valley",363103,800000,45.4,05/2015,ca
"Diamond Valley",331563,800000,41.4,06/2015,ca
"Diamond Valley",325136,800000,40.6,07/2015,ca
"Diamond Valley",322781,800000,40.3,08/2015,ca
"Diamond Valley",319268,800000,39.9,09/2015,ca
"Diamond Valley",315475,800000,39.4,11/2015,ca
"Diamond Valley",314636,800000,39.3,12/2015,ca
"Diamond Valley",300435,800000,37.6,02/2016,ca
"Diamond Valley",301194,800000,37.6,03/2016,ca
"Diamond Valley",344507,800000,43.1,04/2016,ca
"Diamond Valley",393373,800000,49.2,05/2016,ca
"Diamond Valley",429622,800000,53.7,06/2016,ca
"Diamond Valley",462838,800000,57.9,07/2016,ca
"Diamond Valley",506992,800000,63.4,08/2016,ca
"Diamond Valley",562790,800000,70.3,10/2016,ca
"Diamond Valley",561480,800000,70.2,11/2016,ca
"Diamond Valley",565772,800000,70.7,12/2016,ca
"Diamond Valley",593605,800000,74.2,01/2017,ca
"Diamond Valley",634422,800000,79.3,02/2017,ca
"Diamond Valley",671054,800000,83.9,03/2017,ca
"Diamond Valley",694315,800000,86.8,04/2017,ca
"Diamond Valley",708423,800000,88.6,05/2017,ca
"Diamond Valley",716706,800000,89.6,06/2017,ca
"Diamond Valley",710913,800000,88.9,07/2017,ca
"Diamond Valley",703292,800000,87.9,08/2017,ca
"Diamond Valley",690515,800000,86.3,09/2017,ca
"Diamond Valley",695835,800000,87,10/2017,ca
"Diamond Valley",722931,800000,90.4,11/2017,ca
"Diamond Valley",747942,800000,93.5,12/2017,ca
"Diamond Valley",747556,800000,93.4,01/2018,ca
"Diamond Valley",737428,800000,92.2,02/2018,ca
"Diamond Valley",723266,800000,90.4,03/2018,ca
"Diamond Valley",720489,800000,90.1,04/2018,ca
"Diamond Valley",718286,800000,89.8,05/2018,ca
"Diamond Valley",714887,800000,89.4,06/2018,ca
"Diamond Valley",719962,800000,90,07/2018,ca
"Diamond Valley",708519,800000,88.6,08/2018,ca
"Diamond Valley",705905,800000,88.2,09/2018,ca
"Diamond Valley",704385,800000,88,10/2018,ca
"Diamond Valley",702675,800000,87.8,11/2018,ca
"Diamond Valley",701725,800000,87.7,12/2018,ca
"Diamond Valley",702247,800000,87.8,01/2019,ca
"Diamond Valley",719866,800000,90,02/2019,ca
"Diamond Valley",751560,800000,93.9,03/2019,ca
