reservoir,storage,capacity,pct_capacity,date
"Clear Lake",39,13100,0.3,08/2005,
"Clear Lake",48,13100,0.4,09/2005,
"Clear Lake",215,13100,1.6,10/2005,
"Clear Lake",442,13100,3.4,11/2005,
"Clear Lake",626,13100,4.8,12/2005,
"Clear Lake",1795,13100,13.7,01/2006,
"Clear Lake",2957,13100,22.6,02/2006,
"Clear Lake",3482,13100,26.6,03/2006,
"Clear Lake",4114,13100,31.4,04/2006,
"Clear Lake",5743,13100,43.8,05/2006,
"Clear Lake",6444,13100,49.2,06/2006,
"Clear Lake",4997,13100,38.1,07/2006,
"Clear Lake",3178,13100,24.3,08/2006,
"Clear Lake",1727,13100,13.2,09/2006,
"Clear Lake",974,13100,7.4,10/2006,
"Clear Lake",1415,13100,10.8,11/2006,
"Clear Lake",2180,13100,16.6,12/2006,
"Clear Lake",3575,13100,27.3,01/2007,
"Clear Lake",4227,13100,32.3,02/2007,
"Clear Lake",5299,13100,40.5,03/2007,
"Clear Lake",6659,13100,50.8,04/2007,
"Clear Lake",7181,13100,54.8,05/2007,
"Clear Lake",6294,13100,48,06/2007,
"Clear Lake",4671,13100,35.7,07/2007,
"Clear Lake",2915,13100,22.3,08/2007,
"Clear Lake",1423,13100,10.9,09/2007,
"Clear Lake",1325,13100,10.1,10/2007,
"Clear Lake",1378,13100,10.5,11/2007,
"Clear Lake",1707,13100,13,12/2007,
"Clear Lake",2078,13100,15.9,01/2008,
"Clear Lake",2328,13100,17.8,02/2008,
"Clear Lake",2468,13100,18.8,03/2008,
"Clear Lake",2833,13100,21.6,04/2008,
"Clear Lake",4445,13100,33.9,05/2008,
"Clear Lake",7627,13100,58.2,06/2008,
"Clear Lake",7544,13100,57.6,07/2008,
"Clear Lake",6094,13100,46.5,08/2008,
"Clear Lake",4669,13100,35.6,09/2008,
"Clear Lake",3996,13100,30.5,10/2008,
"Clear Lake",4020,13100,30.7,11/2008,
"Clear Lake",4046,13100,30.9,12/2008,
"Clear Lake",4898,13100,37.4,01/2009,
"Clear Lake",5267,13100,40.2,02/2009,
"Clear Lake",5519,13100,42.1,03/2009,
"Clear Lake",6003,13100,45.8,04/2009,
"Clear Lake",8048,13100,61.4,05/2009,
"Clear Lake",8967,13100,68.5,06/2009,
"Clear Lake",7221,13100,55.1,07/2009,
"Clear Lake",5073,13100,38.7,08/2009,
"Clear Lake",3383,13100,25.8,09/2009,
"Clear Lake",2524,13100,19.3,10/2009,
"Clear Lake",2678,13100,20.4,11/2009,
"Clear Lake",2749,13100,21,12/2009,
"Clear Lake",3095,13100,23.6,01/2010,
"Clear Lake",3426,13100,26.2,02/2010,
"Clear Lake",3731,13100,28.5,03/2010,
"Clear Lake",4372,13100,33.4,04/2010,
"Clear Lake",5163,13100,39.4,05/2010,
"Clear Lake",5878,13100,44.9,06/2010,
"Clear Lake",4985,13100,38.1,07/2010,
"Clear Lake",3275,13100,25,08/2010,
"Clear Lake",1885,13100,14.4,09/2010,
"Clear Lake",1423,13100,10.9,10/2010,
"Clear Lake",1637,13100,12.5,11/2010,
"Clear Lake",2057,13100,15.7,12/2010,
"Clear Lake",2954,13100,22.5,01/2011,
"Clear Lake",4241,13100,32.4,02/2011,
"Clear Lake",4871,13100,37.2,03/2011,
"Clear Lake",5912,13100,45.1,04/2011,
"Clear Lake",7125,13100,54.4,05/2011,
"Clear Lake",8104,13100,61.9,06/2011,
"Clear Lake",7327,13100,55.9,07/2011,
"Clear Lake",5887,13100,44.9,08/2011,
"Clear Lake",4453,13100,34,09/2011,
"Clear Lake",3637,13100,27.8,10/2011,
"Clear Lake",3595,13100,27.4,11/2011,
"Clear Lake",3613,13100,27.6,12/2011,
"Clear Lake",4171,13100,31.8,01/2012,
"Clear Lake",5171,13100,39.5,02/2012,
"Clear Lake",6155,13100,47,03/2012,
"Clear Lake",7425,13100,56.7,04/2012,
"Clear Lake",9618,13100,73.4,05/2012,
"Clear Lake",10284,13100,78.5,06/2012,
"Clear Lake",9452,13100,72.2,07/2012,
"Clear Lake",7916,13100,60.4,08/2012,
"Clear Lake",6363,13100,48.6,09/2012,
"Clear Lake",5533,13100,42.2,10/2012,
"Clear Lake",5542,13100,42.3,11/2012,
"Clear Lake",5993,13100,45.7,12/2012,
"Clear Lake",6176,13100,47.1,01/2013,
"Clear Lake",6240,13100,47.6,02/2013,
"Clear Lake",6411,13100,48.9,03/2013,
"Clear Lake",7458,13100,56.9,04/2013,
"Clear Lake",8328,13100,63.6,05/2013,
"Clear Lake",7702,13100,58.8,06/2013,
"Clear Lake",6369,13100,48.6,07/2013,
"Clear Lake",4826,13100,36.8,08/2013,
"Clear Lake",3412,13100,26,09/2013,
"Clear Lake",2915,13100,22.3,10/2013,
"Clear Lake",2939,13100,22.4,11/2013,
"Clear Lake",3250,13100,24.8,12/2013,
"Clear Lake",3526,13100,26.9,01/2014,
"Clear Lake",4126,13100,31.5,02/2014,
"Clear Lake",5622,13100,42.9,03/2014,
"Clear Lake",7184,13100,54.8,04/2014,
"Clear Lake",7988,13100,61,05/2014,
"Clear Lake",7642,13100,58.3,06/2014,
"Clear Lake",6388,13100,48.8,07/2014,
"Clear Lake",4822,13100,36.8,08/2014,
"Clear Lake",3268,13100,24.9,09/2014,
"Clear Lake",2565,13100,19.6,10/2014,
"Clear Lake",2714,13100,20.7,11/2014,
"Clear Lake",3146,13100,24,12/2014,
"Clear Lake",4228,13100,32.3,01/2015,
"Clear Lake",5020,13100,38.3,02/2015,
"Clear Lake",5331,13100,40.7,03/2015,
