county,year,month,D0,D1,D2,D3,D4
Apache,2003,03,100.0,100.0,60.9,24.3,0.0
Apache,2003,04,100.0,100.0,60.2,22.4,0.0
Apache,2003,05,100.0,100.0,69.5,38.6,0.0
Apache,2003,06,100.0,100.0,76.6,43.2,13.8
Apache,2003,07,100.0,100.0,95.4,61.0,17.8
Apache,2003,08,100.0,100.0,81.3,51.2,12.2
Apache,2003,09,100.0,100.0,96.1,27.2,3.7
Apache,2003,10,100.0,100.0,100.0,23.0,0.0
Apache,2003,11,100.0,100.0,99.5,57.1,0.0
Apache,2003,12,100.0,100.0,98.9,61.4,0.1
Apache,2004,01,100.0,100.0,100.0,88.7,0.0
Apache,2004,02,100.0,100.0,100.0,93.7,0.0
Apache,2004,03,100.0,100.0,100.0,88.5,0.0
Apache,2004,04,100.0,100.0,100.0,86.8,0.0
Apache,2004,05,100.0,100.0,100.0,89.5,0.0
Apache,2004,06,100.0,100.0,100.0,89.5,0.0
Apache,2004,07,100.0,100.0,100.0,96.1,0.0
Apache,2004,08,100.0,100.0,100.0,99.4,0.0
Apache,2004,09,100.0,100.0,100.0,97.8,0.0
Apache,2004,10,100.0,100.0,100.0,87.4,0.0
Apache,2004,11,100.0,100.0,100.0,83.7,0.0
Apache,2004,12,100.0,100.0,100.0,83.6,0.0
Apache,2005,01,100.0,100.0,100.0,70.4,0.0
Apache,2005,02,100.0,100.0,90.1,43.8,0.0
Apache,2005,03,100.0,100.0,56.9,0.0,0.0
Apache,2005,04,99.9,84.3,35.1,0.0,0.0
Apache,2005,05,99.7,62.9,11.4,0.0,0.0
Apache,2005,06,99.8,62.8,0.0,0.0,0.0
Apache,2005,07,100.0,63.2,0.0,0.0,0.0
Apache,2005,08,91.1,51.8,0.0,0.0,0.0
Apache,2005,09,77.5,40.2,0.0,0.0,0.0
Apache,2005,10,74.3,40.4,0.0,0.0,0.0
Apache,2005,11,73.5,40.5,0.0,0.0,0.0
Apache,2005,12,93.2,40.5,0.0,0.0,0.0
Apache,2006,01,100.0,88.5,24.8,0.0,0.0
Apache,2006,02,100.0,100.0,74.3,39.1,0.0
Apache,2006,03,100.0,100.0,84.9,60.1,0.0
Apache,2006,04,100.0,100.0,84.9,53.5,0.0
Apache,2006,05,100.0,100.0,88.3,62.0,1.5
Apache,2006,06,100.0,100.0,98.3,67.6,1.5
Apache,2006,07,100.0,100.0,98.4,65.2,0.4
Apache,2006,08,100.0,94.8,80.8,22.5,0.0
Apache,2006,09,100.0,87.9,62.7,14.2,0.0
Apache,2006,10,99.7,72.6,39.9,3.2,0.0
Apache,2006,11,99.7,68.8,37.1,0.4,0.0
Apache,2006,12,100.0,68.9,37.1,0.4,0.0
Apache,2007,01,99.7,68.9,37.1,0.3,0.0
Apache,2007,02,98.9,68.9,38.7,0.0,0.0
Apache,2007,03,99.7,85.1,50.5,0.0,0.0
Apache,2007,04,100.0,88.3,74.0,0.0,0.0
Apache,2007,05,100.0,88.9,78.1,0.0,0.0
Apache,2007,06,100.0,88.3,78.1,0.0,0.0
Apache,2007,07,100.0,88.3,79.2,0.0,0.0
Apache,2007,08,92.8,57.5,5.4,0.0,0.0
Apache,2007,09,81.5,24.0,4.0,0.0,0.0
Apache,2007,10,71.3,6.2,0.0,0.0,0.0
Apache,2007,11,94.2,19.9,0.0,0.0,0.0
Apache,2007,12,66.4,41.2,0.0,0.0,0.0
Apache,2008,01,60.2,38.1,0.0,0.0,0.0
Apache,2008,02,7.4,0.0,0.0,0.0,0.0
Apache,2008,03,0.0,0.0,0.0,0.0,0.0
Apache,2008,04,19.7,0.0,0.0,0.0,0.0
Apache,2008,05,75.0,0.0,0.0,0.0,0.0
Apache,2008,06,0.0,0.0,0.0,0.0,0.0
Apache,2008,07,0.0,0.0,0.0,0.0,0.0
Apache,2008,08,0.0,0.0,0.0,0.0,0.0
Apache,2008,09,0.0,0.0,0.0,0.0,0.0
Apache,2008,10,0.0,0.0,0.0,0.0,0.0
Apache,2008,11,45.8,0.0,0.0,0.0,0.0
Apache,2008,12,87.4,0.0,0.0,0.0,0.0
Apache,2009,01,64.3,0.0,0.0,0.0,0.0
Apache,2009,02,51.9,0.0,0.0,0.0,0.0
Apache,2009,03,39.6,0.0,0.0,0.0,0.0
Apache,2009,04,84.8,2.1,0.0,0.0,0.0
Apache,2009,05,84.8,12.2,0.0,0.0,0.0
Apache,2009,06,35.3,0.0,0.0,0.0,0.0
Apache,2009,07,26.8,0.0,0.0,0.0,0.0
Apache,2009,08,95.7,15.5,0.0,0.0,0.0
Apache,2009,09,86.6,69.4,0.0,0.0,0.0
Apache,2009,10,97.8,73.8,39.5,0.0,0.0
Apache,2009,11,100.0,82.4,57.9,2.9,0.0
Apache,2009,12,100.0,100.0,74.0,11.5,0.0
Apache,2010,01,98.5,93.2,65.9,11.1,0.0
Apache,2010,02,93.9,66.1,23.7,0.0,0.0
Apache,2010,03,93.0,54.7,18.0,0.0,0.0
Apache,2010,04,91.5,30.9,6.7,0.0,0.0
Apache,2010,05,88.5,30.9,6.7,0.0,0.0
Apache,2010,06,86.0,32.2,6.7,0.0,0.0
Apache,2010,07,84.3,39.8,5.0,0.0,0.0
Apache,2010,08,71.0,6.9,0.0,0.0,0.0
Apache,2010,09,71.0,0.0,0.0,0.0,0.0
Apache,2010,10,63.6,0.0,0.0,0.0,0.0
Apache,2010,11,42.9,0.3,0.0,0.0,0.0
Apache,2010,12,100.0,2.0,0.0,0.0,0.0
Apache,2011,01,85.9,2.4,0.0,0.0,0.0
Apache,2011,02,82.3,31.3,0.0,0.0,0.0
Apache,2011,03,85.9,46.7,7.6,0.0,0.0
Apache,2011,04,100.0,84.9,38.0,0.0,0.0
Apache,2011,05,100.0,96.9,40.5,0.9,0.0
Apache,2011,06,100.0,96.5,45.0,10.4,0.0
Apache,2011,07,100.0,100.0,71.0,4.9,0.0
Apache,2011,08,100.0,100.0,50.0,1.8,0.0
Apache,2011,09,100.0,91.1,20.6,0.0,0.0
Apache,2011,10,90.6,74.5,18.1,0.0,0.0
Apache,2011,11,85.0,70.3,18.2,0.0,0.0
Apache,2011,12,84.9,67.7,16.0,0.0,0.0
Apache,2012,01,85.3,65.0,13.7,0.0,0.0
Apache,2012,02,85.3,67.2,8.4,0.0,0.0
Apache,2012,03,95.5,78.5,27.4,0.0,0.0
Apache,2012,04,100.0,89.5,50.4,8.3,0.0
Apache,2012,05,100.0,100.0,86.1,33.3,0.0
Apache,2012,06,100.0,100.0,100.0,46.2,0.0
Apache,2012,07,100.0,100.0,100.0,59.5,0.0
Apache,2012,08,100.0,100.0,96.8,48.7,0.0
Apache,2012,09,100.0,100.0,89.6,36.1,0.0
Apache,2012,10,100.0,100.0,89.3,33.2,0.0
Apache,2012,11,100.0,100.0,84.7,33.2,0.0
Apache,2012,12,100.0,100.0,84.8,36.9,0.0
Apache,2013,01,100.0,100.0,84.7,37.4,0.0
Apache,2013,02,100.0,97.8,83.9,14.9,0.0
Apache,2013,03,100.0,92.5,83.6,9.2,0.0
Apache,2013,04,100.0,96.4,85.7,35.6,0.0
Apache,2013,05,100.0,100.0,90.0,60.4,0.0
Apache,2013,06,100.0,100.0,89.8,72.7,0.0
Apache,2013,07,100.0,99.4,88.1,79.5,15.3
Apache,2013,08,100.0,90.8,82.1,73.4,15.3
Apache,2013,09,100.0,87.6,75.2,39.0,7.1
Apache,2013,10,100.0,85.9,63.3,0.0,0.0
Apache,2013,11,97.7,86.0,63.3,0.0,0.0
Apache,2013,12,91.0,86.3,57.2,0.0,0.0
Apache,2014,01,100.0,89.5,48.3,0.0,0.0
Apache,2014,02,100.0,99.5,61.4,0.0,0.0
Apache,2014,03,100.0,100.0,82.3,0.0,0.0
Apache,2014,04,100.0,100.0,82.4,0.6,0.0
Apache,2014,05,100.0,100.0,92.1,3.0,0.0
Apache,2014,06,100.0,100.0,95.4,13.4,0.0
Apache,2014,07,100.0,100.0,95.5,20.4,0.0
Apache,2014,08,100.0,100.0,95.2,17.7,0.0
Apache,2014,09,100.0,100.0,90.4,17.8,0.0
Apache,2014,10,100.0,100.0,90.4,17.5,0.0
Apache,2014,11,100.0,100.0,90.3,17.4,0.0
Apache,2014,12,100.0,100.0,90.3,18.3,0.0
Apache,2015,01,100.0,100.0,90.3,18.4,0.0
Apache,2015,02,100.0,100.0,60.7,18.4,0.0
Apache,2015,03,100.0,100.0,77.9,0.0,0.0
Apache,2015,04,100.0,100.0,89.6,0.0,0.0
Apache,2015,05,100.0,100.0,88.9,0.0,0.0
Apache,2015,06,100.0,92.6,67.6,0.0,0.0
Apache,2015,07,100.0,85.3,33.9,0.0,0.0
Apache,2015,08,100.0,85.3,12.0,0.0,0.0
Apache,2015,09,100.0,85.1,9.2,0.0,0.0
Apache,2015,10,100.0,84.8,3.6,0.0,0.0
Apache,2015,11,100.0,65.4,0.0,0.0,0.0
Apache,2015,12,100.0,15.1,0.0,0.0,0.0
Apache,2016,01,70.5,15.1,0.0,0.0,0.0
Apache,2016,02,62.5,15.5,0.0,0.0,0.0
Apache,2016,03,80.6,28.8,0.0,0.0,0.0
Apache,2016,04,97.8,51.4,0.0,0.0,0.0
Apache,2016,05,100.0,49.2,0.0,0.0,0.0
Apache,2016,06,100.0,45.8,0.0,0.0,0.0
Apache,2016,07,100.0,58.5,0.0,0.0,0.0
Apache,2016,08,100.0,95.4,0.0,0.0,0.0
Apache,2016,09,100.0,90.9,0.0,0.0,0.0
Apache,2016,10,100.0,90.7,0.0,0.0,0.0
Apache,2016,11,100.0,90.7,0.0,0.0,0.0
Apache,2016,12,100.0,82.4,0.0,0.0,0.0
Apache,2017,01,82.9,43.3,0.0,0.0,0.0
Apache,2017,02,74.4,5.2,0.0,0.0,0.0
Apache,2017,03,24.8,0.0,0.0,0.0,0.0
Apache,2017,04,26.4,0.0,0.0,0.0,0.0
Apache,2017,05,30.7,0.0,0.0,0.0,0.0
Apache,2017,06,31.4,0.0,0.0,0.0,0.0
Apache,2017,07,70.2,0.0,0.0,0.0,0.0
Apache,2017,08,8.2,0.0,0.0,0.0,0.0
Apache,2017,09,23.9,0.0,0.0,0.0,0.0
Apache,2017,10,94.0,17.6,0.0,0.0,0.0
Apache,2017,11,100.0,68.2,0.0,0.0,0.0
Apache,2017,12,100.0,100.0,0.0,0.0,0.0
Apache,2018,01,100.0,100.0,98.0,5.7,0.0
Apache,2018,02,100.0,100.0,100.0,30.2,0.0
Apache,2018,03,100.0,100.0,100.0,93.9,0.0
Apache,2018,04,100.0,100.0,100.0,100.0,14.1
Apache,2018,05,100.0,100.0,100.0,100.0,52.1
Apache,2018,06,100.0,100.0,100.0,100.0,55.0
Apache,2018,07,100.0,100.0,100.0,90.9,53.5
Apache,2018,08,100.0,100.0,100.0,77.4,51.4
Apache,2018,09,100.0,100.0,100.0,76.7,51.4
Apache,2018,10,100.0,100.0,100.0,66.3,45.8
Apache,2019,01,100.0,100.0,91.0,49.3,20.1
Apache,2019,02,100.0,97.7,78.5,25.5,0.0
Apache,2019,03,87.6,64.9,24.9,0.0,0.0
Apache,2019,04,76.6,43.5,0.0,0.0,0.0
Apache,2019,05,75.7,43.0,0.0,0.0,0.0
Apache,2019,06,52.7,10.6,0.0,0.0,0.0
Apache,2019,07,45.1,0.0,0.0,0.0,0.0
Apache,2019,08,85.5,13.0,0.0,0.0,0.0
Apache,2019,09,100.0,89.9,29.5,0.0,0.0
Apache,2019,10,100.0,100.0,69.6,0.0,0.0
Apache,2019,11,100.0,100.0,84.1,0.0,0.0
Apache,2019,12,95.2,76.4,60.7,0.0,0.0
Apache,2020,01,90.1,70.0,37.5,0.0,0.0
Apache,2020,02,84.6,66.6,35.9,0.0,0.0
Apache,2020,03,70.6,62.3,31.0,0.0,0.0
Apache,2020,04,63.8,39.2,8.2,0.0,0.0
Apache,2020,05,61.6,31.7,0.3,0.0,0.0
Apache,2020,06,62.2,32.5,0.3,0.0,0.0
Apache,2020,07,92.0,48.3,0.3,0.0,0.0
Apache,2020,08,100.0,90.1,34.3,9.9,0.0
Apache,2020,09,100.0,100.0,82.2,43.7,0.0
Apache,2020,10,100.0,100.0,100.0,75.4,0.0
Apache,2020,11,100.0,100.0,100.0,100.0,24.4
Apache,2020,12,100.0,100.0,100.0,100.0,84.0
Apache,2021,01,100.0,100.0,100.0,100.0,71.1
Apache,2021,02,100.0,100.0,100.0,97.7,48.6
Apache,2021,03,100.0,100.0,100.0,96.8,48.5
Apache,2021,04,100.0,100.0,100.0,96.8,48.5
Apache,2021,05,100.0,100.0,100.0,96.9,48.5
Apache,2021,06,100.0,100.0,100.0,97.0,48.5
Cochise,2000,01,100.0,0.0,0.0,0.0,0.0
Cochise,2000,02,100.0,60.0,0.0,0.0,0.0
Cochise,2000,03,100.0,97.2,0.0,0.0,0.0
Cochise,2000,04,100.0,93.2,0.0,0.0,0.0
Cochise,2000,05,100.0,100.0,32.7,0.0,0.0
Cochise,2000,06,100.0,100.0,55.7,0.0,0.0
Cochise,2000,07,84.0,0.0,0.0,0.0,0.0
Cochise,2000,08,40.2,0.0,0.0,0.0,0.0
Cochise,2000,09,0.0,0.0,0.0,0.0,0.0
Cochise,2000,10,40.0,0.0,0.0,0.0,0.0
Cochise,2000,11,0.0,0.0,0.0,0.0,0.0
Cochise,2000,12,0.0,0.0,0.0,0.0,0.0
Cochise,2001,01,0.0,0.0,0.0,0.0,0.0
Cochise,2001,02,0.0,0.0,0.0,0.0,0.0
Cochise,2001,03,0.0,0.0,0.0,0.0,0.0
Cochise,2001,04,0.0,0.0,0.0,0.0,0.0
Cochise,2001,05,0.0,0.0,0.0,0.0,0.0
Cochise,2001,06,0.0,0.0,0.0,0.0,0.0
Cochise,2001,07,0.0,0.0,0.0,0.0,0.0
Cochise,2001,08,0.0,0.0,0.0,0.0,0.0
Cochise,2001,09,0.0,0.0,0.0,0.0,0.0
Cochise,2001,10,0.0,0.0,0.0,0.0,0.0
Cochise,2001,11,0.4,0.0,0.0,0.0,0.0
Cochise,2001,12,0.0,0.0,0.0,0.0,0.0
Cochise,2002,01,0.0,0.0,0.0,0.0,0.0
Cochise,2002,02,33.8,0.0,0.0,0.0,0.0
Cochise,2002,03,100.0,75.0,0.0,0.0,0.0
Cochise,2002,04,100.0,100.0,21.5,0.0,0.0
Cochise,2002,05,100.0,100.0,100.0,75.0,0.0
Cochise,2002,06,100.0,100.0,100.0,100.0,0.0
Cochise,2002,07,100.0,100.0,100.0,80.0,0.0
Cochise,2002,08,100.0,100.0,63.6,0.0,0.0
Cochise,2002,09,100.0,100.0,61.8,0.0,0.0
Cochise,2002,10,100.0,100.0,34.6,0.0,0.0
Cochise,2002,11,100.0,100.0,27.6,0.0,0.0
Cochise,2002,12,100.0,100.0,29.7,0.0,0.0
Cochise,2003,01,100.0,100.0,35.9,0.0,0.0
Cochise,2003,02,100.0,100.0,57.0,0.0,0.0
Cochise,2003,03,100.0,100.0,0.0,0.0,0.0
Cochise,2003,04,100.0,100.0,0.0,0.0,0.0
Cochise,2003,05,100.0,100.0,7.5,0.0,0.0
Cochise,2003,06,100.0,100.0,9.5,0.0,0.0
Cochise,2003,07,100.0,100.0,86.6,8.7,0.0
Cochise,2003,08,100.0,100.0,45.0,8.5,0.0
Cochise,2003,09,100.0,100.0,83.5,40.8,0.0
Cochise,2003,10,100.0,100.0,60.8,38.7,0.0
Cochise,2003,11,100.0,100.0,39.6,21.7,0.0
Cochise,2003,12,100.0,100.0,50.1,34.2,9.2
Cochise,2004,01,100.0,100.0,94.8,63.5,19.7
Cochise,2004,02,100.0,100.0,94.5,58.5,22.7
Cochise,2004,03,100.0,100.0,76.9,55.4,22.7
Cochise,2004,04,100.0,93.4,76.9,28.1,0.0
Cochise,2004,05,100.0,95.0,77.8,29.9,0.0
Cochise,2004,06,100.0,100.0,75.4,28.5,0.0
Cochise,2004,07,100.0,100.0,76.0,32.2,0.0
Cochise,2004,08,100.0,100.0,76.0,32.7,0.0
Cochise,2004,09,100.0,100.0,83.9,22.3,0.0
Cochise,2004,10,100.0,100.0,86.5,22.3,0.0
Cochise,2004,11,100.0,100.0,94.6,22.4,0.0
Cochise,2004,12,100.0,100.0,100.0,22.4,0.0
Cochise,2005,01,100.0,100.0,100.0,22.4,0.0
Cochise,2005,02,100.0,100.0,50.0,5.6,0.0
Cochise,2005,03,100.0,90.9,0.0,0.0,0.0
Cochise,2005,04,77.5,23.4,0.0,0.0,0.0
Cochise,2005,05,68.4,0.0,0.0,0.0,0.0
Cochise,2005,06,89.6,56.4,0.0,0.0,0.0
Cochise,2005,07,100.0,67.3,0.0,0.0,0.0
Cochise,2005,08,99.8,77.4,0.0,0.0,0.0
Cochise,2005,09,96.9,58.0,0.0,0.0,0.0
Cochise,2005,10,98.7,58.0,0.0,0.0,0.0
Cochise,2005,11,100.0,58.0,0.0,0.0,0.0
Cochise,2005,12,100.0,89.5,0.0,0.0,0.0
Cochise,2006,01,100.0,100.0,67.0,3.0,0.0
Cochise,2006,02,100.0,100.0,100.0,100.0,0.0
Cochise,2006,03,100.0,100.0,100.0,97.4,0.0
Cochise,2006,04,100.0,100.0,100.0,96.6,0.0
Cochise,2006,05,100.0,100.0,100.0,100.0,85.2
Cochise,2006,06,100.0,100.0,100.0,100.0,89.3
Cochise,2006,07,100.0,100.0,100.0,100.0,50.9
Cochise,2006,08,100.0,88.0,29.0,2.5,0.0
Cochise,2006,09,72.3,23.7,0.0,0.0,0.0
Cochise,2006,10,46.1,4.8,0.0,0.0,0.0
Cochise,2006,11,46.9,4.8,0.0,0.0,0.0
Cochise,2006,12,86.3,5.4,0.0,0.0,0.0
Cochise,2007,01,87.2,5.7,0.0,0.0,0.0
Cochise,2007,02,67.1,6.1,0.0,0.0,0.0
Cochise,2007,03,91.1,41.7,0.3,0.0,0.0
Cochise,2007,04,100.0,30.6,0.0,0.0,0.0
Cochise,2007,05,100.0,31.6,0.0,0.0,0.0
Cochise,2007,06,100.0,29.3,0.0,0.0,0.0
Cochise,2007,07,100.0,29.3,0.0,0.0,0.0
Cochise,2007,08,38.6,8.2,0.0,0.0,0.0
Cochise,2007,09,4.2,0.0,0.0,0.0,0.0
Cochise,2007,10,4.2,0.0,0.0,0.0,0.0
Cochise,2007,11,37.1,0.0,0.0,0.0,0.0
Cochise,2007,12,0.0,0.0,0.0,0.0,0.0
Cochise,2008,01,0.0,0.0,0.0,0.0,0.0
Cochise,2008,02,60.2,0.0,0.0,0.0,0.0
Cochise,2008,03,80.3,0.0,0.0,0.0,0.0
Cochise,2008,04,93.8,30.8,0.0,0.0,0.0
Cochise,2008,05,100.0,80.7,0.0,0.0,0.0
Cochise,2008,06,100.0,89.2,17.2,0.0,0.0
Cochise,2008,07,57.9,47.8,13.8,0.0,0.0
Cochise,2008,08,0.0,0.0,0.0,0.0,0.0
Cochise,2008,09,0.0,0.0,0.0,0.0,0.0
Cochise,2008,10,0.0,0.0,0.0,0.0,0.0
Cochise,2008,11,0.0,0.0,0.0,0.0,0.0
Cochise,2008,12,0.0,0.0,0.0,0.0,0.0
Cochise,2009,01,0.0,0.0,0.0,0.0,0.0
Cochise,2009,02,21.4,0.0,0.0,0.0,0.0
Cochise,2009,03,100.0,30.6,0.0,0.0,0.0
Cochise,2009,04,100.0,58.2,0.0,0.0,0.0
Cochise,2009,05,100.0,82.9,0.0,0.0,0.0
Cochise,2009,06,100.0,52.0,0.0,0.0,0.0
Cochise,2009,07,58.8,0.0,0.0,0.0,0.0
Cochise,2009,08,100.0,0.4,0.0,0.0,0.0
Cochise,2009,09,100.0,58.2,0.0,0.0,0.0
Cochise,2009,10,100.0,98.3,28.0,0.0,0.0
Cochise,2009,11,100.0,100.0,68.7,0.0,0.0
Cochise,2009,12,100.0,100.0,99.0,0.0,0.0
Cochise,2010,01,100.0,99.9,73.9,0.0,0.0
Cochise,2010,02,60.2,24.0,0.0,0.0,0.0
Cochise,2010,03,46.8,4.5,0.0,0.0,0.0
Cochise,2010,04,37.2,0.0,0.0,0.0,0.0
Cochise,2010,05,16.5,0.0,0.0,0.0,0.0
Cochise,2010,06,0.0,0.0,0.0,0.0,0.0
Cochise,2010,07,71.9,0.0,0.0,0.0,0.0
Cochise,2010,08,0.0,0.0,0.0,0.0,0.0
Cochise,2010,09,0.0,0.0,0.0,0.0,0.0
Cochise,2010,10,0.0,0.0,0.0,0.0,0.0
Cochise,2010,11,0.0,0.0,0.0,0.0,0.0
Cochise,2010,12,100.0,75.0,0.0,0.0,0.0
Cochise,2011,01,100.0,100.0,18.1,0.0,0.0
Cochise,2011,02,100.0,100.0,100.0,0.0,0.0
Cochise,2011,03,100.0,100.0,100.0,78.7,0.0
Cochise,2011,04,100.0,100.0,100.0,100.0,0.0
Cochise,2011,05,100.0,100.0,100.0,100.0,0.0
Cochise,2011,06,100.0,100.0,100.0,100.0,57.0
Cochise,2011,07,100.0,100.0,100.0,100.0,63.1
Cochise,2011,08,100.0,100.0,100.0,93.1,32.7
Cochise,2011,09,100.0,100.0,100.0,99.8,15.7
Cochise,2011,10,100.0,100.0,100.0,99.7,15.8
Cochise,2011,11,100.0,100.0,100.0,100.0,12.7
Cochise,2011,12,100.0,100.0,91.7,45.8,0.0
Cochise,2012,01,100.0,100.0,83.4,0.0,0.0
Cochise,2012,02,100.0,100.0,83.4,0.0,0.0
Cochise,2012,03,100.0,100.0,83.4,0.0,0.0
Cochise,2012,04,100.0,100.0,90.4,0.0,0.0
Cochise,2012,05,100.0,100.0,100.0,0.0,0.0
Cochise,2012,06,100.0,100.0,100.0,0.0,0.0
Cochise,2012,07,100.0,100.0,100.0,0.0,0.0
Cochise,2012,08,100.0,100.0,54.8,0.0,0.0
Cochise,2012,09,100.0,100.0,0.4,0.0,0.0
Cochise,2012,10,100.0,100.0,0.0,0.0,0.0
Cochise,2012,11,100.0,100.0,0.0,0.0,0.0
Cochise,2012,12,100.0,100.0,0.0,0.0,0.0
Cochise,2013,01,100.0,100.0,0.0,0.0,0.0
Cochise,2013,02,100.0,100.0,0.0,0.0,0.0
Cochise,2013,03,100.0,100.0,0.0,0.0,0.0
Cochise,2013,04,100.0,100.0,80.0,28.9,0.0
Cochise,2013,05,100.0,100.0,100.0,71.9,0.0
Cochise,2013,06,100.0,100.0,100.0,72.2,0.0
Cochise,2013,07,100.0,91.8,77.5,39.8,0.0
Cochise,2013,08,100.0,79.5,33.7,0.0,0.0
Cochise,2013,09,96.8,69.8,33.7,0.0,0.0
Cochise,2013,10,86.8,67.2,33.7,0.0,0.0
Cochise,2013,11,93.7,67.6,33.4,0.0,0.0
Cochise,2013,12,100.0,67.6,32.4,0.0,0.0
Cochise,2014,01,100.0,76.0,41.6,0.0,0.0
Cochise,2014,02,100.0,100.0,82.1,20.0,0.0
Cochise,2014,03,100.0,100.0,98.1,36.7,0.0
Cochise,2014,04,100.0,100.0,98.1,36.8,0.0
Cochise,2014,05,100.0,100.0,99.6,36.8,0.0
Cochise,2014,06,100.0,100.0,100.0,36.8,0.0
Cochise,2014,07,100.0,100.0,90.9,37.1,0.0
Cochise,2014,08,100.0,100.0,56.7,14.2,0.0
Cochise,2014,09,100.0,88.5,34.4,1.0,0.0
Cochise,2014,10,100.0,71.0,9.5,1.0,0.0
Cochise,2014,11,100.0,71.2,9.5,1.0,0.0
Cochise,2014,12,100.0,71.3,9.5,1.0,0.0
Cochise,2015,01,100.0,71.1,8.5,0.0,0.0
Cochise,2015,02,100.0,71.0,0.0,0.0,0.0
Cochise,2015,03,100.0,70.8,0.0,0.0,0.0
Cochise,2015,04,100.0,70.7,0.0,0.0,0.0
Cochise,2015,05,100.0,70.7,0.0,0.0,0.0
Cochise,2015,06,100.0,70.7,0.0,0.0,0.0
Cochise,2015,07,100.0,70.7,0.0,0.0,0.0
Cochise,2015,08,100.0,39.0,0.0,0.0,0.0
Cochise,2015,09,88.0,4.4,0.0,0.0,0.0
Cochise,2015,10,31.4,0.0,0.0,0.0,0.0
Cochise,2015,11,16.4,0.0,0.0,0.0,0.0
Cochise,2015,12,16.4,0.0,0.0,0.0,0.0
Cochise,2016,01,4.1,0.0,0.0,0.0,0.0
Cochise,2016,02,13.6,0.0,0.0,0.0,0.0
Cochise,2016,03,90.9,18.2,0.0,0.0,0.0
Cochise,2016,04,100.0,100.0,0.0,0.0,0.0
Cochise,2016,05,100.0,100.0,0.0,0.0,0.0
Cochise,2016,06,100.0,100.0,75.8,0.0,0.0
Cochise,2016,07,100.0,100.0,76.1,0.0,0.0
Cochise,2016,08,100.0,100.0,9.1,0.0,0.0
Cochise,2016,09,100.0,30.6,1.9,0.0,0.0
Cochise,2016,10,31.2,7.5,0.0,0.0,0.0
Cochise,2016,11,31.2,7.5,0.0,0.0,0.0
Cochise,2016,12,30.2,7.5,0.0,0.0,0.0
Cochise,2017,01,27.7,7.0,0.0,0.0,0.0
Cochise,2017,02,27.2,5.0,0.0,0.0,0.0
Cochise,2017,03,27.2,5.0,0.0,0.0,0.0
Cochise,2017,04,63.6,5.0,0.0,0.0,0.0
Cochise,2017,05,100.0,80.0,0.0,0.0,0.0
Cochise,2017,06,100.0,100.0,0.0,0.0,0.0
Cochise,2017,07,100.0,93.2,0.0,0.0,0.0
Cochise,2017,08,49.7,0.0,0.0,0.0,0.0
Cochise,2017,09,6.8,0.0,0.0,0.0,0.0
Cochise,2017,10,100.0,20.7,1.2,0.0,0.0
Cochise,2017,11,100.0,100.0,6.2,0.0,0.0
Cochise,2017,12,100.0,100.0,6.2,0.0,0.0
Cochise,2018,01,100.0,100.0,26.7,1.5,0.0
