county,year,month,D0,D1,D2,D3,D4
Beaver,2008,01,100.0,100.0,56.3,0.0,0.0
Beaver,2008,02,100.0,41.8,0.0,0.0,0.0
Beaver,2008,03,41.9,1.0,0.0,0.0,0.0
Beaver,2008,04,43.4,8.5,0.0,0.0,0.0
Beaver,2008,05,54.7,0.0,0.0,0.0,0.0
Beaver,2008,06,54.6,16.6,0.0,0.0,0.0
Beaver,2008,07,55.5,0.6,0.0,0.0,0.0
Beaver,2008,08,57.2,3.0,0.0,0.0,0.0
Beaver,2008,09,73.1,33.4,0.0,0.0,0.0
Beaver,2008,10,76.7,32.9,0.0,0.0,0.0
Beaver,2008,11,81.8,32.9,0.0,0.0,0.0
Beaver,2008,12,84.8,32.9,0.0,0.0,0.0
Beaver,2009,01,85.3,32.9,0.0,0.0,0.0
Beaver,2009,02,77.5,30.7,0.0,0.0,0.0
Beaver,2009,03,68.0,5.7,0.0,0.0,0.0
Beaver,2009,04,57.6,0.0,0.0,0.0,0.0
Beaver,2009,05,0.1,0.0,0.0,0.0,0.0
Beaver,2009,06,0.1,0.0,0.0,0.0,0.0
Beaver,2009,07,0.0,0.0,0.0,0.0,0.0
Beaver,2009,08,0.0,0.0,0.0,0.0,0.0
Beaver,2009,09,55.4,0.0,0.0,0.0,0.0
Beaver,2009,10,43.5,0.0,0.0,0.0,0.0
Beaver,2009,11,62.9,0.0,0.0,0.0,0.0
Beaver,2009,12,100.0,0.0,0.0,0.0,0.0
Beaver,2010,01,100.0,0.0,0.0,0.0,0.0
Beaver,2010,02,100.0,0.0,0.0,0.0,0.0
Beaver,2010,03,83.5,0.0,0.0,0.0,0.0
Beaver,2010,04,29.7,0.0,0.0,0.0,0.0
Beaver,2010,05,20.5,0.0,0.0,0.0,0.0
Beaver,2010,06,23.0,0.0,0.0,0.0,0.0
Beaver,2010,07,22.6,0.0,0.0,0.0,0.0
Beaver,2010,08,11.2,0.0,0.0,0.0,0.0
Beaver,2010,09,17.0,0.0,0.0,0.0,0.0
Beaver,2010,10,34.3,0.0,0.0,0.0,0.0
Beaver,2010,11,32.2,0.0,0.0,0.0,0.0
Beaver,2010,12,12.3,0.0,0.0,0.0,0.0
Beaver,2011,01,0.0,0.0,0.0,0.0,0.0
Beaver,2011,02,0.0,0.0,0.0,0.0,0.0
Beaver,2011,03,0.0,0.0,0.0,0.0,0.0
Beaver,2011,04,0.0,0.0,0.0,0.0,0.0
Beaver,2011,05,0.0,0.0,0.0,0.0,0.0
Beaver,2011,06,0.0,0.0,0.0,0.0,0.0
Beaver,2011,07,0.0,0.0,0.0,0.0,0.0
Beaver,2011,08,0.0,0.0,0.0,0.0,0.0
Beaver,2011,09,0.0,0.0,0.0,0.0,0.0
Beaver,2011,10,0.0,0.0,0.0,0.0,0.0
Beaver,2011,11,0.0,0.0,0.0,0.0,0.0
Beaver,2011,12,0.0,0.0,0.0,0.0,0.0
Beaver,2012,01,25.2,1.7,0.0,0.0,0.0
Beaver,2012,02,56.9,4.2,0.0,0.0,0.0
Beaver,2012,03,56.8,4.2,0.0,0.0,0.0
Beaver,2012,04,91.6,4.1,0.0,0.0,0.0
Beaver,2012,05,100.0,66.5,0.0,0.0,0.0
Beaver,2012,06,100.0,91.0,4.7,0.0,0.0
Beaver,2012,07,100.0,100.0,44.0,0.0,0.0
Beaver,2012,08,100.0,100.0,52.5,0.0,0.0
Beaver,2012,09,100.0,100.0,32.2,0.0,0.0
Beaver,2012,10,100.0,100.0,0.0,0.0,0.0
Beaver,2012,11,100.0,100.0,0.0,0.0,0.0
Beaver,2012,12,100.0,100.0,5.1,0.0,0.0
Beaver,2013,01,100.0,100.0,7.0,0.0,0.0
Beaver,2013,02,100.0,100.0,7.0,0.0,0.0
Beaver,2013,03,100.0,100.0,1.6,0.0,0.0
Beaver,2013,04,100.0,100.0,0.0,0.0,0.0
Beaver,2013,05,100.0,100.0,0.0,0.0,0.0
Beaver,2013,06,100.0,100.0,0.0,0.0,0.0
Beaver,2013,07,100.0,66.8,0.0,0.0,0.0
Beaver,2013,08,100.0,17.0,6.6,0.0,0.0
Beaver,2013,09,100.0,17.0,6.6,0.0,0.0
Beaver,2013,10,100.0,17.2,6.6,0.0,0.0
Beaver,2013,11,100.0,17.5,6.6,0.0,0.0
Beaver,2013,12,100.0,17.6,6.6,0.0,0.0
Beaver,2014,01,100.0,17.1,6.6,0.0,0.0
Beaver,2014,02,100.0,16.9,6.6,0.0,0.0
Beaver,2014,03,100.0,42.5,7.5,0.0,0.0
Beaver,2014,04,100.0,67.8,8.9,0.0,0.0
Beaver,2014,05,100.0,67.7,8.2,0.0,0.0
Beaver,2014,06,100.0,67.7,7.8,0.0,0.0
Beaver,2014,07,100.0,67.7,7.4,0.0,0.0
Beaver,2014,08,100.0,67.9,7.4,0.0,0.0
Beaver,2014,09,100.0,65.5,3.8,0.0,0.0
Beaver,2014,10,100.0,54.1,0.0,0.0,0.0
Beaver,2014,11,100.0,53.8,0.0,0.0,0.0
Beaver,2014,12,100.0,53.7,0.0,0.0,0.0
Beaver,2015,01,100.0,53.6,0.0,0.0,0.0
Beaver,2015,02,100.0,65.1,0.0,0.0,0.0
Beaver,2015,03,100.0,100.0,1.1,0.0,0.0
Beaver,2015,04,100.0,100.0,5.8,0.0,0.0
Beaver,2015,05,100.0,100.0,5.8,0.0,0.0
Beaver,2015,06,100.0,100.0,1.2,0.0,0.0
Beaver,2015,07,100.0,100.0,0.0,0.0,0.0
Beaver,2015,08,100.0,100.0,0.0,0.0,0.0
Beaver,2015,09,100.0,100.0,0.0,0.0,0.0
Beaver,2015,10,100.0,100.0,0.0,0.0,0.0
Beaver,2015,11,100.0,100.0,0.0,0.0,0.0
Beaver,2015,12,100.0,100.0,0.0,0.0,0.0
Beaver,2016,01,100.0,25.0,0.0,0.0,0.0
Beaver,2016,02,100.0,0.0,0.0,0.0,0.0
Beaver,2016,03,100.0,0.0,0.0,0.0,0.0
Beaver,2016,04,100.0,0.0,0.0,0.0,0.0
Beaver,2016,05,80.0,0.0,0.0,0.0,0.0
Beaver,2016,06,0.0,0.0,0.0,0.0,0.0
Beaver,2016,07,0.0,0.0,0.0,0.0,0.0
Beaver,2016,08,0.0,0.0,0.0,0.0,0.0
Beaver,2016,09,96.9,0.0,0.0,0.0,0.0
Beaver,2016,10,96.8,0.0,0.0,0.0,0.0
Beaver,2016,11,96.4,0.0,0.0,0.0,0.0
Beaver,2016,12,95.8,0.0,0.0,0.0,0.0
Beaver,2017,01,95.2,0.0,0.0,0.0,0.0
Beaver,2017,02,20.8,0.0,0.0,0.0,0.0
Beaver,2017,03,5.2,0.0,0.0,0.0,0.0
Beaver,2017,04,0.0,0.0,0.0,0.0,0.0
Beaver,2017,05,0.0,0.0,0.0,0.0,0.0
Beaver,2017,06,0.0,0.0,0.0,0.0,0.0
Beaver,2017,07,34.9,0.0,0.0,0.0,0.0
Beaver,2017,08,24.4,0.0,0.0,0.0,0.0
Beaver,2017,09,45.6,0.0,0.0,0.0,0.0
Beaver,2017,10,45.7,0.0,0.0,0.0,0.0
Beaver,2017,11,86.3,15.2,0.0,0.0,0.0
Beaver,2017,12,100.0,60.7,2.4,0.0,0.0
Beaver,2018,01,100.0,78.2,6.1,0.0,0.0
Beaver,2018,02,100.0,100.0,7.5,0.8,0.0
Beaver,2018,03,100.0,100.0,17.9,3.8,0.0
Beaver,2018,04,100.0,100.0,20.0,3.6,0.0
Beaver,2018,05,100.0,100.0,19.8,1.9,0.0
Beaver,2018,06,100.0,100.0,19.5,1.8,0.0
Beaver,2018,07,100.0,100.0,19.5,1.8,0.0
Beaver,2018,08,100.0,100.0,38.9,0.0,0.0
Beaver,2018,09,100.0,100.0,39.2,0.0,0.0
Beaver,2018,10,100.0,100.0,8.0,0.0,0.0
Beaver,2019,01,100.0,100.0,0.0,0.0,0.0
Beaver,2019,02,100.0,100.0,0.0,0.0,0.0
Beaver,2019,03,75.0,25.0,0.0,0.0,0.0
Beaver,2019,04,0.0,0.0,0.0,0.0,0.0
Box Elder,2000,01,0.0,0.0,0.0,0.0,0.0
Box Elder,2000,02,0.0,0.0,0.0,0.0,0.0
Box Elder,2000,03,0.0,0.0,0.0,0.0,0.0
Box Elder,2000,04,0.0,0.0,0.0,0.0,0.0
Box Elder,2000,05,0.0,0.0,0.0,0.0,0.0
Box Elder,2000,06,41.2,0.0,0.0,0.0,0.0
Box Elder,2000,07,100.0,31.9,0.0,0.0,0.0
Box Elder,2000,08,100.0,83.0,18.5,0.0,0.0
Box Elder,2000,09,100.0,100.0,0.0,0.0,0.0
Box Elder,2000,10,100.0,74.2,0.0,0.0,0.0
Box Elder,2000,11,11.3,0.0,0.0,0.0,0.0
Box Elder,2000,12,0.0,0.0,0.0,0.0,0.0
Box Elder,2001,01,0.0,0.0,0.0,0.0,0.0
Box Elder,2001,02,6.6,0.0,0.0,0.0,0.0
Box Elder,2001,03,64.1,0.0,0.0,0.0,0.0
Box Elder,2001,04,100.0,24.3,0.0,0.0,0.0
Box Elder,2001,05,100.0,25.5,0.9,0.0,0.0
Box Elder,2001,06,100.0,93.6,25.8,0.0,0.0
Box Elder,2001,07,100.0,100.0,100.0,6.3,0.0
Box Elder,2001,08,100.0,100.0,93.7,34.4,0.0
Box Elder,2001,09,100.0,100.0,85.2,43.1,0.0
Box Elder,2001,10,100.0,100.0,85.1,39.3,0.0
Box Elder,2001,11,100.0,100.0,85.8,39.3,0.0
Box Elder,2001,12,100.0,100.0,28.6,0.1,0.0
Box Elder,2002,01,100.0,97.8,3.9,0.0,0.0
Box Elder,2002,02,100.0,94.4,0.0,0.0,0.0
Box Elder,2002,03,100.0,64.3,0.0,0.0,0.0
Box Elder,2002,04,100.0,33.0,0.3,0.0,0.0
Box Elder,2002,05,100.0,43.5,1.7,0.0,0.0
Box Elder,2002,06,100.0,88.1,8.4,0.0,0.0
Box Elder,2002,07,100.0,100.0,69.5,0.0,0.0
Box Elder,2002,08,100.0,100.0,100.0,20.3,0.0
Box Elder,2002,09,100.0,100.0,100.0,9.1,0.0
Box Elder,2002,10,100.0,100.0,94.5,3.1,0.0
Box Elder,2002,11,100.0,100.0,73.2,0.0,0.0
Box Elder,2002,12,100.0,100.0,93.3,0.0,0.0
Box Elder,2003,01,100.0,100.0,100.0,74.8,0.0
Box Elder,2003,02,100.0,100.0,100.0,100.0,0.0
Box Elder,2003,03,100.0,100.0,100.0,100.0,0.0
Box Elder,2003,04,100.0,100.0,100.0,100.0,0.0
Box Elder,2003,05,100.0,100.0,100.0,100.0,21.8
Box Elder,2003,06,100.0,100.0,100.0,100.0,31.5
Box Elder,2003,07,100.0,100.0,100.0,100.0,40.1
Box Elder,2003,08,100.0,100.0,100.0,100.0,45.1
Box Elder,2003,09,100.0,100.0,100.0,100.0,36.0
Box Elder,2003,10,100.0,100.0,100.0,100.0,35.2
Box Elder,2003,11,100.0,100.0,100.0,100.0,38.2
Box Elder,2003,12,100.0,100.0,100.0,99.2,39.4
Box Elder,2004,01,100.0,100.0,100.0,87.3,19.5
Box Elder,2004,02,100.0,100.0,100.0,86.4,22.0
Box Elder,2004,03,100.0,100.0,97.7,84.0,21.6
Box Elder,2004,04,100.0,100.0,100.0,85.4,9.7
Box Elder,2004,05,100.0,100.0,100.0,86.4,5.5
Box Elder,2004,06,100.0,100.0,100.0,85.5,3.7
Box Elder,2004,07,100.0,100.0,100.0,85.5,3.7
Box Elder,2004,08,100.0,100.0,100.0,85.3,3.7
Box Elder,2004,09,100.0,100.0,100.0,84.8,3.3
Box Elder,2004,10,100.0,100.0,99.0,83.4,3.0
Box Elder,2004,11,100.0,100.0,95.4,80.2,2.2
Box Elder,2004,12,100.0,100.0,95.3,83.7,2.2
Box Elder,2005,01,100.0,100.0,74.8,29.3,1.2
Box Elder,2005,02,100.0,100.0,67.5,12.8,0.5
Box Elder,2005,03,100.0,100.0,67.8,12.8,0.5
Box Elder,2005,04,79.8,53.4,12.8,0.1,0.0
Box Elder,2005,05,40.2,10.5,0.0,0.0,0.0
Box Elder,2005,06,21.4,1.1,0.0,0.0,0.0
Box Elder,2005,07,14.2,0.5,0.0,0.0,0.0
Box Elder,2005,08,13.9,0.3,0.0,0.0,0.0
Box Elder,2005,09,5.2,0.0,0.0,0.0,0.0
Box Elder,2005,10,2.2,0.0,0.0,0.0,0.0
Box Elder,2005,11,2.2,0.0,0.0,0.0,0.0
Box Elder,2005,12,2.2,0.0,0.0,0.0,0.0
Box Elder,2006,01,0.0,0.0,0.0,0.0,0.0
Box Elder,2006,02,0.0,0.0,0.0,0.0,0.0
Box Elder,2006,03,0.0,0.0,0.0,0.0,0.0
Box Elder,2006,04,0.0,0.0,0.0,0.0,0.0
Box Elder,2006,05,0.0,0.0,0.0,0.0,0.0
Box Elder,2006,06,0.0,0.0,0.0,0.0,0.0
Box Elder,2006,07,0.0,0.0,0.0,0.0,0.0
Box Elder,2006,08,1.7,0.0,0.0,0.0,0.0
Box Elder,2006,09,8.6,0.0,0.0,0.0,0.0
Box Elder,2006,10,9.2,0.0,0.0,0.0,0.0
Box Elder,2006,11,5.1,0.0,0.0,0.0,0.0
Box Elder,2006,12,0.0,0.0,0.0,0.0,0.0
Box Elder,2007,01,0.0,0.0,0.0,0.0,0.0
Box Elder,2007,02,76.2,0.0,0.0,0.0,0.0
Box Elder,2007,03,100.0,25.0,0.0,0.0,0.0
Box Elder,2007,04,100.0,100.0,0.0,0.0,0.0
Box Elder,2007,05,100.0,99.9,0.0,0.0,0.0
Box Elder,2007,06,100.0,100.0,0.0,0.0,0.0
Box Elder,2007,07,100.0,100.0,48.3,0.0,0.0
Box Elder,2007,08,100.0,100.0,100.0,0.0,0.0
Box Elder,2007,09,100.0,100.0,100.0,0.0,0.0
Box Elder,2007,10,100.0,100.0,100.0,0.0,0.0
Box Elder,2007,11,100.0,100.0,100.0,0.0,0.0
Box Elder,2007,12,100.0,100.0,100.0,0.0,0.0
Box Elder,2008,01,100.0,100.0,100.0,0.0,0.0
Box Elder,2008,02,100.0,100.0,100.0,0.0,0.0
Box Elder,2008,03,100.0,100.0,100.0,0.0,0.0
Box Elder,2008,04,84.4,58.2,33.5,0.0,0.0
Box Elder,2008,05,77.7,39.7,0.0,0.0,0.0
Box Elder,2008,06,64.6,39.8,0.0,0.0,0.0
Box Elder,2008,07,61.1,15.9,0.0,0.0,0.0
Box Elder,2008,08,59.7,0.0,0.0,0.0,0.0
Box Elder,2008,09,59.9,0.0,0.0,0.0,0.0
Box Elder,2008,10,79.8,29.0,0.0,0.0,0.0
Box Elder,2008,11,100.0,58.1,0.0,0.0,0.0
Box Elder,2008,12,100.0,58.1,0.0,0.0,0.0
Box Elder,2009,01,100.0,58.1,0.0,0.0,0.0
Box Elder,2009,02,100.0,58.1,0.0,0.0,0.0
Box Elder,2009,03,100.0,58.1,0.0,0.0,0.0
Box Elder,2009,04,88.7,51.5,0.0,0.0,0.0
Box Elder,2009,05,11.1,0.0,0.0,0.0,0.0
Box Elder,2009,06,1.1,0.0,0.0,0.0,0.0
Box Elder,2009,07,0.0,0.0,0.0,0.0,0.0
Box Elder,2009,08,0.0,0.0,0.0,0.0,0.0
Box Elder,2009,09,0.0,0.0,0.0,0.0,0.0
Box Elder,2009,10,0.0,0.0,0.0,0.0,0.0
Box Elder,2009,11,0.0,0.0,0.0,0.0,0.0
Box Elder,2009,12,0.1,0.0,0.0,0.0,0.0
Box Elder,2010,01,78.6,0.0,0.0,0.0,0.0
Box Elder,2010,02,100.0,0.0,0.0,0.0,0.0
Box Elder,2010,03,100.0,0.0,0.0,0.0,0.0
Box Elder,2010,04,100.0,0.0,0.0,0.0,0.0
Box Elder,2010,05,100.0,0.0,0.0,0.0,0.0
Box Elder,2010,06,71.5,0.0,0.0,0.0,0.0
Box Elder,2010,07,9.9,0.0,0.0,0.0,0.0
Box Elder,2010,08,9.9,0.0,0.0,0.0,0.0
Box Elder,2010,09,23.3,1.8,0.0,0.0,0.0
Box Elder,2010,10,62.8,5.3,0.0,0.0,0.0
Box Elder,2010,11,60.6,0.0,0.0,0.0,0.0
Box Elder,2010,12,15.2,0.0,0.0,0.0,0.0
Box Elder,2011,01,0.0,0.0,0.0,0.0,0.0
Box Elder,2011,02,0.0,0.0,0.0,0.0,0.0
Box Elder,2011,03,0.0,0.0,0.0,0.0,0.0
Box Elder,2011,04,0.0,0.0,0.0,0.0,0.0
Box Elder,2011,05,0.0,0.0,0.0,0.0,0.0
Box Elder,2011,06,0.0,0.0,0.0,0.0,0.0
Box Elder,2011,07,0.0,0.0,0.0,0.0,0.0
Box Elder,2011,08,0.0,0.0,0.0,0.0,0.0
Box Elder,2011,09,0.0,0.0,0.0,0.0,0.0
Box Elder,2011,10,0.0,0.0,0.0,0.0,0.0
Box Elder,2011,11,0.0,0.0,0.0,0.0,0.0
Box Elder,2011,12,0.7,0.0,0.0,0.0,0.0
Box Elder,2012,01,82.0,3.7,0.0,0.0,0.0
Box Elder,2012,02,94.3,10.0,0.0,0.0,0.0
Box Elder,2012,03,90.7,12.3,0.0,0.0,0.0
Box Elder,2012,04,87.3,12.0,0.0,0.0,0.0
Box Elder,2012,05,86.8,15.6,6.7,0.0,0.0
Box Elder,2012,06,90.1,16.6,8.6,0.5,0.0
Box Elder,2012,07,100.0,59.5,8.7,2.1,0.0
Box Elder,2012,08,100.0,92.0,38.7,2.1,0.0
Box Elder,2012,09,100.0,100.0,62.7,2.1,0.0
Box Elder,2012,10,100.0,100.0,58.7,5.9,0.0
Box Elder,2012,11,100.0,100.0,29.3,7.7,0.0
Box Elder,2012,12,100.0,100.0,19.5,6.4,0.0
Box Elder,2013,01,100.0,99.2,19.0,1.3,0.0
Box Elder,2013,02,100.0,99.0,18.7,0.0,0.0
Box Elder,2013,03,100.0,53.2,12.8,0.0,0.0
Box Elder,2013,04,100.0,53.4,12.8,0.0,0.0
Box Elder,2013,05,100.0,83.6,12.8,0.0,0.0
Box Elder,2013,06,100.0,98.8,16.5,0.0,0.0
Box Elder,2013,07,100.0,100.0,21.1,0.0,0.0
Box Elder,2013,08,100.0,100.0,60.7,0.0,0.0
Box Elder,2013,09,100.0,100.0,91.8,0.0,0.0
Box Elder,2013,10,100.0,100.0,99.9,0.0,0.0
Box Elder,2013,11,100.0,100.0,99.9,0.0,0.0
Box Elder,2013,12,100.0,100.0,99.9,0.0,0.0
Box Elder,2014,01,100.0,100.0,99.9,0.0,0.0
Box Elder,2014,02,100.0,100.0,81.6,0.0,0.0
Box Elder,2014,03,100.0,99.3,66.8,0.0,0.0
Box Elder,2014,04,99.6,94.1,66.8,0.0,0.0
Box Elder,2014,05,99.5,92.7,66.4,0.0,0.0
Box Elder,2014,06,99.4,92.7,66.1,0.0,0.0
Box Elder,2014,07,99.4,92.7,68.3,0.0,0.0
Box Elder,2014,08,99.3,92.7,72.0,0.0,0.0
Box Elder,2014,09,99.2,93.0,10.2,0.0,0.0
Box Elder,2014,10,97.3,90.6,10.2,0.0,0.0
Box Elder,2014,11,97.0,89.4,10.2,0.0,0.0
Box Elder,2014,12,97.3,89.3,10.2,0.0,0.0
Box Elder,2015,01,97.3,89.5,10.2,0.0,0.0
Box Elder,2015,02,98.0,90.5,12.7,1.7,0.0
Box Elder,2015,03,100.0,96.1,43.7,13.0,0.0
Box Elder,2015,04,100.0,100.0,88.2,22.1,0.0
Box Elder,2015,05,100.0,100.0,88.5,22.1,0.0
Box Elder,2015,06,100.0,88.3,59.0,4.4,0.0
Box Elder,2015,07,100.0,80.5,49.9,0.0,0.0
Box Elder,2015,08,100.0,80.5,49.9,0.0,0.0
Box Elder,2015,09,100.0,80.2,49.9,0.0,0.0
Box Elder,2015,10,92.8,73.5,49.9,0.0,0.0
Box Elder,2015,11,92.8,73.5,50.3,0.0,0.0
Box Elder,2015,12,91.8,73.5,50.2,0.0,0.0
Box Elder,2016,01,90.6,58.7,29.4,0.0,0.0
Box Elder,2016,02,90.5,55.0,23.3,0.0,0.0
Box Elder,2016,03,90.5,55.0,23.3,0.0,0.0
Box Elder,2016,04,90.4,55.0,23.3,0.0,0.0
Box Elder,2016,05,54.6,7.9,0.0,0.0,0.0
Box Elder,2016,06,54.4,0.0,0.0,0.0,0.0
Box Elder,2016,07,54.9,0.0,0.0,0.0,0.0
Box Elder,2016,08,62.5,0.0,0.0,0.0,0.0
Box Elder,2016,09,92.1,3.5,0.0,0.0,0.0
Box Elder,2016,10,72.2,4.6,0.0,0.0,0.0
Box Elder,2016,11,65.5,4.6,0.0,0.0,0.0
Box Elder,2016,12,57.8,4.6,0.0,0.0,0.0
Box Elder,2017,01,44.5,0.9,0.0,0.0,0.0
Box Elder,2017,02,0.0,0.0,0.0,0.0,0.0
Box Elder,2017,03,0.0,0.0,0.0,0.0,0.0
Box Elder,2017,04,0.0,0.0,0.0,0.0,0.0
Box Elder,2017,05,0.0,0.0,0.0,0.0,0.0
Box Elder,2017,06,0.0,0.0,0.0,0.0,0.0
Box Elder,2017,07,0.0,0.0,0.0,0.0,0.0
Box Elder,2017,08,0.0,0.0,0.0,0.0,0.0
Box Elder,2017,09,64.7,0.0,0.0,0.0,0.0
Box Elder,2017,10,11.8,0.0,0.0,0.0,0.0
Box Elder,2017,11,29.4,0.0,0.0,0.0,0.0
Box Elder,2017,12,48.1,0.0,0.0,0.0,0.0
Box Elder,2018,01,77.6,21.6,0.0,0.0,0.0
Box Elder,2018,02,100.0,68.2,0.0,0.0,0.0
Box Elder,2018,03,100.0,61.4,0.0,0.0,0.0
Box Elder,2018,04,100.0,59.2,0.4,0.0,0.0
Box Elder,2018,05,100.0,56.4,0.0,0.0,0.0
Box Elder,2018,06,100.0,56.2,0.0,0.0,0.0
Box Elder,2018,07,100.0,64.2,6.0,0.0,0.0
Box Elder,2018,08,100.0,99.2,38.4,0.0,0.0
Box Elder,2018,09,100.0,100.0,82.4,8.0,0.0
Box Elder,2018,10,100.0,100.0,99.9,5.9,0.0
Box Elder,2019,01,100.0,100.0,92.4,0.0,0.0
