state,year,month,D0,D1,D2,D3,D4
UT,2004,05,100.0,100.0,94.4,46.6,2.1
UT,2004,06,100.0,100.0,98.8,46.7,1.9
UT,2004,07,100.0,100.0,98.8,47.4,1.9
UT,2004,08,100.0,100.0,98.8,52.4,1.8
UT,2004,09,100.0,100.0,98.8,55.3,1.5
UT,2004,10,100.0,100.0,91.1,51.0,1.3
UT,2004,11,100.0,94.6,59.5,30.8,0.7
UT,2004,12,100.0,76.9,44.4,16.1,0.7
UT,2005,01,97.9,74.7,29.7,5.2,0.3
UT,2005,02,89.2,62.6,16.9,2.5,0.0
UT,2005,03,84.4,53.1,12.8,2.3,0.1
UT,2005,04,43.7,17.6,1.9,0.1,0.0
UT,2005,05,24.9,4.6,0.0,0.0,0.0
UT,2005,06,22.4,3.1,0.0,0.0,0.0
UT,2005,07,22.6,3.1,0.0,0.0,0.0
UT,2005,08,23.1,3.0,0.0,0.0,0.0
UT,2005,09,20.5,2.6,0.0,0.0,0.0
UT,2005,10,17.2,1.7,0.0,0.0,0.0
UT,2005,11,17.2,1.7,0.0,0.0,0.0
UT,2005,12,17.2,1.7,0.0,0.0,0.0
UT,2006,01,17.6,0.3,0.0,0.0,0.0
UT,2006,02,24.9,0.6,0.0,0.0,0.0
UT,2006,03,28.1,0.7,0.0,0.0,0.0
UT,2006,04,20.0,2.9,0.0,0.0,0.0
UT,2006,05,23.6,3.9,0.0,0.0,0.0
UT,2006,06,23.0,6.3,0.5,0.0,0.0
UT,2006,07,24.3,8.5,0.2,0.0,0.0
UT,2006,08,22.0,8.5,0.0,0.0,0.0
UT,2006,09,22.8,6.1,0.0,0.0,0.0
UT,2006,10,11.9,1.0,0.0,0.0,0.0
UT,2006,11,9.1,0.1,0.0,0.0,0.0
UT,2006,12,7.0,0.8,0.0,0.0,0.0
UT,2007,01,10.7,1.6,0.0,0.0,0.0
UT,2007,02,90.3,1.8,0.0,0.0,0.0
UT,2007,03,100.0,30.5,0.6,0.0,0.0
UT,2007,04,100.0,100.0,5.8,0.0,0.0
UT,2007,05,100.0,100.0,11.6,0.0,0.0
UT,2007,06,100.0,100.0,11.9,0.0,0.0
UT,2007,07,100.0,100.0,46.6,0.0,0.0
UT,2007,08,100.0,100.0,95.1,0.0,0.0
UT,2007,09,100.0,99.3,86.4,0.0,0.0
UT,2007,10,97.5,91.5,59.4,0.0,0.0
UT,2007,11,97.6,91.5,60.1,0.0,0.0
UT,2007,12,95.8,88.9,56.4,0.0,0.0
UT,2008,01,95.8,85.2,38.8,0.0,0.0
UT,2008,02,95.6,56.4,22.4,0.0,0.0
UT,2008,03,55.5,24.2,16.1,0.0,0.0
UT,2008,04,37.1,12.2,4.4,0.0,0.0
UT,2008,05,35.7,6.4,0.0,0.0,0.0
UT,2008,06,27.5,7.6,0.0,0.0,0.0
UT,2008,07,26.7,2.3,0.0,0.0,0.0
UT,2008,08,29.5,1.3,0.0,0.0,0.0
UT,2008,09,38.8,12.4,0.0,0.0,0.0
UT,2008,10,43.0,16.4,1.0,0.0,0.0
UT,2008,11,52.4,20.9,2.0,0.0,0.0
UT,2008,12,56.0,20.9,2.0,0.0,0.0
UT,2009,01,46.7,20.9,2.0,0.0,0.0
UT,2009,02,45.6,18.1,1.5,0.0,0.0
UT,2009,03,49.9,12.7,0.0,0.0,0.0
UT,2009,04,55.4,9.6,0.0,0.0,0.0
UT,2009,05,24.4,0.5,0.0,0.0,0.0
UT,2009,06,3.1,0.2,0.0,0.0,0.0
UT,2009,07,2.0,0.0,0.0,0.0,0.0
UT,2009,08,6.1,0.0,0.0,0.0,0.0
UT,2009,09,36.4,1.2,0.0,0.0,0.0
UT,2009,10,30.7,5.0,1.0,0.0,0.0
UT,2009,11,49.0,11.2,1.8,0.0,0.0
UT,2009,12,65.3,18.8,3.2,0.0,0.0
UT,2010,01,88.6,20.2,3.6,0.0,0.0
UT,2010,02,94.3,12.2,0.3,0.0,0.0
UT,2010,03,77.5,7.3,0.1,0.0,0.0
UT,2010,04,58.6,4.0,0.0,0.0,0.0
UT,2010,05,56.8,3.4,0.0,0.0,0.0
UT,2010,06,35.9,1.6,0.0,0.0,0.0
UT,2010,07,17.5,0.4,0.0,0.0,0.0
UT,2010,08,23.3,0.6,0.0,0.0,0.0
UT,2010,09,27.4,1.3,0.0,0.0,0.0
UT,2010,10,34.4,2.7,0.0,0.0,0.0
UT,2010,11,17.5,0.0,0.0,0.0,0.0
UT,2010,12,6.2,0.0,0.0,0.0,0.0
UT,2011,01,0.1,0.0,0.0,0.0,0.0
UT,2011,02,1.5,0.0,0.0,0.0,0.0
UT,2011,03,2.2,0.0,0.0,0.0,0.0
UT,2011,04,3.0,0.0,0.0,0.0,0.0
UT,2011,05,3.3,0.8,0.0,0.0,0.0
UT,2011,06,4.3,1.4,0.0,0.0,0.0
UT,2011,07,6.5,1.7,0.0,0.0,0.0
UT,2011,08,6.5,1.7,0.0,0.0,0.0
UT,2011,09,7.9,1.0,0.0,0.0,0.0
UT,2011,10,6.9,0.3,0.0,0.0,0.0
UT,2011,11,6.6,0.3,0.0,0.0,0.0
UT,2011,12,6.8,0.3,0.0,0.0,0.0
UT,2012,01,63.8,14.1,0.0,0.0,0.0
UT,2012,02,87.2,37.1,1.1,0.0,0.0
UT,2012,03,87.0,41.1,3.5,0.0,0.0
UT,2012,04,96.3,57.7,11.0,0.0,0.0
UT,2012,05,99.0,85.5,31.8,0.0,0.0
UT,2012,06,99.2,86.8,51.1,8.2,0.0
UT,2012,07,100.0,94.7,71.9,30.2,0.0
UT,2012,08,100.0,99.3,79.9,29.5,0.0
UT,2012,09,100.0,100.0,84.9,22.5,0.0
UT,2012,10,100.0,100.0,80.6,26.5,0.0
UT,2012,11,100.0,100.0,70.1,28.3,0.0
UT,2012,12,100.0,100.0,70.9,26.9,0.0
UT,2013,01,100.0,99.9,64.5,15.4,0.0
UT,2013,02,100.0,99.9,57.5,4.0,0.0
UT,2013,03,100.0,96.3,47.7,1.5,0.0
UT,2013,04,100.0,96.3,47.1,1.5,0.0
UT,2013,05,100.0,98.7,49.7,1.5,0.0
UT,2013,06,100.0,99.9,47.9,3.1,0.0
UT,2013,07,100.0,96.7,45.9,7.5,0.0
UT,2013,08,100.0,92.8,50.8,5.9,0.0
UT,2013,09,100.0,91.3,35.8,1.3,0.0
UT,2013,10,100.0,86.6,16.3,0.0,0.0
UT,2013,11,100.0,78.2,16.3,0.0,0.0
UT,2013,12,100.0,59.7,14.5,0.0,0.0
UT,2014,01,100.0,58.2,14.1,0.0,0.0
UT,2014,02,100.0,55.9,12.4,0.0,0.0
UT,2014,03,99.7,58.7,13.9,0.0,0.0
UT,2014,04,95.5,69.3,18.4,0.0,0.0
UT,2014,05,91.8,72.3,21.9,0.0,0.0
UT,2014,06,90.9,72.3,21.8,0.0,0.0
UT,2014,07,90.9,73.6,23.9,1.1,0.0
UT,2014,08,90.8,80.4,29.6,1.1,0.0
UT,2014,09,86.2,67.1,16.0,0.0,0.0
UT,2014,10,80.9,59.2,13.0,0.0,0.0
UT,2014,11,80.9,59.0,13.0,0.0,0.0
UT,2014,12,81.1,59.0,13.0,0.0,0.0
UT,2015,01,84.1,59.4,12.5,0.0,0.0
UT,2015,02,96.1,75.5,13.9,0.5,0.0
UT,2015,03,100.0,96.7,26.5,4.9,0.0
UT,2015,04,100.0,99.2,51.4,9.5,0.0
UT,2015,05,100.0,97.0,40.4,9.7,0.0
UT,2015,06,94.0,71.0,29.2,1.9,0.0
UT,2015,07,88.5,65.0,26.8,0.0,0.0
UT,2015,08,88.1,63.6,26.8,0.0,0.0
UT,2015,09,88.1,63.1,26.8,0.0,0.0
UT,2015,10,86.0,59.2,26.5,0.0,0.0
UT,2015,11,80.4,53.5,26.2,0.0,0.0
UT,2015,12,77.4,53.4,22.4,0.0,0.0
UT,2016,01,68.1,36.9,16.9,0.0,0.0
UT,2016,02,62.7,30.1,12.8,0.0,0.0
UT,2016,03,65.2,30.1,12.8,0.0,0.0
UT,2016,04,73.3,30.1,12.8,0.0,0.0
UT,2016,05,63.8,4.9,0.0,0.0,0.0
UT,2016,06,47.4,0.0,0.0,0.0,0.0
UT,2016,07,50.9,1.0,0.0,0.0,0.0
UT,2016,08,57.7,4.6,0.0,0.0,0.0
UT,2016,09,76.2,17.4,2.9,0.0,0.0
UT,2016,10,54.7,14.2,2.5,0.0,0.0
UT,2016,11,68.4,14.2,2.5,0.0,0.0
UT,2016,12,70.2,14.0,1.8,0.0,0.0
UT,2017,01,43.2,2.6,0.0,0.0,0.0
UT,2017,02,13.2,0.0,0.0,0.0,0.0
UT,2017,03,3.3,0.0,0.0,0.0,0.0
UT,2017,04,0.0,0.0,0.0,0.0,0.0
UT,2017,05,15.2,0.0,0.0,0.0,0.0
UT,2017,06,26.3,0.0,0.0,0.0,0.0
UT,2017,07,50.0,5.4,0.0,0.0,0.0
UT,2017,08,36.9,6.2,0.0,0.0,0.0
UT,2017,09,60.8,7.8,0.0,0.0,0.0
UT,2017,10,54.3,8.1,0.0,0.0,0.0
UT,2017,11,77.4,23.7,0.0,0.0,0.0
UT,2017,12,87.5,59.4,8.3,0.0,0.0
UT,2018,01,95.3,78.5,31.4,0.0,0.0
UT,2018,02,100.0,94.0,51.1,4.3,0.0
UT,2018,03,100.0,93.3,56.1,20.6,0.0
UT,2018,04,100.0,91.0,58.9,25.7,2.6
UT,2018,05,100.0,91.3,58.9,27.8,4.0
UT,2018,06,100.0,92.7,60.0,28.3,4.8
UT,2018,07,100.0,94.0,62.8,39.7,7.2
UT,2018,08,100.0,99.9,73.1,37.3,7.2
UT,2018,09,100.0,100.0,77.6,40.0,7.2
UT,2018,10,100.0,100.0,78.1,30.2,3.7
UT,2018,11,100.0,100.0,76.1,17.8,3.0
UT,2018,12,100.0,100.0,73.3,7.9,1.8
UT,2019,01,100.0,98.4,55.6,4.4,1.1
UT,2019,02,99.4,86.9,15.4,1.1,0.0
UT,2019,03,78.8,21.9,0.4,0.0,0.0
UT,2019,04,19.8,1.9,0.0,0.0,0.0
