state,year,month,D0,D1,D2,D3,D4
TX,2004,03,30.5,14.5,7.4,2.7,0.1
TX,2004,04,15.3,5.4,1.7,0.0,0.0
TX,2004,05,20.2,3.9,1.2,0.0,0.0
TX,2004,06,38.1,11.2,1.4,0.0,0.0
TX,2004,07,17.2,3.6,0.7,0.0,0.0
TX,2004,08,4.9,1.0,0.1,0.0,0.0
TX,2004,09,2.7,0.2,0.0,0.0,0.0
TX,2004,10,0.7,0.1,0.0,0.0,0.0
TX,2004,11,0.2,0.0,0.0,0.0,0.0
TX,2004,12,0.0,0.0,0.0,0.0,0.0
TX,2005,01,0.0,0.0,0.0,0.0,0.0
TX,2005,02,0.0,0.0,0.0,0.0,0.0
TX,2005,03,4.0,0.0,0.0,0.0,0.0
TX,2005,04,7.9,1.8,0.0,0.0,0.0
TX,2005,05,44.8,8.7,1.7,0.0,0.0
TX,2005,06,42.5,22.2,9.1,1.2,0.0
TX,2005,07,64.2,50.3,21.4,4.5,0.0
TX,2005,08,38.8,25.2,11.5,1.8,0.0
TX,2005,09,41.3,22.6,8.3,0.9,0.0
TX,2005,10,56.8,29.1,6.4,0.6,0.0
TX,2005,11,67.1,44.5,19.0,3.5,0.0
TX,2005,12,82.5,60.3,35.1,13.3,1.6
TX,2006,01,95.0,69.8,42.0,25.6,5.2
TX,2006,02,99.0,97.3,66.0,35.9,5.1
TX,2006,03,98.1,93.5,73.2,35.8,11.5
TX,2006,04,95.0,88.8,68.8,22.6,13.4
TX,2006,05,91.0,63.3,38.5,22.5,9.9
TX,2006,06,99.3,91.6,52.3,23.1,5.9
TX,2006,07,94.3,91.0,60.4,25.8,4.1
TX,2006,08,90.8,83.0,70.6,43.7,11.5
TX,2006,09,75.0,61.4,48.9,30.9,7.1
TX,2006,10,65.3,52.5,41.6,19.3,1.2
TX,2006,11,59.4,50.4,39.0,19.4,0.0
TX,2006,12,74.9,54.7,39.0,19.1,2.8
TX,2007,01,63.1,44.2,28.9,15.9,3.2
TX,2007,02,47.6,31.6,21.6,15.3,2.3
TX,2007,03,49.9,28.0,18.5,10.8,1.6
TX,2007,04,14.7,2.3,0.0,0.0,0.0
TX,2007,05,4.3,0.2,0.0,0.0,0.0
TX,2007,06,2.4,0.0,0.0,0.0,0.0
TX,2007,07,0.3,0.0,0.0,0.0,0.0
TX,2007,08,1.0,0.0,0.0,0.0,0.0
TX,2007,09,1.7,0.0,0.0,0.0,0.0
TX,2007,10,4.6,0.0,0.0,0.0,0.0
TX,2007,11,44.2,1.9,0.0,0.0,0.0
TX,2007,12,45.3,4.9,0.0,0.0,0.0
TX,2008,01,65.4,21.1,0.0,0.0,0.0
TX,2008,02,77.7,38.6,13.0,0.9,0.0
TX,2008,03,69.2,46.6,19.2,3.4,0.0
TX,2008,04,65.5,44.9,18.8,9.1,2.0
TX,2008,05,55.9,40.4,23.2,4.3,0.0
TX,2008,06,86.2,63.2,40.1,15.4,0.2
TX,2008,07,88.0,65.4,40.8,22.0,4.5
TX,2008,08,74.2,47.6,25.9,12.6,1.8
TX,2008,09,39.9,22.8,9.6,3.0,0.0
TX,2008,10,32.6,19.5,12.3,4.4,0.0
TX,2008,11,42.7,23.1,14.5,6.7,0.0
TX,2008,12,49.1,24.5,14.8,8.6,3.4
TX,2009,01,72.7,43.9,23.8,14.2,4.2
TX,2009,02,96.4,65.9,43.1,19.8,7.8
TX,2009,03,98.7,78.2,45.3,22.0,8.1
TX,2009,04,82.9,66.0,47.9,23.5,9.9
TX,2009,05,69.0,51.0,36.3,20.8,10.0
TX,2009,06,69.9,42.7,27.4,17.2,8.2
TX,2009,07,64.8,39.2,29.6,24.1,16.8
TX,2009,08,50.6,34.8,28.9,26.6,17.6
TX,2009,09,42.6,31.6,25.5,19.0,8.7
TX,2009,10,31.6,19.7,12.6,6.1,1.3
TX,2009,11,27.1,14.2,8.2,4.2,0.8
TX,2009,12,28.8,8.9,3.9,0.8,0.0
TX,2010,01,26.5,6.4,2.1,0.0,0.0
TX,2010,02,9.1,1.2,0.1,0.0,0.0
TX,2010,03,3.5,0.0,0.0,0.0,0.0
TX,2010,04,3.6,0.0,0.0,0.0,0.0
TX,2010,05,12.7,3.1,0.0,0.0,0.0
TX,2010,06,28.8,8.9,0.8,0.0,0.0
TX,2010,07,15.7,6.2,1.1,0.0,0.0
TX,2010,08,21.6,5.3,0.5,0.0,0.0
TX,2010,09,24.9,3.6,1.1,0.0,0.0
TX,2010,10,35.2,9.0,1.5,0.0,0.0
TX,2010,11,56.7,24.6,6.4,0.2,0.0
TX,2010,12,87.3,63.2,33.1,7.1,0.0
TX,2011,01,80.9,57.6,29.7,9.6,0.0
TX,2011,02,86.8,59.5,38.8,8.8,0.0
TX,2011,03,96.4,84.3,59.9,23.2,0.0
TX,2011,04,100.0,99.0,89.9,64.8,11.7
TX,2011,05,99.1,97.1,92.8,79.1,43.2
TX,2011,06,97.5,96.1,94.5,89.0,66.4
TX,2011,07,99.4,98.0,95.7,91.0,73.3
TX,2011,08,100.0,99.7,98.6,93.6,77.0
TX,2011,09,100.0,100.0,99.1,96.3,85.0
TX,2011,10,100.0,100.0,98.8,92.9,75.8
TX,2011,11,100.0,100.0,97.1,87.8,62.3
TX,2011,12,100.0,98.8,87.5,72.4,38.9
TX,2012,01,98.7,94.8,82.7,62.9,27.1
TX,2012,02,94.5,87.4,72.2,46.4,18.1
TX,2012,03,91.0,79.9,62.4,39.1,19.3
TX,2012,04,82.3,64.1,49.5,29.5,11.6
TX,2012,05,87.0,61.3,38.3,17.1,3.9
TX,2012,06,93.5,68.7,28.6,7.7,0.1
TX,2012,07,91.3,73.4,35.6,9.3,0.3
TX,2012,08,88.9,75.0,40.5,13.1,1.5
TX,2012,09,90.5,75.9,51.4,23.0,4.6
TX,2012,10,84.1,62.6,31.7,16.0,3.3
TX,2012,11,89.8,71.5,43.5,20.9,6.5
TX,2012,12,94.7,86.6,63.1,32.0,9.3
TX,2013,01,92.7,79.0,56.7,26.8,8.7
TX,2013,02,89.1,75.4,50.4,24.1,7.2
TX,2013,03,93.1,81.3,57.8,26.3,9.1
TX,2013,04,98.8,90.6,70.2,34.4,11.5
TX,2013,05,97.3,90.2,67.2,36.1,14.7
TX,2013,06,95.0,85.1,59.5,31.3,13.6
TX,2013,07,98.9,90.7,69.5,31.0,9.7
TX,2013,08,97.5,88.3,66.7,20.9,3.9
TX,2013,09,95.0,85.0,60.7,18.4,1.9
TX,2013,10,90.1,65.4,23.5,4.0,0.2
TX,2013,11,79.2,49.6,23.2,6.1,0.7
TX,2013,12,73.4,45.8,21.7,6.2,0.9
TX,2014,01,75.8,45.9,21.7,6.6,0.8
TX,2014,02,88.3,58.0,26.6,8.6,0.8
TX,2014,03,86.4,65.4,35.2,14.8,1.9
TX,2014,04,85.2,67.8,45.6,30.9,10.4
TX,2014,05,91.4,75.0,56.6,39.8,19.5
TX,2014,06,89.6,69.3,42.4,22.8,6.7
TX,2014,07,85.9,60.2,35.3,16.9,3.9
TX,2014,08,82.4,58.8,35.9,14.8,2.7
TX,2014,09,80.4,55.4,33.5,13.2,2.1
TX,2014,10,71.1,48.9,28.1,11.5,3.1
TX,2014,11,69.5,44.7,24.6,10.0,3.3
TX,2014,12,66.0,43.9,23.9,10.6,2.8
TX,2015,01,60.0,40.5,24.1,11.1,2.9
TX,2015,02,58.9,41.1,25.8,13.2,4.0
TX,2015,03,55.1,39.4,26.1,13.9,3.2
TX,2015,04,45.4,34.2,21.9,11.3,2.9
TX,2015,05,30.9,18.3,6.6,1.9,0.5
TX,2015,06,6.6,0.4,0.0,0.0,0.0
TX,2015,07,6.3,0.2,0.0,0.0,0.0
TX,2015,08,37.5,18.0,4.8,0.0,0.0
TX,2015,09,53.2,29.5,13.1,3.7,0.0
TX,2015,10,60.7,40.4,25.3,11.4,1.7
TX,2015,11,12.1,1.5,0.0,0.0,0.0
TX,2015,12,3.6,0.0,0.0,0.0,0.0
TX,2016,01,1.8,0.0,0.0,0.0,0.0
TX,2016,02,20.4,1.1,0.0,0.0,0.0
TX,2016,03,21.2,1.3,0.0,0.0,0.0
TX,2016,04,21.0,3.7,0.2,0.0,0.0
TX,2016,05,5.5,0.4,0.0,0.0,0.0
TX,2016,06,1.5,0.0,0.0,0.0,0.0
TX,2016,07,14.8,1.9,0.0,0.0,0.0
TX,2016,08,26.5,5.5,0.6,0.0,0.0
TX,2016,09,5.3,0.7,0.1,0.0,0.0
TX,2016,10,24.6,5.6,0.3,0.0,0.0
TX,2016,11,35.5,14.8,6.2,0.4,0.0
TX,2016,12,20.5,6.7,1.6,0.0,0.0
TX,2017,01,15.3,4.6,1.2,0.1,0.0
TX,2017,02,13.6,3.3,1.1,0.2,0.0
TX,2017,03,38.9,6.6,0.8,0.0,0.0
TX,2017,04,13.0,1.9,0.0,0.0,0.0
TX,2017,05,24.2,3.2,0.3,0.0,0.0
TX,2017,06,22.3,3.6,0.2,0.0,0.0
TX,2017,07,25.2,7.4,0.7,0.0,0.0
TX,2017,08,14.9,3.8,0.1,0.0,0.0
TX,2017,09,15.7,2.4,0.1,0.0,0.0
TX,2017,10,18.6,2.8,0.0,0.0,0.0
TX,2017,11,54.7,19.9,2.6,0.0,0.0
TX,2017,12,67.6,33.3,8.6,0.3,0.0
TX,2018,01,78.2,43.7,14.4,2.8,0.0
TX,2018,02,86.3,65.5,31.7,11.9,0.0
TX,2018,03,74.4,58.4,24.5,14.6,0.3
TX,2018,04,65.8,50.3,23.4,13.7,3.5
TX,2018,05,64.3,42.4,23.5,11.4,3.3
TX,2018,06,75.2,47.3,21.3,6.5,1.2
TX,2018,07,76.7,52.0,25.2,5.6,0.1
TX,2018,08,79.7,61.3,34.1,9.4,0.3
TX,2018,09,62.7,36.1,13.3,2.8,0.1
TX,2018,10,15.5,6.8,2.4,0.4,0.0
TX,2018,11,2.4,0.9,0.0,0.0,0.0
TX,2018,12,5.8,0.8,0.0,0.0,0.0
TX,2019,01,8.4,1.6,0.0,0.0,0.0
TX,2019,02,36.4,7.0,0.0,0.0,0.0
TX,2019,03,42.6,13.9,0.8,0.0,0.0
TX,2019,04,28.5,5.6,0.5,0.0,0.0
