county,year,month,D0,D1,D2,D3,D4
Bernalillo,2005,04,47.0,13.8,0.0,0.0,0.0
Bernalillo,2005,05,35.4,0.0,0.0,0.0,0.0
Bernalillo,2005,06,23.8,0.0,0.0,0.0,0.0
Bernalillo,2005,07,77.3,0.0,0.0,0.0,0.0
Bernalillo,2005,08,100.0,0.0,0.0,0.0,0.0
Bernalillo,2005,09,100.0,0.0,0.0,0.0,0.0
Bernalillo,2005,10,100.0,0.0,0.0,0.0,0.0
Bernalillo,2005,11,100.0,0.0,0.0,0.0,0.0
Bernalillo,2005,12,100.0,0.0,0.0,0.0,0.0
Bernalillo,2006,01,100.0,26.4,0.0,0.0,0.0
Bernalillo,2006,02,100.0,100.0,0.0,0.0,0.0
Bernalillo,2006,03,100.0,100.0,54.2,0.0,0.0
Bernalillo,2006,04,100.0,100.0,90.6,0.3,0.0
Bernalillo,2006,05,100.0,100.0,100.0,80.1,0.0
Bernalillo,2006,06,100.0,100.0,100.0,100.0,0.0
Bernalillo,2006,07,100.0,100.0,39.8,25.0,0.0
Bernalillo,2006,08,52.8,0.0,0.0,0.0,0.0
Bernalillo,2006,09,7.5,0.0,0.0,0.0,0.0
Bernalillo,2006,10,0.7,0.0,0.0,0.0,0.0
Bernalillo,2006,11,0.0,0.0,0.0,0.0,0.0
Bernalillo,2006,12,74.9,0.0,0.0,0.0,0.0
Bernalillo,2007,01,14.8,0.0,0.0,0.0,0.0
Bernalillo,2007,02,0.0,0.0,0.0,0.0,0.0
Bernalillo,2007,03,0.0,0.0,0.0,0.0,0.0
Bernalillo,2007,04,0.0,0.0,0.0,0.0,0.0
Bernalillo,2007,05,0.0,0.0,0.0,0.0,0.0
Bernalillo,2007,06,0.0,0.0,0.0,0.0,0.0
Bernalillo,2007,07,0.0,0.0,0.0,0.0,0.0
Bernalillo,2007,08,0.0,0.0,0.0,0.0,0.0
Bernalillo,2007,09,0.0,0.0,0.0,0.0,0.0
Bernalillo,2007,10,0.0,0.0,0.0,0.0,0.0
Bernalillo,2007,11,0.4,0.0,0.0,0.0,0.0
Bernalillo,2007,12,0.0,0.0,0.0,0.0,0.0
Bernalillo,2008,01,0.0,0.0,0.0,0.0,0.0
Bernalillo,2008,02,0.0,0.0,0.0,0.0,0.0
Bernalillo,2008,03,0.0,0.0,0.0,0.0,0.0
Bernalillo,2008,04,0.0,0.0,0.0,0.0,0.0
Bernalillo,2008,05,0.0,0.0,0.0,0.0,0.0
Bernalillo,2008,06,50.0,0.0,0.0,0.0,0.0
Bernalillo,2008,07,93.8,0.0,0.0,0.0,0.0
Bernalillo,2008,08,62.8,0.0,0.0,0.0,0.0
Bernalillo,2008,09,55.8,0.0,0.0,0.0,0.0
Bernalillo,2008,10,59.0,0.0,0.0,0.0,0.0
Bernalillo,2008,11,75.5,0.0,0.0,0.0,0.0
Bernalillo,2008,12,88.6,0.0,0.0,0.0,0.0
Bernalillo,2009,01,0.0,0.0,0.0,0.0,0.0
Bernalillo,2009,02,0.0,0.0,0.0,0.0,0.0
Bernalillo,2009,03,0.0,0.0,0.0,0.0,0.0
Bernalillo,2009,04,44.3,0.0,0.0,0.0,0.0
Bernalillo,2009,05,67.8,0.0,0.0,0.0,0.0
Bernalillo,2009,06,8.7,0.0,0.0,0.0,0.0
Bernalillo,2009,07,0.0,0.0,0.0,0.0,0.0
Bernalillo,2009,08,0.0,0.0,0.0,0.0,0.0
Bernalillo,2009,09,0.0,0.0,0.0,0.0,0.0
Bernalillo,2009,10,0.0,0.0,0.0,0.0,0.0
Bernalillo,2009,11,0.0,0.0,0.0,0.0,0.0
Bernalillo,2009,12,0.0,0.0,0.0,0.0,0.0
Bernalillo,2010,01,75.0,0.0,0.0,0.0,0.0
Bernalillo,2010,02,100.0,0.0,0.0,0.0,0.0
Bernalillo,2010,03,81.1,0.0,0.0,0.0,0.0
Bernalillo,2010,04,56.8,0.0,0.0,0.0,0.0
Bernalillo,2010,05,56.1,0.0,0.0,0.0,0.0
Bernalillo,2010,06,86.3,37.6,0.0,0.0,0.0
Bernalillo,2010,07,94.4,50.1,0.0,0.0,0.0
Bernalillo,2010,08,14.4,0.0,0.0,0.0,0.0
Bernalillo,2010,09,14.4,0.0,0.0,0.0,0.0
Bernalillo,2010,10,14.2,0.0,0.0,0.0,0.0
Bernalillo,2010,11,13.8,0.0,0.0,0.0,0.0
Bernalillo,2010,12,78.4,0.0,0.0,0.0,0.0
Bernalillo,2011,01,100.0,0.0,0.0,0.0,0.0
Bernalillo,2011,02,100.0,0.0,0.0,0.0,0.0
Bernalillo,2011,03,100.0,60.0,20.0,0.0,0.0
Bernalillo,2011,04,100.0,100.0,100.0,22.7,0.0
Bernalillo,2011,05,100.0,100.0,100.0,94.8,0.0
Bernalillo,2011,06,100.0,100.0,100.0,95.6,0.0
Bernalillo,2011,07,100.0,100.0,100.0,95.4,0.0
Bernalillo,2011,08,100.0,100.0,100.0,90.3,0.0
Bernalillo,2011,09,100.0,100.0,100.0,98.6,38.0
Bernalillo,2011,10,100.0,100.0,100.0,98.6,23.6
Bernalillo,2011,11,100.0,100.0,100.0,99.2,0.0
Bernalillo,2011,12,100.0,100.0,100.0,24.9,0.0
Bernalillo,2012,01,100.0,100.0,66.8,0.0,0.0
Bernalillo,2012,02,100.0,58.1,15.6,0.0,0.0
Bernalillo,2012,03,100.0,44.2,5.9,0.0,0.0
Bernalillo,2012,04,100.0,38.7,5.0,0.0,0.0
Bernalillo,2012,05,100.0,87.4,4.8,0.0,0.0
Bernalillo,2012,06,100.0,100.0,55.0,0.0,0.0
Bernalillo,2012,07,100.0,100.0,99.2,0.0,0.0
Bernalillo,2012,08,100.0,100.0,98.3,0.0,0.0
Bernalillo,2012,09,100.0,100.0,93.0,0.0,0.0
Bernalillo,2012,10,100.0,100.0,89.9,0.0,0.0
Bernalillo,2012,11,100.0,100.0,92.6,0.0,0.0
Bernalillo,2012,12,100.0,100.0,100.0,0.0,0.0
Bernalillo,2013,01,100.0,100.0,100.0,0.0,0.0
Bernalillo,2013,02,100.0,100.0,100.0,50.0,0.0
Bernalillo,2013,03,100.0,100.0,100.0,100.0,0.0
Bernalillo,2013,04,100.0,100.0,100.0,100.0,20.0
Bernalillo,2013,05,100.0,100.0,100.0,100.0,100.0
Bernalillo,2013,06,100.0,100.0,100.0,100.0,100.0
Bernalillo,2013,07,100.0,100.0,100.0,100.0,99.9
Bernalillo,2013,08,100.0,100.0,100.0,84.1,14.1
Bernalillo,2013,09,100.0,99.9,72.4,34.2,3.4
Bernalillo,2013,10,100.0,99.8,21.5,0.0,0.0
Bernalillo,2013,11,100.0,99.7,21.5,0.0,0.0
Bernalillo,2013,12,100.0,99.5,21.5,0.0,0.0
Bernalillo,2014,01,100.0,99.7,21.2,0.0,0.0
Bernalillo,2014,02,100.0,100.0,20.1,0.0,0.0
Bernalillo,2014,03,100.0,100.0,20.1,0.0,0.0
Bernalillo,2014,04,100.0,100.0,34.9,0.0,0.0
Bernalillo,2014,05,100.0,100.0,93.9,0.0,0.0
Bernalillo,2014,06,100.0,100.0,93.8,0.0,0.0
Bernalillo,2014,07,100.0,100.0,72.5,0.0,0.0
Bernalillo,2014,08,100.0,11.7,0.0,0.0,0.0
Bernalillo,2014,09,100.0,46.6,0.0,0.0,0.0
Bernalillo,2014,10,100.0,46.5,0.0,0.0,0.0
Bernalillo,2014,11,100.0,46.5,0.0,0.0,0.0
Bernalillo,2014,12,100.0,76.4,0.0,0.0,0.0
Bernalillo,2015,01,100.0,76.3,0.0,0.0,0.0
Bernalillo,2015,02,100.0,88.1,0.0,0.0,0.0
Bernalillo,2015,03,100.0,97.4,0.0,0.0,0.0
Bernalillo,2015,04,100.0,93.5,0.0,0.0,0.0
Bernalillo,2015,05,100.0,46.7,0.0,0.0,0.0
Bernalillo,2015,06,100.0,0.0,0.0,0.0,0.0
Bernalillo,2015,07,100.0,0.0,0.0,0.0,0.0
Bernalillo,2015,08,100.0,0.0,0.0,0.0,0.0
Bernalillo,2015,09,100.0,0.0,0.0,0.0,0.0
Bernalillo,2015,10,98.0,0.0,0.0,0.0,0.0
Bernalillo,2015,11,92.0,0.0,0.0,0.0,0.0
Bernalillo,2015,12,92.0,0.0,0.0,0.0,0.0
Bernalillo,2016,01,0.0,0.0,0.0,0.0,0.0
Bernalillo,2016,02,0.0,0.0,0.0,0.0,0.0
Bernalillo,2016,03,40.0,0.0,0.0,0.0,0.0
Bernalillo,2016,04,100.0,0.0,0.0,0.0,0.0
Bernalillo,2016,05,100.0,0.0,0.0,0.0,0.0
Bernalillo,2016,06,100.0,0.0,0.0,0.0,0.0
Bernalillo,2016,07,100.0,0.0,0.0,0.0,0.0
Bernalillo,2016,08,100.0,0.0,0.0,0.0,0.0
Bernalillo,2016,09,94.9,0.0,0.0,0.0,0.0
Bernalillo,2016,10,93.1,0.0,0.0,0.0,0.0
Bernalillo,2016,11,100.0,0.0,0.0,0.0,0.0
Bernalillo,2016,12,83.8,0.0,0.0,0.0,0.0
Bernalillo,2017,01,21.2,0.0,0.0,0.0,0.0
Bernalillo,2017,02,0.0,0.0,0.0,0.0,0.0
Bernalillo,2017,03,22.7,0.0,0.0,0.0,0.0
Bernalillo,2017,04,45.3,0.0,0.0,0.0,0.0
Bernalillo,2017,05,0.0,0.0,0.0,0.0,0.0
Bernalillo,2017,06,0.0,0.0,0.0,0.0,0.0
Bernalillo,2017,07,13.9,0.0,0.0,0.0,0.0
Bernalillo,2017,08,0.0,0.0,0.0,0.0,0.0
Bernalillo,2017,09,0.0,0.0,0.0,0.0,0.0
Bernalillo,2017,10,0.0,0.0,0.0,0.0,0.0
Bernalillo,2017,11,25.0,0.0,0.0,0.0,0.0
Bernalillo,2017,12,100.0,0.0,0.0,0.0,0.0
Bernalillo,2018,01,100.0,96.9,40.0,0.0,0.0
Bernalillo,2018,02,100.0,100.0,100.0,0.0,0.0
Bernalillo,2018,03,100.0,100.0,100.0,0.0,0.0
Bernalillo,2018,04,100.0,100.0,100.0,0.0,0.0
Bernalillo,2018,05,100.0,100.0,100.0,80.0,0.0
Bernalillo,2018,06,100.0,100.0,100.0,100.0,0.0
Bernalillo,2018,07,100.0,100.0,100.0,80.0,0.0
Bernalillo,2018,08,100.0,100.0,100.0,0.0,0.0
Bernalillo,2018,09,100.0,100.0,100.0,0.0,0.0
Bernalillo,2018,10,100.0,90.2,50.4,0.0,0.0
Bernalillo,2019,01,100.0,22.0,0.0,0.0,0.0
Bernalillo,2019,02,100.0,26.5,0.0,0.0,0.0
Bernalillo,2019,03,100.0,12.2,0.0,0.0,0.0
Bernalillo,2019,04,60.0,0.0,0.0,0.0,0.0
Bernalillo,2019,05,0.0,0.0,0.0,0.0,0.0
Bernalillo,2019,06,0.0,0.0,0.0,0.0,0.0
Bernalillo,2019,07,0.0,0.0,0.0,0.0,0.0
Bernalillo,2019,08,0.0,0.0,0.0,0.0,0.0
Bernalillo,2019,09,0.0,0.0,0.0,0.0,0.0
Bernalillo,2019,10,60.0,34.4,0.0,0.0,0.0
Bernalillo,2019,11,100.0,96.5,0.0,0.0,0.0
Bernalillo,2019,12,100.0,4.2,0.0,0.0,0.0
Bernalillo,2020,01,100.0,4.2,0.0,0.0,0.0
Bernalillo,2020,02,98.1,2.1,0.0,0.0,0.0
Bernalillo,2020,03,96.2,0.0,0.0,0.0,0.0
Bernalillo,2020,04,96.2,0.0,0.0,0.0,0.0
Bernalillo,2020,05,98.1,1.1,0.0,0.0,0.0
Bernalillo,2020,06,100.0,3.0,0.0,0.0,0.0
Bernalillo,2020,07,100.0,53.1,3.5,0.0,0.0
Bernalillo,2020,08,100.0,94.7,15.5,0.0,0.0
Bernalillo,2020,09,100.0,99.1,50.0,0.3,0.0
Bernalillo,2020,10,100.0,100.0,98.7,21.8,0.0
Bernalillo,2020,11,100.0,100.0,99.7,39.5,6.5
Bernalillo,2020,12,100.0,100.0,100.0,46.7,25.9
Bernalillo,2021,01,100.0,100.0,100.0,46.7,25.9
Bernalillo,2021,02,100.0,100.0,100.0,46.9,25.9
Bernalillo,2021,03,100.0,100.0,100.0,47.7,25.9
Bernalillo,2021,04,100.0,100.0,100.0,47.7,25.9
Bernalillo,2021,05,100.0,100.0,100.0,47.4,25.9
Bernalillo,2021,06,100.0,100.0,100.0,46.5,25.9
Catron,2000,01,99.4,0.0,0.0,0.0,0.0
Catron,2000,02,100.0,0.3,0.0,0.0,0.0
Catron,2000,03,100.0,11.8,0.0,0.0,0.0
Catron,2000,04,100.0,45.2,0.0,0.0,0.0
Catron,2000,05,100.0,81.6,59.5,0.0,0.0
Catron,2000,06,100.0,100.0,100.0,0.0,0.0
Catron,2000,07,100.0,0.1,0.0,0.0,0.0
Catron,2000,08,50.7,0.0,0.0,0.0,0.0
Catron,2000,09,11.0,0.0,0.0,0.0,0.0
Catron,2000,10,40.0,2.8,0.0,0.0,0.0
Catron,2000,11,0.0,0.0,0.0,0.0,0.0
Catron,2000,12,0.0,0.0,0.0,0.0,0.0
Catron,2001,01,0.0,0.0,0.0,0.0,0.0
Catron,2001,02,0.0,0.0,0.0,0.0,0.0
Catron,2001,03,0.0,0.0,0.0,0.0,0.0
Catron,2001,04,0.0,0.0,0.0,0.0,0.0
Catron,2001,05,0.0,0.0,0.0,0.0,0.0
Catron,2001,06,0.0,0.0,0.0,0.0,0.0
Catron,2001,07,0.0,0.0,0.0,0.0,0.0
Catron,2001,08,0.0,0.0,0.0,0.0,0.0
Catron,2001,09,0.0,0.0,0.0,0.0,0.0
Catron,2001,10,0.0,0.0,0.0,0.0,0.0
Catron,2001,11,73.2,0.0,0.0,0.0,0.0
Catron,2001,12,48.0,0.0,0.0,0.0,0.0
Catron,2002,01,61.1,0.0,0.0,0.0,0.0
Catron,2002,02,75.0,0.0,0.0,0.0,0.0
Catron,2002,03,100.0,75.0,0.0,0.0,0.0
Catron,2002,04,100.0,100.0,72.7,0.0,0.0
Catron,2002,05,100.0,100.0,100.0,75.0,0.0
Catron,2002,06,100.0,100.0,100.0,100.0,0.0
Catron,2002,07,100.0,100.0,100.0,80.0,0.0
Catron,2002,08,100.0,100.0,97.2,0.1,0.0
Catron,2002,09,100.0,100.0,63.1,0.0,0.0
Catron,2002,10,100.0,100.0,11.3,0.0,0.0
Catron,2002,11,100.0,100.0,3.4,0.0,0.0
Catron,2002,12,100.0,100.0,0.7,0.0,0.0
Catron,2003,01,100.0,100.0,0.3,0.0,0.0
Catron,2003,02,100.0,100.0,0.5,0.0,0.0
Catron,2003,03,100.0,100.0,0.0,0.0,0.0
Catron,2003,04,100.0,100.0,0.0,0.0,0.0
Catron,2003,05,100.0,55.9,0.0,0.0,0.0
Catron,2003,06,100.0,58.2,0.0,0.0,0.0
Catron,2003,07,100.0,72.2,4.7,0.0,0.0
Catron,2003,08,100.0,100.0,1.7,0.0,0.0
Catron,2003,09,100.0,100.0,81.2,40.3,0.0
Catron,2003,10,100.0,100.0,100.0,72.2,0.0
Catron,2003,11,100.0,100.0,100.0,67.5,0.0
Catron,2003,12,100.0,100.0,100.0,73.5,0.0
Catron,2004,01,100.0,100.0,100.0,100.0,1.9
Catron,2004,02,100.0,100.0,100.0,100.0,2.3
Catron,2004,03,100.0,100.0,100.0,91.9,8.8
Catron,2004,04,100.0,100.0,100.0,15.4,0.0
Catron,2004,05,100.0,100.0,100.0,16.3,0.0
Catron,2004,06,100.0,100.0,100.0,15.8,0.0
Catron,2004,07,100.0,100.0,100.0,16.4,0.0
Catron,2004,08,100.0,100.0,100.0,17.7,0.0
Catron,2004,09,100.0,100.0,100.0,16.4,0.0
Catron,2004,10,100.0,100.0,66.1,4.1,0.0
Catron,2004,11,100.0,100.0,53.9,0.0,0.0
Catron,2004,12,100.0,100.0,50.7,0.0,0.0
Catron,2005,01,100.0,100.0,51.1,0.0,0.0
Catron,2005,02,100.0,98.5,32.7,0.0,0.0
Catron,2005,03,100.0,15.6,0.0,0.0,0.0
Catron,2005,04,45.2,3.9,0.0,0.0,0.0
Catron,2005,05,28.6,0.6,0.0,0.0,0.0
Catron,2005,06,29.1,0.6,0.0,0.0,0.0
Catron,2005,07,100.0,2.1,0.0,0.0,0.0
Catron,2005,08,99.4,34.4,0.0,0.0,0.0
Catron,2005,09,97.7,21.1,0.0,0.0,0.0
Catron,2005,10,93.1,6.8,0.0,0.0,0.0
Catron,2005,11,91.9,1.8,0.0,0.0,0.0
Catron,2005,12,98.0,1.8,0.0,0.0,0.0
Catron,2006,01,100.0,60.1,33.1,0.0,0.0
Catron,2006,02,100.0,100.0,96.0,18.0,0.0
Catron,2006,03,100.0,100.0,90.3,30.4,0.0
Catron,2006,04,100.0,100.0,97.3,68.4,0.0
Catron,2006,05,100.0,100.0,100.0,100.0,0.8
Catron,2006,06,100.0,100.0,100.0,100.0,0.2
Catron,2006,07,100.0,100.0,52.1,28.3,0.0
Catron,2006,08,62.2,15.3,0.0,0.0,0.0
Catron,2006,09,15.6,1.3,0.0,0.0,0.0
Catron,2006,10,10.9,1.2,0.0,0.0,0.0
Catron,2006,11,10.0,1.1,0.0,0.0,0.0
Catron,2006,12,65.1,0.8,0.0,0.0,0.0
Catron,2007,01,56.9,0.8,0.0,0.0,0.0
Catron,2007,02,12.4,0.9,0.0,0.0,0.0
Catron,2007,03,64.6,3.7,0.0,0.0,0.0
Catron,2007,04,81.5,2.9,0.1,0.0,0.0
Catron,2007,05,80.9,3.5,0.1,0.0,0.0
Catron,2007,06,80.9,2.8,0.1,0.0,0.0
Catron,2007,07,80.9,2.8,0.1,0.0,0.0
Catron,2007,08,41.0,0.8,0.0,0.0,0.0
Catron,2007,09,0.5,0.0,0.0,0.0,0.0
Catron,2007,10,0.0,0.0,0.0,0.0,0.0
Catron,2007,11,1.8,0.0,0.0,0.0,0.0
Catron,2007,12,0.0,0.0,0.0,0.0,0.0
Catron,2008,01,0.0,0.0,0.0,0.0,0.0
Catron,2008,02,0.0,0.0,0.0,0.0,0.0
Catron,2008,03,0.0,0.0,0.0,0.0,0.0
Catron,2008,04,79.5,16.2,0.0,0.0,0.0
Catron,2008,05,92.6,27.5,0.0,0.0,0.0
Catron,2008,06,74.9,41.5,0.0,0.0,0.0
Catron,2008,07,51.1,22.5,0.0,0.0,0.0
Catron,2008,08,0.0,0.0,0.0,0.0,0.0
Catron,2008,09,0.0,0.0,0.0,0.0,0.0
Catron,2008,10,0.0,0.0,0.0,0.0,0.0
Catron,2008,11,23.8,0.0,0.0,0.0,0.0
Catron,2008,12,47.6,0.0,0.0,0.0,0.0
Catron,2009,01,28.6,0.0,0.0,0.0,0.0
Catron,2009,02,14.6,0.0,0.0,0.0,0.0
Catron,2009,03,22.5,0.0,0.0,0.0,0.0
Catron,2009,04,44.3,11.1,0.0,0.0,0.0
Catron,2009,05,50.7,16.9,0.0,0.0,0.0
Catron,2009,06,4.1,0.0,0.0,0.0,0.0
Catron,2009,07,0.0,0.0,0.0,0.0,0.0
Catron,2009,08,1.0,0.0,0.0,0.0,0.0
Catron,2009,09,0.6,0.0,0.0,0.0,0.0
Catron,2009,10,5.9,0.0,0.0,0.0,0.0
Catron,2009,11,47.4,8.6,0.0,0.0,0.0
Catron,2009,12,80.4,34.0,0.0,0.0,0.0
Catron,2010,01,85.4,31.8,0.0,0.0,0.0
Catron,2010,02,59.7,0.0,0.0,0.0,0.0
Catron,2010,03,59.2,0.0,0.0,0.0,0.0
Catron,2010,04,59.3,0.0,0.0,0.0,0.0
Catron,2010,05,49.4,0.0,0.0,0.0,0.0
Catron,2010,06,73.1,21.6,0.0,0.0,0.0
Catron,2010,07,87.8,34.3,0.0,0.0,0.0
Catron,2010,08,29.0,0.0,0.0,0.0,0.0
Catron,2010,09,29.0,0.0,0.0,0.0,0.0
Catron,2010,10,29.0,0.0,0.0,0.0,0.0
Catron,2010,11,67.4,0.0,0.0,0.0,0.0
Catron,2010,12,99.3,88.2,0.0,0.0,0.0
Catron,2011,01,100.0,98.9,2.2,0.0,0.0
Catron,2011,02,100.0,99.8,9.3,0.0,0.0
Catron,2011,03,100.0,100.0,38.4,0.0,0.0
Catron,2011,04,100.0,100.0,100.0,35.6,0.0
Catron,2011,05,100.0,100.0,100.0,77.2,0.0
Catron,2011,06,100.0,100.0,100.0,88.0,30.1
Catron,2011,07,100.0,100.0,100.0,82.8,19.4
Catron,2011,08,100.0,100.0,96.7,69.5,12.7
Catron,2011,09,100.0,100.0,89.6,70.6,23.8
Catron,2011,10,100.0,99.0,81.1,53.4,5.7
Catron,2011,11,100.0,98.2,75.4,47.6,0.0
Catron,2011,12,100.0,98.1,38.8,12.1,0.0
Catron,2012,01,100.0,97.7,2.3,0.0,0.0
Catron,2012,02,98.7,88.5,2.3,0.0,0.0
Catron,2012,03,98.3,85.1,46.9,0.0,0.0
Catron,2012,04,100.0,85.0,54.8,0.0,0.0
Catron,2012,05,100.0,97.0,59.9,0.0,0.0
Catron,2012,06,100.0,100.0,99.5,0.0,0.0
Catron,2012,07,100.0,100.0,100.0,0.0,0.0
Catron,2012,08,100.0,100.0,75.0,0.0,0.0
Catron,2012,09,100.0,100.0,0.0,0.0,0.0
Catron,2012,10,100.0,100.0,2.5,0.0,0.0
Catron,2012,11,100.0,100.0,36.6,0.0,0.0
Catron,2012,12,100.0,100.0,47.3,0.0,0.0
Catron,2013,01,100.0,100.0,76.0,0.0,0.0
Catron,2013,02,100.0,100.0,76.0,10.0,0.0
Catron,2013,03,100.0,100.0,76.0,21.0,0.0
Catron,2013,04,100.0,100.0,84.0,52.5,0.0
Catron,2013,05,100.0,100.0,90.5,75.9,0.0
Catron,2013,06,100.0,100.0,92.7,75.4,0.0
Catron,2013,07,100.0,100.0,100.0,40.0,0.0
Catron,2013,08,100.0,100.0,93.7,12.3,0.0
Catron,2013,09,100.0,61.7,15.4,1.1,0.0
Catron,2013,10,100.0,23.5,5.5,0.0,0.0
Catron,2013,11,100.0,24.4,5.5,0.0,0.0
Catron,2013,12,100.0,26.7,5.5,0.0,0.0
Catron,2014,01,100.0,46.1,5.3,0.0,0.0
Catron,2014,02,100.0,100.0,30.7,0.0,0.0
Catron,2014,03,100.0,100.0,70.6,0.0,0.0
Catron,2014,04,100.0,100.0,89.0,11.5,0.0
Catron,2014,05,100.0,100.0,100.0,57.4,0.0
Catron,2014,06,100.0,100.0,100.0,58.2,0.0
Catron,2014,07,100.0,100.0,90.2,54.3,0.0
Catron,2014,08,100.0,87.2,63.4,0.0,0.0
Catron,2014,09,100.0,75.9,61.3,0.0,0.0
Catron,2014,10,100.0,76.3,61.3,0.0,0.0
Catron,2014,11,100.0,75.9,61.3,0.0,0.0
Catron,2014,12,100.0,76.2,61.3,0.0,0.0
Catron,2015,01,100.0,76.2,61.3,0.0,0.0
Catron,2015,02,100.0,67.1,20.7,0.0,0.0
Catron,2015,03,100.0,71.7,24.3,0.0,0.0
Catron,2015,04,100.0,73.2,25.2,0.0,0.0
Catron,2015,05,100.0,73.3,25.2,0.0,0.0
Catron,2015,06,100.0,70.4,25.2,0.0,0.0
Catron,2015,07,100.0,65.8,13.4,0.0,0.0
Catron,2015,08,100.0,65.8,0.8,0.0,0.0
Catron,2015,09,100.0,50.9,0.0,0.0,0.0
Catron,2015,10,91.4,11.9,0.0,0.0,0.0
Catron,2015,11,65.5,11.3,0.0,0.0,0.0
Catron,2015,12,65.5,0.0,0.0,0.0,0.0
Catron,2016,01,56.0,0.0,0.0,0.0,0.0
Catron,2016,02,52.9,0.0,0.0,0.0,0.0
Catron,2016,03,100.0,58.1,0.0,0.0,0.0
Catron,2016,04,100.0,100.0,0.0,0.0,0.0
Catron,2016,05,100.0,100.0,0.0,0.0,0.0
Catron,2016,06,100.0,93.2,0.0,0.0,0.0
