county,year,month,D0,D1,D2,D3,D4
Carson City,2003,02,97.5,74.5,0.0,0.0,0.0
Carson City,2003,03,100.0,98.3,3.6,0.0,0.0
Carson City,2003,04,100.0,90.1,0.0,0.0,0.0
Carson City,2003,05,100.0,38.2,0.0,0.0,0.0
Carson City,2003,06,100.0,33.6,0.0,0.0,0.0
Carson City,2003,07,100.0,20.5,0.0,0.0,0.0
Carson City,2003,08,100.0,39.6,0.0,0.0,0.0
Carson City,2003,09,100.0,38.7,0.0,0.0,0.0
Carson City,2003,10,100.0,1.1,0.0,0.0,0.0
Carson City,2003,11,97.3,63.9,0.0,0.0,0.0
Carson City,2003,12,90.2,58.7,0.0,0.0,0.0
Carson City,2004,01,36.6,0.0,0.0,0.0,0.0
Carson City,2004,02,12.2,0.0,0.0,0.0,0.0
Carson City,2004,03,9.3,0.0,0.0,0.0,0.0
Carson City,2004,04,75.8,34.5,0.0,0.0,0.0
Carson City,2004,05,100.0,100.0,0.0,0.0,0.0
Carson City,2004,06,100.0,100.0,0.0,0.0,0.0
Carson City,2004,07,100.0,100.0,55.8,0.0,0.0
Carson City,2004,08,100.0,100.0,100.0,40.0,0.0
Carson City,2004,09,100.0,100.0,100.0,37.0,0.0
Carson City,2004,10,100.0,100.0,88.1,27.8,0.0
Carson City,2004,11,100.0,100.0,41.9,0.0,0.0
Carson City,2004,12,100.0,100.0,0.0,0.0,0.0
Carson City,2005,01,49.0,5.3,0.0,0.0,0.0
Carson City,2005,02,36.9,0.0,0.0,0.0,0.0
Carson City,2005,03,29.5,0.0,0.0,0.0,0.0
Carson City,2005,04,0.0,0.0,0.0,0.0,0.0
Carson City,2005,05,0.0,0.0,0.0,0.0,0.0
Carson City,2005,06,0.0,0.0,0.0,0.0,0.0
Carson City,2005,07,0.0,0.0,0.0,0.0,0.0
Carson City,2005,08,0.0,0.0,0.0,0.0,0.0
Carson City,2005,09,0.0,0.0,0.0,0.0,0.0
Carson City,2005,10,0.0,0.0,0.0,0.0,0.0
Carson City,2005,11,0.0,0.0,0.0,0.0,0.0
Carson City,2005,12,0.0,0.0,0.0,0.0,0.0
Carson City,2006,01,0.0,0.0,0.0,0.0,0.0
Carson City,2006,02,0.0,0.0,0.0,0.0,0.0
Carson City,2006,03,0.0,0.0,0.0,0.0,0.0
Carson City,2006,04,0.0,0.0,0.0,0.0,0.0
Carson City,2006,05,0.0,0.0,0.0,0.0,0.0
Carson City,2006,06,0.0,0.0,0.0,0.0,0.0
Carson City,2006,07,0.0,0.0,0.0,0.0,0.0
Carson City,2006,08,0.0,0.0,0.0,0.0,0.0
Carson City,2006,09,0.0,0.0,0.0,0.0,0.0
Carson City,2006,10,0.0,0.0,0.0,0.0,0.0
Carson City,2006,11,0.0,0.0,0.0,0.0,0.0
Carson City,2006,12,50.0,0.0,0.0,0.0,0.0
Carson City,2007,01,100.0,40.0,0.0,0.0,0.0
Carson City,2007,02,100.0,92.0,0.0,0.0,0.0
Carson City,2007,03,100.0,92.0,28.0,0.0,0.0
Carson City,2007,04,100.0,100.0,84.3,0.0,0.0
Carson City,2007,05,100.0,100.0,100.0,0.0,0.0
Carson City,2007,06,100.0,100.0,100.0,0.0,0.0
Carson City,2007,07,100.0,100.0,100.0,92.1,0.0
Carson City,2007,08,100.0,100.0,100.0,93.1,0.0
Carson City,2007,09,100.0,100.0,100.0,93.1,0.0
Carson City,2007,10,100.0,100.0,100.0,87.5,0.0
Carson City,2007,11,100.0,100.0,100.0,65.2,0.0
Carson City,2007,12,100.0,100.0,100.0,65.2,0.0
Carson City,2008,01,100.0,100.0,67.5,13.0,0.0
Carson City,2008,02,100.0,73.1,0.0,0.0,0.0
Carson City,2008,03,100.0,55.8,0.0,0.0,0.0
Carson City,2008,04,100.0,100.0,0.0,0.0,0.0
Carson City,2008,05,100.0,100.0,0.0,0.0,0.0
Carson City,2008,06,100.0,100.0,0.0,0.0,0.0
Carson City,2008,07,100.0,100.0,0.0,0.0,0.0
Carson City,2008,08,100.0,100.0,0.0,0.0,0.0
Carson City,2008,09,100.0,100.0,0.0,0.0,0.0
Carson City,2008,10,100.0,100.0,0.0,0.0,0.0
Carson City,2008,11,100.0,100.0,0.0,0.0,0.0
Carson City,2008,12,100.0,100.0,75.6,0.0,0.0
Carson City,2009,01,100.0,100.0,94.5,0.0,0.0
Carson City,2009,02,100.0,100.0,100.0,0.0,0.0
Carson City,2009,03,100.0,100.0,20.0,0.0,0.0
Carson City,2009,04,100.0,100.0,0.0,0.0,0.0
Carson City,2009,05,100.0,100.0,0.0,0.0,0.0
Carson City,2009,06,100.0,69.1,0.0,0.0,0.0
Carson City,2009,07,100.0,61.4,0.0,0.0,0.0
Carson City,2009,08,100.0,61.4,0.0,0.0,0.0
Carson City,2009,09,100.0,61.4,0.0,0.0,0.0
Carson City,2009,10,75.0,30.7,0.0,0.0,0.0
Carson City,2009,11,100.0,52.6,0.0,0.0,0.0
Carson City,2009,12,100.0,100.0,0.0,0.0,0.0
Carson City,2010,01,100.0,100.0,0.0,0.0,0.0
Carson City,2010,02,100.0,75.0,0.0,0.0,0.0
Carson City,2010,03,100.0,0.0,0.0,0.0,0.0
Carson City,2010,04,100.0,0.0,0.0,0.0,0.0
Carson City,2010,05,100.0,0.0,0.0,0.0,0.0
Carson City,2010,06,100.0,0.0,0.0,0.0,0.0
Carson City,2010,07,100.0,0.0,0.0,0.0,0.0
Carson City,2010,08,100.0,0.0,0.0,0.0,0.0
Carson City,2010,09,100.0,0.0,0.0,0.0,0.0
Carson City,2010,10,25.1,0.0,0.0,0.0,0.0
Carson City,2010,11,0.3,0.0,0.0,0.0,0.0
Carson City,2010,12,0.1,0.0,0.0,0.0,0.0
Carson City,2011,01,0.0,0.0,0.0,0.0,0.0
Carson City,2011,02,0.0,0.0,0.0,0.0,0.0
Carson City,2011,03,0.0,0.0,0.0,0.0,0.0
Carson City,2011,04,0.0,0.0,0.0,0.0,0.0
Carson City,2011,05,0.0,0.0,0.0,0.0,0.0
Carson City,2011,06,0.0,0.0,0.0,0.0,0.0
Carson City,2011,07,0.0,0.0,0.0,0.0,0.0
Carson City,2011,08,0.0,0.0,0.0,0.0,0.0
Carson City,2011,09,0.0,0.0,0.0,0.0,0.0
Carson City,2011,10,0.0,0.0,0.0,0.0,0.0
Carson City,2011,11,0.0,0.0,0.0,0.0,0.0
Carson City,2011,12,96.7,0.0,0.0,0.0,0.0
Carson City,2012,01,100.0,100.0,4.5,0.0,0.0
Carson City,2012,02,100.0,100.0,25.0,0.0,0.0
Carson City,2012,03,100.0,100.0,100.0,0.0,0.0
Carson City,2012,04,100.0,96.4,70.8,0.0,0.0
Carson City,2012,05,100.0,92.3,38.6,0.0,0.0
Carson City,2012,06,100.0,92.1,49.2,14.3,0.0
Carson City,2012,07,100.0,93.7,82.1,57.2,0.0
Carson City,2012,08,100.0,100.0,78.2,57.3,0.0
Carson City,2012,09,100.0,100.0,66.9,57.3,0.0
Carson City,2012,10,100.0,100.0,88.3,57.3,0.0
Carson City,2012,11,100.0,100.0,87.9,57.3,0.0
Carson City,2012,12,100.0,88.4,73.0,0.0,0.0
Carson City,2013,01,91.6,82.9,34.5,0.0,0.0
Carson City,2013,02,91.9,81.4,32.0,0.0,0.0
Carson City,2013,03,100.0,81.4,32.3,0.0,0.0
Carson City,2013,04,100.0,88.5,32.4,0.0,0.0
Carson City,2013,05,100.0,100.0,32.4,0.0,0.0
Carson City,2013,06,100.0,100.0,28.0,0.0,0.0
Carson City,2013,07,100.0,100.0,70.4,0.0,0.0
Carson City,2013,08,100.0,100.0,100.0,0.0,0.0
Carson City,2013,09,100.0,100.0,100.0,0.0,0.0
Carson City,2013,10,100.0,100.0,100.0,0.0,0.0
Carson City,2013,11,100.0,100.0,100.0,0.0,0.0
Carson City,2013,12,100.0,100.0,100.0,0.0,0.0
Carson City,2014,01,100.0,100.0,100.0,75.0,0.0
Carson City,2014,02,100.0,100.0,100.0,100.0,0.0
Carson City,2014,03,100.0,100.0,100.0,100.0,0.0
Carson City,2014,04,100.0,100.0,100.0,100.0,0.0
Carson City,2014,05,100.0,100.0,100.0,100.0,0.0
Carson City,2014,06,100.0,100.0,100.0,100.0,26.4
Carson City,2014,07,100.0,100.0,100.0,100.0,61.7
Carson City,2014,08,100.0,100.0,100.0,100.0,97.7
Carson City,2014,09,100.0,100.0,100.0,100.0,97.7
Carson City,2014,10,100.0,100.0,100.0,100.0,97.7
Carson City,2014,11,100.0,100.0,100.0,100.0,97.7
Carson City,2014,12,100.0,100.0,100.0,100.0,97.7
Carson City,2015,01,100.0,100.0,100.0,100.0,99.4
Carson City,2015,02,100.0,100.0,100.0,100.0,100.0
Carson City,2015,03,100.0,100.0,100.0,100.0,100.0
Carson City,2015,04,100.0,100.0,100.0,100.0,100.0
Carson City,2015,05,100.0,100.0,100.0,100.0,100.0
Carson City,2015,06,100.0,100.0,100.0,100.0,100.0
Carson City,2015,07,100.0,100.0,100.0,100.0,100.0
Carson City,2015,08,100.0,100.0,100.0,100.0,100.0
Carson City,2015,09,100.0,100.0,100.0,100.0,100.0
Carson City,2015,10,100.0,100.0,100.0,100.0,100.0
Carson City,2015,11,100.0,100.0,100.0,100.0,100.0
Carson City,2015,12,100.0,100.0,100.0,100.0,100.0
Carson City,2016,01,100.0,100.0,100.0,100.0,100.0
Carson City,2016,02,100.0,100.0,100.0,100.0,100.0
Carson City,2016,03,100.0,100.0,100.0,100.0,40.0
Carson City,2016,04,100.0,100.0,100.0,100.0,0.0
Carson City,2016,05,100.0,100.0,100.0,40.0,0.0
Carson City,2016,06,100.0,100.0,100.0,0.0,0.0
Carson City,2016,07,100.0,100.0,100.0,0.0,0.0
Carson City,2016,08,100.0,100.0,100.0,0.0,0.0
Carson City,2016,09,100.0,100.0,100.0,0.0,0.0
Carson City,2016,10,100.0,100.0,100.0,0.0,0.0
Carson City,2016,11,100.0,100.0,95.6,0.0,0.0
Carson City,2016,12,100.0,100.0,75.7,0.0,0.0
Carson City,2017,01,31.4,20.0,11.4,0.0,0.0
Carson City,2017,02,0.0,0.0,0.0,0.0,0.0
Carson City,2017,03,0.0,0.0,0.0,0.0,0.0
Carson City,2017,04,0.0,0.0,0.0,0.0,0.0
Carson City,2017,05,0.0,0.0,0.0,0.0,0.0
Carson City,2017,06,0.0,0.0,0.0,0.0,0.0
Carson City,2017,07,0.0,0.0,0.0,0.0,0.0
Carson City,2017,08,0.0,0.0,0.0,0.0,0.0
Carson City,2017,09,0.0,0.0,0.0,0.0,0.0
Carson City,2017,10,0.0,0.0,0.0,0.0,0.0
Carson City,2017,11,0.0,0.0,0.0,0.0,0.0
Carson City,2017,12,0.0,0.0,0.0,0.0,0.0
Carson City,2018,01,20.0,0.0,0.0,0.0,0.0
Carson City,2018,02,100.0,0.0,0.0,0.0,0.0
Carson City,2018,03,75.0,0.0,0.0,0.0,0.0
Carson City,2018,04,0.0,0.0,0.0,0.0,0.0
Carson City,2018,05,0.0,0.0,0.0,0.0,0.0
Carson City,2018,06,0.0,0.0,0.0,0.0,0.0
Carson City,2018,07,0.0,0.0,0.0,0.0,0.0
Carson City,2018,08,0.0,0.0,0.0,0.0,0.0
Carson City,2018,09,0.0,0.0,0.0,0.0,0.0
Carson City,2018,10,0.0,0.0,0.0,0.0,0.0
Carson City,2019,01,80.0,0.0,0.0,0.0,0.0
Carson City,2019,02,0.0,0.0,0.0,0.0,0.0
Carson City,2019,03,0.0,0.0,0.0,0.0,0.0
Carson City,2019,04,0.0,0.0,0.0,0.0,0.0
Churchill,2000,01,96.5,0.0,0.0,0.0,0.0
Churchill,2000,02,85.8,0.0,0.0,0.0,0.0
Churchill,2000,03,24.7,0.0,0.0,0.0,0.0
Churchill,2000,04,0.0,0.0,0.0,0.0,0.0
Churchill,2000,05,0.0,0.0,0.0,0.0,0.0
Churchill,2000,06,0.0,0.0,0.0,0.0,0.0
Churchill,2000,07,11.0,0.0,0.0,0.0,0.0
Churchill,2000,08,97.9,0.0,0.0,0.0,0.0
Churchill,2000,09,57.2,0.0,0.0,0.0,0.0
Churchill,2000,10,58.1,0.0,0.0,0.0,0.0
Churchill,2000,11,22.4,0.0,0.0,0.0,0.0
Churchill,2000,12,0.0,0.0,0.0,0.0,0.0
Churchill,2001,01,5.3,0.0,0.0,0.0,0.0
Churchill,2001,02,17.2,0.0,0.0,0.0,0.0
Churchill,2001,03,16.8,0.0,0.0,0.0,0.0
Churchill,2001,04,60.4,17.2,0.0,0.0,0.0
Churchill,2001,05,59.3,23.6,0.0,0.0,0.0
Churchill,2001,06,100.0,99.6,27.8,0.0,0.0
Churchill,2001,07,100.0,100.0,100.0,99.9,0.0
Churchill,2001,08,100.0,100.0,100.0,100.0,0.0
Churchill,2001,09,100.0,100.0,100.0,100.0,0.0
Churchill,2001,10,100.0,100.0,100.0,100.0,0.0
Churchill,2001,11,100.0,100.0,100.0,100.0,0.0
Churchill,2001,12,100.0,100.0,100.0,100.0,0.0
Churchill,2002,01,100.0,100.0,87.9,20.0,0.0
Churchill,2002,02,100.0,100.0,80.8,0.0,0.0
Churchill,2002,03,100.0,86.1,42.3,0.0,0.0
Churchill,2002,04,100.0,99.4,0.0,0.0,0.0
Churchill,2002,05,100.0,100.0,0.0,0.0,0.0
Churchill,2002,06,100.0,100.0,0.0,0.0,0.0
Churchill,2002,07,100.0,100.0,0.0,0.0,0.0
Churchill,2002,08,100.0,100.0,0.5,0.0,0.0
Churchill,2002,09,100.0,100.0,2.6,0.0,0.0
Churchill,2002,10,100.0,100.0,0.0,0.0,0.0
Churchill,2002,11,100.0,100.0,8.2,0.0,0.0
Churchill,2002,12,100.0,100.0,73.0,0.0,0.0
Churchill,2003,01,100.0,100.0,75.5,0.7,0.0
Churchill,2003,02,100.0,100.0,94.7,3.3,0.0
Churchill,2003,03,100.0,100.0,100.0,64.3,0.0
Churchill,2003,04,100.0,100.0,100.0,63.6,0.0
Churchill,2003,05,100.0,100.0,100.0,41.1,0.0
Churchill,2003,06,100.0,100.0,100.0,48.5,0.0
Churchill,2003,07,100.0,100.0,100.0,28.3,0.0
Churchill,2003,08,100.0,100.0,99.9,32.4,0.0
Churchill,2003,09,100.0,100.0,100.0,32.4,0.0
Churchill,2003,10,100.0,100.0,100.0,65.6,0.0
Churchill,2003,11,100.0,100.0,100.0,63.1,0.0
Churchill,2003,12,100.0,100.0,97.5,50.6,0.0
Churchill,2004,01,100.0,100.0,90.8,0.0,0.0
Churchill,2004,02,100.0,100.0,87.9,0.0,0.0
Churchill,2004,03,100.0,100.0,85.7,0.0,0.0
Churchill,2004,04,100.0,100.0,93.2,0.0,0.0
Churchill,2004,05,100.0,100.0,100.0,23.6,0.0
Churchill,2004,06,100.0,100.0,100.0,94.1,0.0
Churchill,2004,07,100.0,100.0,100.0,94.1,0.0
Churchill,2004,08,100.0,100.0,100.0,98.8,0.0
Churchill,2004,09,100.0,100.0,100.0,100.0,0.0
Churchill,2004,10,100.0,100.0,100.0,100.0,0.0
Churchill,2004,11,100.0,100.0,100.0,99.2,0.0
Churchill,2004,12,100.0,100.0,100.0,95.9,0.0
Churchill,2005,01,100.0,100.0,73.5,16.7,0.0
Churchill,2005,02,100.0,100.0,62.6,0.0,0.0
Churchill,2005,03,100.0,100.0,62.6,0.0,0.0
Churchill,2005,04,100.0,78.2,28.2,0.0,0.0
Churchill,2005,05,20.0,6.8,0.0,0.0,0.0
Churchill,2005,06,0.0,0.0,0.0,0.0,0.0
Churchill,2005,07,0.0,0.0,0.0,0.0,0.0
Churchill,2005,08,0.0,0.0,0.0,0.0,0.0
Churchill,2005,09,0.0,0.0,0.0,0.0,0.0
Churchill,2005,10,0.0,0.0,0.0,0.0,0.0
Churchill,2005,11,0.0,0.0,0.0,0.0,0.0
Churchill,2005,12,0.0,0.0,0.0,0.0,0.0
Churchill,2006,01,0.0,0.0,0.0,0.0,0.0
Churchill,2006,02,0.0,0.0,0.0,0.0,0.0
Churchill,2006,03,0.0,0.0,0.0,0.0,0.0
Churchill,2006,04,0.0,0.0,0.0,0.0,0.0
Churchill,2006,05,0.0,0.0,0.0,0.0,0.0
Churchill,2006,06,0.0,0.0,0.0,0.0,0.0
Churchill,2006,07,0.0,0.0,0.0,0.0,0.0
Churchill,2006,08,0.0,0.0,0.0,0.0,0.0
Churchill,2006,09,0.0,0.0,0.0,0.0,0.0
Churchill,2006,10,0.0,0.0,0.0,0.0,0.0
Churchill,2006,11,0.0,0.0,0.0,0.0,0.0
Churchill,2006,12,37.2,0.0,0.0,0.0,0.0
Churchill,2007,01,90.3,2.3,0.0,0.0,0.0
Churchill,2007,02,100.0,55.5,0.0,0.0,0.0
Churchill,2007,03,100.0,88.4,22.6,0.0,0.0
Churchill,2007,04,100.0,100.0,51.2,0.0,0.0
Churchill,2007,05,100.0,100.0,58.3,0.0,0.0
Churchill,2007,06,100.0,100.0,79.3,0.0,0.0
Churchill,2007,07,100.0,100.0,100.0,31.1,0.0
Churchill,2007,08,100.0,100.0,100.0,35.5,0.0
Churchill,2007,09,100.0,100.0,100.0,35.5,0.0
Churchill,2007,10,100.0,100.0,100.0,35.5,0.0
Churchill,2007,11,100.0,100.0,100.0,35.5,0.0
Churchill,2007,12,100.0,100.0,100.0,35.5,0.0
Churchill,2008,01,100.0,100.0,100.0,7.1,0.0
Churchill,2008,02,100.0,100.0,100.0,0.0,0.0
Churchill,2008,03,100.0,100.0,100.0,0.0,0.0
Churchill,2008,04,100.0,88.1,0.0,0.0,0.0
Churchill,2008,05,100.0,84.2,0.0,0.0,0.0
Churchill,2008,06,100.0,84.9,0.0,0.0,0.0
Churchill,2008,07,100.0,87.3,0.0,0.0,0.0
Churchill,2008,08,100.0,89.9,0.0,0.0,0.0
Churchill,2008,09,100.0,79.2,0.0,0.0,0.0
Churchill,2008,10,100.0,88.2,0.0,0.0,0.0
Churchill,2008,11,100.0,100.0,0.0,0.0,0.0
Churchill,2008,12,100.0,100.0,1.3,0.0,0.0
Churchill,2009,01,100.0,100.0,1.6,0.0,0.0
Churchill,2009,02,100.0,100.0,2.5,0.0,0.0
Churchill,2009,03,100.0,100.0,0.5,0.0,0.0
Churchill,2009,04,100.0,99.5,0.0,0.0,0.0
Churchill,2009,05,100.0,99.0,0.0,0.0,0.0
Churchill,2009,06,100.0,90.6,1.4,0.0,0.0
Churchill,2009,07,100.0,83.8,3.3,0.0,0.0
Churchill,2009,08,100.0,83.8,3.3,0.0,0.0
Churchill,2009,09,100.0,83.8,3.3,0.0,0.0
Churchill,2009,10,100.0,80.6,1.6,0.0,0.0
Churchill,2009,11,100.0,82.1,0.0,0.0,0.0
Churchill,2009,12,100.0,83.1,0.0,0.0,0.0
Churchill,2010,01,100.0,86.9,0.0,0.0,0.0
Churchill,2010,02,100.0,88.2,0.0,0.0,0.0
Churchill,2010,03,100.0,97.5,0.0,0.0,0.0
Churchill,2010,04,100.0,100.0,0.0,0.0,0.0
Churchill,2010,05,100.0,100.0,0.0,0.0,0.0
Churchill,2010,06,100.0,51.8,0.0,0.0,0.0
Churchill,2010,07,100.0,19.6,0.0,0.0,0.0
Churchill,2010,08,100.0,19.6,0.0,0.0,0.0
Churchill,2010,09,100.0,19.6,0.0,0.0,0.0
Churchill,2010,10,62.2,4.9,0.0,0.0,0.0
Churchill,2010,11,43.9,0.0,0.0,0.0,0.0
Churchill,2010,12,22.1,0.0,0.0,0.0,0.0
Churchill,2011,01,3.3,0.0,0.0,0.0,0.0
Churchill,2011,02,0.0,0.0,0.0,0.0,0.0
Churchill,2011,03,0.0,0.0,0.0,0.0,0.0
Churchill,2011,04,0.0,0.0,0.0,0.0,0.0
Churchill,2011,05,0.0,0.0,0.0,0.0,0.0
Churchill,2011,06,0.0,0.0,0.0,0.0,0.0
Churchill,2011,07,0.0,0.0,0.0,0.0,0.0
Churchill,2011,08,0.0,0.0,0.0,0.0,0.0
Churchill,2011,09,26.2,0.0,0.0,0.0,0.0
Churchill,2011,10,53.6,0.0,0.0,0.0,0.0
Churchill,2011,11,16.3,0.0,0.0,0.0,0.0
Churchill,2011,12,82.4,0.0,0.0,0.0,0.0
Churchill,2012,01,100.0,83.9,0.0,0.0,0.0
Churchill,2012,02,100.0,100.0,24.6,0.0,0.0
Churchill,2012,03,100.0,100.0,98.5,0.0,0.0
Churchill,2012,04,100.0,100.0,98.5,0.0,0.0
Churchill,2012,05,100.0,100.0,98.5,0.0,0.0
Churchill,2012,06,100.0,100.0,98.5,9.4,0.0
Churchill,2012,07,100.0,100.0,98.5,55.4,0.0
Churchill,2012,08,100.0,100.0,98.7,82.1,0.0
Churchill,2012,09,100.0,100.0,99.9,82.1,0.0
Churchill,2012,10,100.0,100.0,99.3,82.1,0.0
Churchill,2012,11,100.0,100.0,99.6,82.1,0.0
Churchill,2012,12,100.0,100.0,100.0,100.0,0.0
Churchill,2013,01,100.0,100.0,100.0,99.8,0.0
Churchill,2013,02,100.0,100.0,100.0,99.7,0.0
Churchill,2013,03,100.0,100.0,100.0,99.8,0.0
Churchill,2013,04,100.0,100.0,100.0,99.8,0.0
Churchill,2013,05,100.0,100.0,100.0,99.8,0.0
Churchill,2013,06,100.0,100.0,100.0,99.9,0.0
Churchill,2013,07,100.0,100.0,100.0,99.9,43.7
Churchill,2013,08,100.0,100.0,100.0,100.0,43.7
Churchill,2013,09,100.0,100.0,100.0,100.0,43.7
Churchill,2013,10,100.0,100.0,100.0,100.0,43.7
Churchill,2013,11,100.0,100.0,100.0,100.0,43.7
Churchill,2013,12,100.0,100.0,100.0,100.0,43.7
Churchill,2014,01,100.0,100.0,100.0,100.0,43.7
Churchill,2014,02,100.0,100.0,100.0,100.0,43.7
Churchill,2014,03,100.0,100.0,100.0,100.0,53.5
Churchill,2014,04,100.0,100.0,100.0,100.0,83.0
Churchill,2014,05,100.0,100.0,100.0,100.0,83.0
Churchill,2014,06,100.0,100.0,100.0,100.0,83.7
Churchill,2014,07,100.0,100.0,100.0,100.0,84.5
Churchill,2014,08,100.0,100.0,100.0,100.0,84.7
Churchill,2014,09,100.0,100.0,100.0,100.0,84.7
Churchill,2014,10,100.0,100.0,100.0,100.0,84.7
Churchill,2014,11,100.0,100.0,100.0,100.0,84.7
Churchill,2014,12,100.0,100.0,100.0,100.0,84.7
Churchill,2015,01,100.0,100.0,100.0,100.0,88.5
Churchill,2015,02,100.0,100.0,100.0,100.0,100.0
Churchill,2015,03,100.0,100.0,100.0,100.0,100.0
Churchill,2015,04,100.0,100.0,100.0,100.0,100.0
Churchill,2015,05,100.0,100.0,100.0,100.0,100.0
Churchill,2015,06,100.0,100.0,100.0,100.0,55.7
Churchill,2015,07,100.0,100.0,100.0,100.0,27.4
Churchill,2015,08,100.0,100.0,100.0,100.0,81.7
Churchill,2015,09,100.0,100.0,100.0,100.0,99.8
Churchill,2015,10,100.0,100.0,100.0,100.0,99.8
Churchill,2015,11,100.0,100.0,100.0,100.0,50.8
Churchill,2015,12,100.0,100.0,100.0,100.0,47.6
Churchill,2016,01,100.0,100.0,100.0,100.0,26.2
Churchill,2016,02,100.0,100.0,100.0,100.0,4.8
Churchill,2016,03,100.0,100.0,100.0,100.0,1.9
Churchill,2016,04,100.0,100.0,100.0,100.0,0.0
Churchill,2016,05,100.0,100.0,99.0,41.6,0.0
Churchill,2016,06,100.0,100.0,94.9,0.6,0.0
Churchill,2016,07,100.0,100.0,94.9,0.0,0.0
Churchill,2016,08,100.0,100.0,94.9,0.0,0.0
Churchill,2016,09,100.0,100.0,94.9,0.0,0.0
Churchill,2016,10,100.0,100.0,94.9,0.0,0.0
Churchill,2016,11,100.0,100.0,26.0,0.0,0.0
Churchill,2016,12,100.0,100.0,8.0,0.0,0.0
Churchill,2017,01,24.3,20.0,1.6,0.0,0.0
Churchill,2017,02,0.0,0.0,0.0,0.0,0.0
Churchill,2017,03,0.0,0.0,0.0,0.0,0.0
Churchill,2017,04,0.0,0.0,0.0,0.0,0.0
Churchill,2017,05,0.0,0.0,0.0,0.0,0.0
Churchill,2017,06,0.0,0.0,0.0,0.0,0.0
Churchill,2017,07,0.0,0.0,0.0,0.0,0.0
Churchill,2017,08,0.0,0.0,0.0,0.0,0.0
Churchill,2017,09,0.0,0.0,0.0,0.0,0.0
Churchill,2017,10,0.0,0.0,0.0,0.0,0.0
Churchill,2017,11,0.0,0.0,0.0,0.0,0.0
Churchill,2017,12,0.0,0.0,0.0,0.0,0.0
Churchill,2018,01,20.0,0.0,0.0,0.0,0.0
Churchill,2018,02,100.0,0.0,0.0,0.0,0.0
Churchill,2018,03,100.0,0.0,0.0,0.0,0.0
Churchill,2018,04,99.1,0.0,0.0,0.0,0.0
Churchill,2018,05,99.2,0.0,0.0,0.0,0.0
Churchill,2018,06,99.2,0.0,0.0,0.0,0.0
Churchill,2018,07,99.5,0.0,0.0,0.0,0.0
Churchill,2018,08,100.0,0.0,0.0,0.0,0.0
Churchill,2018,09,100.0,0.0,0.0,0.0,0.0
Churchill,2018,10,100.0,0.0,0.0,0.0,0.0
Churchill,2019,01,91.5,0.0,0.0,0.0,0.0
Churchill,2019,02,48.5,0.0,0.0,0.0,0.0
Churchill,2019,03,5.8,0.0,0.0,0.0,0.0
Churchill,2019,04,0.0,0.0,0.0,0.0,0.0
Clark,2000,01,75.0,0.0,0.0,0.0,0.0
Clark,2000,02,60.0,0.0,0.0,0.0,0.0
Clark,2000,03,0.0,0.0,0.0,0.0,0.0
Clark,2000,04,0.0,0.0,0.0,0.0,0.0
Clark,2000,05,0.0,0.0,0.0,0.0,0.0
