state,year,month,D0,D1,D2,D3,D4
WA,2003,05,0.0,0.0,0.0,0.0,0.0
WA,2003,06,28.0,0.0,0.0,0.0,0.0
WA,2003,07,99.9,20.0,0.0,0.0,0.0
WA,2003,08,100.0,94.9,0.2,0.0,0.0
WA,2003,09,100.0,72.6,11.9,0.0,0.0
WA,2003,10,69.7,55.1,11.7,0.0,0.0
WA,2003,11,57.6,46.5,9.2,0.0,0.0
WA,2003,12,47.8,38.9,5.5,0.0,0.0
WA,2004,01,48.9,14.6,0.0,0.0,0.0
WA,2004,02,45.0,6.0,0.0,0.0,0.0
WA,2004,03,43.9,6.0,0.0,0.0,0.0
WA,2004,04,43.6,6.0,0.0,0.0,0.0
WA,2004,05,66.0,11.6,0.0,0.0,0.0
WA,2004,06,51.4,6.3,0.0,0.0,0.0
WA,2004,07,78.2,21.8,0.0,0.0,0.0
WA,2004,08,69.4,18.2,0.0,0.0,0.0
WA,2004,09,14.7,0.0,0.0,0.0,0.0
WA,2004,10,13.9,0.0,0.0,0.0,0.0
WA,2004,11,21.3,0.0,0.0,0.0,0.0
WA,2004,12,29.9,0.0,0.0,0.0,0.0
WA,2005,01,69.6,0.0,0.0,0.0,0.0
WA,2005,02,80.2,63.5,9.7,0.0,0.0
WA,2005,03,96.9,83.3,49.2,0.0,0.0
WA,2005,04,83.5,74.9,50.3,6.8,0.0
WA,2005,05,78.0,68.7,42.7,5.5,0.0
WA,2005,06,84.1,68.5,43.8,0.0,0.0
WA,2005,07,85.2,67.0,46.9,0.0,0.0
WA,2005,08,84.9,66.2,48.0,0.0,0.0
WA,2005,09,90.3,68.3,50.5,7.1,0.0
WA,2005,10,81.6,65.2,49.1,8.9,0.0
WA,2005,11,70.9,59.0,42.2,1.4,0.0
WA,2005,12,60.8,53.4,16.6,0.0,0.0
WA,2006,01,21.0,4.3,0.0,0.0,0.0
WA,2006,02,0.0,0.0,0.0,0.0,0.0
WA,2006,03,0.0,0.0,0.0,0.0,0.0
WA,2006,04,0.0,0.0,0.0,0.0,0.0
WA,2006,05,0.0,0.0,0.0,0.0,0.0
WA,2006,06,0.0,0.0,0.0,0.0,0.0
WA,2006,07,0.0,0.0,0.0,0.0,0.0
WA,2006,08,10.6,0.0,0.0,0.0,0.0
WA,2006,09,75.4,18.3,0.0,0.0,0.0
WA,2006,10,83.3,14.7,0.0,0.0,0.0
WA,2006,11,0.0,0.0,0.0,0.0,0.0
WA,2006,12,0.0,0.0,0.0,0.0,0.0
WA,2007,01,0.0,0.0,0.0,0.0,0.0
WA,2007,02,0.0,0.0,0.0,0.0,0.0
WA,2007,03,0.0,0.0,0.0,0.0,0.0
WA,2007,04,1.1,0.0,0.0,0.0,0.0
WA,2007,05,2.3,0.0,0.0,0.0,0.0
WA,2007,06,2.8,0.0,0.0,0.0,0.0
WA,2007,07,42.4,2.6,0.1,0.0,0.0
WA,2007,08,49.8,10.0,4.2,0.1,0.0
WA,2007,09,60.0,11.0,4.7,0.2,0.0
WA,2007,10,56.2,8.0,2.7,0.2,0.0
WA,2007,11,40.8,4.9,1.4,0.0,0.0
WA,2007,12,4.6,0.5,0.0,0.0,0.0
WA,2008,01,2.1,0.2,0.0,0.0,0.0
WA,2008,02,0.0,0.0,0.0,0.0,0.0
WA,2008,03,0.0,0.0,0.0,0.0,0.0
WA,2008,04,0.0,0.0,0.0,0.0,0.0
WA,2008,05,1.3,0.0,0.0,0.0,0.0
WA,2008,06,26.5,0.0,0.0,0.0,0.0
WA,2008,07,27.7,3.0,0.0,0.0,0.0
WA,2008,08,33.3,5.1,0.0,0.0,0.0
WA,2008,09,33.5,5.1,0.0,0.0,0.0
WA,2008,10,40.1,6.8,0.0,0.0,0.0
WA,2008,11,40.5,2.1,0.0,0.0,0.0
WA,2008,12,42.8,0.0,0.0,0.0,0.0
WA,2009,01,37.6,0.0,0.0,0.0,0.0
WA,2009,02,36.2,0.0,0.0,0.0,0.0
WA,2009,03,54.3,9.5,0.0,0.0,0.0
WA,2009,04,50.6,10.9,0.0,0.0,0.0
WA,2009,05,50.1,10.9,0.0,0.0,0.0
WA,2009,06,49.8,11.6,0.0,0.0,0.0
WA,2009,07,68.3,16.3,0.0,0.0,0.0
WA,2009,08,73.0,29.7,9.6,0.0,0.0
WA,2009,09,89.0,31.1,10.8,0.0,0.0
WA,2009,10,95.9,24.3,8.8,0.0,0.0
WA,2009,11,61.6,17.9,7.8,0.0,0.0
WA,2009,12,56.5,17.6,7.8,0.0,0.0
WA,2010,01,54.3,16.8,7.1,0.0,0.0
WA,2010,02,64.8,16.3,5.5,0.0,0.0
WA,2010,03,77.6,8.7,0.8,0.0,0.0
WA,2010,04,57.6,6.1,0.0,0.0,0.0
WA,2010,05,50.7,5.8,0.0,0.0,0.0
WA,2010,06,10.7,0.5,0.0,0.0,0.0
WA,2010,07,0.0,0.0,0.0,0.0,0.0
WA,2010,08,0.0,0.0,0.0,0.0,0.0
WA,2010,09,0.0,0.0,0.0,0.0,0.0
WA,2010,10,0.0,0.0,0.0,0.0,0.0
WA,2010,11,0.0,0.0,0.0,0.0,0.0
WA,2010,12,0.0,0.0,0.0,0.0,0.0
WA,2011,01,0.0,0.0,0.0,0.0,0.0
WA,2011,02,0.0,0.0,0.0,0.0,0.0
WA,2011,03,7.3,0.0,0.0,0.0,0.0
WA,2011,04,0.0,0.0,0.0,0.0,0.0
WA,2011,05,0.0,0.0,0.0,0.0,0.0
WA,2011,06,0.0,0.0,0.0,0.0,0.0
WA,2011,07,0.0,0.0,0.0,0.0,0.0
WA,2011,08,0.0,0.0,0.0,0.0,0.0
WA,2011,09,0.0,0.0,0.0,0.0,0.0
WA,2011,10,0.0,0.0,0.0,0.0,0.0
WA,2011,11,11.0,0.0,0.0,0.0,0.0
WA,2011,12,26.8,0.0,0.0,0.0,0.0
WA,2012,01,46.7,16.5,0.0,0.0,0.0
WA,2012,02,44.5,18.3,0.0,0.0,0.0
WA,2012,03,35.5,13.6,0.0,0.0,0.0
WA,2012,04,25.2,8.5,0.0,0.0,0.0
WA,2012,05,21.9,4.6,0.0,0.0,0.0
WA,2012,06,16.2,3.5,0.0,0.0,0.0
WA,2012,07,8.4,1.6,0.0,0.0,0.0
WA,2012,08,4.2,0.0,0.0,0.0,0.0
WA,2012,09,2.1,0.0,0.0,0.0,0.0
WA,2012,10,3.1,0.0,0.0,0.0,0.0
WA,2012,11,0.0,0.0,0.0,0.0,0.0
WA,2012,12,0.0,0.0,0.0,0.0,0.0
WA,2013,01,0.0,0.0,0.0,0.0,0.0
WA,2013,02,0.0,0.0,0.0,0.0,0.0
WA,2013,03,0.0,0.0,0.0,0.0,0.0
WA,2013,04,1.2,0.0,0.0,0.0,0.0
WA,2013,05,17.4,0.0,0.0,0.0,0.0
WA,2013,06,13.7,1.3,0.0,0.0,0.0
WA,2013,07,16.4,2.1,0.0,0.0,0.0
WA,2013,08,19.7,3.1,0.0,0.0,0.0
WA,2013,09,11.2,3.1,0.0,0.0,0.0
WA,2013,10,1.4,0.0,0.0,0.0,0.0
WA,2013,11,1.0,0.0,0.0,0.0,0.0
WA,2013,12,60.2,0.0,0.0,0.0,0.0
WA,2014,01,100.0,83.5,0.2,0.0,0.0
WA,2014,02,100.0,77.6,11.7,0.0,0.0
WA,2014,03,69.5,46.2,22.6,0.0,0.0
WA,2014,04,57.2,35.2,16.8,0.0,0.0
WA,2014,05,55.7,34.5,15.2,0.0,0.0
WA,2014,06,52.4,34.3,16.0,0.0,0.0
WA,2014,07,54.7,33.4,18.3,0.0,0.0
WA,2014,08,62.4,40.6,20.0,0.0,0.0
WA,2014,09,67.0,40.3,20.0,0.0,0.0
WA,2014,10,63.2,40.1,19.8,0.0,0.0
WA,2014,11,52.3,35.4,16.4,0.0,0.0
WA,2014,12,48.9,36.5,15.3,0.0,0.0
WA,2015,01,56.6,26.8,10.0,0.0,0.0
WA,2015,02,67.3,21.6,1.5,0.0,0.0
WA,2015,03,62.5,28.4,0.0,0.0,0.0
WA,2015,04,65.8,37.8,3.8,0.0,0.0
WA,2015,05,78.9,51.8,19.6,0.0,0.0
WA,2015,06,94.1,71.5,30.3,0.0,0.0
WA,2015,07,100.0,100.0,95.8,7.9,0.0
WA,2015,08,100.0,100.0,100.0,52.4,0.0
WA,2015,09,100.0,100.0,100.0,68.0,0.0
WA,2015,10,100.0,100.0,93.2,68.0,0.0
WA,2015,11,93.4,84.1,64.8,47.6,0.0
WA,2015,12,58.5,47.6,34.3,15.7,0.0
WA,2016,01,37.5,20.8,0.0,0.0,0.0
WA,2016,02,29.2,7.7,0.0,0.0,0.0
WA,2016,03,14.5,2.8,0.0,0.0,0.0
WA,2016,04,3.3,0.0,0.0,0.0,0.0
WA,2016,05,23.7,0.0,0.0,0.0,0.0
WA,2016,06,98.7,2.7,0.0,0.0,0.0
WA,2016,07,100.0,3.6,0.0,0.0,0.0
WA,2016,08,100.0,5.4,0.0,0.0,0.0
WA,2016,09,100.0,9.1,0.0,0.0,0.0
WA,2016,10,47.5,2.6,0.0,0.0,0.0
WA,2016,11,0.0,0.0,0.0,0.0,0.0
WA,2016,12,0.0,0.0,0.0,0.0,0.0
WA,2017,01,0.0,0.0,0.0,0.0,0.0
WA,2017,02,0.0,0.0,0.0,0.0,0.0
WA,2017,03,0.0,0.0,0.0,0.0,0.0
WA,2017,04,0.0,0.0,0.0,0.0,0.0
WA,2017,05,0.0,0.0,0.0,0.0,0.0
WA,2017,06,0.0,0.0,0.0,0.0,0.0
WA,2017,07,6.9,0.0,0.0,0.0,0.0
WA,2017,08,80.8,0.7,0.0,0.0,0.0
WA,2017,09,98.8,65.3,0.0,0.0,0.0
WA,2017,10,90.3,42.7,0.0,0.0,0.0
WA,2017,11,15.8,1.8,0.0,0.0,0.0
WA,2017,12,0.0,0.0,0.0,0.0,0.0
WA,2018,01,5.7,0.0,0.0,0.0,0.0
WA,2018,02,7.9,0.0,0.0,0.0,0.0
WA,2018,03,8.8,0.0,0.0,0.0,0.0
WA,2018,04,0.1,0.0,0.0,0.0,0.0
WA,2018,05,0.2,0.0,0.0,0.0,0.0
WA,2018,06,46.2,3.0,0.0,0.0,0.0
WA,2018,07,82.7,22.7,2.3,0.0,0.0
WA,2018,08,100.0,46.4,6.5,0.0,0.0
WA,2018,09,100.0,55.7,15.4,0.0,0.0
WA,2018,10,93.3,38.5,6.6,0.0,0.0
WA,2018,11,79.7,26.5,0.4,0.0,0.0
WA,2018,12,78.8,32.1,0.3,0.0,0.0
WA,2019,01,64.3,18.2,0.0,0.0,0.0
WA,2019,02,54.9,8.9,0.0,0.0,0.0
WA,2019,03,57.8,5.0,0.0,0.0,0.0
WA,2019,04,71.1,11.7,0.0,0.0,0.0
