state,none,D0,D1,D2,D3,D4,year,month
WA,51.08,48.92,6.4,0,0,0,2004,01
WA,48.92,51.08,7.91,0,0,0,2004,01
WA,52.18,47.82,38.07,0,0,0,2004,01
WA,51.66,48.34,38.36,0,0,0,2003,12
WA,56.02,43.98,36.93,2.79,0,0,2003,12
WA,54.86,45.14,39.31,5.31,0,0,2003,12
WA,51.17,48.83,37.75,9.32,0,0,2003,12
WA,47.37,52.63,41.97,10.16,0,0,2003,12
WA,48.35,51.65,42.94,9.12,0,0,2003,11
WA,39.83,60.17,48.42,9.13,0,0,2003,11
WA,41.13,58.87,47.25,8.92,0,0,2003,11
WA,40.25,59.75,47.51,9.65,0,0,2003,11
WA,40.51,59.49,47.33,9.18,0,0,2003,10
WA,39.62,60.38,47.12,9.01,0,0,2003,10
WA,40.91,59.09,50.99,10.86,0,0,2003,10
WA,0,100,75.07,17.58,0,0,2003,10
WA,0,100,57.13,14.19,0,0,2003,09
WA,0,100,57.49,14.35,0,0,2003,09
WA,0,100,58.19,14.56,0,0,2003,09
WA,0,100,95.32,16.16,0,0,2003,09
WA,0,100,94.8,0.34,0,0,2003,09
WA,0,100,93.16,0.57,0,0,2003,08
WA,0,100,93,0.19,0,0,2003,08
WA,0,100,93.45,0,0,0,2003,08
WA,0,100,100,0,0,0,2003,08
WA,0,100,100,0,0,0,2003,07
WA,0,100,0,0,0,0,2003,07
WA,0,100,0,0,0,0,2003,07
WA,0,100,0,0,0,0,2003,07
WA,0.35,99.65,0,0,0,0,2003,07
WA,71.85,28.15,0,0,0,0,2003,06
WA,71.55,28.45,0,0,0,0,2003,06
WA,72.58,27.42,0,0,0,0,2003,06
WA,71.84,28.16,0,0,0,0,2003,06
WA,100,0,0,0,0,0,2003,05
WA,100,0,0,0,0,0,2003,05
WA,100,0,0,0,0,0,2003,05
WA,100,0,0,0,0,0,2003,05
WA,100,0,0,0,0,0,2003,04
WA,97.28,2.72,0,0,0,0,2003,04
WA,97.15,2.85,0,0,0,0,2003,04
WA,97.19,2.81,0,0,0,0,2003,04
WA,97.32,2.68,0,0,0,0,2003,04
WA,97.09,2.91,0,0,0,0,2003,03
WA,96.58,3.42,0,0,0,0,2003,03
WA,7.7,92.3,0,0,0,0,2003,03
WA,0,100,0,0,0,0,2003,03
WA,0.05,99.95,0,0,0,0,2003,02
WA,0,100,0.36,0,0,0,2003,02
WA,0,100,0.48,0,0,0,2003,02
WA,33.37,66.63,0.56,0,0,0,2003,02
WA,32.74,67.26,7.5,1.22,0,0,2003,01
WA,34.59,65.41,9.39,1.64,0,0,2003,01
WA,36.48,63.52,9.04,2.15,0,0,2003,01
WA,29.24,70.76,6.79,0.09,0,0,2003,01
WA,14.26,85.74,6.07,0.03,0,0,2002,12
WA,11.72,88.28,29.13,0.12,0,0,2002,12
WA,13.25,86.75,28.32,0.23,0,0,2002,12
WA,0,100,27.76,0,0,0,2002,12
WA,0,100,28.49,0.04,0,0,2002,12
WA,0,100,29.59,0.07,0,0,2002,11
WA,0,100,29.09,0.06,0,0,2002,11
WA,0,100,27.85,0.08,0,0,2002,11
WA,0,100,40.24,0.01,0,0,2002,11
WA,26.04,73.96,0,0,0,0,2002,10
WA,26.11,73.89,0,0,0,0,2002,10
WA,37.7,62.3,0,0,0,0,2002,10
WA,36.08,63.92,0,0,0,0,2002,10
WA,40.96,59.04,0,0,0,0,2002,10
WA,47.67,52.33,0,0,0,0,2002,09
WA,47.51,52.49,0,0,0,0,2002,09
WA,62.72,37.28,0,0,0,0,2002,09
WA,69.45,30.55,0,0,0,0,2002,09
WA,68.69,31.31,0,0,0,0,2002,08
WA,68.38,31.62,0,0,0,0,2002,08
WA,64.87,35.13,0,0,0,0,2002,08
WA,84.23,15.77,0,0,0,0,2002,08
WA,81.83,18.17,0.49,0,0,0,2002,07
WA,81.61,18.39,0.4,0,0,0,2002,07
WA,82.53,17.47,0.22,0,0,0,2002,07
WA,96.74,3.26,0.2,0,0,0,2002,07
WA,97.01,2.99,0,0,0,0,2002,07
WA,97.16,2.84,0.38,0,0,0,2002,06
WA,97.76,2.24,0.25,0,0,0,2002,06
WA,97.67,2.33,0.44,0,0,0,2002,06
WA,97.66,2.34,0.42,0,0,0,2002,06
WA,97.85,2.15,0.81,0,0,0,2002,05
WA,98.01,1.99,0.23,0,0,0,2002,05
WA,98.54,1.46,0.09,0,0,0,2002,05
WA,98.08,1.92,0.31,0,0,0,2002,05
WA,97.26,2.74,0.34,0,0,0,2002,04
WA,95.55,4.45,0,0,0,0,2002,04
WA,95.95,4.05,0,0,0,0,2002,04
WA,94.93,5.07,0,0,0,0,2002,04
WA,94.8,5.2,0,0,0,0,2002,04
WA,94.44,5.56,0,0,0,0,2002,03
WA,95.49,4.51,0,0,0,0,2002,03
WA,100,0,0,0,0,0,2002,03
WA,98.82,1.18,0,0,0,0,2002,03
WA,99.02,0.98,0,0,0,0,2002,02
WA,98.8,1.2,0,0,0,0,2002,02
WA,98.76,1.24,0,0,0,0,2002,02
WA,65.22,34.78,3.26,0,0,0,2002,02
WA,63.69,36.31,3.52,0,0,0,2002,01
WA,47.32,52.68,6.9,0.78,0,0,2002,01
WA,47.14,52.86,7.45,0.64,0,0,2002,01
WA,44.93,55.07,18.51,2.39,0,0,2002,01
WA,22.17,77.83,66.87,43.49,1.49,0,2002,01
WA,23.02,76.98,66.15,46.69,0.9,0,2001,12
WA,22.98,77.02,63.81,46.73,0.9,0,2001,12
WA,18.61,81.39,63.81,46.73,0.9,0,2001,12
WA,18.09,81.91,65.88,46.7,1.06,0,2001,12
WA,0,100,81.95,66.87,5.81,0,2001,11
WA,0,100,85.77,67.87,5.81,0,2001,11
WA,0,100,90.97,68.03,5.81,0,2001,11
WA,0,100,90.97,68.03,5.81,0,2001,11
WA,0,100,90.97,68.03,5.81,0,2001,10
WA,0,100,90.97,68.03,5.81,0,2001,10
WA,0,100,90.97,68.03,5.81,0,2001,10
WA,0,100,100,68.03,5.81,0,2001,10
WA,0,100,100,68.03,5.81,0,2001,10
WA,0,100,100,68.03,5.81,0,2001,09
WA,0,100,100,68.03,5.81,0,2001,09
WA,0,100,100,68.03,5.81,0,2001,09
WA,0,100,100,60.32,4.36,0,2001,09
WA,0,100,100,60.32,0,0,2001,08
WA,0,100,100,61.4,0,0,2001,08
WA,0,100,100,61.4,0,0,2001,08
WA,0,100,100,62.09,0,0,2001,08
WA,0,100,100,62.09,0,0,2001,07
WA,0,100,100,62.09,0,0,2001,07
WA,0,100,100,74.22,0,0,2001,07
WA,0,100,100,74.22,0,0,2001,07
WA,0,100,100,74.22,0,0,2001,07
WA,0,100,100,62.53,0,0,2001,06
WA,0,100,100,62.53,0,0,2001,06
WA,0,100,100,54.71,0,0,2001,06
WA,0,100,97.29,54.71,0,0,2001,06
WA,0,100,100,56.3,0,0,2001,05
WA,0,100,100,56.3,0,0,2001,05
WA,0,100,100,56.3,0,0,2001,05
WA,0,100,100,46.37,0,0,2001,05
WA,0,100,100,46.37,0,0,2001,05
WA,0,100,100,46.37,0,0,2001,04
WA,0,100,100,46.37,0,0,2001,04
WA,0,100,100,46.37,0,0,2001,04
WA,0,100,100,46.37,0,0,2001,04
WA,0,100,100,45.1,0,0,2001,03
WA,0,100,100,45.1,0,0,2001,03
WA,0,100,100,45.1,0,0,2001,03
WA,0,100,100,5.44,0,0,2001,03
WA,0,100,100,0,0,0,2001,02
WA,0,100,99.98,0,0,0,2001,02
WA,0,100,99.93,0,0,0,2001,02
WA,0.02,99.98,5.3,0,0,0,2001,02
WA,0.02,99.98,5.3,0,0,0,2001,01
WA,0.1,99.9,0,0,0,0,2001,01
WA,87.83,12.17,0,0,0,0,2001,01
WA,87.83,12.17,0,0,0,0,2001,01
WA,100,0,0,0,0,0,2001,01
WA,100,0,0,0,0,0,2000,12
WA,100,0,0,0,0,0,2000,12
WA,100,0,0,0,0,0,2000,12
WA,100,0,0,0,0,0,2000,12
WA,100,0,0,0,0,0,2000,11
WA,100,0,0,0,0,0,2000,11
WA,100,0,0,0,0,0,2000,11
WA,100,0,0,0,0,0,2000,11
WA,100,0,0,0,0,0,2000,10
WA,100,0,0,0,0,0,2000,10
WA,100,0,0,0,0,0,2000,10
WA,100,0,0,0,0,0,2000,10
WA,100,0,0,0,0,0,2000,10
WA,100,0,0,0,0,0,2000,09
WA,100,0,0,0,0,0,2000,09
WA,100,0,0,0,0,0,2000,09
WA,84.63,15.37,0,0,0,0,2000,09
WA,79.68,20.32,0,0,0,0,2000,08
WA,89.56,10.44,0,0,0,0,2000,08
WA,89.56,10.44,0,0,0,0,2000,08
WA,89.56,10.44,0,0,0,0,2000,08
WA,100,0,0,0,0,0,2000,08
WA,99.93,0.07,0,0,0,0,2000,07
WA,99.93,0.07,0,0,0,0,2000,07
WA,100,0,0,0,0,0,2000,07
WA,100,0,0,0,0,0,2000,07
WA,100,0,0,0,0,0,2000,06
WA,100,0,0,0,0,0,2000,06
WA,100,0,0,0,0,0,2000,06
WA,100,0,0,0,0,0,2000,06
WA,100,0,0,0,0,0,2000,05
WA,100,0,0,0,0,0,2000,05
WA,100,0,0,0,0,0,2000,05
WA,100,0,0,0,0,0,2000,05
WA,100,0,0,0,0,0,2000,05
WA,100,0,0,0,0,0,2000,04
WA,100,0,0,0,0,0,2000,04
WA,100,0,0,0,0,0,2000,04
WA,100,0,0,0,0,0,2000,04
WA,100,0,0,0,0,0,2000,03
WA,100,0,0,0,0,0,2000,03
WA,100,0,0,0,0,0,2000,03
WA,100,0,0,0,0,0,2000,03
WA,100,0,0,0,0,0,2000,02
WA,100,0,0,0,0,0,2000,02
WA,100,0,0,0,0,0,2000,02
WA,100,0,0,0,0,0,2000,02
WA,100,0,0,0,0,0,2000,02
WA,100,0,0,0,0,0,2000,01
WA,100,0,0,0,0,0,2000,01
WA,100,0,0,0,0,0,2000,01
WA,100,0,0,0,0,0,2000,01
WA,43.49,56.51,17.55,7.82,0,0,2009,12
WA,43.49,56.51,17.55,7.82,0,0,2009,12
WA,43.49,56.51,17.55,7.82,0,0,2009,12
WA,43.49,56.51,17.55,7.82,0,0,2009,12
WA,43.66,56.34,17.55,7.82,0,0,2009,12
WA,43.66,56.34,17.55,7.82,0,0,2009,11
WA,40.3,59.7,17.99,7.82,0,0,2009,11
WA,38.41,61.59,17.99,7.82,0,0,2009,11
WA,31.25,68.75,17.99,7.82,0,0,2009,11
WA,14.32,85.68,17.99,7.82,0,0,2009,10
WA,2.27,97.73,17.99,7.82,0,0,2009,10
WA,0,100,30.54,9.68,0,0,2009,10
WA,0,100,30.54,9.68,0,0,2009,10
WA,0,100,30.54,9.68,0,0,2009,09
WA,13.8,86.2,30.54,9.68,0,0,2009,09
WA,13.8,86.2,30.54,9.68,0,0,2009,09
WA,13.8,86.2,30.54,9.68,0,0,2009,09
WA,13.8,86.2,33.37,15.51,0,0,2009,09
WA,25.14,74.86,33.09,15.51,0,0,2009,08
WA,28.73,71.27,28.53,9.68,0,0,2009,08
WA,26.9,73.1,28.53,6.61,0,0,2009,08
WA,27.2,72.8,28.53,6.61,0,0,2009,08
WA,30.22,69.78,16.33,0,0,0,2009,07
WA,32.08,67.92,16.33,0,0,0,2009,07
WA,32.19,67.81,16.33,0,0,0,2009,07
WA,32.19,67.81,16.33,0,0,0,2009,07
WA,50.2,49.8,12.05,0,0,0,2009,06
WA,50.2,49.8,12.05,0,0,0,2009,06
WA,50.2,49.8,12.05,0,0,0,2009,06
WA,50.2,49.8,10.92,0,0,0,2009,06
WA,50.2,49.8,10.92,0,0,0,2009,06
WA,50.08,49.92,10.92,0,0,0,2009,05
WA,50.08,49.92,10.92,0,0,0,2009,05
WA,50.06,49.94,10.92,0,0,0,2009,05
WA,49.37,50.63,10.92,0,0,0,2009,05
WA,49.37,50.63,10.92,0,0,0,2009,04
WA,49.37,50.63,10.92,0,0,0,2009,04
WA,49.37,50.63,10.92,0,0,0,2009,04
WA,49.37,50.63,10.92,0,0,0,2009,04
WA,44.36,55.64,11.9,0,0,0,2009,03
WA,44.36,55.64,11.9,0,0,0,2009,03
WA,44.36,55.64,11.9,0,0,0,2009,03
WA,44.36,55.64,11.9,0,0,0,2009,03
WA,50.92,49.08,0,0,0,0,2009,03
WA,56.33,43.67,0,0,0,0,2009,02
WA,59.85,40.15,0,0,0,0,2009,02
WA,69.52,30.48,0,0,0,0,2009,02
WA,69.52,30.48,0,0,0,0,2009,02
WA,69.81,30.19,0,0,0,0,2009,01
WA,69.72,30.28,0,0,0,0,2009,01
WA,55.01,44.99,0,0,0,0,2009,01
WA,55.01,44.99,0,0,0,0,2009,01
WA,57.14,42.86,0,0,0,0,2008,12
WA,57.14,42.86,0,0,0,0,2008,12
WA,51.69,48.31,0,0,0,0,2008,12
WA,60.05,39.95,0,0,0,0,2008,12
WA,60.05,39.95,0,0,0,0,2008,12
WA,63.68,36.32,0,0,0,0,2008,11
WA,63.68,36.32,0,0,0,0,2008,11
WA,61.49,38.51,0,0,0,0,2008,11
WA,49.19,50.81,8.46,0,0,0,2008,11
WA,49.19,50.81,8.46,0,0,0,2008,10
WA,57.57,42.43,8.59,0,0,0,2008,10
WA,66.48,33.52,5.07,0,0,0,2008,10
WA,66.41,33.59,5.07,0,0,0,2008,10
WA,66.41,33.59,5.07,0,0,0,2008,09
WA,66.41,33.59,5.07,0,0,0,2008,09
WA,66.41,33.59,5.07,0,0,0,2008,09
WA,66.55,33.45,5.07,0,0,0,2008,09
WA,66.55,33.45,5.07,0,0,0,2008,09
WA,66.66,33.34,5.08,0,0,0,2008,08
WA,66.66,33.34,5.08,0,0,0,2008,08
WA,66.93,33.07,5.08,0,0,0,2008,08
WA,66.6,33.4,5.08,0,0,0,2008,08
WA,71.48,28.52,5.08,0,0,0,2008,07
WA,71.48,28.52,5.08,0,0,0,2008,07
WA,71.48,28.52,5.08,0,0,0,2008,07
WA,73.46,26.54,0,0,0,0,2008,07
WA,73.46,26.54,0,0,0,0,2008,07
WA,73.46,26.54,0,0,0,0,2008,06
WA,73.46,26.54,0,0,0,0,2008,06
WA,73.48,26.52,0,0,0,0,2008,06
WA,73.61,26.39,0,0,0,0,2008,06
WA,99.38,0.62,0,0,0,0,2008,05
WA,95.3,4.7,0,0,0,0,2008,05
WA,100,0,0,0,0,0,2008,05
WA,100,0,0,0,0,0,2008,05
WA,100,0,0,0,0,0,2008,04
WA,100,0,0,0,0,0,2008,04
WA,100,0,0,0,0,0,2008,04
WA,100,0,0,0,0,0,2008,04
WA,100,0,0,0,0,0,2008,04
WA,100,0,0,0,0,0,2008,03
WA,100,0,0,0,0,0,2008,03
WA,100,0,0,0,0,0,2008,03
WA,100,0,0,0,0,0,2008,03
WA,100,0,0,0,0,0,2008,02
WA,100,0,0,0,0,0,2008,02
WA,100,0,0,0,0,0,2008,02
WA,100,0,0,0,0,0,2008,02
WA,100,0,0,0,0,0,2008,01
WA,100,0,0,0,0,0,2008,01
WA,98.6,1.4,0,0,0,0,2008,01
WA,95.33,4.67,0.55,0,0,0,2008,01
WA,95.42,4.58,0.51,0,0,0,2008,01
WA,95.42,4.58,0.51,0,0,0,2007,12
WA,95.42,4.58,0.51,0,0,0,2007,12
WA,95.42,4.58,0.53,0,0,0,2007,12
WA,95.42,4.58,0.53,0,0,0,2007,12
WA,59.24,40.76,2.78,0.78,0,0,2007,11
WA,59.24,40.76,2.78,0.78,0,0,2007,11
WA,59.24,40.76,7.04,1.97,0,0,2007,11
WA,59.24,40.76,7.04,2.23,0,0,2007,11
WA,59.24,40.76,7.04,2.23,0,0,2007,10
WA,59.24,40.76,7.04,2.23,0,0,2007,10
WA,36.23,63.77,7.33,2.23,0.35,0,2007,10
WA,36.23,63.77,7.33,2.23,0.35,0,2007,10
WA,28.22,71.78,11.19,4.76,0.35,0,2007,10
WA,28.22,71.78,11.19,4.76,0.35,0,2007,09
WA,34.9,65.1,11.19,4.76,0.35,0,2007,09
WA,48.53,51.47,10.83,4.55,0.13,0,2007,09
WA,48.53,51.47,10.83,4.55,0.13,0,2007,09
WA,48.53,51.47,10.83,4.55,0.13,0,2007,08
WA,49.81,50.19,10.88,4.55,0.13,0,2007,08
WA,51.29,48.71,9.17,3.92,0,0,2007,08
WA,51.29,48.71,9.17,3.92,0,0,2007,08
WA,51.29,48.71,9.17,0.32,0,0,2007,07
WA,51.29,48.71,1.35,0,0,0,2007,07
WA,44.98,55.02,1.35,0,0,0,2007,07
WA,47.5,52.5,1.35,0,0,0,2007,07
WA,92.7,7.3,0,0,0,0,2007,07
WA,97,3,0,0,0,0,2007,06
WA,97,3,0,0,0,0,2007,06
WA,97,3,0,0,0,0,2007,06
WA,97.7,2.3,0,0,0,0,2007,06
WA,97.7,2.3,0,0,0,0,2007,05
WA,97.7,2.3,0,0,0,0,2007,05
WA,97.7,2.3,0,0,0,0,2007,05
WA,97.7,2.3,0,0,0,0,2007,05
WA,97.7,2.3,0,0,0,0,2007,05
WA,97.7,2.3,0,0,0,0,2007,04
WA,97.7,2.3,0,0,0,0,2007,04
WA,100,0,0,0,0,0,2007,04
WA,100,0,0,0,0,0,2007,04
WA,99.99,0.01,0,0,0,0,2007,03
WA,100,0,0,0,0,0,2007,03
WA,100,0,0,0,0,0,2007,03
WA,100,0,0,0,0,0,2007,03
WA,100,0,0,0,0,0,2007,02
WA,100,0,0,0,0,0,2007,02
WA,100,0,0,0,0,0,2007,02
WA,100,0,0,0,0,0,2007,02
WA,100,0,0,0,0,0,2007,01
WA,100,0,0,0,0,0,2007,01
WA,100,0,0,0,0,0,2007,01
WA,100,0,0,0,0,0,2007,01
WA,100,0,0,0,0,0,2007,01
WA,100,0,0,0,0,0,2006,12
WA,100,0,0,0,0,0,2006,12
WA,100,0,0,0,0,0,2006,12
WA,100,0,0,0,0,0,2006,12
WA,100,0,0,0,0,0,2006,11
WA,100,0,0,0,0,0,2006,11
WA,100,0,0,0,0,0,2006,11
WA,100,0,0,0,0,0,2006,11
WA,16.69,83.31,0,0,0,0,2006,10
WA,16.69,83.31,0,0,0,0,2006,10
WA,16.69,83.31,24.43,0,0,0,2006,10
WA,16.69,83.31,24.43,0,0,0,2006,10
WA,16.77,83.23,24.43,0,0,0,2006,10
WA,16.85,83.15,24.43,0,0,0,2006,09
WA,16.61,83.39,24.43,0,0,0,2006,09
WA,32.44,67.56,24.43,0,0,0,2006,09
WA,32.44,67.56,0,0,0,0,2006,09
WA,46.94,53.06,0,0,0,0,2006,08
WA,100,0,0,0,0,0,2006,08
WA,100,0,0,0,0,0,2006,08
WA,100,0,0,0,0,0,2006,08
WA,100,0,0,0,0,0,2006,08
WA,100,0,0,0,0,0,2006,07
WA,100,0,0,0,0,0,2006,07
WA,100,0,0,0,0,0,2006,07
WA,100,0,0,0,0,0,2006,07
WA,100,0,0,0,0,0,2006,06
WA,100,0,0,0,0,0,2006,06
WA,100,0,0,0,0,0,2006,06
WA,100,0,0,0,0,0,2006,06
WA,100,0,0,0,0,0,2006,05
WA,100,0,0,0,0,0,2006,05
WA,100,0,0,0,0,0,2006,05
WA,100,0,0,0,0,0,2006,05
WA,100,0,0,0,0,0,2006,05
WA,100,0,0,0,0,0,2006,04
WA,100,0,0,0,0,0,2006,04
WA,100,0,0,0,0,0,2006,04
WA,100,0,0,0,0,0,2006,04
WA,100,0,0,0,0,0,2006,03
WA,100,0,0,0,0,0,2006,03
WA,100,0,0,0,0,0,2006,03
WA,100,0,0,0,0,0,2006,03
WA,100,0,0,0,0,0,2006,02
WA,100,0,0,0,0,0,2006,02
WA,100,0,0,0,0,0,2006,02
WA,100,0,0,0,0,0,2006,02
WA,100,0,0,0,0,0,2006,01
WA,100,0,0,0,0,0,2006,01
WA,98.2,1.8,0,0,0,0,2006,01
WA,50.84,49.16,0,0,0,0,2006,01
WA,46.2,53.8,21.74,0,0,0,2006,01
WA,42.77,57.23,53.44,14.98,0,0,2005,12
WA,37.95,62.05,57.26,17.14,0,0,2005,12
WA,37.95,62.05,51.53,17.14,0,0,2005,12
WA,37.95,62.05,51.53,17.14,0,0,2005,12
WA,33.43,66.57,54.3,37.92,0,0,2005,11
WA,30.59,69.41,58.02,40.15,0,0,2005,11
WA,30.59,69.41,58.02,40.15,0,0,2005,11
WA,27.22,72.78,59.69,44.25,0,0,2005,11
WA,23.57,76.43,65.19,48.64,6.9,0,2005,11
WA,23.57,76.43,65.19,48.64,6.9,0,2005,10
WA,23.57,76.43,65.19,48.64,6.9,0,2005,10
WA,13.33,86.67,65.19,49.49,10.99,0,2005,10
WA,13.33,86.67,65.19,49.49,10.99,0,2005,10
WA,2.65,97.35,71.59,52.24,14.29,0,2005,09
WA,5.51,94.49,69.14,52.24,14.29,0,2005,09
WA,15.26,84.74,66.17,48.74,0,0,2005,09
WA,15.26,84.74,66.17,48.74,0,0,2005,09
WA,15.52,84.48,66.17,48.74,0,0,2005,08
WA,15.63,84.37,66.17,48.74,0,0,2005,08
WA,15.05,84.95,66.17,48.74,0,0,2005,08
WA,14.89,85.11,66.17,46.86,0,0,2005,08
WA,14.44,85.56,66.17,46.86,0,0,2005,08
WA,15.06,84.94,66.17,46.86,0,0,2005,07
WA,15.06,84.94,66.17,46.86,0,0,2005,07
WA,15.06,84.94,66.17,46.86,0,0,2005,07
WA,14.13,85.87,69.53,47.22,0,0,2005,07
WA,14.13,85.87,69.53,47.22,0,0,2005,06
WA,13.16,86.84,69.53,47.22,0,0,2005,06
WA,12.49,87.51,67.56,40.47,0,0,2005,06
WA,23.75,76.25,67.56,40.47,0,0,2005,06
WA,23.75,76.25,67.56,39.6,0,0,2005,05
WA,23.75,76.25,67.56,39.6,0,0,2005,05
WA,23.75,76.25,67.56,39.6,0,0,2005,05
WA,19.58,80.42,70.47,47.61,13.66,0,2005,05
WA,19.32,80.68,70.47,47.17,13.66,0,2005,05
WA,19.73,80.27,70.47,47.17,13.66,0,2005,04
WA,19.73,80.27,70.92,47.3,13.66,0,2005,04
WA,13.35,86.65,79.2,53.34,0,0,2005,04
WA,13.26,86.74,79.2,53.29,0,0,2005,04
WA,6.24,93.76,80.81,45.77,0,0,2005,03
WA,2.26,97.74,83.88,53.74,0,0,2005,03
WA,2.26,97.74,83.88,53.74,0,0,2005,03
WA,2.26,97.74,83.88,53.74,0,0,2005,03
WA,2.26,97.74,83.88,38.84,0,0,2005,03
WA,4.3,95.7,69.78,33.85,0,0,2005,02
WA,13.91,86.09,65.5,4.8,0,0,2005,02
WA,29.03,70.97,60.93,0,0,0,2005,02
WA,32.08,67.92,57.71,0,0,0,2005,02
WA,32.08,67.92,0,0,0,0,2005,01
WA,19.69,80.31,0,0,0,0,2005,01
WA,7.57,92.43,0,0,0,0,2005,01
WA,62.09,37.91,0,0,0,0,2005,01
WA,62.09,37.91,0,0,0,0,2004,12
WA,51.87,48.13,36.15,14.83,0,0,2014,12
WA,51.87,48.13,36.15,14.83,0,0,2014,12
WA,50.68,49.32,36.89,14.83,0,0,2014,12
WA,50.18,49.82,36.89,16.36,0,0,2014,12
WA,50.18,49.82,36.89,16.36,0,0,2014,12
WA,47.88,52.12,38.09,16.35,0,0,2014,11
WA,47.82,52.18,38.09,16.35,0,0,2014,11
WA,47.82,52.18,32.7,16.35,0,0,2014,11
WA,47.43,52.57,32.71,16.35,0,0,2014,11
WA,44.52,55.48,39.73,18.76,0,0,2014,10
WA,34.22,65.78,40.28,20.17,0,0,2014,10
WA,34.22,65.78,40.28,20.17,0,0,2014,10
WA,34.22,65.78,40.28,20.17,0,0,2014,10
WA,34.22,65.78,40.27,20.17,0,0,2014,09
WA,32.68,67.32,40.27,19.99,0,0,2014,09
WA,32.7,67.3,40.27,19.99,0,0,2014,09
WA,32.7,67.3,40.27,19.99,0,0,2014,09
WA,32.7,67.3,40.32,19.99,0,0,2014,09
WA,32.61,67.39,40.32,19.99,0,0,2014,08
WA,39.62,60.38,40.32,19.99,0,0,2014,08
WA,39.13,60.87,40.84,19.99,0,0,2014,08
WA,39.21,60.79,40.84,19.99,0,0,2014,08
WA,39.56,60.44,33.38,18.27,0,0,2014,07
WA,34.31,65.69,33.38,18.27,0,0,2014,07
WA,50.82,49.18,33.38,18.27,0,0,2014,07
WA,50.82,49.18,33.38,18.27,0,0,2014,07
WA,50.82,49.18,33.38,18.27,0,0,2014,07
WA,50.82,49.18,33.38,18.27,0,0,2014,06
WA,46.28,53.72,34.59,15.22,0,0,2014,06
WA,46.28,53.72,34.59,15.22,0,0,2014,06
WA,47.06,52.94,34.59,15.22,0,0,2014,06
WA,44.26,55.74,34.66,15.22,0,0,2014,05
WA,44.26,55.74,34.66,15.22,0,0,2014,05
WA,44.26,55.74,34.66,15.22,0,0,2014,05
WA,44.26,55.74,34.17,15.22,0,0,2014,05
WA,44.26,55.74,34.17,15.22,0,0,2014,04
WA,42.83,57.17,35.45,17.22,0,0,2014,04
WA,42.83,57.17,35.45,17.22,0,0,2014,04
WA,42.04,57.96,35.43,17.22,0,0,2014,04
WA,42.04,57.96,35.43,17.22,0,0,2014,04
WA,42.04,57.96,35.41,17.22,0,0,2014,03
WA,37.52,62.48,48.77,24.33,0,0,2014,03
WA,37.52,62.48,48.77,24.33,0,0,2014,03
WA,4.96,95.04,51.73,24.33,0,0,2014,03
WA,0,100,54.32,13.38,0,0,2014,02
