county,state,none,D0,D1,D2,D3,D4,year,month
"Adams County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2003,08
"Adams County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2003,08
"Adams County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2003,07
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2003,07
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2003,07
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2003,07
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2003,07
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,06
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,06
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,06
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,06
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,05
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,05
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,05
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,05
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,04
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,04
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,04
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,04
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,04
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,03
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,03
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2003,03
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2003,03
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2003,02
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2003,02
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2003,02
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2003,02
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2003,01
"Adams County",WA,0.00,100.00,4.46,0.00,0.00,0.00,2003,01
"Adams County",WA,0.00,100.00,1.33,0.00,0.00,0.00,2003,01
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2003,01
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2002,12
"Adams County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2002,12
"Adams County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2002,12
"Adams County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2002,12
"Adams County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2002,12
"Adams County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2002,11
"Adams County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2002,11
"Adams County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2002,11
"Adams County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2002,11
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2002,10
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2002,10
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2002,10
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2002,10
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2002,10
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2002,09
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2002,09
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2002,09
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2002,09
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2002,08
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2002,08
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2002,08
"Adams County",WA,87.19,12.81,0.00,0.00,0.00,0.00,2002,08
"Adams County",WA,42.46,57.54,0.00,0.00,0.00,0.00,2002,07
"Adams County",WA,31.32,68.68,0.00,0.00,0.00,0.00,2002,07
"Adams County",WA,30.69,69.31,0.00,0.00,0.00,0.00,2002,07
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2002,07
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2002,07
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2002,06
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2002,06
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2002,06
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2002,06
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2002,05
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2002,05
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2002,05
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2002,05
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2002,04
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2002,04
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2002,04
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2002,04
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2002,04
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2002,03
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2002,03
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2002,03
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2002,03
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2002,02
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2002,02
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2002,02
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2002,02
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2002,01
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2002,01
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2002,01
"Adams County",WA,0.00,100.00,51.40,0.00,0.00,0.00,2002,01
"Adams County",WA,0.00,100.00,100.00,100.00,0.00,0.00,2002,01
"Adams County",WA,0.00,100.00,100.00,100.00,0.00,0.00,2001,12
"Adams County",WA,0.00,100.00,100.00,100.00,0.00,0.00,2001,12
"Adams County",WA,0.00,100.00,100.00,100.00,0.00,0.00,2001,12
"Adams County",WA,0.00,100.00,100.00,100.00,0.00,0.00,2001,12
"Adams County",WA,0.00,100.00,100.00,100.00,0.00,0.00,2001,11
"Adams County",WA,0.00,100.00,100.00,100.00,0.00,0.00,2001,11
"Adams County",WA,0.00,100.00,100.00,100.00,0.00,0.00,2001,11
"Adams County",WA,0.00,100.00,100.00,100.00,0.00,0.00,2001,11
"Adams County",WA,0.00,100.00,100.00,100.00,0.00,0.00,2001,10
"Adams County",WA,0.00,100.00,100.00,100.00,0.00,0.00,2001,10
"Adams County",WA,0.00,100.00,100.00,100.00,0.00,0.00,2001,10
"Adams County",WA,0.00,100.00,100.00,100.00,0.00,0.00,2001,10
"Adams County",WA,0.00,100.00,100.00,100.00,0.00,0.00,2001,10
"Adams County",WA,0.00,100.00,100.00,100.00,0.00,0.00,2001,09
"Adams County",WA,0.00,100.00,100.00,100.00,0.00,0.00,2001,09
"Adams County",WA,0.00,100.00,100.00,100.00,0.00,0.00,2001,09
"Adams County",WA,0.00,100.00,100.00,100.00,0.00,0.00,2001,09
"Adams County",WA,0.00,100.00,100.00,100.00,0.00,0.00,2001,08
"Adams County",WA,0.00,100.00,100.00,100.00,0.00,0.00,2001,08
"Adams County",WA,0.00,100.00,100.00,100.00,0.00,0.00,2001,08
"Adams County",WA,0.00,100.00,100.00,100.00,0.00,0.00,2001,08
"Adams County",WA,0.00,100.00,100.00,100.00,0.00,0.00,2001,07
"Adams County",WA,0.00,100.00,100.00,100.00,0.00,0.00,2001,07
"Adams County",WA,0.00,100.00,100.00,100.00,0.00,0.00,2001,07
"Adams County",WA,0.00,100.00,100.00,100.00,0.00,0.00,2001,07
"Adams County",WA,0.00,100.00,100.00,100.00,0.00,0.00,2001,07
"Adams County",WA,0.00,100.00,100.00,24.36,0.00,0.00,2001,06
"Adams County",WA,0.00,100.00,100.00,24.36,0.00,0.00,2001,06
"Adams County",WA,0.00,100.00,100.00,16.49,0.00,0.00,2001,06
"Adams County",WA,0.00,100.00,100.00,16.49,0.00,0.00,2001,06
"Adams County",WA,0.00,100.00,100.00,16.49,0.00,0.00,2001,05
"Adams County",WA,0.00,100.00,100.00,16.49,0.00,0.00,2001,05
"Adams County",WA,0.00,100.00,100.00,16.49,0.00,0.00,2001,05
"Adams County",WA,0.00,100.00,100.00,20.91,0.00,0.00,2001,05
"Adams County",WA,0.00,100.00,100.00,20.91,0.00,0.00,2001,05
"Adams County",WA,0.00,100.00,100.00,20.91,0.00,0.00,2001,04
"Adams County",WA,0.00,100.00,100.00,20.91,0.00,0.00,2001,04
"Adams County",WA,0.00,100.00,100.00,20.91,0.00,0.00,2001,04
"Adams County",WA,0.00,100.00,100.00,20.91,0.00,0.00,2001,04
"Adams County",WA,0.00,100.00,100.00,0.01,0.00,0.00,2001,03
"Adams County",WA,0.00,100.00,100.00,0.01,0.00,0.00,2001,03
"Adams County",WA,0.00,100.00,100.00,0.01,0.00,0.00,2001,03
"Adams County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2001,03
"Adams County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2001,02
"Adams County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2001,02
"Adams County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2001,02
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2001,02
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2001,01
"Adams County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2001,01
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2001,01
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2001,01
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2001,01
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,12
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,12
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,12
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,12
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,11
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,11
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,11
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,11
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,10
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,10
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,10
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,10
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,10
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,09
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,09
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,09
"Adams County",WA,82.52,17.48,0.00,0.00,0.00,0.00,2000,09
"Adams County",WA,65.74,34.26,0.00,0.00,0.00,0.00,2000,08
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,08
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,08
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,08
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,08
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,07
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,07
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,07
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,07
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,06
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,06
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,06
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,06
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,05
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,05
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,05
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,05
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,05
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,04
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,04
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,04
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,04
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,03
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,03
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,03
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,03
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,02
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,02
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,02
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,02
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,02
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,01
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,01
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,01
"Adams County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2000,01
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,12
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,12
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,12
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,12
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,11
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,11
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,11
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,11
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,11
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,10
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,10
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,10
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,10
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,09
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,09
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,09
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,09
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,08
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,08
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,08
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,08
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,08
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,07
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,07
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,07
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,07
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,06
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,06
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,06
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,06
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,06
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2004,05
"Asotin County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2004,05
"Asotin County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2004,05
"Asotin County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2004,05
"Asotin County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2004,04
"Asotin County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2004,04
"Asotin County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2004,04
"Asotin County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2004,04
"Asotin County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2004,03
"Asotin County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2004,03
"Asotin County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2004,03
"Asotin County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2004,03
"Asotin County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2004,03
"Asotin County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2004,02
"Asotin County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2004,02
"Asotin County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2004,02
"Asotin County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2004,02
"Asotin County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2004,01
"Asotin County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2004,01
"Asotin County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2004,01
"Asotin County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2004,01
"Asotin County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2003,12
"Asotin County",WA,0.00,100.00,100.00,19.46,0.00,0.00,2003,12
"Asotin County",WA,0.00,100.00,100.00,24.28,0.00,0.00,2003,12
"Asotin County",WA,0.00,100.00,100.00,39.48,0.00,0.00,2003,12
"Asotin County",WA,0.00,100.00,100.00,1.55,0.00,0.00,2003,12
"Asotin County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2003,11
"Asotin County",WA,0.00,100.00,100.00,16.55,0.00,0.00,2003,11
"Asotin County",WA,0.00,100.00,100.00,1.33,0.00,0.00,2003,11
"Asotin County",WA,0.00,100.00,100.00,1.46,0.00,0.00,2003,11
"Asotin County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2003,10
"Asotin County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2003,10
"Asotin County",WA,0.00,100.00,100.00,53.60,0.00,0.00,2003,10
"Asotin County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2003,10
"Asotin County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2003,09
"Asotin County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2003,09
"Asotin County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2003,09
"Asotin County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2003,09
"Asotin County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2003,09
"Asotin County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2003,08
"Asotin County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2003,08
"Asotin County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2003,08
"Asotin County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2003,08
"Asotin County",WA,0.00,100.00,100.00,0.00,0.00,0.00,2003,07
"Asotin County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2003,07
"Asotin County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2003,07
"Asotin County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2003,07
"Asotin County",WA,26.42,73.58,0.00,0.00,0.00,0.00,2003,07
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,06
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,06
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,06
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,06
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,05
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,05
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,05
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,05
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,04
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,04
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,04
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,04
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,04
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,03
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,03
"Asotin County",WA,100.00,0.00,0.00,0.00,0.00,0.00,2003,03
"Asotin County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2003,03
"Asotin County",WA,0.00,100.00,0.00,0.00,0.00,0.00,2003,02
"Asotin County",WA,0.00,100.00,37.40,0.00,0.00,0.00,2003,02
"Asotin County",WA,0.00,100.00,47.22,0.00,0.00,0.00,2003,02
"Asotin County",WA,0.00,100.00,52.88,0.00,0.00,0.00,2003,02
"Asotin County",WA,0.00,100.00,100.00,90.11,0.00,0.00,2003,01
"Asotin County",WA,0.00,100.00,100.00,98.21,0.00,0.00,2003,01
"Asotin County",WA,0.00,100.00,100.00,100.00,0.00,0.00,2003,01
