state,none,D0,D1,D2,D3,D4,year,month
WY,0,100,100,100,95.5,35.97,2003,02
WY,0,100,100,100,96.15,35.96,2003,02
WY,0,100,100,100,95.95,36.75,2003,02
WY,0,100,100,100,96.34,35.8,2003,02
WY,0,100,100,100,99.41,36.49,2003,01
WY,0,100,100,100,99.26,34.84,2003,01
WY,0,100,100,100,97.47,36.99,2003,01
WY,0,100,100,100,90.65,15.65,2003,01
WY,0,100,100,100,86.03,13.58,2002,12
WY,0,100,100,100,85.87,13.72,2002,12
WY,0,100,100,100,85.49,14.13,2002,12
WY,0,100,100,100,82.71,13.51,2002,12
WY,0,100,100,100,82.68,9.2,2002,12
WY,0,100,100,100,83.12,9.47,2002,11
WY,0,100,100,100,83.26,9.57,2002,11
WY,0,100,100,100,82.73,9.67,2002,11
WY,0,100,100,100,82.67,9.65,2002,11
WY,0,100,100,100,83.99,9.91,2002,10
WY,0,100,100,100,84.02,9.67,2002,10
WY,0,100,100,100,83.61,9.64,2002,10
WY,0,100,100,100,82.73,9.55,2002,10
WY,0,100,100,100,93.18,21.28,2002,10
WY,0,100,100,100,94.08,21.8,2002,09
WY,0,100,100,100,94.59,22.29,2002,09
WY,0,100,100,100,92.48,32.97,2002,09
WY,0,100,100,100,97.88,36.92,2002,09
WY,0,100,100,100,97.7,39.37,2002,08
WY,0,100,100,100,97.82,39.5,2002,08
WY,0,100,100,100,97.77,39.1,2002,08
WY,0,100,100,100,93.51,39.72,2002,08
WY,0,100,100,100,88.56,31.4,2002,07
WY,0,100,100,100,86.61,30.79,2002,07
WY,0,100,100,100,86.8,21.08,2002,07
WY,0,100,100,100,87.38,21.48,2002,07
WY,0,100,100,100,87.53,21.56,2002,07
WY,0,100,100,99.62,74.53,0,2002,06
WY,0,100,100,92.87,64.57,0,2002,06
WY,0,100,99.56,85,62.14,0,2002,06
WY,0,100,99.33,85.54,58.37,0,2002,06
WY,0,100,98.22,86.92,60.43,0,2002,05
WY,0,100,99.74,89.5,60.72,0,2002,05
WY,0,100,100,92.09,61.18,0,2002,05
WY,0,100,100,92.95,50.94,0,2002,05
WY,0,100,100,90.24,50.23,0,2002,04
WY,0,100,100,90.1,50.55,0,2002,04
WY,0,100,100,89.75,53.11,0,2002,04
WY,0,100,99.87,85.39,31.04,0,2002,04
WY,0,100,99.83,84.89,22.77,0,2002,04
WY,0,100,99.88,85.16,24.8,0,2002,03
WY,0,100,99.72,87.67,28.84,0,2002,03
WY,0,100,99.97,87.17,22.33,0,2002,03
WY,0,100,100,83.2,23.95,0,2002,03
WY,0,100,100,83.97,24.74,0,2002,02
WY,0,100,100,68.11,24.22,0,2002,02
WY,0,100,97.61,68.63,24.72,0,2002,02
WY,0,100,95.92,68.55,24.15,0,2002,02
WY,0,100,86.87,62.59,23.47,0,2002,01
WY,0,100,88.33,63.46,28.03,0,2002,01
WY,0,100,87.73,63.12,28.35,0,2002,01
WY,0,100,88.26,63.38,28.42,0,2002,01
WY,3.02,96.98,73.77,55.27,28.44,0,2002,01
WY,2.48,97.52,73.74,55.87,28.41,0,2001,12
WY,2.48,97.52,73.74,55.87,32,0,2001,12
WY,2.48,97.52,73.74,55.87,32,0,2001,12
WY,2.48,97.52,73.74,57.98,32.4,0,2001,12
WY,2.48,97.52,70.31,56.92,42.54,0,2001,11
WY,2.48,97.52,71.94,57.61,42.54,0,2001,11
WY,2.48,97.52,71.94,56.65,42.54,0,2001,11
WY,2.48,97.52,73.77,56.65,42.54,0,2001,11
WY,2.48,97.52,73.77,56.65,42.54,0,2001,10
WY,1.95,98.05,73.77,57.02,42.54,0,2001,10
WY,1.94,98.06,73.77,57.02,42.54,0,2001,10
WY,1.95,98.05,73.77,57.02,42.54,0,2001,10
WY,1.95,98.05,73.77,57.02,42.54,0,2001,10
WY,1.84,98.16,73.79,57.02,42.64,0,2001,09
WY,1.84,98.16,73.79,57.02,42.64,0,2001,09
WY,3.58,96.42,73.79,57.02,42.64,0,2001,09
WY,0.26,99.74,72.53,57.02,43.5,0,2001,09
WY,0.04,99.96,72.32,57.21,42.78,0,2001,08
WY,0.08,99.92,73.93,47.02,35.68,0,2001,08
WY,0.09,99.91,68.56,54.26,24.91,0,2001,08
WY,0.59,99.41,68.56,52.78,24.83,0,2001,08
WY,8.03,91.97,67.19,52.78,24.83,0,2001,07
WY,8.03,91.97,64.26,48.25,9.32,0,2001,07
WY,5.68,94.32,64.46,48.25,9.32,0,2001,07
WY,2.7,97.3,66,49.14,3.42,0,2001,07
WY,0.66,99.34,66,49.69,3.24,0,2001,07
WY,8.85,91.15,57.47,21.16,0,0,2001,06
WY,18.07,81.93,37.19,11.29,0,0,2001,06
WY,19.37,80.63,50.83,11.6,0,0,2001,06
WY,29.77,70.23,39.09,9.1,0,0,2001,06
WY,29.84,70.16,39.85,9.1,0,0,2001,05
WY,29.84,70.16,39.85,9.1,0,0,2001,05
WY,29.84,70.16,39.85,9.1,0,0,2001,05
WY,33.06,66.94,28.78,5.71,0,0,2001,05
WY,33.06,66.94,28.78,5.71,0,0,2001,05
WY,21.25,78.75,28.78,5.71,0,0,2001,04
WY,15.26,84.74,28.78,5.71,0,0,2001,04
WY,11.44,88.56,28.77,5.71,0,0,2001,04
WY,9.32,90.68,28.32,5.71,0,0,2001,04
WY,9.48,90.52,46.54,8.73,0,0,2001,03
WY,9.48,90.52,46.54,8.73,0,0,2001,03
WY,9.53,90.47,43.98,8.73,0,0,2001,03
WY,19.69,80.31,43.98,0,0,0,2001,03
WY,19.69,80.31,44.1,0,0,0,2001,02
WY,20.17,79.83,42.09,0,0,0,2001,02
WY,20.87,79.13,43.71,0,0,0,2001,02
WY,20.98,79.02,0,0,0,0,2001,02
WY,20.63,79.37,0,0,0,0,2001,01
WY,20.31,79.69,0,0,0,0,2001,01
WY,70.65,29.35,0,0,0,0,2001,01
WY,70.65,29.35,0,0,0,0,2001,01
WY,41.25,58.75,0,0,0,0,2001,01
WY,41.25,58.75,0,0,0,0,2000,12
WY,26.74,73.26,2.58,0,0,0,2000,12
WY,23.32,76.68,2.58,0,0,0,2000,12
WY,13.67,86.33,2.58,0,0,0,2000,12
WY,4.45,95.55,2.68,0,0,0,2000,11
WY,4.45,95.55,2.68,0,0,0,2000,11
WY,5.64,94.36,1.81,0,0,0,2000,11
WY,9.71,90.29,0.78,0,0,0,2000,11
WY,0,100,11.38,0,0,0,2000,10
WY,0,100,17.41,0,0,0,2000,10
WY,0.69,99.31,6.5,0,0,0,2000,10
WY,0.68,99.32,36.65,2.18,0,0,2000,10
WY,0.43,99.57,37.81,2.53,0,0,2000,10
WY,0,100,37.86,2.61,0,0,2000,09
WY,6.29,93.71,46.95,5.82,0,0,2000,09
WY,6.29,93.71,45.67,5.82,0,0,2000,09
WY,6.29,93.71,46.71,5.82,0,0,2000,09
WY,5.08,94.92,45.79,7.9,0,0,2000,08
WY,21.86,78.14,32.52,1.05,0,0,2000,08
WY,22.22,77.78,24.16,0.62,0,0,2000,08
WY,25.29,74.71,24.44,0,0,0,2000,08
WY,11.61,88.39,25.18,0,0,0,2000,08
WY,11.61,88.39,24.9,0,0,0,2000,07
WY,11.61,88.39,24.89,0,0,0,2000,07
WY,12.56,87.44,25.18,0,0,0,2000,07
WY,12.45,87.55,25.02,0,0,0,2000,07
WY,36.94,63.06,0,0,0,0,2000,06
WY,45.17,54.83,0,0,0,0,2000,06
WY,49.84,50.16,0,0,0,0,2000,06
WY,72.79,27.21,0,0,0,0,2000,06
WY,87.27,12.73,0,0,0,0,2000,05
WY,79.8,20.2,0,0,0,0,2000,05
WY,66.31,33.69,0,0,0,0,2000,05
WY,66.31,33.69,0,0,0,0,2000,05
WY,66.31,33.69,0,0,0,0,2000,05
WY,66.31,33.69,0,0,0,0,2000,04
WY,63.93,36.07,0,0,0,0,2000,04
WY,84.79,15.21,0,0,0,0,2000,04
WY,100,0,0,0,0,0,2000,04
WY,100,0,0,0,0,0,2000,03
WY,100,0,0,0,0,0,2000,03
WY,100,0,0,0,0,0,2000,03
WY,100,0,0,0,0,0,2000,03
WY,100,0,0,0,0,0,2000,02
WY,100,0,0,0,0,0,2000,02
WY,100,0,0,0,0,0,2000,02
WY,100,0,0,0,0,0,2000,02
WY,100,0,0,0,0,0,2000,02
WY,85.98,14.02,0,0,0,0,2000,01
WY,100,0,0,0,0,0,2000,01
WY,100,0,0,0,0,0,2000,01
WY,100,0,0,0,0,0,2000,01
WY,86.77,13.23,0,0,0,0,2009,12
WY,92.7,7.3,0,0,0,0,2009,12
WY,92.7,7.3,0,0,0,0,2009,12
WY,93.06,6.94,0,0,0,0,2009,12
WY,95.64,4.36,0,0,0,0,2009,12
WY,95.77,4.23,0,0,0,0,2009,11
WY,100,0,0,0,0,0,2009,11
WY,100,0,0,0,0,0,2009,11
WY,100,0,0,0,0,0,2009,11
WY,100,0,0,0,0,0,2009,10
WY,100,0,0,0,0,0,2009,10
WY,100,0,0,0,0,0,2009,10
WY,99.99,0.01,0,0,0,0,2009,10
WY,100,0,0,0,0,0,2009,09
WY,100,0,0,0,0,0,2009,09
WY,100,0,0,0,0,0,2009,09
WY,100,0,0,0,0,0,2009,09
WY,100,0,0,0,0,0,2009,09
WY,100,0,0,0,0,0,2009,08
WY,100,0,0,0,0,0,2009,08
WY,100,0,0,0,0,0,2009,08
WY,100,0,0,0,0,0,2009,08
WY,100,0,0,0,0,0,2009,07
WY,100,0,0,0,0,0,2009,07
WY,100,0,0,0,0,0,2009,07
WY,100,0,0,0,0,0,2009,07
WY,100,0,0,0,0,0,2009,06
WY,99.73,0.27,0,0,0,0,2009,06
WY,78.24,21.76,0,0,0,0,2009,06
WY,78.13,21.87,3.05,0,0,0,2009,06
WY,85.6,14.4,3.08,0,0,0,2009,06
WY,86.22,13.78,3.08,0,0,0,2009,05
WY,85.99,14.01,3.08,0,0,0,2009,05
WY,86.09,13.91,3.08,0,0,0,2009,05
WY,78.19,21.81,2.92,0,0,0,2009,05
WY,67.96,32.04,3.72,0,0,0,2009,04
WY,67.96,32.04,3.72,0,0,0,2009,04
WY,64.37,35.63,7.54,0,0,0,2009,04
WY,46.77,53.23,9.31,0,0,0,2009,04
WY,30.45,69.55,13.17,0,0,0,2009,03
WY,30.45,69.55,13.17,0,0,0,2009,03
WY,21.94,78.06,13.12,0,0,0,2009,03
WY,21.94,78.06,13.12,0,0,0,2009,03
WY,21.94,78.06,13.35,0,0,0,2009,03
WY,27.85,72.15,13.03,0,0,0,2009,02
WY,27.85,72.15,11.14,0,0,0,2009,02
WY,27.85,72.15,11.14,0,0,0,2009,02
WY,36.1,63.9,17.86,0,0,0,2009,02
WY,27.48,72.52,17.86,0,0,0,2009,01
WY,27.75,72.25,17.86,0,0,0,2009,01
WY,27.75,72.25,17.86,0,0,0,2009,01
WY,27.74,72.26,17.86,0,0,0,2009,01
WY,27.74,72.26,17.86,0,0,0,2008,12
WY,27.74,72.26,17.86,0,0,0,2008,12
WY,27.74,72.26,17.86,0,0,0,2008,12
WY,27.84,72.16,17.86,0,0,0,2008,12
WY,27.84,72.16,17.86,0,0,0,2008,12
WY,39.72,60.28,17.86,0,0,0,2008,11
WY,39.72,60.28,17.86,0,0,0,2008,11
WY,39.98,60.02,17.85,0,0,0,2008,11
WY,40.56,59.44,17.85,0,0,0,2008,11
WY,40.56,59.44,17.85,0,0,0,2008,10
WY,40.6,59.4,17.96,0,0,0,2008,10
WY,40.5,59.5,17.77,0,0,0,2008,10
WY,36.36,63.64,18.87,0,0,0,2008,10
WY,36.36,63.64,18.87,0,0,0,2008,09
WY,36.36,63.64,18.87,0,0,0,2008,09
WY,36.25,63.75,18.87,6.89,0,0,2008,09
WY,36.23,63.77,18.87,6.89,0,0,2008,09
WY,36.23,63.77,19.11,6.89,0,0,2008,09
WY,36.23,63.77,19.11,6.89,0,0,2008,08
WY,36.23,63.77,19.11,6.89,0,0,2008,08
WY,29.31,70.69,19.46,6.89,0,0,2008,08
WY,29.25,70.75,19.72,6.89,0,0,2008,08
WY,38.12,61.88,17.14,6.89,0,0,2008,07
WY,38.12,61.88,17.14,6.89,0,0,2008,07
WY,55.72,44.28,17.11,6.89,0,0,2008,07
WY,55.95,44.05,17.11,6.89,0,0,2008,07
WY,56.41,43.59,17.11,6.89,0,0,2008,07
WY,56.41,43.59,17.11,6.89,0,0,2008,06
WY,55.88,44.12,17.11,6.89,0,0,2008,06
WY,57.26,42.74,17.2,6.89,0,0,2008,06
WY,57.31,42.69,17.2,6.89,0,0,2008,06
WY,57.42,42.58,17.17,6.89,0,0,2008,05
WY,26.63,73.37,50.73,11.63,0,0,2008,05
WY,25.44,74.56,50.73,11.63,0,0,2008,05
WY,25.16,74.84,53.3,11.63,0,0,2008,05
WY,21.62,78.38,53.98,11.63,0,0,2008,04
WY,21.62,78.38,53.98,11.63,0,0,2008,04
WY,21.62,78.38,53.98,11.63,0,0,2008,04
WY,23.29,76.71,54.01,11.63,0,0,2008,04
WY,23.18,76.82,54.19,20.46,0,0,2008,04
WY,22.17,77.83,56.07,31.86,0,0,2008,03
WY,22.84,77.16,56.03,31.69,0,0,2008,03
WY,22.84,77.16,56.03,31.69,0,0,2008,03
WY,22.84,77.16,56.03,31.69,0,0,2008,03
WY,15.33,84.67,63.8,34.14,0,0,2008,02
WY,15.35,84.65,63.8,34.14,0,0,2008,02
WY,15.35,84.65,64.32,34.14,0,0,2008,02
WY,15.35,84.65,64.81,34.14,0,0,2008,02
WY,15.35,84.65,64.81,34.14,0,0,2008,01
WY,15.35,84.65,64.81,34.14,0,0,2008,01
WY,15.34,84.66,64.84,34.14,0,0,2008,01
WY,15.34,84.66,64.84,34.14,0,0,2008,01
WY,15.31,84.69,66.73,36.47,0,0,2008,01
WY,15.31,84.69,66.73,36.47,0,0,2007,12
WY,15.31,84.69,66.73,36.47,0,0,2007,12
WY,15.42,84.58,66.48,36.47,0,0,2007,12
WY,15.42,84.58,66.48,36.47,0,0,2007,12
WY,15.37,84.63,66.48,39.54,0,0,2007,11
WY,15.37,84.63,66.48,39.5,0,0,2007,11
WY,15.37,84.63,66.22,39.5,0,0,2007,11
WY,16.49,83.51,66.17,39.2,0,0,2007,11
WY,16.7,83.3,66.09,39.2,0.21,0,2007,10
WY,16.09,83.91,66.09,39.2,0.21,0,2007,10
WY,16.09,83.91,66.19,39.34,0.77,0,2007,10
WY,11.49,88.51,66.19,40.46,0.77,0,2007,10
WY,8.32,91.68,67.33,40.46,4.05,0,2007,10
WY,9.3,90.7,68.94,40.93,4.05,0,2007,09
WY,9.3,90.7,68.94,46.27,6.53,0,2007,09
WY,10.56,89.44,66.98,41.49,3.29,0,2007,09
WY,10.56,89.44,67.1,41.49,6.87,0,2007,09
WY,10.56,89.44,67.1,48.18,10.53,0,2007,08
WY,10.61,89.39,67.23,48.71,10.54,0,2007,08
WY,10.61,89.39,67.23,48.71,10.54,0,2007,08
WY,10.61,89.39,67.23,51.49,13.63,0,2007,08
WY,11.47,88.53,66.61,50.83,13.57,0,2007,07
WY,11.47,88.53,69.3,50.95,13.57,0,2007,07
WY,11.78,88.22,68.99,49.29,13.57,0,2007,07
WY,16.55,83.45,63.33,47.99,12.66,0,2007,07
WY,23.11,76.89,59.47,47.68,9.37,0,2007,07
WY,25.06,74.94,59.47,47.68,9.37,0,2007,06
WY,25.06,74.94,59.47,47.68,9.37,0,2007,06
WY,19.96,80.04,61.01,45.33,13.34,0,2007,06
WY,17.76,82.24,61.72,45.54,13.34,0,2007,06
WY,14.67,85.33,61.74,45.54,13.34,0,2007,05
WY,11.52,88.48,65.17,44.5,8.89,0,2007,05
WY,11.52,88.48,65.16,44.5,8.89,0,2007,05
WY,11.52,88.48,62.94,40.73,6.42,0,2007,05
WY,0.58,99.42,82.98,46.73,7.59,0,2007,05
WY,0,100,90.31,52.98,10.2,0,2007,04
WY,0,100,95.28,57.5,10.76,0,2007,04
WY,0,100,91.88,54.91,8.12,0,2007,04
WY,0,100,93.76,50.19,8.12,0,2007,04
WY,0,100,93.57,74.38,37.03,0,2007,03
WY,0.49,99.51,93.06,74.38,37.03,0,2007,03
WY,0.6,99.4,93.06,74.38,37.03,0,2007,03
WY,0.6,99.4,93.06,74.38,37.03,0,2007,03
WY,0.6,99.4,95.62,80.16,45.23,0,2007,02
WY,0.63,99.37,97.61,84.7,53.65,0,2007,02
WY,0.63,99.37,97.61,84.91,56.07,0,2007,02
WY,0,100,98.74,84.91,56.07,0,2007,02
WY,0.03,99.97,98.74,84.91,56.07,0,2007,01
WY,0.03,99.97,98.74,84.91,54.09,0,2007,01
WY,0.03,99.97,98.74,84.91,54.09,0,2007,01
WY,0.03,99.97,98.74,84.91,54.09,0,2007,01
WY,1.56,98.44,92.09,71.53,40.92,0,2007,01
WY,1.48,98.52,92.09,71.53,40.92,0,2006,12
WY,1.48,98.52,92.13,72.62,40.92,0,2006,12
WY,1.39,98.61,94.32,75.48,42.33,0,2006,12
WY,0.62,99.38,94.54,75.48,42.33,0,2006,12
WY,0.31,99.69,91.16,71.51,50.08,0,2006,11
WY,0.3,99.7,90.85,68.97,50.08,0,2006,11
WY,0.26,99.74,90.85,68.97,50.08,0,2006,11
WY,0.26,99.74,90.85,68.97,50.08,0,2006,11
WY,0.26,99.74,95.73,68.97,50.08,0,2006,10
WY,0.26,99.74,95.73,68.99,50.08,0,2006,10
WY,0.26,99.74,95.73,68.99,50.08,0,2006,10
WY,0.26,99.74,95.73,68.99,50.03,0,2006,10
WY,0.26,99.74,97.23,68.99,50.03,0,2006,10
WY,0.24,99.76,89.56,63.49,45.42,0,2006,09
WY,0.22,99.78,89.56,63.49,45.41,0,2006,09
WY,0.22,99.78,89.9,67.59,49.46,0,2006,09
WY,0.42,99.58,81.66,66.45,36.17,0,2006,09
WY,0.42,99.58,81.66,66.45,25.63,0,2006,08
WY,0.32,99.68,82.06,66.45,25.63,0,2006,08
WY,0.23,99.77,82.85,66.45,25.67,0,2006,08
WY,0.37,99.63,80.56,66.26,17.12,0,2006,08
WY,4.28,95.72,80.56,61.34,11.13,0,2006,08
WY,4.28,95.72,80.56,55.27,11.08,0,2006,07
WY,10.21,89.79,79.05,44.06,7.09,0,2006,07
WY,10.73,89.27,68.52,12.04,0,0,2006,07
WY,14.09,85.91,65.61,12.39,0,0,2006,07
WY,14.02,85.98,65.64,3.48,0,0,2006,06
WY,14.93,85.07,61.96,1.57,0,0,2006,06
WY,14.93,85.07,61.96,1.57,0,0,2006,06
WY,18.7,81.3,43.49,0.7,0,0,2006,06
WY,18.84,81.16,41.95,0.04,0,0,2006,05
WY,21.78,78.22,41.18,0.04,0,0,2006,05
WY,21.4,78.6,40.76,0,0,0,2006,05
WY,21.19,78.81,42.6,0,0,0,2006,05
WY,24.08,75.92,38.35,0,0,0,2006,05
WY,22.48,77.52,39.38,0,0,0,2006,04
WY,22.25,77.75,39.34,0,0,0,2006,04
WY,23.89,76.11,36.59,0,0,0,2006,04
WY,25.04,74.96,38.41,0,0,0,2006,04
WY,23.88,76.12,38.25,0,0,0,2006,03
WY,23.83,76.17,38.25,0,0,0,2006,03
WY,23.83,76.17,38.08,0,0,0,2006,03
WY,23.18,76.82,38.08,0,0,0,2006,03
WY,23.02,76.98,38.06,0,0,0,2006,02
WY,23.02,76.98,35.52,0,0,0,2006,02
WY,18.17,81.83,43.93,0,0,0,2006,02
WY,18.17,81.83,43.61,0,0,0,2006,02
WY,14.52,85.48,44.3,0,0,0,2006,01
WY,16.82,83.18,43,0,0,0,2006,01
WY,19.17,80.83,43,0,0,0,2006,01
WY,18.83,81.17,44.2,0,0,0,2006,01
WY,18.07,81.93,44.33,0,0,0,2006,01
WY,15.18,84.82,47,0,0,0,2005,12
WY,15.18,84.82,47,0,0,0,2005,12
WY,15.18,84.82,47,0,0,0,2005,12
WY,15.18,84.82,49.47,0,0,0,2005,12
WY,13.31,86.69,54.73,0,0,0,2005,11
WY,13.2,86.8,57.41,0,0,0,2005,11
WY,13.2,86.8,57.41,0,0,0,2005,11
WY,13.2,86.8,58.39,0,0,0,2005,11
WY,13.2,86.8,62.13,0,0,0,2005,11
WY,13.2,86.8,62.13,0,0,0,2005,10
WY,13.2,86.8,62.13,0,0,0,2005,10
WY,13.2,86.8,62.13,0,0,0,2005,10
WY,12.35,87.65,81.76,34.22,0,0,2005,10
WY,12.35,87.65,81.76,34.22,0,0,2005,09
WY,11.83,88.17,82.25,39.22,0,0,2005,09
WY,11.04,88.96,82.39,41.44,0,0,2005,09
WY,11.04,88.96,82.39,41.44,0,0,2005,09
WY,10.07,89.93,82.39,41.44,0,0,2005,08
WY,10.11,89.89,82.39,41.44,0,0,2005,08
WY,10.11,89.89,83.83,45.9,0,0,2005,08
WY,4.14,95.86,87.77,52.08,0,0,2005,08
WY,3.96,96.04,87.77,59.25,0,0,2005,08
WY,4.16,95.84,87.77,59.25,0,0,2005,07
WY,4.16,95.84,87.77,59.08,0,0,2005,07
WY,4.16,95.84,87.77,49.86,0,0,2005,07
WY,8.19,91.81,84.67,49.86,0,0,2005,07
WY,8.19,91.81,84.67,49.86,0,0,2005,06
WY,7.28,92.72,84.67,49.86,0,0,2005,06
WY,6.64,93.36,84.67,49.86,0,0,2005,06
WY,6.64,93.36,84.67,51.25,11.14,0,2005,06
WY,6.64,93.36,87.78,60.31,11.22,0,2005,05
WY,6.64,93.36,87.78,60.31,11.22,0,2005,05
WY,6.64,93.36,87.78,60.31,11.22,0,2005,05
WY,5,95,88.44,67.53,18.74,0,2005,05
WY,4.92,95.08,88.46,67.63,35.32,12.23,2005,05
WY,3.4,96.6,90.37,69.09,35.32,15.75,2005,04
WY,3.35,96.65,90.81,71.25,39.54,23.81,2005,04
WY,3.35,96.65,90.81,71.25,41.76,24.04,2005,04
WY,3.07,96.93,91.98,71.13,41.76,21.75,2005,04
WY,2.96,97.04,93.19,73.84,41.76,21.75,2005,03
WY,2.27,97.73,93.6,78.33,42.85,21.75,2005,03
WY,2.27,97.73,93.6,78.33,42.85,21.75,2005,03
WY,2.27,97.73,93.6,78.33,42.62,21.75,2005,03
WY,2.27,97.73,93.6,78.33,42.54,21.65,2005,03
WY,2.27,97.73,93.6,70.87,41.79,13.89,2005,02
WY,2.25,97.75,93.6,70.87,41.79,13.89,2005,02
WY,2.25,97.75,93.6,70.87,41.79,13.89,2005,02
WY,1.85,98.15,93.11,69.7,40.08,7.46,2005,02
WY,1.85,98.15,93.11,69.7,40.08,7.46,2005,01
WY,2.01,97.99,93.11,69.7,39.38,7.46,2005,01
