county,state,none,D0,D1,D2,D3,D4,year,month
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,0.00,2004,02
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,0.00,2004,02
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,0.00,2004,02
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,0.00,2004,01
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,0.00,2004,01
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,0.00,2004,01
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,0.00,2004,01
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,0.00,2003,12
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,0.00,2003,12
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,0.00,2003,12
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,0.00,2003,12
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,0.00,2003,12
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,0.00,2003,11
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,0.00,2003,11
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,0.00,2003,11
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,0.00,2003,11
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,0.00,2003,10
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,0.00,2003,10
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,0.00,2003,10
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,0.00,2003,10
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,0.00,2003,09
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,0.00,2003,09
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,0.00,2003,09
"Bernalillo County",NM,0.00,100.00,100.00,100.00,89.62,0.00,2003,09
"Bernalillo County",NM,0.00,100.00,100.00,100.00,52.97,0.00,2003,09
"Bernalillo County",NM,0.00,100.00,100.00,100.00,54.78,0.00,2003,08
"Bernalillo County",NM,0.00,100.00,100.00,100.00,43.31,0.00,2003,08
"Bernalillo County",NM,0.00,100.00,100.00,100.00,28.62,0.00,2003,08
"Bernalillo County",NM,0.00,100.00,100.00,100.00,29.31,0.00,2003,08
"Bernalillo County",NM,0.00,100.00,100.00,100.00,25.29,0.00,2003,07
"Bernalillo County",NM,0.00,100.00,100.00,100.00,31.21,0.00,2003,07
"Bernalillo County",NM,0.00,100.00,100.00,100.00,30.04,0.00,2003,07
"Bernalillo County",NM,0.00,100.00,100.00,100.00,32.38,0.00,2003,07
"Bernalillo County",NM,0.00,100.00,100.00,100.00,34.61,0.00,2003,07
"Bernalillo County",NM,0.00,100.00,100.00,100.00,32.77,0.00,2003,06
"Bernalillo County",NM,0.00,100.00,100.00,100.00,31.52,0.00,2003,06
"Bernalillo County",NM,0.00,100.00,100.00,100.00,11.60,0.00,2003,06
"Bernalillo County",NM,0.00,100.00,100.00,100.00,13.39,0.00,2003,06
"Bernalillo County",NM,0.00,100.00,100.00,100.00,11.63,0.00,2003,05
"Bernalillo County",NM,0.00,100.00,100.00,100.00,12.41,0.00,2003,05
"Bernalillo County",NM,0.00,100.00,100.00,100.00,0.00,0.00,2003,05
"Bernalillo County",NM,0.00,100.00,100.00,96.10,0.00,0.00,2003,05
"Bernalillo County",NM,0.00,100.00,100.00,88.03,0.00,0.00,2003,04
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2003,04
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2003,04
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2003,04
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2003,04
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2003,03
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2003,03
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2003,03
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2003,03
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2003,02
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2003,02
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2003,02
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2003,02
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2003,01
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2003,01
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2003,01
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2003,01
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2002,12
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2002,12
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2002,12
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2002,12
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2002,12
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2002,11
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2002,11
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2002,11
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2002,11
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2002,10
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2002,10
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2002,10
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2002,10
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2002,10
"Bernalillo County",NM,0.00,100.00,100.00,96.92,0.00,0.00,2002,09
"Bernalillo County",NM,0.00,100.00,100.00,100.00,0.00,0.00,2002,09
"Bernalillo County",NM,0.00,100.00,100.00,100.00,71.59,0.00,2002,09
"Bernalillo County",NM,0.00,100.00,100.00,100.00,0.00,0.00,2002,09
"Bernalillo County",NM,0.00,100.00,100.00,100.00,0.00,0.00,2002,08
"Bernalillo County",NM,0.00,100.00,100.00,100.00,0.00,0.00,2002,08
"Bernalillo County",NM,0.00,100.00,100.00,100.00,0.00,0.00,2002,08
"Bernalillo County",NM,0.00,100.00,100.00,100.00,0.00,0.00,2002,08
"Bernalillo County",NM,0.00,100.00,100.00,100.00,99.42,0.00,2002,07
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,38.92,2002,07
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,46.23,2002,07
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,49.50,2002,07
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,51.79,2002,07
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,42.93,2002,06
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,0.00,2002,06
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,0.00,2002,06
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,0.00,2002,06
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,0.00,2002,05
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,0.00,2002,05
"Bernalillo County",NM,0.00,100.00,100.00,100.00,100.00,0.00,2002,05
"Bernalillo County",NM,0.00,100.00,100.00,100.00,87.72,0.00,2002,05
"Bernalillo County",NM,0.00,100.00,100.00,100.00,81.38,0.00,2002,04
"Bernalillo County",NM,0.00,100.00,100.00,100.00,0.00,0.00,2002,04
"Bernalillo County",NM,0.00,100.00,100.00,100.00,0.00,0.00,2002,04
"Bernalillo County",NM,0.00,100.00,100.00,100.00,0.00,0.00,2002,04
"Bernalillo County",NM,0.00,100.00,100.00,100.00,0.00,0.00,2002,04
"Bernalillo County",NM,0.00,100.00,100.00,37.15,0.00,0.00,2002,03
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2002,03
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2002,03
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2002,03
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2002,02
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2002,02
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2002,02
"Bernalillo County",NM,0.00,100.00,0.00,0.00,0.00,0.00,2002,02
"Bernalillo County",NM,0.00,100.00,31.27,0.00,0.00,0.00,2002,01
"Bernalillo County",NM,0.00,100.00,19.64,0.00,0.00,0.00,2002,01
"Bernalillo County",NM,0.00,100.00,27.90,0.00,0.00,0.00,2002,01
"Bernalillo County",NM,0.00,100.00,17.67,0.00,0.00,0.00,2002,01
"Bernalillo County",NM,0.00,100.00,30.12,0.00,0.00,0.00,2002,01
"Bernalillo County",NM,0.00,100.00,30.57,0.00,0.00,0.00,2001,12
"Bernalillo County",NM,0.00,100.00,30.57,0.00,0.00,0.00,2001,12
"Bernalillo County",NM,0.00,100.00,44.33,0.00,0.00,0.00,2001,12
"Bernalillo County",NM,0.00,100.00,3.34,0.00,0.00,0.00,2001,12
"Bernalillo County",NM,0.00,100.00,3.34,0.00,0.00,0.00,2001,11
"Bernalillo County",NM,0.00,100.00,3.34,0.00,0.00,0.00,2001,11
"Bernalillo County",NM,0.00,100.00,27.93,0.00,0.00,0.00,2001,11
"Bernalillo County",NM,0.00,100.00,27.71,0.00,0.00,0.00,2001,11
"Bernalillo County",NM,10.41,89.59,0.00,0.00,0.00,0.00,2001,10
"Bernalillo County",NM,95.05,4.95,0.00,0.00,0.00,0.00,2001,10
"Bernalillo County",NM,95.05,4.95,0.00,0.00,0.00,0.00,2001,10
"Bernalillo County",NM,95.06,4.94,0.00,0.00,0.00,0.00,2001,10
"Bernalillo County",NM,95.06,4.94,0.00,0.00,0.00,0.00,2001,10
"Bernalillo County",NM,95.06,4.94,0.00,0.00,0.00,0.00,2001,09
"Bernalillo County",NM,95.06,4.94,0.00,0.00,0.00,0.00,2001,09
"Bernalillo County",NM,95.06,4.94,0.00,0.00,0.00,0.00,2001,09
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,09
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,08
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,08
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,08
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,08
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,07
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,07
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,07
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,07
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,07
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,06
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,06
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,06
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,06
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,05
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,05
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,05
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,05
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,05
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,04
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,04
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,04
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,04
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,03
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,03
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,03
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,03
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,02
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,02
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,02
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,02
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,01
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,01
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,01
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,01
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2001,01
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2000,12
"Bernalillo County",NM,89.50,10.50,0.00,0.00,0.00,0.00,2000,12
"Bernalillo County",NM,56.21,43.79,0.00,0.00,0.00,0.00,2000,12
"Bernalillo County",NM,56.21,43.79,0.00,0.00,0.00,0.00,2000,12
"Bernalillo County",NM,52.09,47.91,0.00,0.00,0.00,0.00,2000,11
"Bernalillo County",NM,53.40,46.60,0.00,0.00,0.00,0.00,2000,11
"Bernalillo County",NM,66.57,33.43,0.00,0.00,0.00,0.00,2000,11
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2000,11
"Bernalillo County",NM,3.99,96.01,0.00,0.00,0.00,0.00,2000,10
"Bernalillo County",NM,97.90,2.10,0.00,0.00,0.00,0.00,2000,10
"Bernalillo County",NM,76.67,23.33,0.00,0.00,0.00,0.00,2000,10
"Bernalillo County",NM,0.00,100.00,11.40,0.00,0.00,0.00,2000,10
"Bernalillo County",NM,0.00,100.00,86.06,0.00,0.00,0.00,2000,10
"Bernalillo County",NM,0.00,100.00,2.42,0.00,0.00,0.00,2000,09
"Bernalillo County",NM,0.00,100.00,0.00,0.00,0.00,0.00,2000,09
"Bernalillo County",NM,0.00,100.00,0.00,0.00,0.00,0.00,2000,09
"Bernalillo County",NM,0.00,100.00,0.00,0.00,0.00,0.00,2000,09
"Bernalillo County",NM,0.00,100.00,0.00,0.00,0.00,0.00,2000,08
"Bernalillo County",NM,57.74,42.26,0.00,0.00,0.00,0.00,2000,08
"Bernalillo County",NM,0.00,100.00,0.00,0.00,0.00,0.00,2000,08
"Bernalillo County",NM,0.00,100.00,0.00,0.00,0.00,0.00,2000,08
"Bernalillo County",NM,0.00,100.00,13.14,0.00,0.00,0.00,2000,08
"Bernalillo County",NM,0.00,100.00,13.14,0.00,0.00,0.00,2000,07
"Bernalillo County",NM,0.00,100.00,13.14,0.00,0.00,0.00,2000,07
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2000,07
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2000,07
"Bernalillo County",NM,0.00,100.00,100.00,3.15,0.00,0.00,2000,06
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2000,06
"Bernalillo County",NM,0.00,100.00,100.00,13.91,0.00,0.00,2000,06
"Bernalillo County",NM,0.00,100.00,100.00,13.90,0.00,0.00,2000,06
"Bernalillo County",NM,0.00,100.00,100.00,13.91,0.00,0.00,2000,05
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2000,05
"Bernalillo County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2000,05
"Bernalillo County",NM,18.78,81.22,0.00,0.00,0.00,0.00,2000,05
"Bernalillo County",NM,18.78,81.22,0.00,0.00,0.00,0.00,2000,05
"Bernalillo County",NM,18.78,81.22,0.00,0.00,0.00,0.00,2000,04
"Bernalillo County",NM,5.63,94.37,0.00,0.00,0.00,0.00,2000,04
"Bernalillo County",NM,99.57,0.43,0.00,0.00,0.00,0.00,2000,04
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2000,04
"Bernalillo County",NM,99.76,0.24,0.00,0.00,0.00,0.00,2000,03
"Bernalillo County",NM,0.00,100.00,0.00,0.00,0.00,0.00,2000,03
"Bernalillo County",NM,0.00,100.00,0.00,0.00,0.00,0.00,2000,03
"Bernalillo County",NM,0.00,100.00,0.00,0.00,0.00,0.00,2000,03
"Bernalillo County",NM,0.00,100.00,0.00,0.00,0.00,0.00,2000,02
"Bernalillo County",NM,0.00,100.00,0.00,0.00,0.00,0.00,2000,02
"Bernalillo County",NM,0.00,100.00,0.00,0.00,0.00,0.00,2000,02
"Bernalillo County",NM,0.00,100.00,0.00,0.00,0.00,0.00,2000,02
"Bernalillo County",NM,0.00,100.00,0.00,0.00,0.00,0.00,2000,02
"Bernalillo County",NM,0.00,100.00,0.00,0.00,0.00,0.00,2000,01
"Bernalillo County",NM,0.00,100.00,0.00,0.00,0.00,0.00,2000,01
"Bernalillo County",NM,0.00,100.00,0.00,0.00,0.00,0.00,2000,01
"Bernalillo County",NM,100.00,0.00,0.00,0.00,0.00,0.00,2000,01
"Catron County",NM,0.00,100.00,100.00,50.71,0.00,0.00,2004,12
"Catron County",NM,0.00,100.00,100.00,50.71,0.00,0.00,2004,12
"Catron County",NM,0.00,100.00,100.00,50.71,0.00,0.00,2004,12
"Catron County",NM,0.00,100.00,100.00,50.49,0.00,0.00,2004,12
"Catron County",NM,0.00,100.00,100.00,50.49,0.00,0.00,2004,11
"Catron County",NM,0.00,100.00,100.00,54.76,0.00,0.00,2004,11
"Catron County",NM,0.00,100.00,100.00,54.76,0.00,0.00,2004,11
"Catron County",NM,0.00,100.00,100.00,54.76,0.00,0.00,2004,11
"Catron County",NM,0.00,100.00,100.00,54.76,0.00,0.00,2004,11
"Catron County",NM,0.00,100.00,100.00,54.76,0.00,0.00,2004,10
"Catron County",NM,0.00,100.00,100.00,54.76,0.00,0.00,2004,10
"Catron County",NM,0.00,100.00,100.00,54.76,0.00,0.00,2004,10
"Catron County",NM,0.00,100.00,100.00,100.00,16.43,0.00,2004,10
"Catron County",NM,0.00,100.00,100.00,100.00,16.43,0.00,2004,09
"Catron County",NM,0.00,100.00,100.00,100.00,16.43,0.00,2004,09
"Catron County",NM,0.00,100.00,100.00,100.00,16.43,0.00,2004,09
"Catron County",NM,0.00,100.00,100.00,100.00,16.43,0.00,2004,09
"Catron County",NM,0.00,100.00,100.00,100.00,17.66,0.00,2004,08
"Catron County",NM,0.00,100.00,100.00,100.00,17.66,0.00,2004,08
"Catron County",NM,0.00,100.00,100.00,100.00,17.66,0.00,2004,08
"Catron County",NM,0.00,100.00,100.00,100.00,17.66,0.00,2004,08
"Catron County",NM,0.00,100.00,100.00,100.00,17.66,0.00,2004,08
"Catron County",NM,0.00,100.00,100.00,100.00,17.66,0.00,2004,07
"Catron County",NM,0.00,100.00,100.00,100.00,16.09,0.00,2004,07
"Catron County",NM,0.00,100.00,100.00,100.00,16.09,0.00,2004,07
"Catron County",NM,0.00,100.00,100.00,100.00,15.71,0.00,2004,07
"Catron County",NM,0.00,100.00,100.00,100.00,15.71,0.00,2004,06
"Catron County",NM,0.00,100.00,100.00,100.00,15.71,0.00,2004,06
"Catron County",NM,0.00,100.00,100.00,100.00,15.71,0.00,2004,06
"Catron County",NM,0.00,100.00,100.00,100.00,15.71,0.00,2004,06
"Catron County",NM,0.00,100.00,100.00,100.00,16.27,0.00,2004,06
"Catron County",NM,0.00,100.00,100.00,100.00,16.27,0.00,2004,05
"Catron County",NM,0.00,100.00,100.00,100.00,16.27,0.00,2004,05
"Catron County",NM,0.00,100.00,100.00,100.00,16.27,0.00,2004,05
"Catron County",NM,0.00,100.00,100.00,100.00,16.27,0.00,2004,05
"Catron County",NM,0.00,100.00,100.00,100.00,16.27,0.00,2004,04
"Catron County",NM,0.00,100.00,100.00,100.00,16.27,0.00,2004,04
"Catron County",NM,0.00,100.00,100.00,100.00,16.27,0.00,2004,04
"Catron County",NM,0.00,100.00,100.00,100.00,12.82,0.00,2004,04
"Catron County",NM,0.00,100.00,100.00,100.00,92.68,6.69,2004,03
"Catron County",NM,0.00,100.00,100.00,100.00,92.53,6.69,2004,03
"Catron County",NM,0.00,100.00,100.00,100.00,87.10,6.69,2004,03
"Catron County",NM,0.00,100.00,100.00,100.00,87.10,6.69,2004,03
"Catron County",NM,0.00,100.00,100.00,100.00,100.00,17.27,2004,03
"Catron County",NM,0.00,100.00,100.00,100.00,100.00,2.28,2004,02
"Catron County",NM,0.00,100.00,100.00,100.00,100.00,2.28,2004,02
"Catron County",NM,0.00,100.00,100.00,100.00,100.00,2.28,2004,02
"Catron County",NM,0.00,100.00,100.00,100.00,100.00,2.28,2004,02
"Catron County",NM,0.00,100.00,100.00,100.00,100.00,2.28,2004,01
"Catron County",NM,0.00,100.00,100.00,100.00,100.00,1.82,2004,01
"Catron County",NM,0.00,100.00,100.00,100.00,100.00,1.82,2004,01
"Catron County",NM,0.00,100.00,100.00,100.00,100.00,1.82,2004,01
"Catron County",NM,0.00,100.00,100.00,100.00,100.00,0.00,2003,12
"Catron County",NM,0.00,100.00,100.00,100.00,61.21,0.00,2003,12
"Catron County",NM,0.00,100.00,100.00,100.00,69.93,0.00,2003,12
"Catron County",NM,0.00,100.00,100.00,100.00,64.28,0.00,2003,12
"Catron County",NM,0.00,100.00,100.00,100.00,72.01,0.00,2003,12
"Catron County",NM,0.00,100.00,100.00,100.00,65.16,0.00,2003,11
"Catron County",NM,0.00,100.00,100.00,100.00,70.20,0.00,2003,11
"Catron County",NM,0.00,100.00,100.00,100.00,67.32,0.00,2003,11
"Catron County",NM,0.00,100.00,100.00,100.00,67.46,0.00,2003,11
"Catron County",NM,0.00,100.00,100.00,100.00,73.71,0.00,2003,10
"Catron County",NM,0.00,100.00,100.00,100.00,74.65,0.00,2003,10
"Catron County",NM,0.00,100.00,100.00,100.00,68.05,0.00,2003,10
"Catron County",NM,0.00,100.00,100.00,100.00,72.32,0.00,2003,10
"Catron County",NM,0.00,100.00,100.00,100.00,68.74,0.00,2003,09
"Catron County",NM,0.00,100.00,100.00,100.00,66.89,0.00,2003,09
"Catron County",NM,0.00,100.00,100.00,100.00,66.02,0.00,2003,09
"Catron County",NM,0.00,100.00,100.00,100.00,0.00,0.00,2003,09
"Catron County",NM,0.00,100.00,100.00,5.89,0.00,0.00,2003,09
"Catron County",NM,0.00,100.00,100.00,2.77,0.00,0.00,2003,08
"Catron County",NM,0.00,100.00,100.00,4.13,0.00,0.00,2003,08
"Catron County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2003,08
"Catron County",NM,0.00,100.00,100.00,0.00,0.00,0.00,2003,08
"Catron County",NM,0.00,100.00,100.00,12.18,0.00,0.00,2003,07
"Catron County",NM,0.00,100.00,100.00,10.59,0.00,0.00,2003,07
"Catron County",NM,0.00,100.00,100.00,0.78,0.00,0.00,2003,07
"Catron County",NM,0.00,100.00,29.21,0.00,0.00,0.00,2003,07
"Catron County",NM,0.00,100.00,31.65,0.00,0.00,0.00,2003,07
"Catron County",NM,0.00,100.00,55.63,0.00,0.00,0.00,2003,06
"Catron County",NM,0.00,100.00,59.27,0.00,0.00,0.00,2003,06
"Catron County",NM,0.00,100.00,58.87,0.00,0.00,0.00,2003,06
"Catron County",NM,0.00,100.00,58.84,0.00,0.00,0.00,2003,06
"Catron County",NM,0.00,100.00,60.30,0.00,0.00,0.00,2003,05
"Catron County",NM,0.00,100.00,58.14,0.00,0.00,0.00,2003,05
