state,none,D0,D1,D2,D3,D4,year,month
MT,0,100,98.04,78.45,41.21,0,2002,03
MT,0,100,98.48,80.34,41.88,0,2002,03
MT,0,100,98.06,79.75,42.38,0,2002,02
MT,0,100,98.5,81.42,42.29,0,2002,02
MT,0,100,98.52,81.01,42.29,0,2002,02
MT,0.08,99.92,96.81,80.78,42.57,0,2002,02
MT,0.06,99.94,97.24,80.95,42.04,0,2002,01
MT,0,100,100,86.1,41.9,0,2002,01
MT,0,100,100,85.22,41.62,0,2002,01
MT,0,100,100,87.94,41.97,0,2002,01
MT,0,100,100,88.38,48.77,0,2002,01
MT,0,100,100,88.18,47.89,0,2001,12
MT,0,100,100,88.18,48.18,0,2001,12
MT,0,100,100,88.18,48.18,0,2001,12
MT,0,100,100,88.18,48.18,0,2001,12
MT,0,100,88.44,75.44,47.96,0,2001,11
MT,0,100,88.44,76.26,47.96,0,2001,11
MT,0,100,88.44,75.28,47.96,0,2001,11
MT,0,100,84.16,75.28,47.96,0,2001,11
MT,0,100,84.16,75.28,47.96,0,2001,10
MT,0,100,84.16,75.22,47.96,0,2001,10
MT,0,100,84.16,75.22,47.96,0,2001,10
MT,0,100,84.16,75.22,47.96,0,2001,10
MT,1.22,98.78,84.16,75.22,40.58,0,2001,10
MT,7.97,92.03,81.58,75.22,34.8,0,2001,09
MT,7.97,92.03,81.58,75.22,34.79,0,2001,09
MT,2.12,97.88,81.58,75.22,34.79,0,2001,09
MT,4.19,95.81,81.58,75.22,47.09,0,2001,09
MT,17.39,82.61,75.76,69.88,43.01,0,2001,08
MT,17.5,82.5,73.85,61.71,25.09,0,2001,08
MT,27.59,72.41,60.63,40.71,3.07,0,2001,08
MT,27.77,72.23,60.63,28.74,5.4,0,2001,08
MT,23.69,76.31,67.82,33.09,6.74,0,2001,07
MT,23.69,76.31,67.36,33.04,6.74,0,2001,07
MT,22.06,77.94,69.5,36.71,6.74,0,2001,07
MT,18.7,81.3,72.38,39.18,6.74,0,2001,07
MT,16.83,83.17,72.38,39.18,8.37,0,2001,07
MT,16.84,83.16,68.65,38.96,8.37,0,2001,06
MT,16.84,83.16,68.65,39.32,8.37,0,2001,06
MT,10.23,89.77,77.5,65.94,11.55,0,2001,06
MT,10.23,89.77,77.81,66.26,11.55,0,2001,06
MT,1.45,98.55,81.74,66.26,12.61,0,2001,05
MT,1.45,98.55,81.74,66.26,12.72,0,2001,05
MT,1.45,98.55,81.74,66.26,12.72,0,2001,05
MT,7.37,92.63,80.08,64.84,0,0,2001,05
MT,7.37,92.63,80.08,64.84,0,0,2001,05
MT,12.59,87.41,77.08,64.84,0,0,2001,04
MT,12.59,87.41,77.08,64.84,0,0,2001,04
MT,9.42,90.58,77.08,64.84,0,0,2001,04
MT,5.99,94.01,77.08,64.84,0,0,2001,04
MT,5.6,94.4,86.9,67.51,0,0,2001,03
MT,5.6,94.4,86.9,67.51,0,0,2001,03
MT,4.06,95.94,86.88,67.51,0,0,2001,03
MT,4.06,95.94,86.88,23.97,0,0,2001,03
MT,4.06,95.94,87.06,23.97,0,0,2001,02
MT,4.06,95.94,86.34,23.97,0,0,2001,02
MT,4.06,95.94,87.19,23.97,0,0,2001,02
MT,6.02,93.98,53.43,23.51,0,0,2001,02
MT,6.02,93.98,53.43,23.51,0,0,2001,01
MT,6.02,93.98,52.1,23.51,1.58,0,2001,01
MT,31.84,68.16,52.1,21.94,1.58,0,2001,01
MT,31.84,68.16,52.1,21.94,1.58,0,2001,01
MT,29.88,70.12,52.1,21.94,1.58,0,2001,01
MT,29.88,70.12,52.1,21.94,1.63,0,2000,12
MT,29.31,70.69,54.18,20.94,1.63,0,2000,12
MT,29.51,70.49,54.18,20.94,1.63,0,2000,12
MT,29.59,70.41,54.18,20.24,1.63,0,2000,12
MT,26.93,73.07,54.22,21.15,1.63,0,2000,11
MT,26.93,73.07,54.22,21.15,1.63,0,2000,11
MT,28.88,71.12,51.28,21.31,1.63,0,2000,11
MT,17.78,82.22,61.76,22.62,2.75,0,2000,11
MT,7.84,92.16,77.36,34.59,2.75,0,2000,10
MT,8.03,91.97,77.32,41.89,2.75,0,2000,10
MT,11.09,88.91,68.06,32.62,1.44,0,2000,10
MT,26.36,73.64,60.35,44.81,9.64,0,2000,10
MT,22.49,77.51,64.32,49.58,10.28,0,2000,10
MT,20.39,79.61,64.32,49.58,10.28,0,2000,09
MT,21.64,78.36,57.79,43.45,4.45,0,2000,09
MT,21.64,78.36,54.81,38.78,3.19,0,2000,09
MT,21.64,78.36,54.81,38.78,3.19,0,2000,09
MT,21.46,78.54,54.46,38.78,3.19,0,2000,08
MT,25.23,74.77,48.49,37.49,0,0,2000,08
MT,31.13,68.87,47.12,34.38,0,0,2000,08
MT,33.57,66.43,47,26.71,0,0,2000,08
MT,32.11,67.89,44.59,19.55,0,0,2000,08
MT,31.6,68.4,41.01,0,0,0,2000,07
MT,31.6,68.4,41.01,0,0,0,2000,07
MT,31.93,68.07,34.83,0,0,0,2000,07
MT,27.32,72.68,36.75,0,0,0,2000,07
MT,32.35,67.65,33.29,0,0,0,2000,06
MT,37.12,62.88,26.15,0,0,0,2000,06
MT,33.82,66.18,26.15,0,0,0,2000,06
MT,36.3,63.7,20.14,0,0,0,2000,06
MT,29.67,70.33,39.09,0,0,0,2000,05
MT,26.68,73.32,26.03,0,0,0,2000,05
MT,25.71,74.29,12.23,0,0,0,2000,05
MT,25.71,74.29,0,0,0,0,2000,05
MT,32.51,67.49,0,0,0,0,2000,05
MT,32.51,67.49,0,0,0,0,2000,04
MT,30.53,69.47,0,0,0,0,2000,04
MT,28.31,71.69,0,0,0,0,2000,04
MT,42.71,57.29,0,0,0,0,2000,04
MT,65.3,34.7,0,0,0,0,2000,03
MT,77.76,22.24,0,0,0,0,2000,03
MT,77.76,22.24,0,0,0,0,2000,03
MT,77.69,22.31,0,0,0,0,2000,03
MT,77.69,22.31,0,0,0,0,2000,02
MT,79.05,20.95,0,0,0,0,2000,02
MT,79.05,20.95,0,0,0,0,2000,02
MT,79.05,20.95,0,0,0,0,2000,02
MT,79.05,20.95,0,0,0,0,2000,02
MT,72.96,27.04,0,0,0,0,2000,01
MT,100,0,0,0,0,0,2000,01
MT,100,0,0,0,0,0,2000,01
MT,99.99,0.01,0,0,0,0,2000,01
MT,52.58,47.42,0,0,0,0,2009,12
MT,55.38,44.62,0,0,0,0,2009,12
MT,55.38,44.62,0,0,0,0,2009,12
MT,61.64,38.36,0,0,0,0,2009,12
MT,72.56,27.44,0,0,0,0,2009,12
MT,72.64,27.36,0,0,0,0,2009,11
MT,97.42,2.58,0,0,0,0,2009,11
MT,90.42,9.58,0,0,0,0,2009,11
MT,90.42,9.58,0,0,0,0,2009,11
MT,85.95,14.05,0,0,0,0,2009,10
MT,82.19,17.81,0,0,0,0,2009,10
MT,63.43,36.57,2.94,0,0,0,2009,10
MT,63.43,36.57,2.94,0,0,0,2009,10
MT,49.57,50.43,2.94,0,0,0,2009,09
MT,94.97,5.03,2.94,0,0,0,2009,09
MT,94.97,5.03,3.89,1.99,0,0,2009,09
MT,89.42,10.58,3.1,1.48,0,0,2009,09
MT,89.42,10.58,3.1,1.48,0,0,2009,09
MT,89.42,10.58,3.1,1.48,0,0,2009,08
MT,89.42,10.58,3.1,1.48,0,0,2009,08
MT,60.08,39.92,4.79,1.48,0,0,2009,08
MT,61.17,38.83,7.18,1.48,0,0,2009,08
MT,48.69,51.31,13.31,2.31,0,0,2009,07
MT,42.92,57.08,16.87,4.12,0,0,2009,07
MT,42.64,57.36,18.5,3.12,0,0,2009,07
MT,43.76,56.24,13.35,2.55,0,0,2009,07
MT,49.19,50.81,7.87,2.1,0,0,2009,06
MT,49.68,50.32,2.86,0.51,0,0,2009,06
MT,51.97,48.03,2.86,0.51,0,0,2009,06
MT,68.57,31.43,1.47,0,0,0,2009,06
MT,69.26,30.74,1.47,0,0,0,2009,06
MT,94.92,5.08,1.47,0,0,0,2009,05
MT,94.92,5.08,1.47,0,0,0,2009,05
MT,94.92,5.08,1.47,0,0,0,2009,05
MT,83.66,16.34,1.11,0,0,0,2009,05
MT,57.93,42.07,1.91,0,0,0,2009,04
MT,57.93,42.07,1.91,0,0,0,2009,04
MT,58.07,41.93,1.91,0,0,0,2009,04
MT,68.25,31.75,1.91,0,0,0,2009,04
MT,51.95,48.05,3.61,0,0,0,2009,03
MT,51.95,48.05,3.61,0,0,0,2009,03
MT,56.94,43.06,2.26,0,0,0,2009,03
MT,59.77,40.23,2.26,0,0,0,2009,03
MT,58.25,41.75,7.91,0,0,0,2009,03
MT,58.25,41.75,7.91,0,0,0,2009,02
MT,59.89,40.11,6.73,0,0,0,2009,02
MT,59.89,40.11,5.15,0,0,0,2009,02
MT,78.01,21.99,5.41,0,0,0,2009,02
MT,84.67,15.33,3.53,0,0,0,2009,01
MT,84.87,15.13,3.53,0,0,0,2009,01
MT,84.57,15.43,3.75,0,0,0,2009,01
MT,48.55,51.45,5.62,0,0,0,2009,01
MT,48.55,51.45,5.62,0,0,0,2008,12
MT,48.55,51.45,10.06,0,0,0,2008,12
MT,48.55,51.45,10.06,0,0,0,2008,12
MT,60.63,39.37,9.07,0,0,0,2008,12
MT,60.63,39.37,9.07,0,0,0,2008,12
MT,60.63,39.37,9.07,0,0,0,2008,11
MT,60.63,39.37,9.07,0,0,0,2008,11
MT,59.85,40.15,3.97,1.04,0,0,2008,11
MT,59.94,40.06,3.97,1.04,0,0,2008,11
MT,59.94,40.06,3.97,1.04,0,0,2008,10
MT,59.86,40.14,4,1.08,0,0,2008,10
MT,68.51,31.49,4,1.08,0,0,2008,10
MT,57.35,42.65,7.8,3.86,1.04,0,2008,10
MT,57.35,42.65,7.8,3.86,1.04,0,2008,09
MT,57.35,42.65,8.32,4.03,1.04,0,2008,09
MT,8,92,12.35,4.03,1.04,0,2008,09
MT,7.91,92.09,12.23,4.03,1.04,0,2008,09
MT,7.91,92.09,12.23,7.93,1.76,0,2008,09
MT,7.91,92.09,12.23,7.93,1.76,0,2008,08
MT,7.91,92.09,12.23,7.93,1.97,0,2008,08
MT,7.76,92.24,12.23,7.93,2.91,0,2008,08
MT,7.93,92.07,12.23,7.93,2.91,0,2008,08
MT,7.93,92.07,12.23,7.93,2.91,0,2008,07
MT,7.93,92.07,9.47,2.5,0,0,2008,07
MT,78.51,21.49,4.4,1.05,0,0,2008,07
MT,78.54,21.46,4.4,0.04,0,0,2008,07
MT,83.08,16.92,1.46,0.04,0,0,2008,07
MT,79.88,20.12,2.96,0.02,0,0,2008,06
MT,79.88,20.12,2.96,0.02,0,0,2008,06
MT,60.61,39.39,2.88,1.42,0,0,2008,06
MT,60.3,39.7,15.22,1.45,0,0,2008,06
MT,60.17,39.83,17.28,2.21,0.01,0,2008,05
MT,31.03,68.97,45.68,14.69,0.01,0,2008,05
MT,25.18,74.82,54.87,14.71,0.01,0,2008,05
MT,25.2,74.8,56.59,14.71,0.01,0,2008,05
MT,22.72,77.28,55.87,24.65,0.01,0,2008,04
MT,22.72,77.28,55.87,24.65,0.01,0,2008,04
MT,20.54,79.46,55.36,24.55,0,0,2008,04
MT,20.15,79.85,56.06,14.75,0,0,2008,04
MT,20.05,79.95,56.06,14.75,0,0,2008,04
MT,20.01,79.99,56.25,14.81,0,0,2008,03
MT,27.01,72.99,48.35,9.02,0,0,2008,03
MT,27.01,72.99,48.35,9.02,0,0,2008,03
MT,27.01,72.99,48.35,9.02,0,0,2008,03
MT,21.77,78.23,50.97,9.02,0,0,2008,02
MT,18.27,81.73,50.57,9.6,0,0,2008,02
MT,13.25,86.75,51.56,9.6,0,0,2008,02
MT,6.96,93.04,73.08,20.65,0,0,2008,02
MT,6.37,93.63,73.08,20.65,0,0,2008,01
MT,6.37,93.63,73.08,20.65,0,0,2008,01
MT,0.9,99.1,76.03,33.33,0,0,2008,01
MT,0.9,99.1,76.37,28.78,0,0,2008,01
MT,0.84,99.16,61.23,26.41,0,0,2008,01
MT,0.84,99.16,61.23,26.41,0,0,2007,12
MT,0.84,99.16,61.23,26.41,0,0,2007,12
MT,19.34,80.66,57.48,24.1,0,0,2007,12
MT,19.34,80.66,57.48,24.1,0,0,2007,12
MT,19.34,80.66,57.65,30.22,0,0,2007,11
MT,19.34,80.66,57.65,30.22,0,0,2007,11
MT,20.59,79.41,56.88,30.22,0,0,2007,11
MT,16.3,83.7,62.17,32.21,9.01,0,2007,11
MT,17.44,82.56,61.87,32.21,9.01,0,2007,10
MT,3.87,96.13,62.64,32.21,9.01,0,2007,10
MT,3.87,96.13,79.69,44.79,9.46,0,2007,10
MT,3.87,96.13,79.69,44.79,9.46,0,2007,10
MT,3.87,96.13,88.33,46.18,9.46,0,2007,10
MT,4.46,95.54,88.28,50.78,9.46,0,2007,09
MT,4.79,95.21,87.91,50.78,13.98,0,2007,09
MT,4.79,95.21,87.91,50.78,12.55,0,2007,09
MT,4.42,95.58,87.96,50.78,12.55,0,2007,09
MT,4.44,95.56,87.96,50.78,12.55,0,2007,08
MT,4.06,95.94,88.67,50.78,12.55,0,2007,08
MT,8.22,91.78,57.1,46.21,8.24,0,2007,08
MT,8.22,91.78,57.11,46.21,8,0,2007,08
MT,28.35,71.65,51.73,22,0,0,2007,07
MT,28.92,71.08,42.73,8.33,0,0,2007,07
MT,52.44,47.56,38.07,1.58,0,0,2007,07
MT,53.95,46.05,20.27,0,0,0,2007,07
MT,77.13,22.87,0.93,0,0,0,2007,07
MT,77.13,22.87,0.93,0,0,0,2007,06
MT,77.13,22.87,0.93,0,0,0,2007,06
MT,76.45,23.55,0.93,0,0,0,2007,06
MT,67.11,32.89,5.79,0,0,0,2007,06
MT,56.17,43.83,5.79,0,0,0,2007,05
MT,54.2,45.8,17.39,0,0,0,2007,05
MT,51.18,48.82,17.75,0,0,0,2007,05
MT,51.18,48.82,20.83,0.01,0,0,2007,05
MT,35.26,64.74,26.95,0.01,0,0,2007,05
MT,35.26,64.74,27.31,0.01,0,0,2007,04
MT,20.62,79.38,33.07,1.98,0,0,2007,04
MT,35.02,64.98,27.74,1.91,0,0,2007,04
MT,40.33,59.67,31.06,1.05,0,0,2007,04
MT,37.68,62.32,32.63,10.48,0.95,0,2007,03
MT,37.83,62.17,32.63,10.48,0.95,0,2007,03
MT,37.83,62.17,32.63,10.48,1.03,0,2007,03
MT,47.17,52.83,37.21,12.1,1.03,0,2007,03
MT,44.11,55.89,36.91,17.22,1.97,0,2007,02
MT,42.77,57.23,40.4,21.71,3.04,0,2007,02
MT,42.77,57.23,40.4,21.71,3.42,0,2007,02
MT,22.18,77.82,40.4,21.71,3.41,0,2007,02
MT,22.18,77.82,40.4,21.71,3.41,0,2007,01
MT,22.18,77.82,39.79,14.97,3.41,0,2007,01
MT,22.18,77.82,38.77,13.11,2.35,0,2007,01
MT,22.18,77.82,38.77,13.11,2.35,0,2007,01
MT,21.9,78.1,37.41,9.08,2.35,0,2007,01
MT,21.69,78.31,37.41,9.08,2.35,0,2006,12
MT,21.69,78.31,37.41,9.08,2.35,0,2006,12
MT,16.72,83.28,45.54,12.16,2.35,0,2006,12
MT,13.61,86.39,55.95,13.29,2.35,0,2006,12
MT,13.74,86.26,56.46,16.81,2.73,0,2006,11
MT,13.67,86.33,56.46,16.81,2.73,0,2006,11
MT,4.01,95.99,65.25,24.91,2.73,0,2006,11
MT,4.01,95.99,65.25,24.91,2.73,0,2006,11
MT,0.05,99.95,97.39,41.55,3.37,0,2006,10
MT,0.05,99.95,97.39,52.78,3.37,0,2006,10
MT,0.05,99.95,97.39,52.78,3.37,0,2006,10
MT,0.05,99.95,97.39,52.78,3.35,0,2006,10
MT,0,100,98.05,60.56,3.37,0,2006,10
MT,0,100,97.92,60.48,3.36,0,2006,09
MT,0,100,97.92,60.48,3.36,0,2006,09
MT,0,100,91.04,44.54,9.65,0,2006,09
MT,0,100,91.04,44.46,9.52,0,2006,09
MT,0.01,99.99,91.04,44.46,6.73,0,2006,08
MT,0,100,91.21,44.46,6.94,0,2006,08
MT,0,100,91.35,44.46,7.06,0,2006,08
MT,0,100,69.76,44.46,3.18,0,2006,08
MT,0.02,99.98,64.84,18.58,2.43,0,2006,08
MT,0.02,99.98,64.84,10.73,2.41,0,2006,07
MT,21.29,78.71,55.78,6.58,2.41,0,2006,07
MT,31.19,68.81,9.46,2.87,0,0,2006,07
MT,83.93,16.07,6.77,2.87,0,0,2006,07
MT,86.85,13.15,6.57,2.87,0,0,2006,06
MT,87.55,12.45,6.57,0,0,0,2006,06
MT,87.55,12.45,6.57,0,0,0,2006,06
MT,87.68,12.32,6.51,0,0,0,2006,06
MT,87.68,12.32,6.51,0,0,0,2006,05
MT,81.02,18.98,6.51,0,0,0,2006,05
MT,81.91,18.09,5.15,0,0,0,2006,05
MT,81.9,18.1,5.14,0,0,0,2006,05
MT,83.95,16.05,0.02,0,0,0,2006,05
MT,86.11,13.89,0.02,0,0,0,2006,04
MT,85.1,14.9,0.06,0,0,0,2006,04
MT,85.09,14.91,0,0,0,0,2006,04
MT,81.59,18.41,0,0,0,0,2006,04
MT,77.84,22.16,2.35,0,0,0,2006,03
MT,77.95,22.05,2.35,0,0,0,2006,03
MT,78.74,21.26,2.35,0,0,0,2006,03
MT,78.74,21.26,2.35,0,0,0,2006,03
MT,76.46,23.54,7.07,0,0,0,2006,02
MT,76.46,23.54,7.07,0,0,0,2006,02
MT,76.84,23.16,7.07,0,0,0,2006,02
MT,76.84,23.16,7.07,0,0,0,2006,02
MT,75.59,24.41,7.55,0,0,0,2006,01
MT,75.51,24.49,7.55,0,0,0,2006,01
MT,67.59,32.41,7.55,0,0,0,2006,01
MT,66.39,33.61,7.55,0,0,0,2006,01
MT,66.39,33.61,11.9,0,0,0,2006,01
MT,66.52,33.48,11.71,0,0,0,2005,12
MT,66.52,33.48,11.21,0,0,0,2005,12
MT,78.5,21.5,6.22,0,0,0,2005,12
MT,78.5,21.5,6.51,0,0,0,2005,12
MT,63.32,36.68,10.06,0,0,0,2005,11
MT,40.35,59.65,19.78,0,0,0,2005,11
MT,40.35,59.65,19.78,0,0,0,2005,11
MT,40.35,59.65,22.02,0,0,0,2005,11
MT,32.24,67.76,26.51,1.93,0,0,2005,11
MT,26.23,73.77,26.51,1.93,0,0,2005,10
MT,22.89,77.11,26.51,1.93,0,0,2005,10
MT,17.38,82.62,38.94,9.43,0,0,2005,10
MT,3.9,96.1,42.18,10.14,0,0,2005,10
MT,3.9,96.1,43.13,13.02,0,0,2005,09
MT,3.9,96.1,42.7,13.94,0,0,2005,09
MT,4.11,95.89,42.42,14.25,0,0,2005,09
MT,4.11,95.89,42.42,14.25,0,0,2005,09
MT,4.17,95.83,42.42,14.25,0,0,2005,08
MT,4.14,95.86,42.42,13.33,0,0,2005,08
MT,4.14,95.86,42.42,13.33,0,0,2005,08
MT,4.18,95.82,46.24,16.09,0,0,2005,08
MT,3.64,96.36,71.58,28.9,0,0,2005,08
MT,11.5,88.5,65.57,22.04,0,0,2005,07
MT,11.5,88.5,52.46,19,0,0,2005,07
MT,11.5,88.5,52.46,19,0,0,2005,07
MT,11.5,88.5,62.58,19.78,0,0,2005,07
MT,11.5,88.5,62.58,19.78,0,0,2005,06
