state,none,D0,D1,D2,D3,D4,year,month
CO,0,100,75.66,56.31,26.09,0,2004,03
CO,0,100,75.66,56.31,26.09,0,2004,03
CO,0,100,75.66,56.27,27.89,0,2004,03
CO,0,100,81.05,54.46,28.7,0,2004,02
CO,0,100,81.05,54.46,28.7,0,2004,02
CO,0,100,76.91,54.29,28.71,0,2004,02
CO,0,100,76.91,54.29,28.71,0,2004,02
CO,0,100,74.09,52.54,28.71,0,2004,01
CO,0,100,74.01,52.54,28.71,0,2004,01
CO,0,100,74.17,52.08,28.43,0,2004,01
CO,0,100,73.76,51.81,28.56,0,2004,01
CO,0,100,77.34,64.07,21.25,0,2003,12
CO,0,100,81.14,63.23,18.27,0,2003,12
CO,0,100,81.08,64.08,18.72,0,2003,12
CO,0,100,81.14,64.67,16.67,0,2003,12
CO,0,100,76.13,57.01,16.24,0,2003,12
CO,0,100,76.59,56.6,18.42,0,2003,11
CO,0,100,76.92,56.75,17.51,0,2003,11
CO,0,100,77.3,58.74,18.79,0,2003,11
CO,0,100,77.31,61.29,17.97,0,2003,11
CO,0,100,79.73,67.6,17.79,0,2003,10
CO,0,100,79.3,67.07,17.69,0,2003,10
CO,0,100,78.56,67.06,18.3,0,2003,10
CO,0,100,79.33,62.8,14.43,0,2003,10
CO,0,100,79.12,61.74,14.43,0,2003,09
CO,0,100,78.9,61.8,14.05,0,2003,09
CO,0,100,78.97,62.35,13.92,0,2003,09
CO,0,100,78.48,60.63,31.88,0.01,2003,09
CO,0,100,100,68.98,34.05,0,2003,09
CO,0,100,100,69.57,36.3,0.17,2003,08
CO,0,100,100,64.11,36.05,0.03,2003,08
CO,0,100,100,64.77,37.57,0.06,2003,08
CO,0,100,100,61.04,37.86,0.1,2003,08
CO,0,100,100,64.57,36.5,0.85,2003,07
CO,0,100,87.09,63.75,36.55,0.71,2003,07
CO,0,100,76.69,57.56,35.83,0.79,2003,07
CO,22.36,77.64,64.49,54.51,31.31,0.85,2003,07
CO,26.37,73.63,63.85,53.67,31.89,0.72,2003,07
CO,26.13,73.87,64.2,53.83,31.72,0.78,2003,06
CO,11.33,88.67,68.25,57.67,37.75,0.71,2003,06
CO,2.16,97.84,71.55,60.12,37.78,0.77,2003,06
CO,0.69,99.31,78.94,63.58,39.46,0,2003,06
CO,0,100,82.35,65.76,45.07,0,2003,05
CO,0,100,81.84,65.08,44.03,0,2003,05
CO,0,100,100,72.5,52.32,0,2003,05
CO,0,100,100,78.4,53.98,0,2003,05
CO,0,100,99.47,80.51,54.95,0,2003,04
CO,0,100,99.63,81.19,52.17,0,2003,04
CO,0,100,99.7,81.5,54.75,0,2003,04
CO,0,100,99.72,83.73,55.63,0,2003,04
CO,0,100,99.67,84.76,55.72,3.7,2003,04
CO,0,100,99.79,88.86,64.45,3.7,2003,03
CO,0,100,99.75,98.82,69.97,7.27,2003,03
CO,0,100,99.62,98.71,69.34,7.29,2003,03
CO,0.02,99.98,99.14,98.74,74.59,7.45,2003,03
CO,0.04,99.96,99.33,98.75,75.76,7.07,2003,02
CO,0.07,99.93,99.61,99.13,75.59,7.09,2003,02
CO,0,100,99.55,99.22,75.49,7.18,2003,02
CO,0.01,99.99,99.44,98.98,75.04,6.71,2003,02
CO,0,100,99.57,99.16,75.04,6.53,2003,01
CO,0,100,99.78,99.05,72.12,6.37,2003,01
CO,0,100,99.72,99.06,73.12,6.83,2003,01
CO,0,100,99.7,99.3,73.37,6.62,2003,01
CO,0,100,99.66,98.98,72.73,7.05,2002,12
CO,0,100,99.66,99.12,72.65,7.06,2002,12
CO,0,100,99.73,99.18,73.34,6.79,2002,12
CO,0,100,99.7,99.14,72.51,6.62,2002,12
CO,0,100,99.63,99.08,71.92,7.48,2002,12
CO,0,100,99.66,99.09,72.37,7.17,2002,11
CO,0,100,99.7,99.2,72.59,7.44,2002,11
CO,0,100,99.68,99.25,72.08,7.04,2002,11
CO,0,100,99.83,99.24,73.15,7.74,2002,11
CO,0,100,100,99.76,77.26,7.5,2002,10
CO,0,100,100,99.97,75.95,7.44,2002,10
CO,0,100,100,99.96,75.28,7.54,2002,10
CO,0,100,100,99.95,72.65,7.56,2002,10
CO,0,100,100,99.95,80.26,25.14,2002,10
CO,0,100,100,99.79,77.83,27.17,2002,09
CO,0,100,100,99.8,78.29,31.02,2002,09
CO,0,100,100,99.66,80.48,31.16,2002,09
CO,0,100,100,100,82.35,32.82,2002,09
CO,0,100,100,100,100,20.21,2002,08
CO,0,100,100,100,100,19.79,2002,08
CO,0,100,100,100,100,19.99,2002,08
CO,0,100,100,100,100,20.12,2002,08
CO,0,100,100,100,100,19.49,2002,07
CO,0,100,100,100,100,33.61,2002,07
CO,0,100,100,100,73.08,34.37,2002,07
CO,0,100,100,100,71.96,33.44,2002,07
CO,0,100,100,100,65.53,29.44,2002,07
CO,0,100,100,100,60.08,13.81,2002,06
CO,0,100,100,100,61.67,13.34,2002,06
CO,0,100,100,100,68.13,9.26,2002,06
CO,0,100,100,100,70.42,9.03,2002,06
CO,0,100,100,100,78.03,9.16,2002,05
CO,0,100,100,100,76.81,0,2002,05
CO,0,100,100,100,76.44,0,2002,05
CO,0,100,100,100,58.57,0,2002,05
CO,0,100,100,100,58.53,0,2002,04
CO,0,100,100,100,46.08,0,2002,04
CO,0,100,100,69.49,0,0,2002,04
CO,0,100,100,52.6,0,0,2002,04
CO,0,100,100,47.92,0,0,2002,04
CO,0,100,86.78,39.6,0,0,2002,03
CO,0,100,79.55,35.51,0,0,2002,03
CO,0,100,77.87,35.76,0,0,2002,03
CO,0,100,76.02,0.21,0,0,2002,03
CO,0,100,77.17,0,0,0,2002,02
CO,0,100,77,0,0,0,2002,02
CO,0,100,53,0,0,0,2002,02
CO,0.56,99.44,44.58,0,0,0,2002,02
CO,1.21,98.79,20.07,0,0,0,2002,01
CO,1.32,98.68,13.88,0,0,0,2002,01
CO,1.37,98.63,14.54,0,0,0,2002,01
CO,1.48,98.52,14,0,0,0,2002,01
CO,44.16,55.84,14.73,0,0,0,2002,01
CO,47.13,52.87,11.19,0,0,0,2001,12
CO,47.13,52.87,9.31,0,0,0,2001,12
CO,46.83,53.17,3.97,0,0,0,2001,12
CO,46.43,53.57,3.88,0,0,0,2001,12
CO,47.91,52.09,4.45,0,0,0,2001,11
CO,47.17,52.83,4.45,0,0,0,2001,11
CO,47.1,52.9,4.64,0,0,0,2001,11
CO,47.55,52.45,3.42,0,0,0,2001,11
CO,52.7,47.3,2.48,0,0,0,2001,10
CO,64.25,35.75,0,0,0,0,2001,10
CO,64.74,35.26,0,0,0,0,2001,10
CO,62.65,37.35,0,0,0,0,2001,10
CO,62.65,37.35,0,0,0,0,2001,10
CO,62.4,37.6,0,0,0,0,2001,09
CO,59.71,40.29,0,0,0,0,2001,09
CO,60.74,39.26,0,0,0,0,2001,09
CO,92.33,7.67,0,0,0,0,2001,09
CO,93.7,6.3,0,0,0,0,2001,08
CO,93.97,6.03,0,0,0,0,2001,08
CO,93.53,6.47,0,0,0,0,2001,08
CO,94.59,5.41,0,0,0,0,2001,08
CO,95.35,4.65,0,0,0,0,2001,07
CO,95.35,4.65,0,0,0,0,2001,07
CO,93.49,6.51,0,0,0,0,2001,07
CO,85.16,14.84,0.34,0,0,0,2001,07
CO,59.4,40.6,1.51,0,0,0,2001,07
CO,64.81,35.19,0,0,0,0,2001,06
CO,75.01,24.99,0,0,0,0,2001,06
CO,81.64,18.36,0,0,0,0,2001,06
CO,99.87,0.13,0,0,0,0,2001,06
CO,99.87,0.13,0,0,0,0,2001,05
CO,99.87,0.13,0,0,0,0,2001,05
CO,99.87,0.13,0,0,0,0,2001,05
CO,99.87,0.13,0,0,0,0,2001,05
CO,99.74,0.26,0,0,0,0,2001,05
CO,99.74,0.26,0,0,0,0,2001,04
CO,97.14,2.86,0,0,0,0,2001,04
CO,97.28,2.72,0,0,0,0,2001,04
CO,97.28,2.72,0,0,0,0,2001,04
CO,97.6,2.4,0,0,0,0,2001,03
CO,97.6,2.4,0,0,0,0,2001,03
CO,97.57,2.43,0,0,0,0,2001,03
CO,99.4,0.6,0,0,0,0,2001,03
CO,99.4,0.6,0,0,0,0,2001,02
CO,99.4,0.6,0,0,0,0,2001,02
CO,99.4,0.6,0,0,0,0,2001,02
CO,99.28,0.72,0,0,0,0,2001,02
CO,96.73,3.27,0,0,0,0,2001,01
CO,96.61,3.39,0,0,0,0,2001,01
CO,96.08,3.92,0,0,0,0,2001,01
CO,96.08,3.92,0,0,0,0,2001,01
CO,96.07,3.93,0,0,0,0,2001,01
CO,96.07,3.93,0,0,0,0,2000,12
CO,96.06,3.94,0,0,0,0,2000,12
CO,86.07,13.93,0,0,0,0,2000,12
CO,84.1,15.9,0,0,0,0,2000,12
CO,74.66,25.34,0,0,0,0,2000,11
CO,74.66,25.34,0,0,0,0,2000,11
CO,74.88,25.12,0,0,0,0,2000,11
CO,46.66,53.34,0,0,0,0,2000,11
CO,8.93,91.07,26.26,0,0,0,2000,10
CO,0,100,33.92,0,0,0,2000,10
CO,30.29,69.71,15.99,1.48,0,0,2000,10
CO,34.31,65.69,12.14,1.6,0,0,2000,10
CO,34.54,65.46,12.14,1.78,0,0,2000,10
CO,29.37,70.63,9.9,1.69,0,0,2000,09
CO,29.64,70.36,11.93,4.47,0.23,0,2000,09
CO,32.35,67.65,11.93,4.31,0.23,0,2000,09
CO,32.35,67.65,10.36,2.27,0.05,0,2000,09
CO,33.71,66.29,20.11,2.28,0.05,0,2000,08
CO,37.42,62.58,20.46,2.28,0.04,0,2000,08
CO,7.08,92.92,23.81,2.49,0.04,0,2000,08
CO,5.45,94.55,21.73,2.36,0,0,2000,08
CO,7.31,92.69,23.34,2.19,0,0,2000,08
CO,7.31,92.69,22.31,2.19,0,0,2000,07
CO,3.14,96.86,26.38,3.1,0,0,2000,07
CO,0.6,99.4,39.8,3.31,0.02,0,2000,07
CO,0.68,99.32,12.01,3.47,0.02,0,2000,07
CO,0,100,6.17,1.55,0,0,2000,06
CO,0,100,2.12,0,0,0,2000,06
CO,20.86,79.14,0.46,0,0,0,2000,06
CO,77.21,22.79,0,0,0,0,2000,06
CO,98.31,1.69,0,0,0,0,2000,05
CO,99.75,0.25,0,0,0,0,2000,05
CO,99.57,0.43,0,0,0,0,2000,05
CO,99.61,0.39,0,0,0,0,2000,05
CO,99.61,0.39,0,0,0,0,2000,05
CO,97.49,2.51,0,0,0,0,2000,04
CO,95.29,4.71,0,0,0,0,2000,04
CO,99.41,0.59,0,0,0,0,2000,04
CO,99.41,0.59,0,0,0,0,2000,04
CO,98.42,1.58,0,0,0,0,2000,03
CO,97.06,2.94,0,0,0,0,2000,03
CO,96.57,3.43,0,0,0,0,2000,03
CO,93.52,6.48,0,0,0,0,2000,03
CO,92,8,1.2,0,0,0,2000,02
CO,93.06,6.94,0.09,0,0,0,2000,02
CO,81.43,18.57,0.09,0,0,0,2000,02
CO,73.87,26.13,0.09,0,0,0,2000,02
CO,69.33,30.67,0.09,0,0,0,2000,02
CO,43.98,56.02,0,0,0,0,2000,01
CO,44.6,55.4,0,0,0,0,2000,01
CO,61.24,38.76,0,0,0,0,2000,01
CO,96.81,3.19,0,0,0,0,2000,01
CO,69.22,30.78,7.52,0,0,0,2009,12
CO,69.22,30.78,7.52,0,0,0,2009,12
CO,69.22,30.78,7.52,0,0,0,2009,12
CO,71.01,28.99,7.52,0,0,0,2009,12
CO,70.99,29.01,7.52,0,0,0,2009,12
CO,70.99,29.01,7.52,0,0,0,2009,11
CO,74.87,25.13,6.75,0,0,0,2009,11
CO,74.87,25.13,6.75,0,0,0,2009,11
CO,75.19,24.81,6.81,0,0,0,2009,11
CO,75.19,24.81,6.81,0,0,0,2009,10
CO,68.85,31.15,6.81,1.5,0,0,2009,10
CO,68.85,31.15,6.81,1.5,0,0,2009,10
CO,68.85,31.15,3.49,0,0,0,2009,10
CO,68.85,31.15,3.49,0,0,0,2009,09
CO,68.85,31.15,2.07,0,0,0,2009,09
CO,54.19,45.81,0.1,0,0,0,2009,09
CO,54.05,45.95,0.34,0,0,0,2009,09
CO,75.14,24.86,0,0,0,0,2009,09
CO,79.93,20.07,0,0,0,0,2009,08
CO,93.13,6.87,0,0,0,0,2009,08
CO,93.13,6.87,0,0,0,0,2009,08
CO,99.72,0.28,0,0,0,0,2009,08
CO,99.72,0.28,0,0,0,0,2009,07
CO,91.28,8.72,0,0,0,0,2009,07
CO,91.28,8.72,0,0,0,0,2009,07
CO,92.67,7.33,0,0,0,0,2009,07
CO,86.61,13.39,0,0,0,0,2009,06
CO,86.61,13.39,0,0,0,0,2009,06
CO,86.05,13.95,0,0,0,0,2009,06
CO,86.08,13.92,0,0,0,0,2009,06
CO,86.08,13.92,0,0,0,0,2009,06
CO,86.15,13.85,0,0,0,0,2009,05
CO,56.12,43.88,6.47,0,0,0,2009,05
CO,56.27,43.73,6.47,0,0,0,2009,05
CO,55.82,44.18,6.47,0,0,0,2009,05
CO,55.81,44.19,6.47,0,0,0,2009,04
CO,55.81,44.19,6.47,0,0,0,2009,04
CO,33.6,66.4,12.79,0,0,0,2009,04
CO,36.81,63.19,12.79,0,0,0,2009,04
CO,29.74,70.26,21.09,0.09,0,0,2009,03
CO,29.74,70.26,24.71,0.07,0,0,2009,03
CO,36.37,63.63,21.02,0,0,0,2009,03
CO,36.37,63.63,15.19,0,0,0,2009,03
CO,36.37,63.63,15.19,0,0,0,2009,03
CO,36.83,63.17,6.19,0,0,0,2009,02
CO,36.83,63.17,6.15,0,0,0,2009,02
CO,36.83,63.17,6.15,0,0,0,2009,02
CO,34.69,65.31,6.15,0,0,0,2009,02
CO,34.6,65.4,6.15,0,0,0,2009,01
CO,34.43,65.57,6.08,0,0,0,2009,01
CO,34.43,65.57,6.08,0,0,0,2009,01
CO,26.6,73.4,5.91,0,0,0,2009,01
CO,23,77,5.91,0,0,0,2008,12
CO,9.26,90.74,9.87,0,0,0,2008,12
CO,9.26,90.74,9.87,0,0,0,2008,12
CO,9.26,90.74,9.87,0,0,0,2008,12
CO,9.26,90.74,9.87,0,0,0,2008,12
CO,22.53,77.47,5.91,0,0,0,2008,11
CO,22.53,77.47,5.91,0,0,0,2008,11
CO,43.25,56.75,5.91,0,0,0,2008,11
CO,43.19,56.81,6.05,0,0,0,2008,11
CO,43.19,56.81,6.05,0,0,0,2008,10
CO,43.14,56.86,6.13,0,0,0,2008,10
CO,43.26,56.74,6.12,0,0,0,2008,10
CO,43.04,56.96,12.69,3.36,0,0,2008,10
CO,43.04,56.96,12.69,3.36,0,0,2008,09
CO,43.04,56.96,12.69,3.36,0,0,2008,09
CO,43.04,56.96,12.69,2.75,0,0,2008,09
CO,42.09,57.91,17.9,3.68,0,0,2008,09
CO,42.09,57.91,17.9,3.68,0,0,2008,09
CO,42.09,57.91,17.9,3.68,0,0,2008,08
CO,42.09,57.91,17.9,3.68,0,0,2008,08
CO,32.92,67.08,38.93,10.87,3.29,0,2008,08
CO,30.65,69.35,44.4,14.72,4.3,0.65,2008,08
CO,47.11,52.89,35.95,11.59,4.3,0.65,2008,07
CO,47.11,52.89,34.21,11.59,4.3,0.65,2008,07
CO,47.35,52.65,27.54,10.74,2.47,0.74,2008,07
CO,47.35,52.65,17.36,7.6,2.47,0.77,2008,07
CO,47.35,52.65,21.78,7.6,2.47,0.22,2008,07
CO,47.35,52.65,21.78,7.6,2.47,0.22,2008,06
CO,47.35,52.65,21.78,7.6,2.47,0.22,2008,06
CO,62.26,37.74,12.88,3.68,1.38,0,2008,06
CO,64.69,35.31,12.76,2.19,0.44,0,2008,06
CO,64.69,35.31,12.76,2.19,0.44,0,2008,05
CO,63.58,36.42,18.78,2.54,0.48,0,2008,05
CO,63.58,36.42,16.54,0,0,0,2008,05
CO,63.58,36.42,16.54,0,0,0,2008,05
CO,60.57,39.43,16.62,0.14,0,0,2008,04
CO,60.67,39.33,16.62,0,0,0,2008,04
CO,60.67,39.33,16.62,0,0,0,2008,04
CO,61.48,38.52,16.98,0,0,0,2008,04
CO,61.21,38.79,6.35,0,0,0,2008,04
CO,61.21,38.79,6.35,0,0,0,2008,03
CO,61.21,38.79,6.35,0,0,0,2008,03
CO,61.21,38.79,6.06,0,0,0,2008,03
CO,61.21,38.79,3.78,0,0,0,2008,03
CO,59.36,40.64,3.79,0,0,0,2008,02
CO,59.36,40.64,3.79,0,0,0,2008,02
CO,59.36,40.64,3.79,0,0,0,2008,02
CO,59.36,40.64,4.14,0,0,0,2008,02
CO,59.36,40.64,4.14,0,0,0,2008,01
CO,59.36,40.64,4.14,0,0,0,2008,01
CO,59.36,40.64,4.15,0,0,0,2008,01
CO,59.36,40.64,2,0,0,0,2008,01
CO,59.33,40.67,2.03,0,0,0,2008,01
CO,59.33,40.67,2.03,0,0,0,2007,12
CO,59.33,40.67,2.03,0,0,0,2007,12
CO,54.31,45.69,2.01,0,0,0,2007,12
CO,50.41,49.59,2.01,0,0,0,2007,12
CO,65.96,34.04,1.83,0,0,0,2007,11
CO,65.96,34.04,1.41,0,0,0,2007,11
CO,65.96,34.04,1.41,0,0,0,2007,11
CO,80.49,19.51,1.41,0,0,0,2007,11
CO,80.49,19.51,0.45,0,0,0,2007,10
CO,80.49,19.51,0.45,0,0,0,2007,10
CO,80.49,19.51,0.45,0,0,0,2007,10
CO,80.39,19.61,0.45,0,0,0,2007,10
CO,80.39,19.61,0.45,0,0,0,2007,10
CO,60.36,39.64,2.02,0.14,0,0,2007,09
CO,54.99,45.01,9.6,0.31,0,0,2007,09
CO,54.9,45.1,9.6,0.31,0,0,2007,09
CO,58.33,41.67,9.6,0.31,0,0,2007,09
CO,58.33,41.67,9.6,0.61,0,0,2007,08
CO,54.93,45.07,9.85,0.61,0,0,2007,08
CO,58.33,41.67,16.01,0.61,0,0,2007,08
CO,58.1,41.9,16.01,0.61,0,0,2007,08
CO,52.25,47.75,21,2.29,0,0,2007,07
CO,52.19,47.81,20.54,2.29,0,0,2007,07
CO,56.04,43.96,17.72,2.05,0,0,2007,07
CO,57.72,42.28,17.72,2.05,0,0,2007,07
CO,63.34,36.66,17.72,2.05,0,0,2007,07
CO,67.99,32.01,17.72,2.05,0,0,2007,06
CO,67.69,32.31,17.72,2.05,0,0,2007,06
CO,68.08,31.92,17.72,2.05,0,0,2007,06
CO,67.76,32.24,17.73,2.05,0,0,2007,06
CO,67.76,32.24,17.73,2.05,0,0,2007,05
CO,67.76,32.24,18.33,2.05,0,0,2007,05
CO,67.76,32.24,18.33,2.05,0,0,2007,05
CO,67.76,32.24,18.33,1.49,0,0,2007,05
CO,63.85,36.15,18.33,1.49,0,0,2007,05
CO,58.17,41.83,21.05,1.49,0,0,2007,04
CO,57.4,42.6,22.57,1.62,0,0,2007,04
CO,54.84,45.16,22.31,1.04,0,0,2007,04
CO,54.48,45.52,22.31,1.08,0,0,2007,04
CO,55.19,44.81,23.28,1.47,0,0,2007,03
CO,55.88,44.12,7.52,0.44,0,0,2007,03
CO,77.35,22.65,7.25,0.44,0,0,2007,03
CO,77.35,22.65,7.25,0.44,0,0,2007,03
CO,77.35,22.65,6.49,0.44,0,0,2007,02
CO,74.88,25.12,11.82,2.3,0.01,0,2007,02
CO,74.88,25.12,11.82,2.3,0.01,0,2007,02
CO,73.7,26.3,12.3,2.3,0.01,0,2007,02
CO,73.83,26.17,12.3,2.3,0.01,0,2007,01
CO,73.83,26.17,12.29,2.3,0.01,0,2007,01
CO,73.98,26.02,12.29,2.3,0.01,0,2007,01
CO,59.22,40.78,12.29,2.3,0.01,0,2007,01
CO,59.47,40.53,15.75,2.18,0.01,0,2007,01
CO,54.29,45.71,15.67,2.18,0.01,0,2006,12
CO,46.2,53.8,21.67,7.06,0.01,0,2006,12
CO,46.17,53.83,21.67,7.06,0.01,0,2006,12
CO,43.31,56.69,24.51,7.06,0.01,0,2006,12
CO,44.77,55.23,22.51,7.26,0.04,0,2006,11
CO,46.67,53.33,21.64,6.88,0.04,0,2006,11
CO,46.41,53.59,21.64,6.88,0.04,0,2006,11
CO,46.41,53.59,21.64,6.88,0.04,0,2006,11
CO,41.95,58.05,25.37,6.88,0.04,0,2006,10
CO,26.34,73.66,31.12,8.64,0.04,0,2006,10
CO,26.34,73.66,31.12,8.64,0.04,0,2006,10
CO,26.34,73.66,31.12,8.64,0.03,0,2006,10
CO,0,100,36.54,8.64,0.03,0,2006,10
CO,0,100,36.54,8.64,0.03,0,2006,09
CO,0,100,61.55,8.01,0.03,0,2006,09
CO,0,100,70.31,16.62,4.12,0,2006,09
CO,0,100,79.86,29.88,4.12,0,2006,09
CO,0,100,79.86,29.88,4.12,0,2006,08
CO,0,100,82.06,29.88,4.12,0,2006,08
CO,0,100,85.21,29.88,4.16,0,2006,08
CO,0,100,87.01,40.23,4.16,0,2006,08
CO,0,100,91.98,37.09,6.98,0,2006,08
CO,0,100,91.98,38.87,7,0,2006,07
CO,0,100,91.98,38.88,7,0,2006,07
CO,0,100,91.95,25.55,4.68,0,2006,07
CO,0,100,93.41,62.61,16.92,0,2006,07
CO,0,100,93.36,62.47,23.77,0,2006,06
CO,0,100,76.72,62.47,23.62,0,2006,06
CO,0,100,76.72,62.47,23.62,0,2006,06
CO,0,100,72.84,60.82,11.44,0,2006,06
CO,0,100,65.39,43.08,9.24,0,2006,05
CO,21.61,78.39,59.87,32.41,6.15,0,2006,05
CO,24.54,75.46,54.88,30.6,1.57,0,2006,05
CO,24.54,75.46,54.88,23.57,0.52,0,2006,05
CO,24.54,75.46,55.31,23.57,0.51,0,2006,05
CO,25.98,74.02,56.53,22.43,0.04,0,2006,04
CO,26.69,73.31,48.6,15.23,0.02,0,2006,04
CO,27.02,72.98,48.6,6.62,0.02,0,2006,04
CO,28.93,71.07,49.72,6.62,0,0,2006,04
CO,29.45,70.55,32.18,6.62,0,0,2006,03
CO,38.41,61.59,26.93,6.62,0,0,2006,03
CO,38.41,61.59,27.2,6.62,0,0,2006,03
CO,29.5,70.5,26.44,0.62,0,0,2006,03
CO,29.33,70.67,24.93,0.08,0,0,2006,02
CO,29.33,70.67,25.73,0,0,0,2006,02
CO,29.26,70.74,25.19,0,0,0,2006,02
CO,29.26,70.74,25.08,0,0,0,2006,02
CO,29.26,70.74,25.4,0,0,0,2006,01
CO,53.53,46.47,23.55,0,0,0,2006,01
CO,54.78,45.22,23.55,0,0,0,2006,01
CO,56.11,43.89,5.57,0,0,0,2006,01
CO,59.12,40.88,3.45,0,0,0,2006,01
CO,69.58,30.42,5.81,0,0,0,2005,12
CO,69.58,30.42,5.81,0,0,0,2005,12
CO,69.58,30.42,5.81,0,0,0,2005,12
CO,69.58,30.42,5.81,0,0,0,2005,12
CO,69.58,30.42,5.81,0,0,0,2005,11
CO,69.9,30.1,5.81,0,0,0,2005,11
CO,69.9,30.1,5.81,0,0,0,2005,11
CO,69.9,30.1,5.81,0,0,0,2005,11
CO,69.9,30.1,5.81,0,0,0,2005,11
CO,69.9,30.1,5.81,0,0,0,2005,10
CO,71.1,28.9,5.81,0,0,0,2005,10
CO,71.07,28.93,5.81,0,0,0,2005,10
CO,44.37,55.63,7.3,1.03,0,0,2005,10
CO,50.85,49.15,7.89,1.03,0,0,2005,09
CO,50.96,49.04,8.17,1.03,0,0,2005,09
CO,51.21,48.79,8.06,1.03,0,0,2005,09
CO,51.21,48.79,8.06,1.03,0,0,2005,09
CO,51.12,48.88,8.06,1.03,0,0,2005,08
CO,54.12,45.88,8.06,1.03,0,0,2005,08
CO,51.06,48.94,8.06,1.03,0,0,2005,08
CO,30.58,69.42,7.74,1.17,0,0,2005,08
CO,27.54,72.46,7.74,1.17,0,0,2005,08
CO,28.21,71.79,7.74,1.17,0,0,2005,07
CO,75.88,24.12,7.74,1.17,0,0,2005,07
CO,75.92,24.08,7.74,1.17,0,0,2005,07
CO,77.08,22.92,7.74,1.17,0,0,2005,07
CO,77.08,22.92,9.45,1.17,0,0,2005,06
CO,76.46,23.54,11.23,1.17,0,0,2005,06
CO,75.96,24.04,11.23,1.17,0,0,2005,06
CO,63.99,36.01,11.23,1.17,0,0,2005,06
CO,63.99,36.01,11.23,1.29,0,0,2005,05
CO,63.99,36.01,11.23,1.29,0,0,2005,05
CO,69.82,30.18,11.23,1.29,0,0,2005,05
CO,69.22,30.78,11.54,1.28,0,0,2005,05
CO,62.66,37.34,12.49,1.28,0,0,2005,05
CO,57.19,42.81,14.21,2.71,0,0,2005,04
CO,48.99,51.01,14.76,2.71,0,0,2005,04
CO,48.99,51.01,14.77,2.71,0,0,2005,04
CO,35.02,64.98,17.68,2.93,0,0,2005,04
CO,22.45,77.55,18.95,3.42,0,0,2005,03
CO,22.96,77.04,20.78,7,0,0,2005,03
CO,22.96,77.04,20.78,7,0,0,2005,03
CO,22.96,77.04,20.78,7,0,0,2005,03
CO,22.96,77.04,20.78,7,0,0,2005,03
CO,22.96,77.04,20.85,7,0,0,2005,02
CO,25.34,74.66,20.85,7,0,0,2005,02
CO,25.34,74.66,21.97,7,0,0,2005,02
CO,23.98,76.02,27.73,8.71,0,0,2005,02
CO,23.98,76.02,27.73,8.71,0,0,2005,01
CO,23.97,76.03,27.73,8.71,0,0,2005,01
CO,23.97,76.03,36.02,8.71,0,0,2005,01
CO,23.97,76.03,39.31,8.37,0,0,2005,01
CO,23.97,76.03,39.31,8.37,0,0,2004,12
CO,69.87,30.13,21.26,12.26,0,0,2014,12
CO,69.87,30.13,21.26,12.26,0,0,2014,12
