county,state,none,D0,D1,D2,D3,D4,year,month
"Albany County",WY,0.00,100.00,89.43,54.02,0.93,0.00,2004,01
"Albany County",WY,0.00,100.00,88.31,56.85,0.47,0.00,2004,01
"Albany County",WY,0.00,100.00,92.36,56.71,1.31,0.00,2004,01
"Albany County",WY,0.00,100.00,92.54,55.69,5.28,0.00,2003,12
"Albany County",WY,0.00,100.00,100.00,57.92,0.40,0.00,2003,12
"Albany County",WY,0.00,100.00,100.00,59.99,0.67,0.00,2003,12
"Albany County",WY,0.00,100.00,100.00,60.75,4.08,0.00,2003,12
"Albany County",WY,0.00,100.00,100.00,60.68,1.73,0.00,2003,12
"Albany County",WY,0.00,100.00,100.00,55.81,3.07,0.00,2003,11
"Albany County",WY,0.00,100.00,100.00,53.53,3.36,0.00,2003,11
"Albany County",WY,0.00,100.00,100.00,53.68,0.00,0.00,2003,11
"Albany County",WY,0.00,100.00,100.00,98.14,0.00,0.00,2003,11
"Albany County",WY,0.00,100.00,100.00,98.15,0.00,0.00,2003,10
"Albany County",WY,0.00,100.00,100.00,64.68,0.00,0.00,2003,10
"Albany County",WY,0.00,100.00,100.00,86.35,0.00,0.00,2003,10
"Albany County",WY,0.00,100.00,94.14,11.17,0.00,0.00,2003,10
"Albany County",WY,0.00,100.00,93.92,8.88,0.00,0.00,2003,09
"Albany County",WY,0.00,100.00,93.76,13.01,0.00,0.00,2003,09
"Albany County",WY,0.00,100.00,92.11,8.47,0.00,0.00,2003,09
"Albany County",WY,0.00,100.00,85.18,8.05,0.00,0.00,2003,09
"Albany County",WY,0.00,100.00,100.00,2.37,0.00,0.00,2003,09
"Albany County",WY,0.00,100.00,100.00,4.41,0.00,0.00,2003,08
"Albany County",WY,0.00,100.00,100.00,6.07,0.00,0.00,2003,08
"Albany County",WY,0.00,100.00,100.00,28.91,0.00,0.00,2003,08
"Albany County",WY,0.00,100.00,100.00,30.69,0.00,0.00,2003,08
"Albany County",WY,0.00,100.00,100.00,31.40,0.00,0.00,2003,07
"Albany County",WY,0.00,100.00,100.00,33.20,0.00,0.00,2003,07
"Albany County",WY,0.00,100.00,100.00,0.00,0.00,0.00,2003,07
"Albany County",WY,0.00,100.00,80.56,0.00,0.00,0.00,2003,07
"Albany County",WY,31.04,68.96,27.11,0.00,0.00,0.00,2003,07
"Albany County",WY,26.78,73.22,28.72,0.00,0.00,0.00,2003,06
"Albany County",WY,28.78,71.22,30.94,0.00,0.00,0.00,2003,06
"Albany County",WY,34.23,65.77,31.14,0.00,0.00,0.00,2003,06
"Albany County",WY,34.64,65.36,37.27,15.93,0.00,0.00,2003,06
"Albany County",WY,0.00,100.00,67.76,17.80,0.00,0.00,2003,05
"Albany County",WY,0.00,100.00,100.00,17.67,0.00,0.00,2003,05
"Albany County",WY,0.00,100.00,100.00,16.67,0.00,0.00,2003,05
"Albany County",WY,0.00,100.00,100.00,23.66,0.00,0.00,2003,05
"Albany County",WY,0.00,100.00,100.00,33.73,0.41,0.00,2003,04
"Albany County",WY,0.00,100.00,100.00,95.73,24.28,0.00,2003,04
"Albany County",WY,0.00,100.00,100.00,89.28,23.66,0.00,2003,04
"Albany County",WY,0.00,100.00,100.00,79.08,26.97,0.00,2003,04
"Albany County",WY,0.00,100.00,100.00,100.00,31.52,0.00,2003,04
"Albany County",WY,0.00,100.00,100.00,100.00,54.52,0.00,2003,03
"Albany County",WY,0.00,100.00,100.00,100.00,83.80,2.56,2003,03
"Albany County",WY,0.00,100.00,100.00,100.00,83.27,3.98,2003,03
"Albany County",WY,0.00,100.00,100.00,100.00,93.11,3.21,2003,03
"Albany County",WY,0.00,100.00,100.00,100.00,96.32,3.50,2003,02
"Albany County",WY,0.00,100.00,100.00,100.00,98.28,4.48,2003,02
"Albany County",WY,0.00,100.00,100.00,100.00,97.28,4.41,2003,02
"Albany County",WY,0.00,100.00,100.00,100.00,96.32,2.89,2003,02
"Albany County",WY,0.00,100.00,100.00,100.00,97.37,3.31,2003,01
"Albany County",WY,0.00,100.00,100.00,100.00,94.09,1.85,2003,01
"Albany County",WY,0.00,100.00,100.00,100.00,100.00,2.60,2003,01
"Albany County",WY,0.00,100.00,100.00,100.00,99.72,0.00,2003,01
"Albany County",WY,0.00,100.00,100.00,100.00,99.86,0.00,2002,12
"Albany County",WY,0.00,100.00,100.00,100.00,98.70,0.00,2002,12
"Albany County",WY,0.00,100.00,100.00,100.00,99.32,0.00,2002,12
"Albany County",WY,0.00,100.00,100.00,100.00,75.27,0.00,2002,12
"Albany County",WY,0.00,100.00,100.00,100.00,72.33,0.00,2002,12
"Albany County",WY,0.00,100.00,100.00,100.00,72.45,0.00,2002,11
"Albany County",WY,0.00,100.00,100.00,100.00,75.34,0.00,2002,11
"Albany County",WY,0.00,100.00,100.00,100.00,74.02,0.00,2002,11
"Albany County",WY,0.00,100.00,100.00,100.00,76.31,0.00,2002,11
"Albany County",WY,0.00,100.00,100.00,100.00,74.81,0.00,2002,10
"Albany County",WY,0.00,100.00,100.00,100.00,73.27,0.00,2002,10
"Albany County",WY,0.00,100.00,100.00,100.00,69.04,0.00,2002,10
"Albany County",WY,0.00,100.00,100.00,100.00,66.05,0.00,2002,10
"Albany County",WY,0.00,100.00,100.00,100.00,100.00,0.00,2002,10
"Albany County",WY,0.00,100.00,100.00,100.00,100.00,0.31,2002,09
"Albany County",WY,0.00,100.00,100.00,100.00,100.00,0.48,2002,09
"Albany County",WY,0.00,100.00,100.00,100.00,100.00,91.97,2002,09
"Albany County",WY,0.00,100.00,100.00,100.00,100.00,91.26,2002,09
"Albany County",WY,0.00,100.00,100.00,100.00,100.00,99.94,2002,08
"Albany County",WY,0.00,100.00,100.00,100.00,100.00,97.86,2002,08
"Albany County",WY,0.00,100.00,100.00,100.00,100.00,99.37,2002,08
"Albany County",WY,0.00,100.00,100.00,100.00,100.00,96.23,2002,08
"Albany County",WY,0.00,100.00,100.00,100.00,100.00,94.89,2002,07
"Albany County",WY,0.00,100.00,100.00,100.00,100.00,99.35,2002,07
"Albany County",WY,0.00,100.00,100.00,100.00,100.00,61.30,2002,07
"Albany County",WY,0.00,100.00,100.00,100.00,100.00,61.11,2002,07
"Albany County",WY,0.00,100.00,100.00,100.00,100.00,64.44,2002,07
"Albany County",WY,0.00,100.00,100.00,100.00,82.69,0.00,2002,06
"Albany County",WY,0.00,100.00,100.00,100.00,97.29,0.00,2002,06
"Albany County",WY,0.00,100.00,100.00,100.00,96.40,0.00,2002,06
"Albany County",WY,0.00,100.00,100.00,100.00,59.30,0.00,2002,06
"Albany County",WY,0.00,100.00,100.00,100.00,80.61,0.00,2002,05
"Albany County",WY,0.00,100.00,100.00,100.00,71.28,0.00,2002,05
"Albany County",WY,0.00,100.00,100.00,100.00,73.78,0.00,2002,05
"Albany County",WY,0.00,100.00,100.00,100.00,72.99,0.00,2002,05
"Albany County",WY,0.00,100.00,100.00,100.00,73.81,0.00,2002,04
"Albany County",WY,0.00,100.00,100.00,100.00,74.88,0.00,2002,04
"Albany County",WY,0.00,100.00,100.00,100.00,74.56,0.00,2002,04
"Albany County",WY,0.00,100.00,100.00,91.66,0.00,0.00,2002,04
"Albany County",WY,0.00,100.00,100.00,89.31,0.00,0.00,2002,04
"Albany County",WY,0.00,100.00,100.00,89.53,0.00,0.00,2002,03
"Albany County",WY,0.00,100.00,100.00,95.11,0.00,0.00,2002,03
"Albany County",WY,0.00,100.00,100.00,90.16,0.00,0.00,2002,03
"Albany County",WY,0.00,100.00,100.00,82.35,0.00,0.00,2002,03
"Albany County",WY,0.00,100.00,100.00,84.23,0.00,0.00,2002,02
"Albany County",WY,0.00,100.00,100.00,47.63,0.00,0.00,2002,02
"Albany County",WY,0.00,100.00,100.00,49.87,0.00,0.00,2002,02
"Albany County",WY,0.00,100.00,100.00,50.51,0.00,0.00,2002,02
"Albany County",WY,0.00,100.00,87.79,46.28,0.00,0.00,2002,01
"Albany County",WY,0.00,100.00,84.05,47.27,0.00,0.00,2002,01
"Albany County",WY,0.00,100.00,85.60,47.09,0.00,0.00,2002,01
"Albany County",WY,0.00,100.00,83.08,48.35,0.00,0.00,2002,01
"Albany County",WY,28.51,71.49,0.00,0.00,0.00,0.00,2002,01
"Albany County",WY,22.35,77.65,0.00,0.00,0.00,0.00,2001,12
"Albany County",WY,22.35,77.65,0.00,0.00,0.00,0.00,2001,12
"Albany County",WY,22.35,77.65,0.00,0.00,0.00,0.00,2001,12
"Albany County",WY,22.35,77.65,0.00,0.00,0.00,0.00,2001,12
"Albany County",WY,22.35,77.65,0.00,0.00,0.00,0.00,2001,11
"Albany County",WY,22.35,77.65,0.00,0.00,0.00,0.00,2001,11
"Albany County",WY,22.35,77.65,0.00,0.00,0.00,0.00,2001,11
"Albany County",WY,22.35,77.65,0.03,0.00,0.00,0.00,2001,11
"Albany County",WY,22.35,77.65,0.03,0.00,0.00,0.00,2001,10
"Albany County",WY,15.08,84.92,0.03,0.00,0.00,0.00,2001,10
"Albany County",WY,15.08,84.92,0.03,0.00,0.00,0.00,2001,10
"Albany County",WY,15.23,84.77,0.03,0.00,0.00,0.00,2001,10
"Albany County",WY,15.22,84.78,0.03,0.00,0.00,0.00,2001,10
"Albany County",WY,15.22,84.78,0.03,0.00,0.00,0.00,2001,09
"Albany County",WY,15.22,84.78,0.03,0.00,0.00,0.00,2001,09
"Albany County",WY,28.12,71.88,0.03,0.00,0.00,0.00,2001,09
"Albany County",WY,0.18,99.82,0.01,0.00,0.00,0.00,2001,09
"Albany County",WY,0.00,100.00,0.01,0.00,0.00,0.00,2001,08
"Albany County",WY,0.00,100.00,3.71,0.00,0.00,0.00,2001,08
"Albany County",WY,0.00,100.00,0.27,0.00,0.00,0.00,2001,08
"Albany County",WY,0.92,99.08,0.27,0.00,0.00,0.00,2001,08
"Albany County",WY,0.91,99.09,0.84,0.00,0.00,0.00,2001,07
"Albany County",WY,0.91,99.09,0.00,0.00,0.00,0.00,2001,07
"Albany County",WY,3.28,96.72,0.00,0.00,0.00,0.00,2001,07
"Albany County",WY,0.00,100.00,1.30,0.00,0.00,0.00,2001,07
"Albany County",WY,0.00,100.00,1.30,0.00,0.00,0.00,2001,07
"Albany County",WY,4.09,95.91,0.00,0.00,0.00,0.00,2001,06
"Albany County",WY,91.36,8.64,0.00,0.00,0.00,0.00,2001,06
"Albany County",WY,94.22,5.78,0.00,0.00,0.00,0.00,2001,06
"Albany County",WY,98.48,1.52,0.00,0.00,0.00,0.00,2001,06
"Albany County",WY,99.95,0.05,0.00,0.00,0.00,0.00,2001,05
"Albany County",WY,99.95,0.05,0.00,0.00,0.00,0.00,2001,05
"Albany County",WY,99.95,0.05,0.00,0.00,0.00,0.00,2001,05
"Albany County",WY,99.95,0.05,0.00,0.00,0.00,0.00,2001,05
"Albany County",WY,99.95,0.05,0.00,0.00,0.00,0.00,2001,05
"Albany County",WY,65.40,34.60,0.00,0.00,0.00,0.00,2001,04
"Albany County",WY,51.11,48.89,0.00,0.00,0.00,0.00,2001,04
"Albany County",WY,26.47,73.53,0.00,0.00,0.00,0.00,2001,04
"Albany County",WY,29.46,70.54,0.00,0.00,0.00,0.00,2001,04
"Albany County",WY,20.61,79.39,0.00,0.00,0.00,0.00,2001,03
"Albany County",WY,20.61,79.39,0.00,0.00,0.00,0.00,2001,03
"Albany County",WY,20.61,79.39,0.00,0.00,0.00,0.00,2001,03
"Albany County",WY,52.32,47.68,0.00,0.00,0.00,0.00,2001,03
"Albany County",WY,52.32,47.68,0.00,0.00,0.00,0.00,2001,02
"Albany County",WY,52.32,47.68,0.00,0.00,0.00,0.00,2001,02
"Albany County",WY,52.32,47.68,0.00,0.00,0.00,0.00,2001,02
"Albany County",WY,52.94,47.06,0.00,0.00,0.00,0.00,2001,02
"Albany County",WY,54.54,45.46,0.00,0.00,0.00,0.00,2001,01
"Albany County",WY,53.96,46.04,0.00,0.00,0.00,0.00,2001,01
"Albany County",WY,100.00,0.00,0.00,0.00,0.00,0.00,2001,01
"Albany County",WY,100.00,0.00,0.00,0.00,0.00,0.00,2001,01
"Albany County",WY,100.00,0.00,0.00,0.00,0.00,0.00,2001,01
"Albany County",WY,100.00,0.00,0.00,0.00,0.00,0.00,2000,12
"Albany County",WY,83.11,16.89,0.00,0.00,0.00,0.00,2000,12
"Albany County",WY,83.12,16.88,0.00,0.00,0.00,0.00,2000,12
"Albany County",WY,58.54,41.46,0.00,0.00,0.00,0.00,2000,12
"Albany County",WY,11.47,88.53,0.00,0.00,0.00,0.00,2000,11
"Albany County",WY,11.47,88.53,0.00,0.00,0.00,0.00,2000,11
"Albany County",WY,29.86,70.14,0.00,0.00,0.00,0.00,2000,11
"Albany County",WY,89.88,10.12,0.00,0.00,0.00,0.00,2000,11
"Albany County",WY,0.00,100.00,1.66,0.00,0.00,0.00,2000,10
"Albany County",WY,0.00,100.00,0.00,0.00,0.00,0.00,2000,10
"Albany County",WY,0.00,100.00,0.00,0.00,0.00,0.00,2000,10
"Albany County",WY,0.00,100.00,0.00,0.00,0.00,0.00,2000,10
"Albany County",WY,0.00,100.00,0.00,0.00,0.00,0.00,2000,10
"Albany County",WY,0.00,100.00,0.00,0.00,0.00,0.00,2000,09
"Albany County",WY,0.00,100.00,50.45,0.00,0.00,0.00,2000,09
"Albany County",WY,0.00,100.00,50.45,0.00,0.00,0.00,2000,09
"Albany County",WY,0.00,100.00,56.58,0.00,0.00,0.00,2000,09
"Albany County",WY,0.00,100.00,56.57,0.00,0.00,0.00,2000,08
"Albany County",WY,0.00,100.00,0.00,0.00,0.00,0.00,2000,08
"Albany County",WY,0.00,100.00,0.00,0.00,0.00,0.00,2000,08
"Albany County",WY,0.00,100.00,0.00,0.00,0.00,0.00,2000,08
"Albany County",WY,0.00,100.00,0.00,0.00,0.00,0.00,2000,08
"Albany County",WY,0.00,100.00,0.00,0.00,0.00,0.00,2000,07
"Albany County",WY,0.00,100.00,0.00,0.00,0.00,0.00,2000,07
"Albany County",WY,0.00,100.00,0.00,0.00,0.00,0.00,2000,07
"Albany County",WY,0.00,100.00,0.00,0.00,0.00,0.00,2000,07
"Albany County",WY,0.01,99.99,0.00,0.00,0.00,0.00,2000,06
"Albany County",WY,9.70,90.30,0.00,0.00,0.00,0.00,2000,06
"Albany County",WY,22.67,77.33,0.00,0.00,0.00,0.00,2000,06
"Albany County",WY,100.00,0.00,0.00,0.00,0.00,0.00,2000,06
"Albany County",WY,100.00,0.00,0.00,0.00,0.00,0.00,2000,05
"Albany County",WY,100.00,0.00,0.00,0.00,0.00,0.00,2000,05
"Albany County",WY,100.00,0.00,0.00,0.00,0.00,0.00,2000,05
"Albany County",WY,100.00,0.00,0.00,0.00,0.00,0.00,2000,05
"Albany County",WY,100.00,0.00,0.00,0.00,0.00,0.00,2000,05
"Albany County",WY,100.00,0.00,0.00,0.00,0.00,0.00,2000,04
"Albany County",WY,100.00,0.00,0.00,0.00,0.00,0.00,2000,04
"Albany County",WY,100.00,0.00,0.00,0.00,0.00,0.00,2000,04
"Albany County",WY,100.00,0.00,0.00,0.00,0.00,0.00,2000,04
"Albany County",WY,100.00,0.00,0.00,0.00,0.00,0.00,2000,03
"Albany County",WY,100.00,0.00,0.00,0.00,0.00,0.00,2000,03
"Albany County",WY,100.00,0.00,0.00,0.00,0.00,0.00,2000,03
"Albany County",WY,100.00,0.00,0.00,0.00,0.00,0.00,2000,03
"Albany County",WY,100.00,0.00,0.00,0.00,0.00,0.00,2000,02
"Albany County",WY,100.00,0.00,0.00,0.00,0.00,0.00,2000,02
"Albany County",WY,100.00,0.00,0.00,0.00,0.00,0.00,2000,02
"Albany County",WY,100.00,0.00,0.00,0.00,0.00,0.00,2000,02
"Albany County",WY,100.00,0.00,0.00,0.00,0.00,0.00,2000,02
"Albany County",WY,100.00,0.00,0.00,0.00,0.00,0.00,2000,01
"Albany County",WY,100.00,0.00,0.00,0.00,0.00,0.00,2000,01
"Albany County",WY,100.00,0.00,0.00,0.00,0.00,0.00,2000,01
"Albany County",WY,100.00,0.00,0.00,0.00,0.00,0.00,2000,01
"Big Horn County",WY,0.00,100.00,100.00,100.00,89.86,0.00,2004,12
"Big Horn County",WY,0.00,100.00,100.00,100.00,48.96,0.00,2004,12
"Big Horn County",WY,0.00,100.00,100.00,100.00,46.62,0.00,2004,12
"Big Horn County",WY,0.00,100.00,100.00,100.00,46.62,0.00,2004,12
"Big Horn County",WY,0.00,100.00,100.00,100.00,46.62,0.00,2004,11
"Big Horn County",WY,0.00,100.00,100.00,100.00,46.62,0.00,2004,11
"Big Horn County",WY,0.00,100.00,100.00,100.00,46.62,0.00,2004,11
"Big Horn County",WY,0.00,100.00,100.00,100.00,46.62,0.00,2004,11
"Big Horn County",WY,0.00,100.00,100.00,100.00,46.62,0.00,2004,11
"Big Horn County",WY,0.00,100.00,100.00,100.00,46.62,0.00,2004,10
"Big Horn County",WY,0.00,100.00,100.00,100.00,83.23,0.00,2004,10
"Big Horn County",WY,0.00,100.00,100.00,100.00,83.23,0.00,2004,10
"Big Horn County",WY,0.00,100.00,100.00,100.00,83.23,0.00,2004,10
"Big Horn County",WY,0.00,100.00,100.00,100.00,83.23,0.00,2004,09
"Big Horn County",WY,0.00,100.00,100.00,100.00,83.23,0.00,2004,09
"Big Horn County",WY,0.00,100.00,100.00,100.00,83.23,1.05,2004,09
"Big Horn County",WY,0.00,100.00,100.00,100.00,83.23,0.00,2004,09
"Big Horn County",WY,0.00,100.00,100.00,100.00,83.47,0.00,2004,08
"Big Horn County",WY,0.00,100.00,100.00,100.00,83.47,0.00,2004,08
"Big Horn County",WY,0.00,100.00,100.00,100.00,83.47,0.00,2004,08
"Big Horn County",WY,0.00,100.00,100.00,100.00,83.47,0.00,2004,08
"Big Horn County",WY,0.00,100.00,100.00,100.00,83.47,0.00,2004,08
"Big Horn County",WY,0.00,100.00,100.00,100.00,83.47,0.00,2004,07
"Big Horn County",WY,0.00,100.00,100.00,100.00,81.48,0.00,2004,07
"Big Horn County",WY,0.00,100.00,100.00,100.00,81.48,0.00,2004,07
"Big Horn County",WY,0.00,100.00,100.00,100.00,81.48,0.00,2004,07
"Big Horn County",WY,0.00,100.00,100.00,100.00,81.48,0.00,2004,06
"Big Horn County",WY,0.00,100.00,100.00,100.00,81.48,0.00,2004,06
"Big Horn County",WY,0.00,100.00,100.00,100.00,81.77,0.00,2004,06
"Big Horn County",WY,0.00,100.00,100.00,100.00,81.77,0.00,2004,06
"Big Horn County",WY,0.00,100.00,100.00,100.00,84.69,0.00,2004,06
"Big Horn County",WY,0.00,100.00,100.00,100.00,52.98,0.00,2004,05
"Big Horn County",WY,0.00,100.00,100.00,100.00,52.98,0.00,2004,05
"Big Horn County",WY,0.00,100.00,100.00,100.00,52.98,0.00,2004,05
"Big Horn County",WY,0.00,100.00,100.00,100.00,52.98,0.00,2004,05
"Big Horn County",WY,0.00,100.00,100.00,100.00,61.69,0.00,2004,04
"Big Horn County",WY,0.00,100.00,100.00,100.00,61.69,0.00,2004,04
"Big Horn County",WY,0.00,100.00,100.00,100.00,12.42,0.00,2004,04
"Big Horn County",WY,0.00,100.00,100.00,100.00,56.05,0.00,2004,04
"Big Horn County",WY,0.00,100.00,100.00,100.00,56.05,0.00,2004,03
"Big Horn County",WY,0.00,100.00,100.00,100.00,20.37,0.00,2004,03
"Big Horn County",WY,0.00,100.00,100.00,100.00,17.09,0.00,2004,03
"Big Horn County",WY,0.00,100.00,100.00,100.00,17.09,0.00,2004,03
"Big Horn County",WY,0.00,100.00,100.00,100.00,17.09,0.00,2004,03
"Big Horn County",WY,0.00,100.00,100.00,100.00,25.64,0.00,2004,02
"Big Horn County",WY,0.00,100.00,100.00,100.00,25.64,0.00,2004,02
"Big Horn County",WY,0.00,100.00,100.00,100.00,25.64,0.00,2004,02
"Big Horn County",WY,0.00,100.00,100.00,100.00,25.64,0.00,2004,02
"Big Horn County",WY,0.00,100.00,100.00,100.00,25.64,0.00,2004,01
"Big Horn County",WY,0.00,100.00,100.00,100.00,25.64,0.00,2004,01
"Big Horn County",WY,0.00,100.00,100.00,100.00,30.88,0.00,2004,01
"Big Horn County",WY,0.00,100.00,100.00,100.00,28.36,0.00,2004,01
"Big Horn County",WY,0.00,100.00,100.00,100.00,36.92,0.00,2003,12
"Big Horn County",WY,0.00,100.00,100.00,100.00,38.66,0.00,2003,12
"Big Horn County",WY,0.00,100.00,100.00,100.00,51.66,0.00,2003,12
"Big Horn County",WY,0.00,100.00,100.00,100.00,48.04,0.00,2003,12
"Big Horn County",WY,0.00,100.00,100.00,100.00,46.16,0.00,2003,12
"Big Horn County",WY,0.00,100.00,100.00,100.00,51.69,0.00,2003,11
"Big Horn County",WY,0.00,100.00,100.00,100.00,46.94,0.00,2003,11
"Big Horn County",WY,0.00,100.00,100.00,100.00,53.35,0.00,2003,11
"Big Horn County",WY,0.00,100.00,100.00,100.00,50.62,0.00,2003,11
"Big Horn County",WY,0.00,100.00,100.00,100.00,43.36,0.00,2003,10
"Big Horn County",WY,0.00,100.00,100.00,100.00,44.41,0.00,2003,10
"Big Horn County",WY,0.00,100.00,100.00,100.00,49.52,0.00,2003,10
"Big Horn County",WY,0.00,100.00,100.00,100.00,49.90,0.00,2003,10
"Big Horn County",WY,0.00,100.00,100.00,100.00,49.21,0.00,2003,09
"Big Horn County",WY,0.00,100.00,100.00,100.00,50.11,0.00,2003,09
"Big Horn County",WY,0.00,100.00,100.00,100.00,49.09,0.00,2003,09
"Big Horn County",WY,0.00,100.00,100.00,100.00,32.87,0.00,2003,09
"Big Horn County",WY,0.00,100.00,100.00,100.00,80.05,0.00,2003,09
"Big Horn County",WY,0.00,100.00,100.00,100.00,88.85,0.00,2003,08
"Big Horn County",WY,0.00,100.00,100.00,100.00,88.16,0.00,2003,08
"Big Horn County",WY,0.00,100.00,100.00,100.00,33.02,0.00,2003,08
"Big Horn County",WY,0.00,100.00,100.00,100.00,30.88,0.00,2003,08
"Big Horn County",WY,0.00,100.00,100.00,100.00,39.90,0.00,2003,07
"Big Horn County",WY,0.00,100.00,100.00,100.00,51.17,0.00,2003,07
"Big Horn County",WY,0.00,100.00,100.00,100.00,0.00,0.00,2003,07
"Big Horn County",WY,0.00,100.00,100.00,100.00,0.00,0.00,2003,07
"Big Horn County",WY,0.00,100.00,100.00,99.79,0.00,0.00,2003,07
"Big Horn County",WY,0.00,100.00,100.00,99.85,0.00,0.00,2003,06
"Big Horn County",WY,0.00,100.00,100.00,100.00,0.00,0.00,2003,06
"Big Horn County",WY,0.00,100.00,100.00,100.00,0.00,0.00,2003,06
"Big Horn County",WY,0.00,100.00,100.00,76.35,0.00,0.00,2003,06
"Big Horn County",WY,0.00,100.00,100.00,81.41,0.00,0.00,2003,05
"Big Horn County",WY,0.00,100.00,100.00,80.82,0.00,0.00,2003,05
"Big Horn County",WY,0.00,100.00,100.00,70.20,0.00,0.00,2003,05
"Big Horn County",WY,0.00,100.00,100.00,0.00,0.00,0.00,2003,05
"Big Horn County",WY,0.00,100.00,100.00,44.18,0.00,0.00,2003,04
"Big Horn County",WY,0.00,100.00,100.00,38.35,0.00,0.00,2003,04
"Big Horn County",WY,0.00,100.00,100.00,53.57,0.00,0.00,2003,04
"Big Horn County",WY,0.00,100.00,100.00,36.49,0.00,0.00,2003,04
"Big Horn County",WY,0.00,100.00,100.00,37.28,0.00,0.00,2003,04
"Big Horn County",WY,0.00,100.00,100.00,100.00,7.63,0.00,2003,03
"Big Horn County",WY,0.00,100.00,100.00,100.00,98.11,0.00,2003,03
"Big Horn County",WY,0.00,100.00,100.00,100.00,98.97,0.00,2003,03
"Big Horn County",WY,0.00,100.00,100.00,100.00,100.00,0.00,2003,03
"Big Horn County",WY,0.00,100.00,100.00,100.00,100.00,0.00,2003,02
"Big Horn County",WY,0.00,100.00,100.00,100.00,100.00,0.00,2003,02
"Big Horn County",WY,0.00,100.00,100.00,100.00,100.00,0.00,2003,02
"Big Horn County",WY,0.00,100.00,100.00,100.00,100.00,0.00,2003,02
