state,none,D0,D1,D2,D3,D4,year,month
AZ,0,100,84.66,67.55,37.47,2.57,2004,02
AZ,0,100,84.66,67.55,37.5,2.57,2004,02
AZ,0,100,84.66,67.55,37.5,2.57,2004,02
AZ,0,100,82.56,60.94,37.72,2.57,2004,01
AZ,0,100,95.76,65.85,38.88,2.29,2004,01
AZ,0,100,87.59,66.67,39.4,2.29,2004,01
AZ,0,100,85.1,60.8,38.51,2.29,2004,01
AZ,0,100,84.88,61.65,39.91,3.1,2003,12
AZ,0,100,85.76,60.69,35.76,3.06,2003,12
AZ,0,100,83.63,53.07,29.66,1.93,2003,12
AZ,0,100,83.39,50.91,29.36,2.01,2003,12
AZ,0,100,83.9,51.84,29.83,1.94,2003,12
AZ,0,100,83.61,52.2,30.25,2.03,2003,11
AZ,0,100,83.79,52.22,29.07,1.67,2003,11
AZ,0,100,92.97,62.8,31.88,1.67,2003,11
AZ,0,100,93.33,63.44,31.99,1.42,2003,11
AZ,0,100,92.65,62.5,31.95,1.54,2003,10
AZ,0,100,93.63,62.99,23.47,1.59,2003,10
AZ,0,100,91.42,61.12,25.52,2.08,2003,10
AZ,0,100,91.98,64.31,23.71,1.86,2003,10
AZ,0,100,91.52,62.43,25.65,3.16,2003,09
AZ,0,100,100,69.26,27.45,3.35,2003,09
AZ,0,100,100,68.63,27.15,2.91,2003,09
AZ,0,100,100,70.23,40.67,5.96,2003,09
AZ,0,100,100,81.16,43.86,5.43,2003,09
AZ,0,100,99.99,80.56,44.02,5.95,2003,08
AZ,0,100,100,80.45,43.42,5.86,2003,08
AZ,0,100,100,82.58,50.45,5.68,2003,08
AZ,0,100,100,83.42,50.28,6.45,2003,08
AZ,0,100,100,94.91,58.02,5.44,2003,07
AZ,0,100,100,99.5,61.91,7.09,2003,07
AZ,0,100,100,99.28,58.64,4.14,2003,07
AZ,0,100,100,96.35,41.17,4.24,2003,07
AZ,0,100,100,96.26,33.57,3.94,2003,07
AZ,0,100,100,88.16,34.63,4.08,2003,06
AZ,0,100,100,87.36,34.29,4.06,2003,06
AZ,0,100,100,88.72,33.19,4.11,2003,06
AZ,0,100,100,88.41,32.94,0,2003,06
AZ,0,100,100,89.07,33.04,0,2003,05
AZ,0,100,100,88.8,32.45,0,2003,05
AZ,0,100,100,72.03,33.39,0,2003,05
AZ,0,100,100,71.52,29.11,0,2003,05
AZ,0,100,100,71.4,28.75,0,2003,04
AZ,0,100,100,71.08,28.62,0,2003,04
AZ,0,100,100,69.28,26.54,0,2003,04
AZ,0,100,100,68.41,28.01,0,2003,04
AZ,0,100,100,68.95,28.78,0,2003,04
AZ,0,100,100,69.54,28.63,0,2003,03
AZ,0,100,100,68.91,27.77,0,2003,03
AZ,0,100,100,68.43,28.25,0,2003,03
AZ,0,100,100,68.67,37.31,0,2003,03
AZ,0,100,100,92.14,59.37,6.92,2003,02
AZ,0,100,100,91.9,59.83,6.93,2003,02
AZ,0,100,100,95.67,62.57,11.83,2003,02
AZ,0,100,100,92.52,62.41,12,2003,02
AZ,0,100,100,92.7,62.52,11.97,2003,01
AZ,0,100,100,92.47,67.07,10.72,2003,01
AZ,0,100,100,92.57,68.92,11.73,2003,01
AZ,0,100,100,89.84,63.55,11.75,2003,01
AZ,0,100,100,89.86,61.55,11.88,2002,12
AZ,0,100,100,90.47,60.79,11.7,2002,12
AZ,0,100,100,90.88,61.68,11.64,2002,12
AZ,0,100,100,90.34,60.64,11.52,2002,12
AZ,0,100,100,90.35,59.47,10.37,2002,12
AZ,0,100,100,90.23,60.5,11.03,2002,11
AZ,0,100,100,90.46,60.62,11.11,2002,11
AZ,0,100,100,90.69,60.5,10.93,2002,11
AZ,0,100,100,91.76,63.02,13.3,2002,11
AZ,0,100,100,91.25,63.31,13.66,2002,10
AZ,0,100,100,92.17,61.29,13.48,2002,10
AZ,0,100,100,92.21,60.92,12.92,2002,10
AZ,0,100,100,92.14,61.03,13.32,2002,10
AZ,0,100,100,96.59,59.71,16.26,2002,10
AZ,0,100,100,96.63,58.08,17.16,2002,09
AZ,0,100,100,97.17,59.24,19,2002,09
AZ,0,100,100,98.03,58.68,20.15,2002,09
AZ,0,100,100,98.09,66.41,24.54,2002,09
AZ,0,100,100,98.06,66.12,24.8,2002,08
AZ,0,100,100,97.97,66.41,24.83,2002,08
AZ,0,100,100,98.14,66.61,25.22,2002,08
AZ,0,100,100,97.92,65.83,24.51,2002,08
AZ,0,100,100,100,84.64,31.72,2002,07
AZ,0,100,100,100,100,35.77,2002,07
AZ,0,100,100,100,100,35.65,2002,07
AZ,0,100,100,100,95.96,36.15,2002,07
AZ,0,100,100,100,93.27,36.04,2002,07
AZ,0,100,100,100,92.92,35.12,2002,06
AZ,0,100,100,100,89.92,22.29,2002,06
AZ,0,100,100,100,89.43,19.61,2002,06
AZ,0,100,100,100,89.1,19.6,2002,06
AZ,0,100,100,100,89.27,19.53,2002,05
AZ,0,100,100,100,83.65,0,2002,05
AZ,0,100,100,100,84.35,0,2002,05
AZ,0,100,100,100,39.88,0,2002,05
AZ,0,100,100,100,39.11,0,2002,04
AZ,0,100,100,84.33,5.54,0,2002,04
AZ,0,100,100,82.74,0,0,2002,04
AZ,0,100,100,76.14,0,0,2002,04
AZ,0,100,100,72,0,0,2002,04
AZ,0,100,97.9,41.94,0,0,2002,03
AZ,0,100,97.03,2.05,0,0,2002,03
AZ,0,100,95.92,0.24,0,0,2002,03
AZ,0,100,22.55,0,0,0,2002,03
AZ,0,100,22.97,0,0,0,2002,02
AZ,11.74,88.26,22.78,0,0,0,2002,02
AZ,10.95,89.05,23.09,0,0,0,2002,02
AZ,41.26,58.74,2.2,0,0,0,2002,02
AZ,49.49,50.51,0,0,0,0,2002,01
AZ,49.08,50.92,0,0,0,0,2002,01
AZ,57.86,42.14,0,0,0,0,2002,01
AZ,100,0,0,0,0,0,2002,01
AZ,100,0,0,0,0,0,2002,01
AZ,100,0,0,0,0,0,2001,12
AZ,100,0,0,0,0,0,2001,12
AZ,100,0,0,0,0,0,2001,12
AZ,100,0,0,0,0,0,2001,12
AZ,100,0,0,0,0,0,2001,11
AZ,100,0,0,0,0,0,2001,11
AZ,99.96,0.04,0,0,0,0,2001,11
AZ,99.96,0.04,0,0,0,0,2001,11
AZ,100,0,0,0,0,0,2001,10
AZ,100,0,0,0,0,0,2001,10
AZ,100,0,0,0,0,0,2001,10
AZ,100,0,0,0,0,0,2001,10
AZ,100,0,0,0,0,0,2001,10
AZ,100,0,0,0,0,0,2001,09
AZ,100,0,0,0,0,0,2001,09
AZ,100,0,0,0,0,0,2001,09
AZ,100,0,0,0,0,0,2001,09
AZ,100,0,0,0,0,0,2001,08
AZ,100,0,0,0,0,0,2001,08
AZ,100,0,0,0,0,0,2001,08
AZ,100,0,0,0,0,0,2001,08
AZ,100,0,0,0,0,0,2001,07
AZ,100,0,0,0,0,0,2001,07
AZ,100,0,0,0,0,0,2001,07
AZ,100,0,0,0,0,0,2001,07
AZ,67.1,32.9,0,0,0,0,2001,07
AZ,69.38,30.62,0,0,0,0,2001,06
AZ,69.38,30.62,0,0,0,0,2001,06
AZ,100,0,0,0,0,0,2001,06
AZ,100,0,0,0,0,0,2001,06
AZ,100,0,0,0,0,0,2001,05
AZ,100,0,0,0,0,0,2001,05
AZ,100,0,0,0,0,0,2001,05
AZ,100,0,0,0,0,0,2001,05
AZ,100,0,0,0,0,0,2001,05
AZ,100,0,0,0,0,0,2001,04
AZ,100,0,0,0,0,0,2001,04
AZ,100,0,0,0,0,0,2001,04
AZ,100,0,0,0,0,0,2001,04
AZ,100,0,0,0,0,0,2001,03
AZ,100,0,0,0,0,0,2001,03
AZ,100,0,0,0,0,0,2001,03
AZ,100,0,0,0,0,0,2001,03
AZ,100,0,0,0,0,0,2001,02
AZ,100,0,0,0,0,0,2001,02
AZ,100,0,0,0,0,0,2001,02
AZ,100,0,0,0,0,0,2001,02
AZ,100,0,0,0,0,0,2001,01
AZ,100,0,0,0,0,0,2001,01
AZ,100,0,0,0,0,0,2001,01
AZ,89.62,10.38,0,0,0,0,2001,01
AZ,100,0,0,0,0,0,2001,01
AZ,100,0,0,0,0,0,2000,12
AZ,100,0,0,0,0,0,2000,12
AZ,100,0,0,0,0,0,2000,12
AZ,100,0,0,0,0,0,2000,12
AZ,100,0,0,0,0,0,2000,11
AZ,100,0,0,0,0,0,2000,11
AZ,100,0,0,0,0,0,2000,11
AZ,100,0,0,0,0,0,2000,11
AZ,91.44,8.56,0,0,0,0,2000,10
AZ,57.18,42.82,8.89,0,0,0,2000,10
AZ,28.88,71.12,23.28,1.94,0,0,2000,10
AZ,0.27,99.73,32.91,6.64,0,0,2000,10
AZ,0.27,99.73,32.99,2.26,0,0,2000,10
AZ,13.61,86.39,16.03,2.26,0,0,2000,09
AZ,25.16,74.84,8.92,2.26,0,0,2000,09
AZ,25.16,74.84,8.92,2.26,0,0,2000,09
AZ,25.16,74.84,8.92,2.26,0,0,2000,09
AZ,24.8,75.2,26.03,3.93,0,0,2000,08
AZ,23.67,76.33,31.05,8.6,0,0,2000,08
AZ,19.45,80.55,28.99,9.27,0,0,2000,08
AZ,0,100,20.15,0,0,0,2000,08
AZ,6.95,93.05,10.12,0,0,0,2000,08
AZ,6.95,93.05,8,0,0,0,2000,07
AZ,14.27,85.73,0.4,0,0,0,2000,07
AZ,50.66,49.34,0.42,0,0,0,2000,07
AZ,50.83,49.17,0,0,0,0,2000,07
AZ,17.8,82.2,51.92,7.46,0,0,2000,06
AZ,17.8,82.2,50.6,6.22,0,0,2000,06
AZ,18.51,81.49,50.6,6.22,0,0,2000,06
AZ,17.42,82.58,48.64,6.22,0,0,2000,06
AZ,22.51,77.49,39.56,6.22,0,0,2000,05
AZ,22.49,77.51,32.63,6.22,0,0,2000,05
AZ,23.15,76.85,32.63,6.22,0,0,2000,05
AZ,49.39,50.61,24.73,0,0,0,2000,05
AZ,51.32,48.68,21.65,0,0,0,2000,05
AZ,62.82,37.18,10.03,0,0,0,2000,04
AZ,59.88,40.12,10.03,0,0,0,2000,04
AZ,61.93,38.07,13.56,0,0,0,2000,04
AZ,61.97,38.03,13.11,0,0,0,2000,04
AZ,58.7,41.3,7.48,0,0,0,2000,03
AZ,56.09,43.91,8.02,0,0,0,2000,03
AZ,56.09,43.91,8.02,0,0,0,2000,03
AZ,23.6,76.4,33.39,0,0,0,2000,03
AZ,16.01,83.99,36.67,0,0,0,2000,02
AZ,5.1,94.9,37.5,0,0,0,2000,02
AZ,0,100,37.5,0,0,0,2000,02
AZ,0,100,0,0,0,0,2000,02
AZ,0,100,0,0,0,0,2000,02
AZ,0,100,0,0,0,0,2000,01
AZ,0,100,0,0,0,0,2000,01
AZ,0,100,0,0,0,0,2000,01
AZ,39.54,60.46,0,0,0,0,2000,01
AZ,0,100,97.23,71.18,5.06,0,2009,12
AZ,0,100,97.23,71.18,5.06,0,2009,12
AZ,0,100,97.23,71.18,5.06,0,2009,12
AZ,0,100,97.23,75.55,5.7,0,2009,12
AZ,0,100,97.23,75.55,5.7,0,2009,12
AZ,0,100,97.23,75.58,5.4,0,2009,11
AZ,0,100,89.61,63.5,0,0,2009,11
AZ,0,100,86.91,55.23,0,0,2009,11
AZ,0,100,86.91,53.49,0,0,2009,11
AZ,0,100,84.63,53.49,0,0,2009,10
AZ,0,100,84.63,53.5,0,0,2009,10
AZ,0,100,84.63,53.5,0,0,2009,10
AZ,1.42,98.58,80.33,10.7,0,0,2009,10
AZ,4.63,95.37,53.86,0,0,0,2009,09
AZ,4.63,95.37,53.42,0,0,0,2009,09
AZ,1.16,98.84,59.06,0,0,0,2009,09
AZ,1.16,98.84,60.4,0,0,0,2009,09
AZ,1.16,98.84,47.31,0,0,0,2009,09
AZ,10.27,89.73,47.31,0,0,0,2009,08
AZ,10.42,89.58,4.25,0,0,0,2009,08
AZ,10.42,89.58,0,0,0,0,2009,08
AZ,10.52,89.48,0,0,0,0,2009,08
AZ,45.83,54.17,0,0,0,0,2009,07
AZ,45.83,54.17,0,0,0,0,2009,07
AZ,45.83,54.17,0,0,0,0,2009,07
AZ,45.83,54.17,0,0,0,0,2009,07
AZ,38.16,61.84,4.58,0,0,0,2009,06
AZ,35.4,64.6,7.18,0,0,0,2009,06
AZ,35.35,64.65,7.18,0,0,0,2009,06
AZ,35.2,64.8,7.18,0,0,0,2009,06
AZ,35.2,64.8,7.18,0,0,0,2009,06
AZ,33.22,66.78,7.18,0,0,0,2009,05
AZ,17.2,82.8,34.8,0,0,0,2009,05
AZ,18.69,81.31,26.25,0,0,0,2009,05
AZ,18.71,81.29,19.01,0,0,0,2009,05
AZ,18.7,81.3,14.41,0,0,0,2009,04
AZ,18.69,81.31,14.41,0,0,0,2009,04
AZ,43.01,56.99,1.7,0,0,0,2009,04
AZ,59.71,40.29,1.7,0,0,0,2009,04
AZ,59.71,40.29,1.7,0,0,0,2009,03
AZ,59.71,40.29,1.7,0,0,0,2009,03
AZ,61.06,38.94,1.63,0,0,0,2009,03
AZ,61.06,38.94,1.63,0,0,0,2009,03
AZ,70.72,29.28,1.63,0,0,0,2009,03
AZ,78.97,21.03,0,0,0,0,2009,02
AZ,78.97,21.03,0,0,0,0,2009,02
AZ,64.78,35.22,0.2,0,0,0,2009,02
AZ,62.13,37.87,1,0,0,0,2009,02
AZ,62.2,37.8,1,0,0,0,2009,01
AZ,62.31,37.69,1,0,0,0,2009,01
AZ,62.31,37.69,1,0,0,0,2009,01
AZ,62.31,37.69,1,0,0,0,2009,01
AZ,61.24,38.76,1,0,0,0,2008,12
AZ,58.94,41.06,1,0,0,0,2008,12
AZ,39.68,60.32,1.18,0,0,0,2008,12
AZ,39.68,60.32,1.18,0,0,0,2008,12
AZ,39.68,60.32,1.18,0,0,0,2008,12
AZ,39.68,60.32,1.18,0,0,0,2008,11
AZ,39.68,60.32,1.18,0,0,0,2008,11
AZ,66.43,33.57,1.18,0,0,0,2008,11
AZ,67.49,32.51,1.18,0,0,0,2008,11
AZ,67.49,32.51,1.18,0,0,0,2008,10
AZ,67.53,32.47,1.25,0,0,0,2008,10
AZ,83.13,16.87,1,0,0,0,2008,10
AZ,83.1,16.9,0.79,0,0,0,2008,10
AZ,83.1,16.9,3.23,0,0,0,2008,09
AZ,83.1,16.9,3.23,0,0,0,2008,09
AZ,83.1,16.9,3.23,0,0,0,2008,09
AZ,83.17,16.83,3.23,0,0,0,2008,09
AZ,83.17,16.83,5.13,0,0,0,2008,09
AZ,83.21,16.79,2.32,0,0,0,2008,08
AZ,83.21,16.79,2.32,0,0,0,2008,08
AZ,83.11,16.89,2.32,0,0,0,2008,08
AZ,83.58,16.42,2.32,0,0,0,2008,08
AZ,83.58,16.42,2.32,0,0,0,2008,07
AZ,83.58,16.42,2.32,0,0,0,2008,07
AZ,55.13,44.87,16.95,0,0,0,2008,07
AZ,43.06,56.94,20.01,1.87,0,0,2008,07
AZ,43.06,56.94,22.07,1.87,0,0,2008,07
AZ,43.06,56.94,23.78,1.87,0,0,2008,06
AZ,43.06,56.94,23.78,1.87,0,0,2008,06
AZ,44.16,55.84,18.87,0,0,0,2008,06
AZ,44.26,55.74,18.87,0,0,0,2008,06
AZ,44.26,55.74,18.87,0,0,0,2008,05
AZ,0,100,24.75,0,0,0,2008,05
AZ,0,100,24.75,0,0,0,2008,05
AZ,0,100,24.75,0,0,0,2008,05
AZ,0.17,99.83,27.56,0,0,0,2008,04
AZ,54.74,45.26,20.49,0,0,0,2008,04
AZ,54.74,45.26,20.49,0,0,0,2008,04
AZ,54.95,45.05,18.58,0,0,0,2008,04
AZ,54.95,45.05,18.58,0,0,0,2008,04
AZ,62.02,37.98,17.39,0,0,0,2008,03
AZ,62.02,37.98,17.39,0.78,0,0,2008,03
AZ,62.02,37.98,17.39,0.78,0,0,2008,03
AZ,62.02,37.98,17.39,0.78,0,0,2008,03
AZ,60.11,39.89,17.9,0.78,0,0,2008,02
AZ,60.11,39.89,17.9,0.78,0,0,2008,02
AZ,60.11,39.89,17.9,0.78,0,0,2008,02
AZ,62.7,37.3,18.04,0.78,0,0,2008,02
AZ,58.02,41.98,20.62,0.78,0,0,2008,01
AZ,29.26,70.74,42.59,21.9,0,0,2008,01
AZ,29.26,70.74,42.72,21.9,0,0,2008,01
AZ,29.26,70.74,42.72,21.9,0,0,2008,01
AZ,23.12,76.88,48.69,30.8,0,0,2008,01
AZ,23.12,76.88,48.7,30.8,0,0,2007,12
AZ,23.12,76.88,48.7,30.8,0,0,2007,12
AZ,23.12,76.88,48.37,30.8,0,0,2007,12
AZ,13.6,86.4,54.12,30.8,0,0,2007,12
AZ,7.11,92.89,81.11,41.16,27.16,0,2007,11
AZ,7.11,92.89,63.55,41.16,27.16,0,2007,11
AZ,7.11,92.89,63.55,41.16,27.16,0,2007,11
AZ,7.11,92.89,63.55,40.52,27.16,0,2007,11
AZ,12.94,87.06,63.55,40.52,27.16,0,2007,10
AZ,12.94,87.06,63.55,40.52,27.16,0,2007,10
AZ,12.94,87.06,63.55,40.52,27.16,0,2007,10
AZ,12.94,87.06,63.55,40.52,27.16,0,2007,10
AZ,12.94,87.06,63.55,40.52,27.16,0,2007,10
AZ,12.96,87.04,63.92,40.52,27.16,0,2007,09
AZ,11.45,88.55,67.85,50.77,27.16,0,2007,09
AZ,11.45,88.55,67.85,50.77,27.16,0,2007,09
AZ,11.45,88.55,67.85,50.77,27.16,0,2007,09
AZ,11.45,88.55,67.85,50.77,27.16,0,2007,08
AZ,10.57,89.43,68.27,50.77,27.16,0,2007,08
AZ,3.13,96.87,86.75,52.61,28.59,0,2007,08
AZ,0,100,89.08,51.51,28.59,0,2007,08
AZ,0,100,89.08,80.46,28.59,0,2007,07
AZ,0,100,89.08,80.46,28.59,0,2007,07
AZ,0,100,89.08,74.21,28.59,0,2007,07
AZ,0,100,89.08,74.21,28.59,0,2007,07
AZ,0,100,89.08,74.21,26.51,0,2007,07
AZ,0,100,89.08,74.21,26.51,0,2007,06
AZ,0,100,89.08,74.21,21.93,0,2007,06
AZ,0,100,89.08,74.21,21.96,0,2007,06
AZ,0,100,89.08,74.21,21.96,0,2007,06
AZ,0,100,89.08,74.21,21.96,0,2007,05
AZ,0,100,89.54,74.21,21.96,0,2007,05
AZ,0,100,89.54,74.21,21.96,0,2007,05
AZ,0,100,89.54,74.21,21.96,0,2007,05
AZ,0,100,89.54,74.21,21.96,0,2007,05
AZ,0,100,89.24,74.21,21.96,0,2007,04
AZ,0,100,89.24,74.21,21.96,0,2007,04
AZ,0,100,89.24,71.68,21.69,0,2007,04
AZ,0,100,89.24,71.68,21.69,0,2007,04
AZ,0,100,89.88,71.68,21.69,0,2007,03
AZ,0,100,90.48,72.24,21.69,0,2007,03
AZ,0,100,89.19,68.86,21.69,0,2007,03
AZ,5.17,94.83,77.44,50.05,0,0,2007,03
AZ,5.17,94.83,74.98,50.05,0,0,2007,02
AZ,4.77,95.23,78,50.05,0,0,2007,02
AZ,4.77,95.23,78,50.05,0,0,2007,02
AZ,4.77,95.23,78,50.05,0,0,2007,02
AZ,4.49,95.51,78,33.36,0,0,2007,01
AZ,4.49,95.51,77.75,33.36,0,0,2007,01
AZ,4.05,95.95,77.94,31.74,3.02,0,2007,01
AZ,4.05,95.95,77.94,31.74,3.02,0,2007,01
AZ,1.01,98.99,77.29,22.75,3.02,0,2007,01
AZ,1,99,77.13,22.75,3.02,0,2006,12
AZ,1,99,77.13,22.75,3.02,0,2006,12
AZ,1.08,98.92,77.08,22.75,3.02,0,2006,12
AZ,6.13,93.87,68.28,22.75,3.02,0,2006,12
AZ,5.95,94.05,67.87,22.75,3.02,0,2006,11
AZ,6.04,93.96,67.87,22.75,3.02,0,2006,11
AZ,6.25,93.75,67.87,22.75,3.02,0,2006,11
AZ,6.25,93.75,67.87,22.75,3.02,0,2006,11
AZ,6.25,93.75,67.87,22.75,3.02,0,2006,10
AZ,6.25,93.75,67.87,22.75,3.02,0,2006,10
AZ,6.25,93.75,67.87,22.75,3.02,0,2006,10
AZ,6.25,93.75,67.87,22.75,3.02,0,2006,10
AZ,5.42,94.58,75.93,28.46,7.27,0,2006,10
AZ,5.58,94.42,75.93,28.46,7.27,0,2006,09
AZ,5.63,94.37,75.93,28.46,7.27,0,2006,09
AZ,1.19,98.81,87.33,40.16,10.16,0,2006,09
AZ,1.24,98.76,87.33,44.46,10.61,0,2006,09
AZ,1.42,98.58,84.17,41.53,10.61,0,2006,08
AZ,1.07,98.93,90.77,41.53,11.78,0,2006,08
AZ,0.85,99.15,91.66,58.52,15.24,0,2006,08
AZ,0.85,99.15,93.22,62.85,18.82,0,2006,08
AZ,0.85,99.15,94.57,74.14,22.07,1.48,2006,08
AZ,0.04,99.96,95.59,79.13,46.11,6.36,2006,07
AZ,0.04,99.96,95.59,79.13,46.11,6.36,2006,07
AZ,0,100,95.59,79.13,46.11,6.36,2006,07
AZ,0,100,95.5,76.8,45.77,14.25,2006,07
AZ,0,100,97.19,84.2,51.21,16.78,2006,06
AZ,0,100,97.19,84.2,51.21,14.47,2006,06
AZ,0,100,97.19,84.2,51.21,14.47,2006,06
AZ,0,100,97.32,84.57,51.21,14.44,2006,06
AZ,0,100,94.49,80.82,51.21,14.44,2006,05
AZ,0,100,94.49,80.82,51.21,14.44,2006,05
AZ,0,100,94.32,79.15,50.2,14.44,2006,05
AZ,0,100,91.37,76.27,48.33,12.37,2006,05
AZ,0,100,91.76,76.27,31.17,12.37,2006,05
AZ,0,100,92.67,76.27,26.16,0,2006,04
AZ,0,100,92.67,76.27,26.16,0,2006,04
AZ,0,100,92.67,76.27,26.16,0,2006,04
AZ,0,100,92.67,76.27,27.84,0,2006,04
AZ,0,100,91.58,76.27,27.84,0,2006,03
AZ,0,100,91.56,76.27,27.84,0,2006,03
AZ,0,100,91.45,76.27,27.84,0,2006,03
AZ,0,100,91.73,77.18,45.36,0,2006,03
AZ,0,100,91.92,73.1,32.4,0,2006,02
AZ,0,100,86.65,72.07,32.4,0,2006,02
AZ,0,100,82.25,62.46,32.4,0,2006,02
AZ,0,100,82.25,62.46,32.4,0,2006,02
AZ,3.03,96.97,78,46.07,7.84,0,2006,01
AZ,3.03,96.97,56.29,35.9,0,0,2006,01
AZ,3.03,96.97,56.29,17.02,0,0,2006,01
AZ,2.64,97.36,54.47,9.71,0,0,2006,01
AZ,2.77,97.23,40.36,0,0,0,2006,01
AZ,21.92,78.08,20.27,0,0,0,2005,12
AZ,21.92,78.08,20.27,0,0,0,2005,12
AZ,21.92,78.08,20.27,0,0,0,2005,12
AZ,49.95,50.05,11.19,0,0,0,2005,12
AZ,49.95,50.05,11.19,0,0,0,2005,11
AZ,49.95,50.05,11.19,0,0,0,2005,11
AZ,49.95,50.05,11.19,0,0,0,2005,11
AZ,49.95,50.05,11.19,0,0,0,2005,11
AZ,49.95,50.05,11.19,0,0,0,2005,11
AZ,49.95,50.05,11.19,0,0,0,2005,10
AZ,49.95,50.05,11.19,0,0,0,2005,10
AZ,49.95,50.05,11.16,0,0,0,2005,10
AZ,66.74,33.26,11.65,0,0,0,2005,10
AZ,66.72,33.28,11.65,0,0,0,2005,09
AZ,66.45,33.55,11.65,0,0,0,2005,09
AZ,65.06,34.94,11.65,0,0,0,2005,09
AZ,65.06,34.94,11.65,0,0,0,2005,09
AZ,64.63,35.37,11.65,0,0,0,2005,08
AZ,64.79,35.21,11.65,0,0,0,2005,08
AZ,57.69,42.31,16.47,0,0,0,2005,08
AZ,39.26,60.74,19.87,0,0,0,2005,08
AZ,21.89,78.11,26.26,0,0,0,2005,08
AZ,19.12,80.88,27.77,0,0,0,2005,07
AZ,45.08,54.92,19.46,0,0,0,2005,07
AZ,45.08,54.92,19.46,0,0,0,2005,07
AZ,45.08,54.92,19.46,0,0,0,2005,07
AZ,46.13,53.87,19.46,0,0,0,2005,06
AZ,45.52,54.48,19.46,0,0,0,2005,06
AZ,45.2,54.8,19.46,0,0,0,2005,06
AZ,45.2,54.8,19.46,0,0,0,2005,06
AZ,46.63,53.37,9.53,0,0,0,2005,05
AZ,46.63,53.37,9.53,0,0,0,2005,05
AZ,46.63,53.37,9.53,0,0,0,2005,05
AZ,46.62,53.38,9.53,2.89,0,0,2005,05
AZ,42.47,57.53,11.9,2.89,0,0,2005,05
AZ,42.35,57.65,14.45,2.89,0,0,2005,04
AZ,38.38,61.62,23.08,2.89,0,0,2005,04
AZ,38.38,61.62,23.12,2.89,0,0,2005,04
AZ,33.52,66.48,37.35,5.67,0,0,2005,04
AZ,33.55,66.45,38.01,5.9,0,0,2005,03
AZ,27.79,72.21,38.01,5.91,0,0,2005,03
AZ,24.22,75.78,38.01,5.91,0,0,2005,03
AZ,24.22,75.78,38.01,5.91,0,0,2005,03
AZ,24.22,75.78,38.01,5.91,0,0,2005,03
AZ,8.76,91.24,42.52,7.55,2.75,0,2005,02
AZ,8.76,91.24,46.83,12.68,2.75,0,2005,02
AZ,3.31,96.69,79.04,37.43,7.99,0,2005,02
AZ,0.38,99.62,82.15,40.14,10.09,0,2005,02
AZ,0.38,99.62,83.71,40.14,10.09,0,2005,01
AZ,0.31,99.69,83.71,40.14,10.09,0,2005,01
AZ,0,100,83.71,40.14,13.9,0,2005,01
AZ,0,100,91.28,50.23,17.15,0,2005,01
AZ,0,100,94.2,61.02,23.12,0,2004,12
